image,book,page,column,nom_idx,syl_idx,syllable,tier,tier_v3,p_visual_syl,visual_fold,visual_argmax,visual_max_p
,stt4,page_0112,5,7,7,lăm,SYLLABLE,SYL,0.0239,0,lắm,0.378
,stt4,page_0112,5,8,8,khi,GOLD,CHAR_B,0.5024,0,khi,0.5024
,stt4,page_0112,5,9,9,ấy,GOLD,CHAR_A,0.1692,0,ấy,0.1692
,stt4,page_0112,5,10,10,có,SYLLABLE,SYL,0.1608,0,có,0.1608
,stt4,page_0112,5,11,11,hai,REVIEW,REVIEW,0.0023,0,có,0.3578
,stt4,page_0112,5,12,12,vòng,GOLD,CHAR_A,,0,giữ,0.0428
,stt4,page_0112,5,13,13,vàng,GOLD,CHAR_A,0.0059,0,cùng,0.1429
,stt4,page_0112,5,14,14,ở,GOLD,CHAR_A,0.003,0,khó,0.0469
,stt4,page_0112,5,15,15,trên,GOLD,CHAR_A,0.0081,0,đức,0.1035
,stt4,page_0112,5,16,16,xác,GOLD,CHAR_A,0.0176,0,người,0.2399
,stt4,page_0112,5,17,17,người,GOLD,CHAR_A,0.2158,0,người,0.2158
,stt4,page_0112,5,18,18,làm,SYLLABLE,SYL,0.0012,0,pha,0.26
,stt4,page_0112,5,19,19,chứng,GOLD,CHAR_A,0.0046,0,làm,0.1643
,stt4,page_0112,5,20,20,sự,GOLD,CHAR_A,0.0086,0,làm,0.1388
,stt4,page_0112,5,21,21,trọng,GOLD,CHAR_A,0.0224,0,công,0.0464
,stt4,page_0112,6,0,0,linh,GOLD,CHAR_A,0.8743,0,linh,0.8743
,stt4,page_0112,6,1,1,hồn,SYLLABLE,SYL,0.7597,0,hồn,0.7597
,stt4,page_0112,6,2,2,đã,GOLD,CHAR_A,0.7916,0,đã,0.7916
,stt4,page_0112,6,3,3,được,GOLD,CHAR_A,0.768,0,được,0.768
,stt4,page_0112,6,4,4,lên,GOLD,CHAR_A,0.7692,0,lên,0.7692
,stt4,page_0112,6,5,5,trời,SYLLABLE,SYL,0.7361,0,trời,0.7361
,stt4,page_0112,7,0,0,ông,GOLD,CHAR_A,0.9728,0,ông,0.9728
,stt4,page_0112,7,1,1,thánh,SYLLABLE,SYL,0.9434,0,thánh,0.9434
,stt4,page_0112,7,2,2,giu,SYLLABLE,SYL,0.3286,0,giu,0.3286
,stt4,page_0112,7,3,3,li,REVIEW,REVIEW,0.7853,0,li,0.7853
,stt4,page_0112,7,4,4,ong,GOLD,CHAR_A,0.079,0,ong,0.079
,stt4,page_0112,7,5,5,viết,GOLD,CHAR_A,0.7093,0,viết,0.7093
,stt4,page_0112,7,6,6,vồ,GOLD,SYL,0.1949,0,vô,0.766
,stt4,page_0112,7,7,7,truyện,GOLD,CHAR_A,0.3089,0,truyện,0.3089
,stt4,page_0112,7,8,8,lễ,GOLD,CHAR_A,0.8085,0,lễ,0.8085
,stt4,page_0112,7,9,9,người,SYLLABLE,SYL,0.5399,0,người,0.5399
,stt4,page_0112,7,10,10,là,REVIEW,REVIEW,0.1678,0,là,0.1678
,stt4,page_0112,7,11,11,hai,REVIEW,REVIEW,0.2809,0,hai,0.2809
,stt4,page_0112,7,12,12,mươi,GOLD,CHAR_A,0.868,0,mươi,0.868
,stt4,page_0112,7,13,13,bảy,GOLD,CHAR_A,0.0004,0,bởi,0.1536
,stt4,page_0112,7,14,14,tháng,REVIEW,REVIEW,0.1593,0,tháng,0.1593
,stt4,page_0112,7,15,15,giêng,GOLD,CHAR_A,,0,a,0.124
,stt4,page_0112,8,0,0,ông,GOLD,CHAR_A,0.9296,0,ông,0.9296
,stt4,page_0112,8,1,1,thánh,SYLLABLE,SYL,0.4728,0,thánh,0.4728
,stt4,page_0112,8,2,2,này,GOLD,CHAR_A,0.0088,0,thánh,0.7365
,stt4,page_0112,8,3,3,sinh,GOLD,CHAR_A,0.5746,0,sinh,0.5746
,stt4,page_0112,8,4,4,ra,SYLLABLE,SYL,0.3224,0,ra,0.3224
,stt4,page_0112,8,5,5,ở,GOLD,CHAR_A,0.811,0,ở,0.811
,stt4,page_0112,8,6,6,thành,GOLD,CHAR_A,0.1417,0,thành,0.1417
,stt4,page_0112,8,8,7,vua,REVIEW,REVIEW,0.0404,0,và,0.0751
,stt4,page_0112,8,9,8,trong,GOLD,CHAR_A,0.0036,0,làm,0.0909
,stt4,page_0112,8,10,9,nước,SYLLABLE,SYL,0.0023,0,vì,0.0591
,stt4,page_0112,8,11,10,y,GOLD,CHAR_A,0.0004,0,thì,0.1295
,stt4,page_0112,8,12,11,pha,REVIEW,REVIEW,0.0044,0,những,0.084
,stt4,page_0112,8,13,12,nha,REVIEW,REVIEW,0.0001,0,phán,0.0599
,stt4,page_0112,8,14,13,cha,SYLLABLE,SYL,0.0029,0,sự,0.0783
,stt4,page_0112,8,15,14,mẹ,SYLLABLE,SYL,0.0014,0,sự,0.0541
,stt4,page_0112,8,16,15,son,GOLD,CHAR_A,,0,ông,0.1267
,stt4,page_0112,8,17,16,lau,REVIEW,REVIEW,,0,pha,0.0923
,stt4,page_0112,8,18,17,nam,GOLD,CHAR_A,0.0,0,đạo,0.6048
,stt4,page_0112,8,19,18,sau,SYLLABLE,SYL,0.0014,0,như,0.0281
,stt4,page_0112,9,0,0,mới,SYLLABLE,SYL,0.779,0,mới,0.779
,stt4,page_0112,9,1,1,sinh,GOLD,CHAR_A,0.9258,0,sinh,0.9258
,stt4,page_0112,9,2,2,được,GOLD,CHAR_A,0.8876,0,được,0.8876
,stt4,page_0112,9,3,3,con,GOLD,CHAR_B,0.0504,0,cho,0.1998
,stt4,page_0112,9,4,4,sang,SYLLABLE,SYL,0.7036,0,sang,0.7036
,stt4,page_0112,9,5,5,trọng,GOLD,CHAR_A,0.168,0,trọng,0.168
,stt4,page_0112,9,6,6,khi,GOLD,CHAR_A,0.002,0,sự,0.2007
,stt4,page_0112,9,7,7,người,SYLLABLE,SYL,0.0009,0,khi,0.802
,stt4,page_0112,9,8,8,sinh,GOLD,CHAR_A,0.0048,0,người,0.4993
,stt4,page_0112,9,9,9,ra,REVIEW,REVIEW,0.0004,0,sinh,0.2354
,stt4,page_0112,9,10,10,liền,GOLD,CHAR_A,0.001,0,ra,0.0798
,stt4,page_0112,9,11,11,làm,SYLLABLE,SYL,0.0023,0,vua,0.2088
,stt4,page_0112,9,12,12,dấu,SYLLABLE,SYL,0.0001,0,làm,0.6549
,stt4,page_0112,9,13,13,câu,SYLLABLE,SYL,0.0,0,vậy,0.0678
,stt4,page_0112,9,14,14,rút,GOLD,CHAR_B,0.0032,0,vậy,0.0827
,stt4,page_0112,9,15,15,cho,GOLD,CHAR_A,0.032,0,đức,0.0917
,stt4,page_0112,9,16,16,các,GOLD,CHAR_A,0.0152,0,vậy,0.0477
,stt4,page_0112,9,17,17,bốn,GOLD,CHAR_A,0.0011,0,công,0.0679
,stt4,page_0112,9,18,18,đạo,GOLD,CHAR_A,0.0062,0,công,0.0539
,stt4,page_0112,9,19,19,như,GOLD,CHAR_A,0.0033,0,bà,0.0556
,stt4,page_0114,1,0,0,khi,GOLD,CHAR_A,0.6625,0,khi,0.6625
,stt4,page_0114,1,1,1,thầy,SYLLABLE,SYL,0.2816,0,thầy,0.2816
,stt4,page_0114,1,2,2,làm,SYLLABLE,SYL,0.3182,0,lễ,0.5395
,stt4,page_0114,1,3,3,lễ,GOLD,CHAR_A,0.3108,0,lễ,0.3108
,stt4,page_0114,1,4,4,khi,GOLD,CHAR_A,0.5256,0,khi,0.5256
,stt4,page_0114,1,5,5,cha,SYLLABLE,SYL,0.1422,0,mẹ,0.2906
,stt4,page_0114,1,6,6,mẹ,REVIEW,REVIEW,0.0307,0,tên,0.1763
,stt4,page_0114,1,7,7,đem,SYLLABLE,SYL,0.2351,0,đem,0.2351
,stt4,page_0114,1,8,8,con,SYLLABLE,SYL,0.6699,0,con,0.6699
,stt4,page_0114,1,9,9,đi,GOLD,CHAR_A,0.7129,0,đi,0.7129
,stt4,page_0114,1,10,10,rửa,REVIEW,REVIEW,0.0451,0,rửa,0.0451
,stt4,page_0114,1,11,11,tội,REVIEW,REVIEW,0.6712,0,tội,0.6712
,stt4,page_0114,1,12,12,thì,GOLD,CHAR_A,0.8829,0,thì,0.8829
,stt4,page_0114,1,13,13,người,GOLD,SYL,0.7421,0,người,0.7421
,stt4,page_0114,1,14,14,ta,GOLD,CHAR_A,0.7437,0,ta,0.7437
,stt4,page_0114,1,15,15,nghe,SYLLABLE,SYL,0.7077,0,nghe,0.7077
,stt4,page_0114,1,16,16,hát,REVIEW,REVIEW,0.0069,0,hết,0.8757
,stt4,page_0114,1,17,17,trên,GOLD,CHAR_A,0.8354,0,trên,0.8354
,stt4,page_0114,1,18,18,trời,SYLLABLE,SYL,0.9826,0,trời,0.9826
,stt4,page_0114,1,19,19,khéo,GOLD,CHAR_A,0.1026,0,khéo,0.1026
,stt4,page_0114,1,20,20,lắm,GOLD,CHAR_A,0.6014,0,lắm,0.6014
,stt4,page_0114,1,21,21,cùng,GOLD,CHAR_A,0.7934,0,cùng,0.7934
,stt4,page_0114,2,0,0,có,SYLLABLE,SYL,0.512,0,có,0.512
,stt4,page_0114,2,1,1,tiếng,REVIEW,REVIEW,0.9282,0,tiếng,0.9282
,stt4,page_0114,2,2,2,rằng,GOLD,CHAR_A,0.6205,0,rằng,0.6205
,stt4,page_0114,2,3,3,hôm,SYLLABLE,SYL,0.0377,0,đấy,0.0389
,stt4,page_0114,2,4,4,nay,GOLD,CHAR_A,0.2712,0,nay,0.2712
,stt4,page_0114,2,5,5,có,GOLD,CHAR_A,0.9367,0,có,0.9367
,stt4,page_0114,2,6,6,lễ,GOLD,CHAR_A,0.0314,0,có,0.1726
,stt4,page_0114,2,7,7,sinh,GOLD,CHAR_A,0.5901,0,sinh,0.5901
,stt4,page_0114,2,8,8,ra,SYLLABLE,SYL,0.4836,0,ra,0.4836
,stt4,page_0114,2,9,9,chăng,GOLD,CHAR_A,0.289,0,chăng,0.3948
,stt4,page_0114,2,10,10,có,SYLLABLE,SYL,0.5746,0,có,0.5746
,stt4,page_0114,2,11,11,ai,GOLD,CHAR_A,0.8756,0,ai,0.8756
,stt4,page_0114,2,12,12,ví,REVIEW,REVIEW,0.0075,0,nước,0.1684
,stt4,page_0114,2,13,13,cho,GOLD,CHAR_A,0.9889,0,cho,0.9889
,stt4,page_0114,2,14,14,bằng,GOLD,CHAR_A,0.5951,0,bằng,0.5951
,stt4,page_0114,2,15,15,khi,GOLD,CHAR_A,0.6095,0,khi,0.6095
,stt4,page_0114,2,16,16,còn,GOLD,CHAR_A,0.7747,0,còn,0.7747
,stt4,page_0114,2,17,17,chịu,GOLD,CHAR_A,0.95,0,chịu,0.95
,stt4,page_0114,2,18,18,phép,GOLD,CHAR_A,0.9592,0,phép,0.9592
,stt4,page_0114,2,19,19,ấy,GOLD,CHAR_A,0.8277,0,ấy,0.8277
,stt4,page_0114,2,20,20,thấy,GOLD,CHAR_A,0.8503,0,thấy,0.8503
,stt4,page_0114,2,21,21,một,SYLLABLE,SYL,0.1917,0,một,0.1917
,stt4,page_0114,3,0,0,trẻ,REVIEW,REVIEW,0.0696,0,lấy,0.1059
,stt4,page_0114,3,1,1,ở,GOLD,CHAR_A,0.9254,0,ở,0.9254
,stt4,page_0114,3,2,2,nơi,GOLD,CHAR_B,0.0214,0,này,0.3998
,stt4,page_0114,3,3,3,cao,GOLD,CHAR_A,0.652,0,cao,0.652
,stt4,page_0114,3,4,4,đội,REVIEW,REVIEW,0.2589,0,đội,0.2589
,stt4,page_0114,3,5,5,mão,GOLD,CHAR_A,,0,lớn,0.0542
,stt4,page_0114,3,6,6,như,GOLD,CHAR_A,0.9367,0,như,0.9367
,stt4,page_0114,3,7,7,viết,GOLD,CHAR_A,0.3251,0,viết,0.3251
,stt4,page_0114,3,8,8,vồ,GOLD,SYL,0.3966,0,vồ,0.3966
,stt4,page_0114,3,9,9,tay,REVIEW,REVIEW,0.5999,0,tay,0.5999
,stt4,page_0114,3,10,10,thì,GOLD,CHAR_A,0.1464,0,liên,0.206
,stt4,page_0114,3,11,11,cầm,GOLD,CHAR_B,0.4714,0,cầm,0.4714
,stt4,page_0114,3,12,12,gậy,REVIEW,REVIEW,,0,xưng,0.0529
,stt4,page_0114,3,13,13,bạc,REVIEW,REVIEW,0.0122,0,vi,0.1328
,stt4,page_0114,3,14,14,mà,GOLD,CHAR_A,0.7851,0,mà,0.7851
,stt4,page_0114,3,15,15,rằng,SYLLABLE,SYL,0.4204,0,rằng,0.4204
,stt4,page_0114,3,16,16,tên,GOLD,CHAR_A,0.9772,0,tên,0.9772
,stt4,page_0114,3,17,17,trẻ,REVIEW,REVIEW,0.1653,0,trẻ,0.1653
,stt4,page_0114,3,18,18,này,SYLLABLE,SYL,0.2734,0,này,0.2734
,stt4,page_0114,3,19,19,là,SYLLABLE,SYL,0.6823,0,là,0.6823
,stt4,page_0114,3,20,20,giu,SYLLABLE,SYL,0.0158,0,đức,0.0922
,stt4,page_0114,3,21,21,li,REVIEW,REVIEW,0.0085,0,le,0.2851
,stt4,page_0114,4,0,0,ong,GOLD,CHAR_A,0.8773,0,ong,0.8773
,stt4,page_0114,4,1,1,bởi,GOLD,CHAR_A,0.945,0,bởi,0.945
,stt4,page_0114,4,2,2,thấy,GOLD,CHAR_A,0.9755,0,thấy,0.9755
,stt4,page_0114,4,3,3,những,GOLD,CHAR_A,0.3571,0,những,0.3571
,stt4,page_0114,4,4,4,sự,GOLD,CHAR_A,0.3965,0,sự,0.3965
,stt4,page_0114,4,5,5,lạ,SYLLABLE,SYL,0.2882,0,lạ,0.2882
,stt4,page_0114,4,6,6,làm,REVIEW,REVIEW,0.9511,0,làm,0.9511
,stt4,page_0114,4,7,7,vậy,SYLLABLE,SYL,0.9574,0,vậy,0.9574
,stt4,page_0114,4,8,8,người,GOLD,CHAR_A,0.8567,0,người,0.8567
,stt4,page_0114,4,9,9,ta,GOLD,CHAR_A,0.4955,0,ta,0.4955
,stt4,page_0114,4,10,10,rằng,SYLLABLE,SYL,0.0869,0,rằng,0.0869
,stt4,page_0114,4,11,11,người,GOLD,SYL,0.084,0,người,0.084
,stt4,page_0114,4,12,12,này,SYLLABLE,SYL,0.0881,0,người,0.1286
,stt4,page_0114,4,13,13,ngày,SYLLABLE,SYL,0.0424,0,này,0.071
,stt4,page_0114,4,14,14,sau,SYLLABLE,SYL,0.0075,0,khôn,0.0449
,stt4,page_0114,4,15,15,nên,GOLD,CHAR_A,0.0034,0,sau,0.1025
,stt4,page_0114,4,16,16,viết,GOLD,CHAR_A,0.0001,0,nên,0.5201
,stt4,page_0114,4,17,17,vồ,GOLD,SYL,0.0143,0,lễ,0.0335
,stt4,page_0114,4,18,18,cùng,GOLD,CHAR_A,0.9788,0,cùng,0.9788
,stt4,page_0114,4,19,19,làm,SYLLABLE,SYL,0.9244,0,làm,0.9244
,stt4,page_0114,4,20,20,phúc,GOLD,CHAR_A,0.8432,0,phúc,0.8432
,stt4,page_0114,4,21,21,cho,GOLD,CHAR_A,0.8945,0,cho,0.8945
,stt4,page_0114,4,22,22,thiên,GOLD,CHAR_A,0.798,0,thiên,0.798
,stt4,page_0114,5,0,0,hạ,GOLD,CHAR_A,0.7936,0,hạ,0.7936
,stt4,page_0114,5,1,1,vậy,GOLD,CHAR_A,0.1791,0,vậy,0.1791
,stt4,page_0114,5,2,2,người,GOLD,SYL,0.1058,0,như,0.3485
,stt4,page_0114,5,3,3,thuở,GOLD,CHAR_A,0.0005,0,cho,0.0976
,stt4,page_0114,5,4,4,bé,REVIEW,REVIEW,,0,bấy,0.9546
,stt4,page_0114,5,5,5,hế,GOLD,SYL,0.0088,0,thiên,0.0364
,stt4,page_0114,5,6,6,là,SYLLABLE,SYL,0.2563,0,là,0.2563
,stt4,page_0114,5,7,7,lễ,GOLD,CHAR_A,0.6947,0,lễ,0.6947
,stt4,page_0114,5,8,8,ăn,GOLD,CHAR_B,0.9766,0,ăn,0.9766
,stt4,page_0114,5,9,9,chay,REVIEW,REVIEW,,0,người,0.0677
,stt4,page_0114,5,10,10,ba,SYLLABLE,SYL,0.3649,0,ba,0.3649
,stt4,page_0114,5,11,11,ngày,SYLLABLE,SYL,0.3929,0,ngày,0.3929
,stt4,page_0114,5,12,12,mà,SYLLABLE,SYL,0.9132,0,mà,0.9132
,stt4,page_0114,5,13,13,mối,SYLLABLE,SYL,,0,mọi,0.687
,stt4,page_0114,5,14,14,ngày,SYLLABLE,SYL,0.4781,0,ngày,0.4781
,stt4,page_0114,5,15,15,cầu,GOLD,CHAR_A,0.7456,0,cầu,0.7456
,stt4,page_0114,5,16,16,nhiều,GOLD,CHAR_A,0.9287,0,nhiều,0.9287
,stt4,page_0114,5,17,17,kinh,GOLD,CHAR_A,0.092,0,kinh,0.092
,stt4,page_0114,5,18,18,lắm,SYLLABLE,SYL,0.0738,0,vì,0.1039
,stt4,page_0114,5,19,19,đoạn,SYLLABLE,SYL,0.3389,0,đoạn,0.3389
,stt4,page_0114,5,20,20,học,GOLD,CHAR_A,0.0333,0,nữa,0.0725
,stt4,page_0114,5,21,21,lẽ,GOLD,CHAR_A,0.3559,0,lẽ,0.3559
,stt4,page_0114,5,22,22,cao,GOLD,CHAR_A,0.0909,0,cao,0.0909
,stt4,page_0114,6,0,0,cùng,GOLD,CHAR_A,0.5193,0,cùng,0.5193
,stt4,page_0114,6,1,1,làm,SYLLABLE,SYL,0.8956,0,làm,0.8956
,stt4,page_0114,6,2,2,thầy,SYLLABLE,SYL,0.0043,0,dạy,0.8803
,stt4,page_0114,6,3,3,dạy,GOLD,CHAR_A,0.0,0,lẽ,0.3032
,stt4,page_0114,6,4,4,lẽ,GOLD,CHAR_A,0.0166,0,ấy,0.102
,stt4,page_0114,6,5,5,ấy,GOLD,CHAR_A,0.2875,0,ấy,0.2875
,stt4,page_0114,6,6,6,nữa,GOLD,CHAR_A,0.7107,0,nữa,0.7107
,stt4,page_0114,6,7,7,đến,GOLD,CHAR_A,0.6026,0,đến,0.6026
,stt4,page_0114,6,8,8,khi,GOLD,CHAR_A,0.8442,0,khi,0.8442
,stt4,page_0114,6,9,9,cha,REVIEW,REVIEW,0.4137,0,cha,0.4137
,stt4,page_0114,6,10,10,mẹ,SYLLABLE,SYL,0.0902,0,cho,0.2707
,stt4,page_0114,6,11,11,sinh,GOLD,CHAR_A,0.7174,0,sinh,0.7174
,stt4,page_0114,6,12,12,thì,GOLD,CHAR_A,0.8775,0,thì,0.8775
,stt4,page_0114,6,13,13,người,GOLD,SYL,0.6241,0,người,0.6241
,stt4,page_0114,6,14,14,chăng,GOLD,CHAR_A,0.4256,0,chăng,0.4256
,stt4,page_0114,6,15,15,có,SYLLABLE,SYL,0.9144,0,có,0.9144
,stt4,page_0114,6,16,16,toan,SYLLABLE,SYL,0.3805,0,lòng,0.4735
,stt4,page_0114,6,17,17,lấy,SYLLABLE,SYL,0.4603,0,lấy,0.4603
,stt4,page_0114,6,18,18,vợ,REVIEW,REVIEW,0.0007,0,song,0.0487
,stt4,page_0114,6,19,19,mà,SYLLABLE,SYL,0.7744,0,mà,0.7744
,stt4,page_0114,6,20,20,ở,GOLD,CHAR_A,0.8791,0,ở,0.8791
,stt4,page_0114,6,21,21,đồng,GOLD,CHAR_A,0.1507,0,trọng,0.2831
,stt4,page_0114,6,22,22,trinh,GOLD,CHAR_A,0.4008,0,trinh,0.4008
,stt4,page_0114,7,0,0,trọn,REVIEW,REVIEW,,0,một,0.0793
,stt4,page_0114,7,1,1,đời,SYLLABLE,SYL,0.8867,0,đời,0.8867
,stt4,page_0114,7,2,2,khi,GOLD,CHAR_A,0.7942,0,khi,0.7942
,stt4,page_0114,7,3,3,chịu,SYLLABLE,SYL,0.0397,0,làm,0.4628
,stt4,page_0114,7,4,4,chức,GOLD,CHAR_A,0.8243,0,chức,0.8243
,stt4,page_0114,7,5,5,làm,SYLLABLE,SYL,0.3087,0,làm,0.3087
,stt4,page_0114,7,6,6,lễ,GOLD,CHAR_A,0.1152,0,lấy,0.3461
,stt4,page_0114,7,7,7,thì,GOLD,CHAR_A,0.594,0,thì,0.594
,stt4,page_0114,7,8,8,kính,GOLD,CHAR_A,0.3293,0,kính,0.3293
,stt4,page_0114,7,9,9,mến,GOLD,CHAR_A,0.1187,0,mến,0.1187
,stt4,page_0114,7,10,10,đức,GOLD,CHAR_A,0.1097,0,đức,0.1097
,stt4,page_0114,7,11,11,chúa,GOLD,CHAR_A,0.4499,0,chúa,0.4499
,stt4,page_0114,7,12,12,trời,SYLLABLE,SYL,0.0697,0,chúa,0.1903
,stt4,page_0114,7,13,13,nước,SYLLABLE,SYL,0.0009,0,trời,0.1303
,stt4,page_0114,7,14,14,mắt,GOLD,CHAR_A,0.0087,0,mát,0.2748
,stt4,page_0114,7,15,15,chảy,REVIEW,REVIEW,0.2691,0,chảy,0.2691
,stt4,page_0114,7,16,16,ra,REVIEW,REVIEW,0.1755,0,ra,0.1755
,stt4,page_0114,7,17,17,liên,GOLD,CHAR_A,0.0774,0,lên,0.3519
,stt4,page_0114,7,18,18,đoạn,GOLD,CHAR_B,0.1212,0,đoạn,0.1212
,stt4,page_0114,7,19,19,ép,GOLD,CHAR_A,0.0012,0,cho,0.1493
,stt4,page_0114,7,20,20,người,GOLD,SYL,0.4597,0,người,0.4597
,stt4,page_0114,7,21,21,làm,SYLLABLE,SYL,0.7472,0,làm,0.7472
,stt4,page_0114,7,22,22,viết,GOLD,CHAR_A,0.0079,0,kẻo,0.0406
,stt4,page_0114,8,0,0,vồ,GOLD,SYL,0.0208,0,nó,0.0806
,stt4,page_0114,8,1,1,thành,GOLD,CHAR_A,0.9197,0,thành,0.9197
,stt4,page_0114,8,2,2,côn,REVIEW,REVIEW,,0,con,0.8409
,stt4,page_0114,8,3,3,ca,REVIEW,REVIEW,0.5719,0,ca,0.5719
,stt4,page_0114,8,4,4,khi,GOLD,CHAR_A,0.0534,0,nguyện,0.1089
,stt4,page_0114,8,5,5,người,GOLD,SYL,0.1496,0,người,0.1496
,stt4,page_0114,8,6,6,giữ,GOLD,CHAR_A,0.1335,0,thương,0.1721
,stt4,page_0114,8,7,7,việc,SYLLABLE,SYL,0.0317,0,giữ,0.6137
,stt4,page_0114,8,8,8,ấy,GOLD,CHAR_A,0.0012,0,việc,0.1571
,stt4,page_0114,8,9,9,thì,GOLD,CHAR_A,0.0007,0,ấy,0.6973
,stt4,page_0114,8,10,10,chăng,SYLLABLE,SYL,0.0039,0,thì,0.7554
,stt4,page_0114,8,11,11,khác,REVIEW,REVIEW,0.0001,0,chăng,0.4783
,stt4,page_0114,8,13,12,mặt,GOLD,CHAR_A,0.0005,0,chi,0.5006
,stt4,page_0114,8,14,13,trời,REVIEW,REVIEW,0.4996,0,trời,0.4996
,stt4,page_0114,8,15,14,soi,REVIEW,REVIEW,0.0041,0,trả,0.0348
,stt4,page_0114,8,16,15,thiên,GOLD,CHAR_A,0.9707,0,thiên,0.9707
,stt4,page_0114,8,17,16,hạ,GOLD,CHAR_A,0.9327,0,hạ,0.9327
,stt4,page_0114,8,18,17,vì,GOLD,CHAR_A,0.8144,0,vì,0.8144
,stt4,page_0114,8,19,18,người,SYLLABLE,SYL,0.0763,0,người,0.0763
,stt4,page_0114,8,20,19,soi,REVIEW,REVIEW,0.1273,0,soi,0.1273
,stt4,page_0114,8,21,20,cùng,SYLLABLE,SYL,0.5437,0,cùng,0.5437
,stt4,page_0114,9,0,0,dạy,REVIEW,REVIEW,0.8736,0,dạy,0.8736
,stt4,page_0114,9,1,1,dỗ,REVIEW,REVIEW,0.0115,0,dồ,0.0689
,stt4,page_0114,9,2,2,nhiều,REVIEW,REVIEW,0.1975,0,nhiều,0.1975
,stt4,page_0114,9,3,3,linh,GOLD,CHAR_A,0.5792,0,linh,0.5792
,stt4,page_0114,9,4,4,hồn,SYLLABLE,SYL,0.9396,0,hồn,0.9396
,stt4,page_0114,9,5,5,người,GOLD,SYL,0.5392,0,người,0.5392
,stt4,page_0114,9,6,6,ta,GOLD,CHAR_A,0.3855,0,ta,0.3855
,stt4,page_0114,9,7,7,làm,SYLLABLE,SYL,0.8679,0,làm,0.8679
,stt4,page_0114,9,8,9,kẻ,GOLD,CHAR_A,0.0002,0,cha,0.9069
,stt4,page_0114,9,9,10,mồ,GOLD,CHAR_A,0.0005,0,kẻ,0.8017
,stt4,page_0114,9,10,11,côi,GOLD,CHAR_A,0.0014,0,tay,0.316
,stt4,page_0114,9,11,12,góa,GOLD,CHAR_A,0.0061,0,tốt,0.0915
,stt4,page_0114,9,12,13,bụa,REVIEW,REVIEW,,0,sau,0.1017
,stt4,page_0114,9,13,14,nên,GOLD,CHAR_A,0.0412,0,min,0.0666
,stt4,page_0114,9,14,15,gậy,REVIEW,REVIEW,,0,nên,0.2023
,stt4,page_0114,9,15,16,kẻ,GOLD,CHAR_A,0.9194,0,kẻ,0.9194
,stt4,page_0114,9,16,17,khó,GOLD,CHAR_A,0.709,0,khó,0.709
,stt4,page_0114,9,17,18,khăn,GOLD,CHAR_A,0.0304,0,trong,0.5406
,stt4,page_0114,9,18,19,được,GOLD,CHAR_A,0.9022,0,được,0.9022
,stt4,page_0114,9,19,20,cậy,GOLD,CHAR_A,0.3249,0,cậy,0.3249
,stt4,page_0114,9,20,21,có,REVIEW,REVIEW,0.6977,0,có,0.6977
,stt4,page_0116,1,0,0,của,GOLD,CHAR_A,0.7864,0,của,0.7864
,stt4,page_0116,1,1,1,gì,GOLD,CHAR_A,0.7604,0,gì,0.7604
,stt4,page_0116,1,2,2,liền,GOLD,CHAR_A,0.0161,0,trên,0.1517
,stt4,page_0116,1,3,3,thí,GOLD,CHAR_A,0.0691,0,tha,0.085
,stt4,page_0116,1,4,4,chẳng,GOLD,CHAR_A,0.0575,0,chăng,0.7694
,stt4,page_0116,1,5,5,hề,GOLD,CHAR_A,0.01,0,ông,0.1095
,stt4,page_0116,1,6,6,ăn,GOLD,CHAR_A,0.0985,0,của,0.4433
,stt4,page_0116,1,7,7,của,GOLD,CHAR_A,0.0558,0,nhà,0.5394
,stt4,page_0116,1,8,8,nhà,GOLD,CHAR_A,0.002,0,như,0.6057
,stt4,page_0116,1,9,9,thánh,SYLLABLE,SYL,0.2779,0,thánh,0.2779
,stt4,page_0116,1,10,10,sốt,REVIEW,REVIEW,0.2218,0,sốt,0.2218
,stt4,page_0116,1,11,11,người,GOLD,SYL,0.9548,0,người,0.9548
,stt4,page_0116,1,12,12,đan,GOLD,CHAR_A,,0,lắm,0.0609
,stt4,page_0116,1,13,13,thúng,GOLD,CHAR_A,,0,ấy,0.0386
,stt4,page_0116,1,14,14,mà,GOLD,CHAR_A,0.7076,0,mà,0.7076
,stt4,page_0116,1,15,15,bán,REVIEW,REVIEW,0.0471,0,bán,0.0471
,stt4,page_0116,1,16,16,cho,GOLD,CHAR_A,0.9373,0,cho,0.9373
,stt4,page_0116,1,17,17,được,GOLD,CHAR_A,0.8674,0,được,0.8674
,stt4,page_0116,1,18,18,nuôi,REVIEW,REVIEW,0.1607,0,nuôi,0.1607
,stt4,page_0116,1,19,19,mình,GOLD,CHAR_A,0.9948,0,mình,0.9948
,stt4,page_0116,1,20,20,cùng,SYLLABLE,SYL,0.8813,0,cùng,0.8813
,stt4,page_0116,1,21,21,một,SYLLABLE,SYL,0.9091,0,một,0.9091
,stt4,page_0116,1,22,22,đầy,REVIEW,REVIEW,0.1846,0,đầy,0.1846
,stt4,page_0116,2,0,0,tớ,GOLD,CHAR_A,0.0174,0,sẽ,0.0803
,stt4,page_0116,2,1,1,năng,GOLD,CHAR_A,0.1376,0,của,0.3725
,stt4,page_0116,2,2,2,giảng,SYLLABLE,SYL,0.506,0,giảng,0.506
