image,tier,split,label,ocr_char,syllable
gold/yen11_page_0040_c05_108.png,GOLD,train,㝵,早,người
gold/yen11_page_0040_c05_111.png,GOLD,train,朱,朱,cho
gold/yen11_page_0040_c05_112.png,GOLD,train,年,年,nên
gold/yen11_page_0040_c05_113.png,GOLD,train,㝵,㝵,người
gold/yen11_page_0040_c06_114.png,GOLD,train,於,於,ở
gold/yen11_page_0040_c06_115.png,GOLD,train,世,世,thế
gold/yen11_page_0040_c06_116.png,GOLD,train,間,間,gian
gold/yen11_page_0040_c06_117.png,GOLD,train,如,如,như
gold/yen11_page_0040_c06_118.png,GOLD,train,几,几,kẻ
gold/yen11_page_0040_c06_119.png,GOLD,train,庒,庒,chăng
gold/yen11_page_0040_c06_120.png,GOLD,train,固,固,có
gold/yen11_page_0040_c06_121.png,GOLD,train,壳,壳,xác
gold/yen11_page_0040_c06_123.png,GOLD,train,爲,爲,vì
gold/yen11_page_0040_c06_124.png,GOLD,train,常,常,thường
gold/yen11_page_0040_c06_125.png,GOLD,train,庒,庒,chăng
gold/yen11_page_0040_c06_126.png,GOLD,train,固,固,có
silver/yen11_page_0040_c06_127.png,SILVER,train,安,喚,ăn
gold/yen11_page_0040_c06_129.png,GOLD,train,事,事,sự
gold/yen11_page_0040_c06_130.png,GOLD,train,之,之,gì
silver/yen11_page_0040_c06_131.png,SILVER,train,咍,吩,hay
gold/yen11_page_0040_c06_133.png,GOLD,train,腰,腰,yêu
gold/yen11_page_0040_c06_135.png,GOLD,train,福,福,phúc
gold/yen11_page_0040_c06_136.png,GOLD,train,麻,麻,mà
silver/yen11_page_0040_c06_137.png,SILVER,train,尋,号,tìm
gold/yen11_page_0040_c07_138.png,GOLD,train,仍,仍,những
gold/yen11_page_0040_c07_139.png,GOLD,train,灵,灵,linh
gold/yen11_page_0040_c07_140.png,GOLD,train,魂,魂,hồn
gold/yen11_page_0040_c07_141.png,GOLD,train,於,於,ở
gold/yen11_page_0040_c07_142.png,GOLD,train,賖,賖,xa
gold/yen11_page_0040_c07_143.png,GOLD,train,𧵆,斯,gần
gold/yen11_page_0040_c07_144.png,GOLD,train,矯,矯,kẻo
gold/yen11_page_0040_c07_145.png,GOLD,train,宐,宐,nghe
silver/yen11_page_0040_c07_146.png,SILVER,train,鬼,见,quỷ
gold/yen11_page_0040_c07_147.png,GOLD,train,感,感,cám
gold/yen11_page_0040_c07_150.png,GOLD,train,各,各,lần
gold/yen11_page_0040_c07_151.png,GOLD,train,几,儿,kẻ
gold/yen11_page_0040_c07_152.png,GOLD,train,奸,奸,gian
silver/yen11_page_0040_c07_154.png,SILVER,train,銃,銑,súng
gold/yen11_page_0040_c07_155.png,GOLD,train,固,固,có
gold/yen11_page_0040_c07_156.png,GOLD,train,意,意,ý
gold/yen11_page_0040_c07_157.png,GOLD,train,折,折,giết
gold/yen11_page_0040_c08_160.png,GOLD,train,跪,跪,quỳ
gold/yen11_page_0040_c08_162.png,GOLD,train,麻,麻,mà
gold/yen11_page_0040_c08_163.png,GOLD,train,願,願,nguyện
gold/yen11_page_0040_c08_165.png,GOLD,train,除,除,giờ
gold/yen11_page_0040_c08_166.png,GOLD,train,㝵,早,người
gold/yen11_page_0040_c08_167.png,GOLD,train,沛,沛,phải
gold/yen11_page_0040_c08_168.png,GOLD,train,銃,銃,súng
gold/yen11_page_0040_c08_169.png,GOLD,train,時,時,thì
gold/yen11_page_0040_c08_171.png,GOLD,train,動,動,động
gold/yen11_page_0040_c08_172.png,GOLD,train,共,共,cùng
gold/yen11_page_0040_c08_173.png,GOLD,train,庒,庒,chăng
gold/yen11_page_0040_c08_174.png,GOLD,train,固,固,có
gold/yen11_page_0040_c08_175.png,GOLD,train,朱,朱,cho
gold/yen11_page_0040_c08_176.png,GOLD,train,㝵,早,người
silver/yen11_page_0040_c08_177.png,SILVER,train,些,也,ta
gold/yen11_page_0040_c08_178.png,GOLD,train,扒,扒,bắt
gold/yen11_page_0040_c08_179.png,GOLD,train,几,几,kẻ
silver/yen11_page_0040_c08_181.png,SILVER,train,𠇮,風,mình
gold/yen11_page_0040_c08_182.png,GOLD,train,願,願,nguyện
gold/yen11_page_0040_c09_184.png,GOLD,train,美,美,mở
gold/yen11_page_0040_c09_185.png,GOLD,train,袄,袄,áo
gold/yen11_page_0040_c09_187.png,GOLD,train,買,買,mới
gold/yen11_page_0040_c09_188.png,GOLD,train,体,体,thấy
gold/yen11_page_0040_c09_189.png,GOLD,train,殚,殚,đạn
silver/yen11_page_0040_c09_190.png,SILVER,train,双,及,song
gold/yen11_page_0040_c09_191.png,GOLD,train,离,离,le
gold/yen11_page_0040_c09_192.png,GOLD,train,庒,庒,chăng
gold/yen11_page_0040_c09_194.png,GOLD,train,旦,旦,vào
gold/yen11_page_0040_c09_200.png,GOLD,train,歲,歲,tuổi
gold/yen11_page_0040_c09_202.png,GOLD,train,福,福,phúc
gold/yen11_page_0040_c09_203.png,GOLD,train,徳,徳,đức
gold/yen11_page_0040_c09_204.png,GOLD,train,時,時,thì
gold/yen11_page_0042_c02_001.png,GOLD,test,垩,垩,thánh
gold/yen11_page_0042_c04_010.png,GOLD,train,翁,翁,Ông
gold/yen11_page_0042_c04_011.png,GOLD,train,垩,垩,Thánh
gold/yen11_page_0042_c05_020.png,GOLD,train,翁,翁,ông
gold/yen11_page_0042_c05_021.png,GOLD,train,垩,垩,Thánh
gold/yen11_page_0042_c05_026.png,GOLD,train,翁,翁,Ong
gold/yen11_page_0042_c06_040.png,GOLD,train,年,生,nên
gold/yen11_page_0042_c06_042.png,GOLD,train,於,於,ở
gold/yen11_page_0042_c07_060.png,GOLD,train,扒,扒,bắt
gold/yen11_page_0042_c07_061.png,GOLD,train,歇,歇,hết
gold/yen11_page_0042_c07_062.png,GOLD,train,時,時,thì
gold/yen11_page_0042_c07_063.png,GOLD,train,扒,扒,bắt
gold/yen11_page_0042_c07_064.png,GOLD,train,特,特,được
gold/yen11_page_0042_c07_065.png,GOLD,train,柴,柴,thầy
gold/yen11_page_0042_c07_067.png,GOLD,train,麻,麻,mà
gold/yen11_page_0042_c07_068.png,GOLD,train,畧,畧,trước
gold/yen11_page_0042_c07_069.png,GOLD,train,歇,歇,hết
gold/yen11_page_0042_c07_070.png,GOLD,train,考,考,khảo
gold/yen11_page_0042_c07_071.png,GOLD,train,為,為,Vi
gold/yen11_page_0042_c07_072.png,GOLD,train,些,些,ta
gold/yen11_page_0042_c07_075.png,GOLD,train,意,意,ý
gold/yen11_page_0042_c07_076.png,GOLD,train,朱,朱,cho
gold/yen11_page_0042_c07_077.png,GOLD,train,柴,柴,thầy
gold/yen11_page_0042_c07_079.png,GOLD,train,把,把,trở
gold/yen11_page_0042_c07_080.png,GOLD,train,吏,吏,lại
gold/yen11_page_0042_c07_081.png,GOLD,train,麻,麻,mà
silver/yen11_page_0042_c08_082.png,SILVER,train,蜍,綵,thờ
gold/yen11_page_0042_c08_084.png,GOLD,train,丕,丕,Vậy
silver/yen11_page_0042_c08_085.png,SILVER,train,𢬦,祕,lấy
gold/yen11_page_0042_c08_086.png,GOLD,train,仍,仍,những
gold/yen11_page_0042_c08_087.png,GOLD,train,衝,衝,song
gold/yen11_page_0042_c08_088.png,GOLD,train,与,与,dữ
gold/yen11_page_0042_c08_089.png,GOLD,train,麻,麻,mà
gold/yen11_page_0042_c08_090.png,GOLD,train,打,打,đánh
gold/yen11_page_0042_c08_091.png,GOLD,train,㝵,㝵,người
gold/yen11_page_0042_c08_092.png,GOLD,train,歇,歇,hết
gold/yen11_page_0042_c08_093.png,GOLD,train,弄,寺,lòng
gold/yen11_page_0042_c08_094.png,GOLD,train,歇,歇,hết
gold/yen11_page_0042_c08_095.png,GOLD,train,飭,飭,sức
gold/yen11_page_0042_c08_096.png,GOLD,train,朱,朱,cho
gold/yen11_page_0042_c08_097.png,GOLD,train,年,年,nên
gold/yen11_page_0042_c08_098.png,GOLD,train,命,命,mình
gold/yen11_page_0042_c08_099.png,GOLD,train,庒,庒,chăng
silver/yen11_page_0042_c08_102.png,SILVER,train,冷,飬,lành
gold/yen11_page_0042_c08_103.png,GOLD,train,麻,麻,mà
gold/yen11_page_0042_c09_104.png,GOLD,train,打,打,đánh
gold/yen11_page_0042_c09_105.png,GOLD,train,特,特,được
gold/yen11_page_0042_c09_106.png,GOLD,train,女,女,nữa
gold/yen11_page_0042_c09_107.png,GOLD,train,楼,楼,Sau
gold/yen11_page_0042_c09_108.png,GOLD,train,沚,沚,chảy
gold/yen11_page_0042_c09_109.png,GOLD,train,歇,歇,hết
gold/yen11_page_0042_c09_112.png,GOLD,train,時,時,thì
gold/yen11_page_0042_c09_114.png,GOLD,train,浪,浪,răng
gold/yen11_page_0042_c09_115.png,GOLD,train,碎,碎,Tôi
gold/yen11_page_0042_c09_118.png,GOLD,train,主,主,Chúa
silver/yen11_page_0042_c09_119.png,SILVER,train,𡗶,示,Trời
gold/yen11_page_0042_c09_120.png,GOLD,train,嗔,嗔,xin
gold/yen11_page_0042_c09_121.png,GOLD,train,朱,朱,cho
gold/yen11_page_0042_c09_122.png,GOLD,train,碎,碎,tôi
gold/yen11_page_0042_c09_123.png,GOLD,train,特,特,được
gold/yen11_page_0042_c09_124.png,GOLD,train,想,想,tưởng
gold/yen11_page_0042_c09_125.png,GOLD,train,垩,垩,thánh
gold/yen11_page_0042_c09_126.png,GOLD,train,天,天,thiên
gold/yen11_page_0042_c09_127.png,GOLD,train,神,神,thần
gold/yen11_page_0044_c01_000.png,GOLD,train,朱,朱,cho
silver/yen11_page_0044_c01_001.png,SILVER,train,𠇮,分,mình
silver/yen11_page_0044_c01_002.png,SILVER,train,袩,𬒳,xem
gold/yen11_page_0044_c01_003.png,GOLD,train,体,体,thấy
gold/yen11_page_0044_c01_004.png,GOLD,train,欺,欺,khi
silver/yen11_page_0044_c01_005.png,SILVER,train,乃,得,nãy
gold/yen11_page_0044_c01_007.png,GOLD,train,断,断,đoạn
gold/yen11_page_0044_c01_008.png,GOLD,train,連,連,liên
gold/yen11_page_0044_c01_009.png,GOLD,train,生,生,sinh
gold/yen11_page_0044_c01_010.png,GOLD,train,時,時,thì
silver/yen11_page_0044_c01_011.png,SILVER,train,闭,用,Bấy
gold/yen11_page_0044_c01_012.png,GOLD,train,除,除,giờ
gold/yen11_page_0044_c01_013.png,GOLD,train,官,官,quan
gold/yen11_page_0044_c01_016.png,GOLD,train,柴,柴,thầy
gold/yen11_page_0044_c01_018.png,GOLD,train,体,体,thấy
gold/yen11_page_0044_c01_020.png,GOLD,train,丕,丕,vậy
gold/yen11_page_0044_c01_021.png,GOLD,train,麻,麻,mà
gold/yen11_page_0044_c01_022.png,GOLD,train,吕,吕,trở
gold/yen11_page_0044_c01_023.png,GOLD,train,𢚸,尋,long
gold/yen11_page_0044_c02_024.png,GOLD,train,恪,恪,khác
gold/yen11_page_0044_c02_025.png,GOLD,train,庒,庒,chăng
gold/yen11_page_0044_c02_026.png,GOLD,train,時,時,thì
gold/yen11_page_0044_c02_028.png,GOLD,train,浪,浪,rằng
silver/yen11_page_0044_c02_029.png,SILVER,train,包,乞,Bao
gold/yen11_page_0044_c02_030.png,GOLD,train,那,那,nả
gold/yen11_page_0044_c02_031.png,GOLD,train,悶,悶,Muốn
gold/yen11_page_0044_c02_032.png,GOLD,train,折,折,chết
gold/yen11_page_0044_c02_033.png,GOLD,train,如,如,như
gold/yen11_page_0044_c02_035.png,GOLD,train,丕,丕,vậy
gold/yen11_page_0044_c02_038.png,GOLD,train,悶,悶,muốn
gold/yen11_page_0044_c02_040.png,GOLD,train,麻,麻,Mà
gold/yen11_page_0044_c02_041.png,GOLD,train,官,官,quan
gold/yen11_page_0044_c02_042.png,GOLD,train,体,体,thấy
gold/yen11_page_0044_c02_043.png,GOLD,train,㝵,㝵,người
gold/yen11_page_0044_c02_044.png,GOLD,train,庒,庒,chẳng
gold/yen11_page_0044_c02_046.png,GOLD,train,事,事,sự
gold/yen11_page_0044_c03_047.png,GOLD,train,庫,庫,khó
gold/yen11_page_0044_c03_048.png,GOLD,train,世,世,thế
gold/yen11_page_0044_c03_049.png,GOLD,train,間,間,gian
gold/yen11_page_0044_c03_050.png,GOLD,train,朱,宋,cho
gold/yen11_page_0044_c03_051.png,GOLD,train,特,特,được
gold/yen11_page_0044_c03_052.png,GOLD,train,事,事,sự
silver/yen11_page_0044_c03_053.png,SILVER,train,盃,益,vui
gold/yen11_page_0044_c03_054.png,GOLD,train,实,实,thật
gold/yen11_page_0044_c03_055.png,GOLD,train,於,於,ở
gold/yen11_page_0044_c03_056.png,GOLD,train,連,連,trên
gold/yen11_page_0044_c03_058.png,GOLD,train,時,時,thì
gold/yen11_page_0044_c03_059.png,GOLD,train,陣,陣,giận
gold/yen11_page_0044_c03_060.png,GOLD,train,凜,凜,lắm
gold/yen11_page_0044_c03_061.png,GOLD,train,麻,麻,mà
silver/yen11_page_0044_c03_062.png,SILVER,train,代,吪,dạy
gold/yen11_page_0044_c03_063.png,GOLD,train,㨂,揀,đóng
gold/yen11_page_0044_c03_064.png,GOLD,train,汀,汀,đinh
gold/yen11_page_0044_c03_065.png,GOLD,train,㝵,早,người
gold/yen11_page_0044_c03_066.png,GOLD,train,連,連,trên
gold/yen11_page_0044_c03_067.png,GOLD,train,枸,枸,câu
silver/yen11_page_0044_c04_069.png,SILVER,train,丕,石,Vậy
gold/yen11_page_0044_c04_070.png,GOLD,train,召,召,chịu
gold/yen11_page_0044_c04_071.png,GOLD,train,㨂,揀,đóng
gold/yen11_page_0044_c04_072.png,GOLD,train,灯,灯,đinh
gold/yen11_page_0044_c04_073.png,GOLD,train,庒,庒,chăng
gold/yen11_page_0044_c04_074.png,GOLD,train,仍,仍,những
gold/yen11_page_0044_c04_075.png,GOLD,train,真,真,chân
silver/yen11_page_0044_c04_076.png,SILVER,train,腮,魂,tay
gold/yen11_page_0044_c04_077.png,GOLD,train,共,共,cùng
gold/yen11_page_0044_c04_078.png,GOLD,train,竒,哥,cả
gold/yen11_page_0044_c04_080.png,GOLD,train,女,女,nữa
gold/yen11_page_0044_c04_081.png,GOLD,train,時,時,thì
gold/yen11_page_0044_c04_082.png,GOLD,train,灵,灵,linh
gold/yen11_page_0044_c04_083.png,GOLD,train,塊,塊,hồn
gold/yen11_page_0044_c04_084.png,GOLD,train,重,重,trọng
gold/yen11_page_0044_c04_086.png,GOLD,train,燒,燒,theo
gold/yen11_page_0044_c04_087.png,GOLD,train,真,真,chân
gold/yen11_page_0044_c04_089.png,GOLD,train,主,主,Chúa
silver/yen11_page_0044_c04_090.png,SILVER,train,支,支,Gie
gold/yen11_page_0044_c04_091.png,GOLD,train,秋,秋,su
silver/yen11_page_0044_c04_092.png,SILVER,train,連,趙,len
gold/yen11_page_0044_c05_093.png,GOLD,test,尼,尼,nơi
gold/yen11_page_0044_c05_094.png,GOLD,test,召,召,chịu
silver/yen11_page_0044_c05_095.png,SILVER,test,福,隔,phúc
silver/yen11_page_0044_c05_096.png,SILVER,test,盃,遍,vui
silver/yen11_page_0044_c05_097.png,SILVER,test,彼,伋,vẻ
silver/yen11_page_0044_c05_098.png,SILVER,test,無,𭴾,vô
silver/yen11_page_0044_c05_099.png,SILVER,test,穷,好,cùng
gold/yen11_page_0044_c05_100.png,GOLD,test,翁,翁,Ông
gold/yen11_page_0044_c05_101.png,GOLD,test,垩,垩,Thánh
gold/yen11_page_0044_c05_102.png,GOLD,test,庵,庵,Am
gold/yen11_page_0044_c05_103.png,GOLD,test,炉,炉,lô
gold/yen11_page_0044_c05_105.png,GOLD,test,烏,烏,ô
gold/yen11_page_0044_c05_106.png,GOLD,test,特,特,được
gold/yen11_page_0044_c05_107.png,GOLD,test,壳,壳,xác
silver/yen11_page_0044_c05_108.png,SILVER,test,咍,唱,hai
gold/yen11_page_0044_c05_109.png,GOLD,test,翁,翁,ông
gold/yen11_page_0044_c05_110.png,GOLD,test,垩,垩,Thánh
gold/yen11_page_0044_c05_111.png,GOLD,test,尼,尼,này
gold/yen11_page_0044_c05_112.png,GOLD,test,麻,麻,mà
gold/yen11_page_0044_c05_113.png,GOLD,test,㝵,㝵,người
gold/yen11_page_0044_c05_114.png,GOLD,test,共,共,cùng
gold/yen11_page_0044_c06_115.png,GOLD,test,本,本,bốn
gold/yen11_page_0044_c06_116.png,GOLD,test,道,道,đạo
gold/yen11_page_0044_c06_117.png,GOLD,test,明,明,mừng
gold/yen11_page_0044_c07_119.png,GOLD,train,自,自,Từ
gold/yen11_page_0044_c07_121.png,GOLD,train,主,主,Chúa
gold/yen11_page_0044_c07_122.png,GOLD,train,支,支,Giê
gold/yen11_page_0044_c07_123.png,GOLD,train,秋,秋,su
gold/yen11_page_0044_c07_125.png,GOLD,train,代,代,đời
gold/yen11_page_0044_c07_126.png,GOLD,train,朱,朱,cho
gold/yen11_page_0044_c07_127.png,GOLD,train,旦,旦,đến
gold/yen11_page_0044_c07_128.png,GOLD,train,翁,翁,ông
gold/yen11_page_0044_c07_129.png,GOLD,train,垩,垩,Thánh
silver/yen11_page_0044_c07_130.png,SILVER,train,尼,尺,này
gold/yen11_page_0044_c07_131.png,GOLD,train,特,特,được
gold/yen11_page_0044_c08_134.png,GOLD,train,夢,夢,MÔNG
gold/yen11_page_0044_c08_137.png,GOLD,train,垩,垩,Thánh
silver/yen11_page_0044_c08_138.png,SILVER,train,罗,歇,la
gold/yen11_page_0044_c08_140.png,GOLD,train,童,童,đồng
gold/yen11_page_0044_c08_141.png,GOLD,train,貞,負,trinh
silver/yen11_page_0044_c08_147.png,SILVER,train,糁,糁,8
silver/yen11_page_0044_c08_149.png,SILVER,train,包,𮎛,vào
gold/yen11_page_0044_c08_150.png,GOLD,train,低,低,đây
gold/yen11_page_0044_c09_151.png,GOLD,train,中,中,Trong
gold/yen11_page_0044_c09_152.png,GOLD,train,渃,涕,nước
gold/yen11_page_0044_c09_154.png,GOLD,train,些,些,ta
gold/yen11_page_0044_c09_155.png,GOLD,train,离,离,li
silver/yen11_page_0044_c09_156.png,SILVER,train,亜,更,a
gold/yen11_page_0044_c09_157.png,GOLD,train,於,於,ở
silver/yen11_page_0044_c09_158.png,SILVER,train,尼,尺,nơi
silver/yen11_page_0044_c09_159.png,SILVER,train,噲,噲,goi
silver/yen11_page_0044_c09_160.png,SILVER,train,罗,要,là
gold/yen11_page_0044_c09_161.png,GOLD,train,門,門,môn
silver/yen11_page_0044_c09_162.png,SILVER,train,躋,壻,tê
gold/yen11_page_0044_c09_163.png,GOLD,train,葩,葩,pha
gold/yen11_page_0044_c09_166.png,GOLD,train,固,固,có
silver/yen11_page_0044_c09_169.png,SILVER,train,重,奎,chồng
gold/yen11_page_0044_c09_170.png,GOLD,train,先,先,tên
silver/yen11_page_0044_c09_171.png,SILVER,train,重,奎,chồng
gold/yen11_page_0044_c09_173.png,GOLD,train,耶,耶,Da
silver/yen11_page_0044_c09_174.png,SILVER,train,眉,負,mi
silver/yen11_page_0046_c01_000.png,SILVER,train,蜂,蛻,ong
gold/yen11_page_0046_c01_001.png,GOLD,train,先,先,tên
gold/yen11_page_0046_c01_002.png,GOLD,train,嬏,婚,vợ
silver/yen11_page_0046_c01_003.png,SILVER,train,罗,黑,là
silver/yen11_page_0046_c01_005.png,SILVER,train,姑,妨,cô
gold/yen11_page_0046_c01_006.png,GOLD,train,巴,巴,ba
gold/yen11_page_0046_c01_007.png,GOLD,train,生,生,sinh
gold/yen11_page_0046_c01_008.png,GOLD,train,殁,喫,một
gold/yen11_page_0046_c01_009.png,GOLD,train,昆,昆,con
gold/yen11_page_0046_c01_017.png,GOLD,train,創,創,sáng
gold/yen11_page_0046_c01_018.png,GOLD,train,朗,朗,láng
gold/yen11_page_0046_c01_019.png,GOLD,train,麻,麻,mà
gold/yen11_page_0046_c01_020.png,GOLD,train,昆,昆,con
gold/yen11_page_0046_c01_021.png,GOLD,train,課,課,thuở
silver/yen11_page_0046_c02_022.png,SILVER,train,闭,团,bé
gold/yen11_page_0046_c02_023.png,GOLD,train,固,固,có
silver/yen11_page_0046_c02_024.png,SILVER,train,𧿫,呌,dấu
silver/yen11_page_0046_c02_025.png,SILVER,train,時,䏷,ngày
gold/yen11_page_0046_c02_026.png,GOLD,train,娄,娄,sau
gold/yen11_page_0046_c02_027.png,GOLD,train,年,年,nên
gold/yen11_page_0046_c03_032.png,GOLD,train,吱,支,khi
gold/yen11_page_0046_c03_033.png,GOLD,train,麻,麻,nên
gold/yen11_page_0046_c04_034.png,GOLD,train,時,時,thì
gold/yen11_page_0046_c04_035.png,GOLD,train,䏻,䏻,năng
gold/yen11_page_0046_c04_036.png,GOLD,train,隠,隠,ẩn
gold/yen11_page_0046_c04_037.png,GOLD,train,𠇮,𠇮,mình
gold/yen11_page_0046_c04_038.png,GOLD,train,中,中,trong
gold/yen11_page_0046_c04_039.png,GOLD,train,如,如,nhà
gold/yen11_page_0046_c04_041.png,GOLD,train,麻,麻,mà
gold/yen11_page_0046_c04_042.png,GOLD,train,願,願,nguyện
gold/yen11_page_0046_c04_043.png,GOLD,train,朱,朱,cho
gold/yen11_page_0046_c04_044.png,GOLD,train,楼,楼,lâu
gold/yen11_page_0046_c04_046.png,GOLD,train,㝵,旱,người
gold/yen11_page_0046_c04_047.png,GOLD,train,固,固,có
gold/yen11_page_0046_c04_048.png,GOLD,train,姉,婦,chị
gold/yen11_page_0046_c04_049.png,GOLD,train,先,先,tên
gold/yen11_page_0046_c04_050.png,GOLD,train,買,昱,là
gold/yen11_page_0046_c04_052.png,GOLD,train,安,安,an
gold/yen11_page_0046_c04_053.png,GOLD,train,那,那,na
gold/yen11_page_0046_c05_054.png,GOLD,train,鄧,鄧,dâng
gold/yen11_page_0046_c05_055.png,GOLD,train,𠇮,𠇮,mình
gold/yen11_page_0046_c05_056.png,GOLD,train,於,於,ở
gold/yen11_page_0046_c05_057.png,GOLD,train,茹,茹,nhà
gold/yen11_page_0046_c05_059.png,GOLD,train,主,主,Chúa
gold/yen11_page_0046_c05_061.png,GOLD,train,麻,麻,mà
gold/yen11_page_0046_c05_062.png,GOLD,train,篤,篤,dốc
gold/yen11_page_0046_c05_063.png,GOLD,train,弄,弄,lòng
gold/yen11_page_0046_c05_064.png,GOLD,train,童,童,đồng
gold/yen11_page_0046_c05_065.png,GOLD,train,貞,負,trinh
gold/yen11_page_0046_c05_066.png,GOLD,train,旦,旦,đến
silver/yen11_page_0046_c05_067.png,SILVER,train,論,屬,lọn
silver/yen11_page_0046_c05_068.png,SILVER,train,代,氏,đời
silver/yen11_page_0046_c05_069.png,SILVER,train,俺,婘,Em
gold/yen11_page_0046_c05_070.png,GOLD,train,体,体,thấy
silver/yen11_page_0046_c05_071.png,SILVER,train,姉,姑,chị
gold/yen11_page_0046_c05_072.png,GOLD,train,燒,燒,theo
gold/yen11_page_0046_c05_073.png,GOLD,train,事,事,sự
gold/yen11_page_0046_c06_074.png,GOLD,train,福,福,phúc
gold/yen11_page_0046_c06_076.png,GOLD,train,時,時,thì
gold/yen11_page_0046_c06_077.png,GOLD,train,約,約,ước
gold/yen11_page_0046_c06_079.png,GOLD,train,燒,燒,theo
gold/yen11_page_0046_c06_080.png,GOLD,train,如,如,như
gold/yen11_page_0046_c06_082.png,GOLD,train,丕,丕,vậy
gold/yen11_page_0046_c06_083.png,GOLD,train,女,女,nữa
gold/yen11_page_0046_c06_084.png,GOLD,train,仍,仍,nhưng
gold/yen11_page_0046_c06_085.png,GOLD,train,魔,魔,ma
silver/yen11_page_0046_c06_086.png,SILVER,train,鬼,曷,quỷ
gold/yen11_page_0046_c06_089.png,GOLD,train,姉,姉,chị
gold/yen11_page_0046_c06_090.png,GOLD,train,干,干,can
gold/yen11_page_0046_c06_091.png,GOLD,train,俺,俺,em
gold/yen11_page_0046_c06_092.png,GOLD,train,吏,吏,lại
gold/yen11_page_0046_c06_094.png,GOLD,train,浪,浪,răng
silver/yen11_page_0046_c07_096.png,SILVER,train,悶,閑,muốn
gold/yen11_page_0046_c07_097.png,GOLD,train,燒,燒,theo
gold/yen11_page_0046_c07_098.png,GOLD,train,蚤,蚕,tao
gold/yen11_page_0046_c07_099.png,GOLD,train,時,時,thì
gold/yen11_page_0046_c07_100.png,GOLD,train,蚤,蚕,tao
gold/yen11_page_0046_c07_101.png,GOLD,train,打,打,đánh
gold/yen11_page_0046_c07_102.png,GOLD,train,折,所,chết
gold/yen11_page_0046_c07_103.png,GOLD,train,眉,眉,mày
gold/yen11_page_0046_c07_104.png,GOLD,train,双,双,Song
gold/yen11_page_0046_c07_105.png,GOLD,train,离,离,le
gold/yen11_page_0046_c07_106.png,GOLD,train,㝵,早,người
gold/yen11_page_0046_c07_107.png,GOLD,train,別,別,biết
gold/yen11_page_0046_c07_108.png,GOLD,train,事,事,sự
gold/yen11_page_0046_c07_109.png,GOLD,train,衣,衣,ấy
gold/yen11_page_0046_c07_111.png,GOLD,train,斫,斫,chước
gold/yen11_page_0046_c07_112.png,GOLD,train,魔,魔,ma
silver/yen11_page_0046_c07_113.png,SILVER,train,鬼,思,quỷ
gold/yen11_page_0046_c07_114.png,GOLD,train,麻,麻,mà
gold/yen11_page_0046_c08_116.png,GOLD,train,約,約,ước
gold/yen11_page_0046_c08_118.png,GOLD,train,補,補,bỏ
gold/yen11_page_0046_c08_119.png,GOLD,train,事,事,sự
gold/yen11_page_0046_c08_120.png,GOLD,train,世,世,thế
gold/yen11_page_0046_c08_121.png,GOLD,train,間,間,gian
gold/yen11_page_0046_c08_122.png,GOLD,train,時,時,thì
gold/yen11_page_0046_c08_124.png,GOLD,train,主,主,Chúa
gold/yen11_page_0046_c08_125.png,GOLD,train,支,支,Giê
gold/yen11_page_0046_c08_126.png,GOLD,train,秋,秋,su
gold/yen11_page_0046_c08_127.png,GOLD,train,連,連,liên
gold/yen11_page_0046_c08_128.png,GOLD,train,現,現,hiện
gold/yen11_page_0046_c08_130.png,GOLD,train,麻,麻,ma
gold/yen11_page_0046_c08_131.png,GOLD,train,安,安,an
gold/yen11_page_0046_c08_136.png,GOLD,train,吏,吏,lai
gold/yen11_page_0046_c09_137.png,GOLD,train,朱,朱,cho
silver/yen11_page_0046_c09_138.png,SILVER,train,别,到,biết
gold/yen11_page_0046_c09_139.png,GOLD,train,每,每,mọi
gold/yen11_page_0046_c09_140.png,GOLD,train,事,事,sự
gold/yen11_page_0046_c09_141.png,GOLD,train,畧,畧,trước
gold/yen11_page_0046_c09_143.png,GOLD,train,𧗱,術,về
silver/yen11_page_0046_c09_145.png,SILVER,train,丕,玊,Vậy
gold/yen11_page_0046_c09_146.png,GOLD,train,㝵,早,người
gold/yen11_page_0046_c09_147.png,GOLD,train,年,年,nên
gold/yen11_page_0046_c09_149.png,GOLD,train,𡻕,𡻕,tuổi
gold/yen11_page_0046_c09_150.png,GOLD,train,包,包,vào
gold/yen11_page_0046_c09_151.png,GOLD,train,茹,茹,nhà
silver/yen11_page_0046_c09_152.png,SILVER,train,蜍,馀,thờ
gold/yen11_page_0046_c09_153.png,GOLD,train,固,固,có
gold/yen11_page_0046_c09_154.png,GOLD,train,姊,姊,chị
silver/yen11_page_0046_c09_155.png,SILVER,train,𠇮,𡱆,mình
gold/yen11_page_0046_c09_156.png,GOLD,train,該,該,cai
gold/yen11_page_0046_c09_157.png,GOLD,train,麻,麻,mà
gold/yen11_page_0046_c09_158.png,GOLD,train,扒,扒,bắt
silver/yen11_page_0048_c01_000.png,SILVER,train,斫,劝,chước
gold/yen11_page_0048_c01_001.png,GOLD,train,各,各,các
gold/yen11_page_0048_c01_002.png,GOLD,train,垩,垩,thánh
silver/yen11_page_0048_c01_003.png,SILVER,train,天,尺,thiên
gold/yen11_page_0048_c01_004.png,GOLD,train,神,神,thần
gold/yen11_page_0048_c01_005.png,GOLD,train,於,於,ở
