image,nom_idx,syl_idx,syllable_ocr,syllable_raw,tier_v3,tier_goc,rule_goc,p_register,dict_support,context_evidence,l1_support,l1_tie,flank_gold,box_source,qd01_locked,qd01_excluded,label_canonical,crop_quality_flag,stray_ink,border_ink,ink_pct,crop_w,crop_h,seg_flag,s3_cosine
gold/stt4_page_0082_c01_001.png,1,1,kia,kia,CHAR_B,,,1.0,25,corpus4|corpus2|sim_unique,0,0,1,legacy_locked_col,0,0,其,ok,0.0016,0.0,0.093,80,84,ok,
syllable/stt4_page_0082_c01_002.png,2,2,sang,sang,SYL,,,0.9999,58,bigram,0,0,1,legacy_locked_col,0,0,,ok,0.0,0.125,0.186,56,92,ok,
gold/stt4_page_0082_c01_003.png,3,3,trọng,trọng,CHAR_A,,,1.0,15,bigram|corpus4|tone|corpus2|direct,0,0,1,legacy_locked_col,0,0,重,ok,0.0,0.0857,0.172,70,93,ok,
gold/stt4_page_0082_c01_004.png,4,4,ở,ở,CHAR_A,,,1.0,20,bigram|corpus4|tone|corpus2|direct,0,0,1,legacy_locked_col,0,0,於,ok,0.0302,0.0,0.122,79,89,ok,
gold/stt4_page_0082_c01_005.png,5,5,thành,thành,CHAR_B,,,1.0,13,bigram|corpus4|corpus2|sim_unique,0,0,1,legacy_locked_col,0,0,城,ok,0.0,0.0,0.101,87,81,ok,
syllable/stt4_page_0082_c01_006.png,6,6,rô,Rô,SYL,,,1.0,11,bigram|corpus4|corpus2,0,0,0,legacy_locked_col,0,0,,bleed,0.1964,0.0057,0.103,87,94,ok,
syllable/stt4_page_0082_c01_007.png,7,7,ma,ma,SYL,,,1.0,59,bigram|corpus4|tone|corpus2,0,0,1,legacy_locked_col,0,0,,ok,0.0,0.0,0.209,55,81,ok,
gold/stt4_page_0082_c01_008.png,8,8,vượt,vượt,CHAR_A,,,1.0,11,direct,0,0,0,legacy_locked_col,0,0,越,ok,0.0,0.0738,0.19,61,92,ok,
syllable/stt4_page_0082_c01_010.png,10,10,mà,mà,SYL,,,1.0,21,corpus4|corpus2,0,0,1,legacy_locked_col,0,0,,ok,0.0,0.0833,0.165,84,91,ok,
gold/stt4_page_0082_c01_011.png,11,11,sang,sang,CHAR_A,,,1.0,58,bigram|corpus4|tone|corpus2|direct|sim_unique,0,0,0,legacy_locked_col,0,0,郎,ok,0.0,0.0,0.141,79,83,ok,
syllable/stt4_page_0082_c01_012.png,12,12,nước,nước,SYL,,,1.0,13,bigram|corpus4|corpus2,0,0,2,legacy_locked_col,0,0,,ok,0.0,0.1417,0.163,60,86,ok,
gold/stt4_page_0082_c01_013.png,13,13,ấy,ấy,CHAR_A,,,1.0,32,bigram|corpus4|corpus2|direct,0,0,0,legacy_locked_col,0,0,意,bleed,0.1711,0.1032,0.121,63,90,ok,
syllable/stt4_page_0082_c01_014.png,14,14,đem,đem,SYL,,,1.0,28,corpus4|corpus2,0,0,1,legacy_locked_col,0,0,,ok,0.0,0.0547,0.155,64,93,ok,
syllable/stt4_page_0082_c01_016.png,16,16,làm,làm,SYL,,,1.0,17,bigram|corpus4|corpus2,0,0,1,legacy_locked_col,0,0,,ok,0.0,0.0339,0.106,59,92,ok,
gold/stt4_page_0082_c01_017.png,17,17,phúc,phúc,CHAR_A,,,1.0,26,bigram|corpus4|corpus2|direct,0,0,1,legacy_locked_col,0,0,福,ok,0.0,0.0159,0.157,63,92,ok,
gold/stt4_page_0082_c01_018.png,18,18,cho,cho,CHAR_A,,,1.0,12,bigram|corpus4|tone|corpus2|direct,0,0,1,legacy_locked_col,0,0,朱,ok,0.0,0.0476,0.168,63,93,ok,
gold/stt4_page_0082_c01_019.png,19,19,người,người,SYL,SYLLABLE,syl_ctx:bigram,1.0,20,bigram|corpus4|corpus2,0,0,1,qd01_locked,1,0,𠊚,ok,0.0,0.0,0.148,63,92,ok,
syllable/stt4_page_0082_c01_020.png,20,20,phải,phải,SYL,,,1.0,30,bigram|corpus4|corpus2,0,0,1,legacy_locked_col,0,0,,ok,0.0,0.0,0.147,64,89,ok,
gold/stt4_page_0082_c01_021.png,21,21,khi,khi,CHAR_A,,,1.0,31,corpus4|tone|corpus2|direct,0,0,0,legacy_locked_col,0,0,欺,ok,0.0,0.0844,0.161,77,71,ok,
gold/stt4_page_0082_c02_022.png,0,0,ông,ông,CHAR_A,,,1.0,17,bigram|corpus4|tone|corpus2|direct|sim_unique,0,0,0,detector,0,0,翁,ok,0.0,0.0192,0.217,52,68,ok,
syllable/stt4_page_0082_c02_023.png,1,1,thánh,Thánh,SYL,,,1.0,33,bigram|corpus4|corpus2,0,0,2,detector,0,0,,ok,0.0,0.0,0.211,45,94,tall,
gold/stt4_page_0082_c02_024.png,2,2,ấy,ấy,CHAR_A,,,1.0,32,bigram|corpus4|corpus2|direct,0,0,1,detector,0,0,意,ok,0.0,0.0079,0.152,63,96,ok,
gold/stt4_page_0082_c02_025.png,3,3,ở,ở,CHAR_A,,,1.0,20,bigram|corpus4|tone|corpus2|direct,0,0,2,detector,0,0,於,ok,0.0,0.0077,0.194,65,93,ok,
gold/stt4_page_0082_c02_026.png,4,4,ngoài,ngoài,CHAR_A,,,1.0,4,bigram|corpus4|tone|corpus2|direct,0,0,2,detector,0,0,外,ok,0.0,0.0,0.141,74,93,ok,
gold/stt4_page_0082_c02_027.png,5,5,thì,thì,CHAR_A,,,1.0,56,bigram|corpus4|corpus2|direct,0,0,1,detector,0,0,時,ok,0.0,0.0065,0.162,77,91,ok,
syllable/stt4_page_0082_c02_028.png,6,6,bà,bà,SYL,,,1.0,36,bigram|corpus4|corpus2,0,0,2,detector,0,0,,ok,0.0,0.0195,0.164,77,98,ok,
gold/stt4_page_0082_c02_029.png,7,7,ấy,ấy,CHAR_A,,,1.0,32,bigram|corpus4|corpus2|direct,0,0,1,detector,0,0,意,ok,0.0,0.0211,0.172,71,95,ok,
gold/stt4_page_0082_c02_030.png,8,8,lạy,lạy,CHAR_A,,,1.0,16,bigram|corpus4|corpus2|direct,0,0,1,detector,0,0,礼,bleed,0.119,0.0,0.159,72,97,ok,
syllable/stt4_page_0082_c02_031.png,9,9,người,người,SYL,,,1.0,20,bigram|corpus4|corpus2,0,0,2,detector,0,0,,bleed,0.336,0.0,0.155,67,83,ok,
gold/stt4_page_0082_c02_032.png,10,10,thì,thì,CHAR_A,,,1.0,56,bigram|corpus4|corpus2|direct,0,0,0,detector,0,0,時,ok,0.0,0.0,0.171,74,89,ok,
syllable/stt4_page_0082_c02_033.png,11,11,người,người,SYL,,,1.0,20,corpus4|corpus2,0,0,1,detector,0,0,,ok,0.0,0.0338,0.164,74,95,ok,
syllable/stt4_page_0082_c02_034.png,12,12,quở,quở,SYL,,,1.0,6,corpus4|corpus2,0,0,1,detector,0,0,,ok,0.0,0.0,0.152,65,73,ok,
gold/stt4_page_0082_c02_035.png,13,13,răng,răng,CHAR_A,,,1.0,16,corpus4|tone|corpus2|direct,0,0,0,detector,0,0,浪,ok,0.0,0.0,0.186,72,59,ok,
syllable/stt4_page_0082_c02_036.png,14,14,bà,bà,SYL,,,1.0,36,corpus4|corpus2,0,0,2,detector,0,0,,bleed,0.1442,0.0405,0.137,74,85,ok,
gold/stt4_page_0082_c02_037.png,15,15,đi,đi,CHAR_A,,,1.0,10,bigram|corpus4|corpus2|direct,0,0,1,detector,0,0,多,ok,0.0,0.0333,0.139,75,90,ok,
gold/stt4_page_0082_c02_038.png,16,16,đường,đường,CHAR_A,,,1.0,49,bigram|corpus4|corpus2|direct,0,0,1,midpoint,0,0,唐,ok,0.0,0.0403,0.175,62,90,ok,
syllable/stt4_page_0082_c02_039.png,17,17,xa,xa,SYL,,,1.0,38,corpus4|corpus2,0,0,1,midpoint,0,0,,ok,0.0,0.082,0.179,61,93,ok,
syllable/stt4_page_0082_c02_040.png,18,18,làm,làm,SYL,,,1.0,17,bigram|corpus4|corpus2,0,0,1,midpoint,0,0,,ok,0.0,0.0,0.11,83,88,ok,
gold/stt4_page_0082_c02_041.png,19,19,chi,chi,CHAR_A,,,1.0,60,bigram|corpus4|tone|corpus2|direct|sim_unique,0,0,0,detector,0,0,之,ok,0.0,0.1121,0.124,58,84,ok,
syllable/stt4_page_0082_c02_043.png,21,21,bà,bà,SYL,,,1.0,36,corpus4|corpus2,0,0,0,detector,0,0,,bleed,0.31,0.0339,0.18,59,77,ok,
gold/stt4_page_0082_c03_045.png,1,1,mở,mở,CHAR_B,,,1.0,22,bigram|corpus4|corpus2|sim_unique,0,0,1,legacy_locked_col,0,0,美,bleed,0.1603,0.0932,0.163,59,96,ok,
gold/stt4_page_0082_c03_046.png,2,2,đường,đường,CHAR_A,,,1.0,49,bigram|corpus4|corpus2|direct,0,0,1,legacy_locked_col,0,0,唐,ok,0.0,0.0,0.154,78,92,ok,
gold/stt4_page_0082_c03_047.png,3,3,cho,cho,CHAR_A,,,1.0,12,bigram|corpus4|tone|corpus2|direct,0,0,2,legacy_locked_col,0,0,朱,ok,0.0,0.0362,0.163,69,88,ok,
gold/stt4_page_0082_c03_048.png,4,4,nhiều,nhiều,CHAR_A,,,1.0,18,bigram|corpus4|tone|corpus2|direct,0,0,1,legacy_locked_col,0,0,饒,ok,0.0,0.0774,0.155,84,96,ok,
gold/stt4_page_0082_c03_049.png,5,5,người,người,REVIEW,REVIEW,no_context,1.0,20,corpus2,0,0,2,qd01_locked,1,0,𠊚,ok,0.0,0.0278,0.118,90,95,ok,
gold/stt4_page_0082_c03_050.png,6,6,nữ,nữ,CHAR_A,,,1.0,15,corpus4|tone|corpus2|direct,0,0,0,legacy_locked_col,0,0,女,ok,0.0,0.0333,0.12,90,96,ok,
gold/stt4_page_0082_c03_052.png,8,8,bắt,bắt,CHAR_A,,,1.0,17,corpus4|corpus2|direct|sim_unique,0,0,0,legacy_locked_col,0,0,扒,ok,0.0,0.1319,0.11,72,96,ok,
gold/stt4_page_0082_c03_054.png,10,10,ru,ru,CHAR_A,,,0.9975,12,corpus4|tone|corpus2|direct|sim_unique,0,0,0,legacy_locked_col,0,0,油,ok,0.0,0.0108,0.137,93,88,ok,
gold/stt4_page_0082_c03_055.png,11,12,điều,điều,CHAR_A,,,0.9988,45,bigram|corpus4|tone|corpus2|direct,0,0,1,legacy_locked_col,0,0,調,ok,0.0,0.0,0.212,66,91,ok,
gold/stt4_page_0082_c03_056.png,12,13,ấy,ấy,CHAR_A,,,1.0,32,bigram|corpus4|corpus2|direct,0,0,2,legacy_locked_col,0,0,意,ok,0.0,0.1398,0.16,93,94,ok,
gold/stt4_page_0082_c03_057.png,13,14,mà,mà,CHAR_A,,,1.0,21,bigram|corpus4|tone|corpus2|direct,0,0,2,legacy_locked_col,0,0,麻,ok,0.0,0.0108,0.133,93,94,ok,
gold/stt4_page_0082_c03_058.png,14,15,khó,khó,CHAR_A,,,1.0,13,bigram|corpus4|tone|corpus2|direct|sim_unique,0,0,2,legacy_locked_col,0,0,庫,ok,0.0,0.0109,0.158,92,92,ok,
gold/stt4_page_0082_c03_059.png,15,16,mặt,mặt,CHAR_A,,,1.0,20,bigram|corpus4|tone|corpus2|direct,0,0,1,legacy_locked_col,0,0,末,ok,0.0,0.0269,0.12,93,93,ok,
gold/stt4_page_0082_c03_061.png,17,18,cho,Cho,CHAR_A,,,1.0,12,bigram|corpus4|tone|corpus2|direct,0,0,1,legacy_locked_col,0,0,朱,ok,0.0,0.0397,0.177,63,93,ok,
gold/stt4_page_0082_c03_062.png,18,19,nên,nên,CHAR_A,,,1.0,21,bigram|corpus4|corpus2|direct,0,0,1,legacy_locked_col,0,0,年,ok,0.0,0.0317,0.145,63,93,ok,
syllable/stt4_page_0082_c03_063.png,19,20,bà,bà,SYL,,,1.0,36,bigram|corpus4|corpus2,0,0,2,legacy_locked_col,0,0,,ok,0.0,0.0,0.142,59,97,ok,
gold/stt4_page_0082_c03_064.png,20,21,ấy,ấy,CHAR_A,,,1.0,32,bigram|corpus4|corpus2|direct,0,0,0,legacy_locked_col,0,0,意,ok,0.0,0.0952,0.19,84,60,ok,
gold/stt4_page_0082_c04_065.png,0,0,sợ,sợ,CHAR_B,,,1.0,11,bigram|corpus4|corpus2|sim_unique,0,0,1,legacy_locked_col,0,0,𢜝,ok,0.0,0.0141,0.201,71,80,ok,
gold/stt4_page_0082_c04_066.png,1,1,mà,mà,CHAR_A,,,1.0,21,bigram|corpus4|tone|corpus2|direct,0,0,0,legacy_locked_col,0,0,麻,ok,0.0,0.0897,0.178,78,89,ok,
syllable/stt4_page_0082_c04_067.png,2,2,xem,xem,SYL,,,1.0,18,bigram|corpus4|corpus2,0,0,2,legacy_locked_col,0,0,,ok,0.0,0.0929,0.189,70,86,ok,
gold/stt4_page_0082_c04_068.png,3,3,mặt,mặt,CHAR_A,,,1.0,20,bigram|corpus4|tone|corpus2|direct,0,0,1,legacy_locked_col,0,0,末,ok,0.0,0.037,0.138,81,85,ok,
gold/stt4_page_0082_c04_069.png,4,4,người,người,CHAR_A,GOLD,s1_inter_s2_direct,1.0,20,bigram|corpus4|corpus2|direct|sim_unique,0,0,2,qd01_locked,1,0,𠊚,ok,0.0,0.0694,0.185,72,93,ok,
gold/stt4_page_0082_c04_070.png,5,5,chăng,chăng,CHAR_A,,,1.0,26,bigram|corpus4|tone|corpus2|direct|sim_unique,0,0,1,legacy_locked_col,0,0,庄,ok,0.0,0.0,0.164,78,86,ok,
syllable/stt4_page_0082_c04_072.png,7,7,đoạn,đoạn,SYL,,,1.0,35,corpus4|corpus2,0,0,0,legacy_locked_col,0,0,,ok,0.0,0.0,0.183,85,93,ok,
gold/stt4_page_0082_c04_074.png,9,9,từ,Từ,CHAR_A,,,1.0,52,bigram|corpus4|tone|corpus2|direct,0,0,1,legacy_locked_col,0,0,自,ok,0.0,0.0899,0.178,89,93,ok,
gold/stt4_page_0082_c04_075.png,10,10,này,này,CHAR_A,,,1.0,16,bigram|corpus4|tone|corpus2|direct,0,0,1,legacy_locked_col,0,0,尼,ok,0.0,0.0579,0.149,95,92,ok,
gold/stt4_page_0082_c04_076.png,11,11,về,về,CHAR_B,,,1.0,23,bigram|corpus4|corpus2|sim_unique,0,0,1,legacy_locked_col,0,0,𧗱,ok,0.0,0.0,0.145,85,92,ok,
gold/stt4_page_0082_c04_078.png,13,13,tôi,tôi,CHAR_A,,,1.0,17,corpus4|tone|corpus2|direct,0,0,1,legacy_locked_col,0,0,碎,ok,0.0,0.0467,0.189,75,88,ok,
gold/stt4_page_0082_c04_079.png,14,14,chừa,chừa,CHAR_A,,,1.0,9,corpus4|corpus2|direct,0,0,2,legacy_locked_col,0,0,除,ok,0.0,0.0,0.122,98,88,ok,
gold/stt4_page_0082_c04_080.png,15,15,mà,mà,CHAR_A,,,1.0,21,bigram|corpus4|tone|corpus2|direct,0,0,2,legacy_locked_col,0,0,麻,bleed,0.2648,0.025,0.14,100,89,ok,
gold/stt4_page_0082_c04_081.png,16,16,chẳng,chẳNG,CHAR_A,,,1.0,36,bigram|corpus4|tone|corpus2|direct|sim_unique,0,0,2,legacy_locked_col,0,0,庄,ok,0.0,0.0,0.156,80,86,ok,
gold/stt4_page_0082_c04_082.png,17,17,ai,AI,CHAR_A,,,1.0,30,bigram|corpus4|tone|corpus2|direct,0,0,2,legacy_locked_col,0,0,埃,ok,0.0,0.0904,0.14,94,87,ok,
gold/stt4_page_0082_c04_083.png,18,18,đến,ĐẾN,CHAR_A,,,1.0,21,bigram|corpus4|corpus2|direct,0,0,2,legacy_locked_col,0,0,旦,ok,0.0,0.075,0.116,100,88,ok,
gold/stt4_page_0082_c04_084.png,19,19,viếng,VIẾNG,CHAR_A,,,1.0,12,bigram|corpus4|corpus2|direct,0,0,1,legacy_locked_col,0,0,永,ok,0.0,0.0722,0.147,97,89,ok,
syllable/stt4_page_0082_c04_085.png,20,20,thầy,THẦY,SYL,,,1.0,8,corpus4|corpus2,0,0,2,legacy_locked_col,0,0,,ok,0.0,0.07,0.141,100,87,ok,
gold/stt4_page_0082_c04_086.png,21,21,nữa,NỮA,CHAR_A,,,1.0,5,corpus4|tone|corpus2|direct|sim_unique,0,0,1,legacy_locked_col,0,0,女,ok,0.0,0.043,0.112,93,89,ok,
gold/stt4_page_0082_c04_087.png,22,22,xin,XIN,CHAR_A,,,1.0,8,corpus4|corpus2|direct,0,0,1,legacy_locked_col,0,0,真,ok,0.0,0.0424,0.209,59,73,ok,
syllable/stt4_page_0082_c05_088.png,0,0,một,một,SYL,,,1.0,37,corpus4|corpus2,0,0,1,legacy_locked_col,0,0,,ok,0.0,0.0075,0.18,67,72,ok,
gold/stt4_page_0082_c05_089.png,1,1,sự,sự,CHAR_A,,,1.0,16,corpus4|corpus2|direct|sim_unique,0,0,0,legacy_locked_col,0,0,事,ok,0.0,0.0081,0.185,62,82,ok,
syllable/stt4_page_0082_c05_090.png,2,2,này,này,SYL,,,1.0,16,corpus4|corpus2,0,0,2,legacy_locked_col,0,0,,ok,0.0,0.0,0.131,77,88,ok,
gold/stt4_page_0082_c05_091.png,3,3,khi,khi,CHAR_A,,,1.0,31,bigram|corpus4|tone|corpus2|direct,0,0,0,legacy_locked_col,0,0,欺,ok,0.0,0.0,0.184,72,70,ok,
syllable/stt4_page_0082_c05_092.png,4,4,thầy,thầy,SYL,,,1.0,8,bigram|corpus4|corpus2,0,0,2,legacy_locked_col,0,0,,ok,0.0,0.0139,0.152,72,88,ok,
gold/stt4_page_0082_c05_093.png,5,5,nguyện,nguyện,CHAR_A,,,1.0,9,corpus4|tone|corpus2|direct,0,0,1,legacy_locked_col,0,0,願,ok,0.0,0.0,0.174,88,82,ok,
gold/stt4_page_0082_c05_094.png,6,6,nhớ,nhớ,CHAR_A,,,1.0,11,tone|corpus2|direct|sim_unique,0,0,2,legacy_locked_col,0,0,女,bleed,0.1643,0.0667,0.173,60,93,ok,
gold/stt4_page_0082_c05_095.png,7,7,đến,đến,CHAR_A,,,1.0,21,bigram|corpus4|corpus2|direct,0,0,2,legacy_locked_col,0,0,旦,ok,0.0,0.0076,0.182,66,78,ok,
gold/stt4_page_0082_c05_096.png,8,8,tôi,tôi,CHAR_A,,,1.0,17,bigram|corpus4|tone|corpus2|direct,0,0,2,legacy_locked_col,0,0,碎,ok,0.0,0.0123,0.176,81,93,ok,
gold/stt4_page_0082_c05_097.png,9,9,cùng,cùng,CHAR_A,,,1.0,44,bigram|corpus4|tone|corpus2|direct,0,0,2,legacy_locked_col,0,0,共,ok,0.0,0.0135,0.206,74,89,ok,
gold/stt4_page_0082_c05_098.png,10,10,bấy,Bấy,CHAR_A,,,1.0,34,bigram|corpus4|corpus2|direct,0,0,2,legacy_locked_col,0,0,閉,ok,0.0,0.1096,0.248,73,88,ok,
gold/stt4_page_0082_c05_099.png,11,11,giờ,giờ,CHAR_A,,,1.0,14,bigram|corpus4|corpus2|direct,0,0,1,legacy_locked_col,0,0,除,ok,0.0,0.1493,0.252,67,89,ok,
gold/stt4_page_0082_c05_100.png,12,12,người,người,SYL,SYLLABLE,syl_ctx:bigram,1.0,20,bigram|corpus4|corpus2,0,0,1,qd01_locked,1,0,𠊚,ok,0.0,0.0,0.216,67,88,ok,
syllable/stt4_page_0082_c05_101.png,13,13,thưa,thưa,SYL,,,1.0,13,bigram|corpus4|corpus2,0,0,1,legacy_locked_col,0,0,,ok,0.0,0.0556,0.183,72,87,ok,
gold/stt4_page_0082_c05_102.png,14,14,rằng,rằng,CHAR_A,,,1.0,12,bigram|corpus4|tone|corpus2|direct,0,0,1,legacy_locked_col,0,0,浪,ok,0.0,0.0342,0.208,73,94,ok,
gold/stt4_page_0082_c05_103.png,15,15,tồi,Tồi,CHAR_A,,,1.0,17,bigram|corpus4|tone|corpus2|direct,55,0,2,legacy_locked_col,0,0,碎,ok,0.0,0.0062,0.152,81,90,ok,
gold/stt4_page_0082_c05_104.png,16,16,xin,xin,CHAR_A,,,1.0,8,corpus4|corpus2|direct,0,0,2,legacy_locked_col,0,0,填,ok,0.0,0.0,0.146,69,92,ok,
gold/stt4_page_0082_c05_105.png,17,17,một,một,CHAR_A,,,1.0,37,bigram|corpus4|tone|corpus2|direct,0,0,2,legacy_locked_col,0,0,沒,ok,0.0,0.0,0.135,87,90,ok,
gold/stt4_page_0082_c05_106.png,18,18,sự,sự,CHAR_A,,,1.0,16,bigram|corpus4|corpus2|direct|sim_unique,0,0,1,legacy_locked_col,0,0,事,ok,0.0,0.0,0.195,65,73,ok,
syllable/stt4_page_0082_c05_108.png,20,20,là,là,SYL,,,1.0,31,corpus4|corpus2,0,0,0,legacy_locked_col,0,0,,ok,0.0,0.0427,0.181,82,84,ok,
gold/stt4_page_0082_c05_110.png,22,22,mặt,mặt,CHAR_A,,,1.0,20,corpus4|tone|corpus2|direct,0,0,0,legacy_locked_col,0,0,末,ok,0.0,0.0696,0.143,79,81,ok,
syllable/stt4_page_0082_c06_111.png,0,0,bà,bà,SYL,,,1.0,36,corpus4|corpus2,0,0,1,legacy_locked_col,0,0,,ok,0.0586,0.0,0.132,68,76,ok,
gold/stt4_page_0082_c06_112.png,1,1,chẳng,chẳng,CHAR_A,,,1.0,36,corpus4|tone|corpus2|direct|sim_unique,0,0,1,legacy_locked_col,0,0,庄,bleed,0.2262,0.0072,0.154,69,74,ok,
gold/stt4_page_0082_c06_113.png,2,2,nhớ,nhớ,CHAR_A,,,1.0,11,bigram|corpus4|tone|corpus2|direct|sim_unique,0,0,2,legacy_locked_col,0,0,汝,ok,0.0,0.0145,0.195,69,77,ok,
gold/stt4_page_0082_c06_114.png,3,3,đến,đến,CHAR_A,,,1.0,21,bigram|corpus4|corpus2|direct,0,0,1,legacy_locked_col,0,0,旦,ok,0.0,0.0062,0.127,81,82,ok,
syllable/stt4_page_0082_c06_115.png,4,4,trọn,trọn,SYL,,,0.9999,41,bigram,0,0,2,legacy_locked_col,0,0,,ok,0.0,0.0,0.19,86,74,ok,
gold/stt4_page_0082_c06_116.png,5,5,đời,đời,CHAR_A,,,1.0,7,bigram|corpus4|tone|corpus2|direct,0,0,0,legacy_locked_col,0,0,代,ok,0.0,0.0132,0.14,76,86,ok,
syllable/stt4_page_0082_c06_117.png,6,6,có,có,SYL,,,1.0,15,bigram|corpus4|corpus2,0,0,2,legacy_locked_col,0,0,,bleed,0.1122,0.0074,0.186,68,83,ok,
gold/stt4_page_0082_c06_118.png,7,7,kẻ,kẻ,CHAR_A,,,1.0,19,bigram|corpus4|tone|corpus2|direct|sim_unique,0,0,0,legacy_locked_col,0,0,几,ok,0.0,0.0105,0.152,95,78,ok,
syllable/stt4_page_0082_c06_119.png,8,8,hỏi,hỏi,SYL,,,1.0,13,corpus4|corpus2,0,0,1,legacy_locked_col,0,0,,bleed,0.1229,0.0579,0.155,95,86,ok,
syllable/stt4_page_0082_c06_120.png,9,9,rằng,rằng,SYL,,,1.0,12,bigram|corpus4|corpus2,0,0,1,legacy_locked_col,0,0,,ok,0.0,0.0,0.186,96,67,ok,
gold/stt4_page_0082_c06_121.png,10,10,nhân,Nhân,CHAR_A,,,1.0,52,bigram|corpus4|tone|corpus2|direct,0,0,1,legacy_locked_col,0,0,因,ok,0.0,0.0417,0.122,96,84,ok,
gold/stt4_page_0082_c06_122.png,11,11,sao,sao,CHAR_A,,,1.0,105,bigram|corpus4|tone|corpus2|direct,0,0,1,legacy_locked_col,0,0,牢,ok,0.0,0.0,0.157,62,85,ok,
gold/stt4_page_0082_c06_124.png,13,13,lánh,lánh,CHAR_A,,,1.0,15,bigram|direct,0,0,1,legacy_locked_col,0,0,另,ok,0.0,0.1296,0.163,81,84,ok,
gold/stt4_page_0082_c06_125.png,14,14,khỏi,khỏi,CHAR_A,,,1.0,3,bigram|corpus4|tone|corpus2|direct|sim_unique,0,0,1,legacy_locked_col,0,0,塊,ok,0.0,0.0899,0.179,89,85,ok,
gold/stt4_page_0082_c06_126.png,15,15,người,người,SYL,SYLLABLE,syl_ctx:corpus4,1.0,20,corpus4|corpus2,0,0,1,qd01_locked,1,0,𠊚,ok,0.0,0.026,0.128,96,86,ok,
gold/stt4_page_0082_c06_128.png,17,17,mà,mà,CHAR_A,,,1.0,21,bigram|corpus4|tone|corpus2|direct,0,0,1,legacy_locked_col,0,0,麻,ok,0.0,0.0069,0.175,72,86,ok,
gold/stt4_page_0082_c06_129.png,18,18,chăng,chăng,CHAR_A,,,1.0,26,bigram|corpus4|tone|corpus2|direct|sim_unique,0,0,1,legacy_locked_col,0,0,庄,ok,0.0,0.0,0.136,94,86,ok,
syllable/stt4_page_0082_c06_130.png,19,19,nói,nói,SYL,,,1.0,14,bigram|corpus4|corpus2,0,0,2,legacy_locked_col,0,0,,ok,0.0,0.0326,0.172,92,82,ok,
gold/stt4_page_0082_c06_131.png,20,20,khó,khó,CHAR_A,,,1.0,13,bigram|corpus4|tone|corpus2|direct|sim_unique,0,0,1,legacy_locked_col,0,0,庫,ok,0.0,0.1515,0.194,66,86,ok,
gold/stt4_page_0082_c06_132.png,21,21,cùng,cùng,CHAR_A,,,1.0,44,bigram|corpus4|tone|corpus2|direct,0,0,1,legacy_locked_col,0,0,共,ok,0.0,0.0879,0.13,91,78,ok,
syllable/stt4_page_0082_c06_133.png,22,22,ai,ai,SYL,,,0.991,30,bigram|corpus4|corpus2,0,0,1,legacy_locked_col,0,0,,ok,0.0,0.0632,0.131,95,84,ok,
gold/stt4_page_0082_c07_134.png,0,2,người,người,CHAR_A,GOLD,s1_inter_s2_direct,0.9927,20,bigram|corpus4|corpus2|direct|sim_unique,0,0,1,qd01_locked,1,0,𠊚,ok,0.0,0.0,0.227,61,62,ok,
gold/stt4_page_0082_c07_135.png,1,3,thưa,thưa,CHAR_A,,,1.0,13,bigram|corpus4|corpus2|direct,0,0,2,legacy_locked_col,0,0,踈,bleed,0.173,0.0294,0.222,68,94,ok,
gold/stt4_page_0082_c07_136.png,2,4,rằng,rằng,CHAR_A,,,1.0,12,bigram|corpus4|tone|corpus2|direct,0,0,2,legacy_locked_col,0,0,浪,ok,0.0,0.0617,0.184,81,96,ok,
gold/stt4_page_0082_c07_137.png,3,5,tôi,Tôi,CHAR_A,,,1.0,17,bigram|corpus4|tone|corpus2|direct,0,0,1,legacy_locked_col,0,0,碎,ok,0.0,0.0112,0.18,89,97,ok,
syllable/stt4_page_0082_c07_138.png,4,6,chẳng,chẳng,SYL,,,1.0,36,corpus4|corpus2,0,0,2,legacy_locked_col,0,0,,ok,0.0,0.0765,0.163,85,98,ok,
gold/stt4_page_0082_c07_139.png,5,7,biết,biết,CHAR_A,,,1.0,30,corpus4|tone|corpus2|direct,0,0,0,legacy_locked_col,0,0,别,ok,0.0,0.0,0.15,84,95,ok,
gold/stt4_page_0082_c07_141.png,7,9,lòng,lòng,CHAR_A,,,1.0,23,corpus4|tone|corpus2|direct,0,0,0,legacy_locked_col,0,0,弄,truncated,0.0,0.2045,0.227,66,62,ok,
gold/stt4_page_0082_c07_145.png,11,13,phần,phần,CHAR_A,,,1.0,51,corpus4|tone|corpus2|direct,0,0,0,legacy_locked_col,0,0,分,bleed,0.3471,0.0,0.136,89,92,ok,
gold/stt4_page_0082_c07_146.png,12,14,thì,thì,CHAR_B,,,1.0,56,corpus4|corpus2|sim_unique,0,0,1,legacy_locked_col,0,0,寺,ok,0.0,0.0329,0.161,76,96,ok,
syllable/stt4_page_0082_c07_147.png,13,15,về,về,SYL,,,1.0,23,corpus4|corpus2,0,0,1,legacy_locked_col,0,0,,bleed,0.2245,0.0,0.187,71,91,ok,
gold/stt4_page_0082_c07_148.png,14,16,đức,Đức,CHAR_A,,,1.0,21,bigram|corpus4|corpus2|direct|sim_unique,0,0,1,legacy_locked_col,0,0,德,bleed,0.2879,0.1111,0.186,72,91,ok,
