image,book,page,column,ocr_char,syllable,label,unicode,tier,rule,bbox,image_md5
gold/stt4_page_0062_c06_119.png,stt4,page_0062,6,意,ấy,意,U+610F,GOLD,s1_inter_s2_direct,"[461, 879, 533, 959]",d6395c1c44d0
syllable/stt4_page_0062_c06_120.png,stt4,page_0062,6,呼,thì,,,SYLLABLE,syl_ctx:corpus4,"[462, 950, 532, 1029]",8b2b3780a76c
gold/stt4_page_0062_c06_121.png,stt4,page_0062,6,得,người,𠊚,U+2029A,GOLD,s1_inter_s2_similar,"[462, 1015, 531, 1095]",505ba661902b
gold/stt4_page_0062_c06_124.png,stt4,page_0062,6,杜,đỗ,杜,U+675C,GOLD,s1_inter_s2_direct,"[463, 1201, 531, 1280]",6d1f60cdeb8d
syllable/stt4_page_0062_c06_125.png,stt4,page_0062,6,益,nhà,,,SYLLABLE,syl_ctx:corpus4,"[469, 1264, 537, 1343]",6c2ce53bca08
gold/stt4_page_0062_c06_126.png,stt4,page_0062,6,命,mình,命,U+547D,GOLD,s1_inter_s2_direct,"[469, 1323, 538, 1402]",503c351cbb78
gold/stt4_page_0062_c06_127.png,stt4,page_0062,6,丕,vậy,丕,U+4E15,GOLD,s1_inter_s2_direct,"[464, 1395, 529, 1470]",9a695c86ddca
gold/stt4_page_0062_c06_128.png,stt4,page_0062,6,重,chồng,重,U+91CD,GOLD,s1_inter_s2_direct,"[464, 1453, 529, 1528]",03e38bc19a6a
gold/stt4_page_0062_c06_129.png,stt4,page_0062,6,遣,khiến,遣,U+9063,GOLD,s1_inter_s2_direct,"[463, 1517, 531, 1590]",79fc906b74f8
gold/stt4_page_0062_c06_130.png,stt4,page_0062,6,婦,vợ,婦,U+5A66,GOLD,s1_inter_s2_direct,"[462, 1576, 532, 1646]",2ea8ad8b3877
gold/stt4_page_0062_c07_132.png,stt4,page_0062,7,古,của,古,U+53E4,GOLD,s1_inter_s2_direct,"[371, 313, 436, 391]",2eea9df8f196
gold/stt4_page_0062_c07_133.png,stt4,page_0062,7,朱,cho,朱,U+6731,GOLD,s1_inter_s2_direct,"[370, 374, 437, 450]",a60afbd2c6f8
syllable/stt4_page_0062_c07_134.png,stt4,page_0062,7,梁,thầy,,,SYLLABLE,syl_ctx:corpus4,"[371, 436, 437, 512]",cc8e38d696f5
gold/stt4_page_0062_c07_135.png,stt4,page_0062,7,安,ăn,安,U+5B89,GOLD,s1_inter_s2_direct,"[370, 495, 437, 569]",bdb41f222358
syllable/stt4_page_0062_c07_136.png,stt4,page_0062,7,攺,đoạn,,,SYLLABLE,syl_ctx:corpus4,"[369, 552, 438, 626]",991becac086d
gold/stt4_page_0062_c07_137.png,stt4,page_0062,7,麻,mà,麻,U+9EBB,GOLD,s1_inter_s2_direct,"[369, 610, 437, 684]",74f427142eac
gold/stt4_page_0062_c07_138.png,stt4,page_0062,7,命,mình,命,U+547D,GOLD,s1_inter_s2_direct,"[364, 674, 431, 748]",fa1afd9d9d61
gold/stt4_page_0062_c07_139.png,stt4,page_0062,7,多,đi,多,U+591A,GOLD,s1_inter_s2_direct,"[370, 739, 436, 813]",116044e7a5c2
gold/stt4_page_0062_c07_140.png,stt4,page_0062,7,宐,nghe,宐,U+5B90,GOLD,s1_inter_s2_direct,"[370, 801, 437, 877]",b80c4fde71c8
syllable/stt4_page_0062_c07_141.png,stt4,page_0062,7,謁,giảng,,,SYLLABLE,syl_ctx:corpus4,"[369, 860, 438, 933]",f4f04885be9b
gold/stt4_page_0062_c07_142.png,stt4,page_0062,7,於,ở,於,U+65BC,GOLD,s1_inter_s2_direct,"[362, 917, 432, 992]",bec950dd93c0
syllable/stt4_page_0062_c07_143.png,stt4,page_0062,7,品,nhà,,,SYLLABLE,syl_ctx:bigram,"[360, 974, 433, 1049]",efb8ccf991d0
syllable/stt4_page_0062_c07_144.png,stt4,page_0062,7,皇,thánh,,,SYLLABLE,syl_ctx:bigram,"[361, 1038, 433, 1114]",67f593509390
gold/stt4_page_0062_c07_145.png,stt4,page_0062,7,庄,chẳng,庄,U+5E84,GOLD,s1_inter_s2_direct,"[368, 1095, 438, 1173]",5f8fffa400d8
gold/stt4_page_0062_c07_148.png,stt4,page_0062,7,㝵,người,𠊚,U+2029A,GOLD,quyet_dinh_nguoi:qd01_cell_lock,"[362, 1288, 432, 1351]",c4b70fd9a889
gold/stt4_page_0062_c07_149.png,stt4,page_0062,7,意,ấy,意,U+610F,GOLD,s1_inter_s2_direct,"[363, 1331, 431, 1408]",d01922fd77aa
gold/stt4_page_0062_c07_150.png,stt4,page_0062,7,年,nên,年,U+5E74,GOLD,s1_inter_s2_direct,"[370, 1395, 437, 1470]",67da63630c8a
gold/stt4_page_0062_c07_151.png,stt4,page_0062,7,疾,tật,疾,U+75BE,GOLD,s1_inter_s2_direct,"[369, 1455, 438, 1529]",17fa6dd8020d
gold/stt4_page_0062_c07_153.png,stt4,page_0062,7,建,liền,連,U+9023,GOLD,s1_inter_s2_similar,"[370, 1579, 437, 1647]",9afd0b74d9aa
gold/stt4_page_0062_c08_154.png,stt4,page_0062,8,折,giết,折,U+6298,GOLD,s1_inter_s2_direct,"[271, 252, 339, 323]",6043abc8f7d5
gold/stt4_page_0062_c08_155.png,stt4,page_0062,8,昆,con,昆,U+6606,GOLD,s1_inter_s2_direct,"[273, 307, 345, 387]",7bc684542549
gold/stt4_page_0062_c08_157.png,stt4,page_0062,8,命,mình,命,U+547D,GOLD,s1_inter_s2_direct,"[275, 434, 345, 514]",7a95f6c49648
gold/stt4_page_0062_c08_158.png,stt4,page_0062,8,女,nửa,女,U+5973,GOLD,s1_inter_s2_direct,"[275, 498, 346, 580]",fb0e5b8aaa6d
gold/stt4_page_0062_c08_159.png,stt4,page_0062,8,時,thì,時,U+6642,GOLD,s1_inter_s2_direct,"[275, 558, 346, 636]",ff522cade91f
gold/stt4_page_0062_c08_160.png,stt4,page_0062,8,耨,nấu,耨,U+8028,GOLD,s1_inter_s2_direct,"[273, 621, 347, 700]",544303188934
gold/stt4_page_0062_c08_161.png,stt4,page_0062,8,女,nửa,女,U+5973,GOLD,s1_inter_s2_direct,"[273, 680, 347, 759]",eeda0b268381
gold/stt4_page_0062_c08_162.png,stt4,page_0062,8,時,thì,時,U+6642,GOLD,s1_inter_s2_direct,"[274, 744, 346, 823]",79b0b5d7d75c
gold/stt4_page_0062_c08_163.png,stt4,page_0062,8,底,để,底,U+5E95,GOLD,s1_inter_s2_direct,"[268, 808, 340, 887]",98baf2411601
gold/stt4_page_0062_c08_165.png,stt4,page_0062,8,欺,khi,欺,U+6B3A,GOLD,s1_inter_s2_direct,"[268, 936, 339, 1016]",ed78413c0f92
gold/stt4_page_0062_c08_166.png,stt4,page_0062,8,重,chồng,重,U+91CD,GOLD,s1_inter_s2_direct,"[268, 1001, 340, 1080]",02a75a1de6f2
gold/stt4_page_0062_c08_167.png,stt4,page_0062,8,衛,về,衛,U+885B,GOLD,s1_inter_s2_direct,"[268, 1065, 339, 1144]",e8fd2025cf7e
gold/stt4_page_0062_c08_168.png,stt4,page_0062,8,体,thấy,体,U+4F53,GOLD,s1_inter_s2_direct,"[268, 1129, 339, 1209]",efb148f3a015
gold/stt4_page_0062_c08_169.png,stt4,page_0062,8,事,sự,事,U+4E8B,GOLD,s1_inter_s2_direct,"[269, 1195, 337, 1272]",2e398b40d21e
syllable/stt4_page_0062_c08_170.png,stt4,page_0062,8,而,làm,,,SYLLABLE,syl_ctx:bigram,"[269, 1252, 338, 1329]",71eb691fe640
gold/stt4_page_0062_c08_171.png,stt4,page_0062,8,寺,thì,寺,U+5BFA,GOLD,s1_inter_s2_direct,"[268, 1380, 339, 1458]",046205d38a28
gold/stt4_page_0062_c08_172.png,stt4,page_0062,8,別,biết,別,U+5225,GOLD,s1_inter_s2_direct,"[268, 1444, 339, 1523]",23fec85b1ff3
syllable/stt4_page_0062_c08_174.png,stt4,page_0062,8,噐,là,,,SYLLABLE,syl_ctx:corpus4,"[270, 1570, 336, 1641]",8709b2898856
gold/stt4_page_0062_c09_175.png,stt4,page_0062,9,体,thể,体,U+4F53,GOLD,s1_inter_s2_direct,"[171, 256, 237, 323]",b5fd55261cf9
gold/stt4_page_0062_c09_176.png,stt4,page_0062,9,布,nào,市,U+5E02,GOLD,s1_inter_s2_similar,"[175, 310, 244, 384]",aca383aa27d2
syllable/stt4_page_0062_c09_177.png,stt4,page_0062,9,丑,cũng,,,SYLLABLE,syl_ctx:corpus4,"[176, 373, 243, 449]",e4ca41b34272
syllable/stt4_page_0062_c09_178.png,stt4,page_0062,9,因,có,,,SYLLABLE,syl_ctx:corpus4,"[178, 438, 242, 511]",f7a490be61da
gold/stt4_page_0062_c09_182.png,stt4,page_0062,9,罢,bởi,罢,U+7F62,GOLD,s1_inter_s2_direct,"[171, 738, 237, 814]",6a83a8b92506
gold/stt4_page_0062_c09_183.png,stt4,page_0062,9,邁,mời,邁,U+9081,GOLD,s1_inter_s2_direct,"[164, 818, 238, 894]",494aed07d5c0
gold/stt4_page_0062_c09_184.png,stt4,page_0062,9,翁,ông,翁,U+7FC1,GOLD,s1_inter_s2_direct,"[164, 881, 238, 957]",83f9a84ab2c3
syllable/stt4_page_0062_c09_185.png,stt4,page_0062,9,皇,thánh,,,SYLLABLE,syl_ctx:bigram,"[164, 945, 238, 1021]",912574186133
gold/stt4_page_0062_c09_186.png,stt4,page_0062,9,意,ấy,意,U+610F,GOLD,s1_inter_s2_direct,"[164, 1008, 238, 1084]",363a253139f8
gold/stt4_page_0062_c09_187.png,stt4,page_0062,9,包,vào,包,U+5305,GOLD,s1_inter_s2_direct,"[164, 1071, 238, 1148]",b355021aa8c3
syllable/stt4_page_0062_c09_189.png,stt4,page_0062,9,因,có,,,SYLLABLE,syl_ctx:bigram,"[164, 1198, 238, 1274]",51b0c3d39730
syllable/stt4_page_0062_c09_190.png,stt4,page_0062,9,乕,phải,,,SYLLABLE,syl_ctx:bigram,"[164, 1262, 238, 1338]",897b9da85f37
gold/stt4_page_0062_c09_191.png,stt4,page_0062,9,事,sự,事,U+4E8B,GOLD,s1_inter_s2_direct,"[164, 1325, 238, 1401]",63f1ed098fea
gold/stt4_page_0062_c09_192.png,stt4,page_0062,9,極,cực,極,U+6975,GOLD,s1_inter_s2_direct,"[164, 1388, 238, 1465]",09e400b96e74
gold/stt4_page_0062_c09_193.png,stt4,page_0062,9,曩,nặng,曩,U+66E9,GOLD,s1_inter_s2_direct,"[168, 1445, 238, 1522]",204ef252e65a
gold/stt4_page_0062_c09_195.png,stt4,page_0062,9,庄,chăng,庄,U+5E84,GOLD,s1_inter_s2_direct,"[167, 1576, 239, 1647]",1db4659c6c5e
gold/stt4_page_0064_c01_000.png,stt4,page_0064,1,翁,ông,翁,U+7FC1,GOLD,s1_inter_s2_direct,"[982, 260, 1052, 335]",f5e944afdb00
syllable/stt4_page_0064_c01_001.png,stt4,page_0064,1,皇,thánh,,,SYLLABLE,syl_ctx:bigram,"[978, 316, 1047, 394]",07ac765d2643
gold/stt4_page_0064_c01_002.png,stt4,page_0064,1,為,vi,為,U+70BA,GOLD,s1_inter_s2_direct,"[979, 379, 1046, 459]",3d8d3934eca1
syllable/stt4_page_0064_c01_003.png,stt4,page_0064,1,運,sen,,,SYLLABLE,syl_ctx:corpus4,"[977, 442, 1046, 523]",4b64aabce787
gold/stt4_page_0064_c01_005.png,stt4,page_0064,1,連,liền,連,U+9023,GOLD,s1_inter_s2_direct,"[975, 571, 1046, 653]",10ef164cddf9
gold/stt4_page_0064_c01_006.png,stt4,page_0064,1,安,an,安,U+5B89,GOLD,s1_inter_s2_direct,"[974, 642, 1047, 723]",faa514e27667
gold/stt4_page_0064_c01_007.png,stt4,page_0064,1,慰,ủi,慰,U+6170,GOLD,s1_inter_s2_direct,"[974, 707, 1047, 787]",cecb320c0b1d
syllable/stt4_page_0064_c01_008.png,stt4,page_0064,1,辰,rằng,,,SYLLABLE,syl_ctx:bigram,"[975, 777, 1048, 860]",1df02fa249b8
gold/stt4_page_0064_c01_009.png,stt4,page_0064,1,翁,ông,翁,U+7FC1,GOLD,s1_inter_s2_direct,"[976, 844, 1047, 923]",d2f67d57b745
gold/stt4_page_0064_c01_011.png,stt4,page_0064,1,户,lo,卢,U+5362,GOLD,s1_inter_s2_similar,"[976, 985, 1047, 1067]",d83811eb6ee5
gold/stt4_page_0064_c01_012.png,stt4,page_0064,1,事,sự,事,U+4E8B,GOLD,s1_inter_s2_direct,"[976, 1049, 1047, 1132]",972b0a3a78f4
gold/stt4_page_0064_c01_013.png,stt4,page_0064,1,之,gì,之,U+4E4B,GOLD,s1_inter_s2_direct,"[976, 1120, 1047, 1202]",13b3d55ab1ad
gold/stt4_page_0064_c01_014.png,stt4,page_0064,1,固,có,固,U+56FA,GOLD,s1_inter_s2_direct,"[978, 1186, 1046, 1266]",c53b1fcee64e
gold/stt4_page_0064_c01_015.png,stt4,page_0064,1,意,ý,意,U+610F,GOLD,s1_inter_s2_direct,"[977, 1250, 1047, 1331]",3588aedfc03e
gold/stt4_page_0064_c01_016.png,stt4,page_0064,1,徳,đức,徳,U+5FB3,GOLD,s1_inter_s2_direct,"[982, 1315, 1054, 1397]",d6ee1bd54209
gold/stt4_page_0064_c01_017.png,stt4,page_0064,1,主,chúa,主,U+4E3B,GOLD,s1_inter_s2_direct_am_sua_dau,"[976, 1385, 1047, 1467]",a6399c4a6b66
syllable/stt4_page_0064_c01_018.png,stt4,page_0064,1,爾,trời,,,SYLLABLE,syl_ctx:bigram,"[976, 1449, 1048, 1531]",8141a0aab223
gold/stt4_page_0064_c01_019.png,stt4,page_0064,1,翁,ông,翁,U+7FC1,GOLD,s1_inter_s2_direct,"[976, 1516, 1047, 1595]",77d9ee57d1f2
syllable/stt4_page_0064_c01_020.png,stt4,page_0064,1,师,phải,,,SYLLABLE,syl_ctx:corpus4,"[976, 1582, 1048, 1654]",3f85150b6e04
gold/stt4_page_0064_c02_022.png,stt4,page_0064,2,朱,cho,朱,U+6731,GOLD,s1_inter_s2_direct,"[885, 312, 952, 381]",a7e271717044
gold/stt4_page_0064_c02_023.png,stt4,page_0064,2,時,được,時,U+6642,GOLD,s1_inter_s2_direct,"[885, 375, 950, 446]",e73754363a97
syllable/stt4_page_0064_c02_024.png,stt4,page_0064,2,因,mừng,,,SYLLABLE,syl_ctx:corpus4,"[885, 433, 950, 504]",fc429a5e5373
gold/stt4_page_0064_c02_025.png,stt4,page_0064,2,女,nữa,女,U+5973,GOLD,s1_inter_s2_direct,"[885, 489, 951, 562]",6bbe8b062b4e
gold/stt4_page_0064_c02_026.png,stt4,page_0064,2,断,đoạn,断,U+65AD,GOLD,s1_inter_s2_direct,"[879, 547, 945, 618]",2bd846513a95
gold/stt4_page_0064_c02_027.png,stt4,page_0064,2,伐,dạy,代,U+4EE3,GOLD,s1_inter_s2_similar,"[879, 597, 945, 668]",ec28b21645d6
gold/stt4_page_0064_c02_028.png,stt4,page_0064,2,花,lấy,𢬦,U+22B26,GOLD,s1_inter_s2_similar,"[884, 675, 953, 746]",bbe02a476ce0
gold/stt4_page_0064_c02_031.png,stt4,page_0064,2,壳,xác,壳,U+58F3,GOLD,s1_inter_s2_direct,"[879, 863, 944, 931]",652799a8fe6a
syllable/stt4_page_0064_c02_032.png,stt4,page_0064,2,尚,thẳng,,,SYLLABLE,syl_ctx:corpus4,"[879, 921, 943, 988]",8d5b1569d8ba
gold/stt4_page_0064_c02_034.png,stt4,page_0064,2,意,ấy,意,U+610F,GOLD,s1_inter_s2_direct,"[878, 1032, 944, 1104]",3839ddf2c065
gold/stt4_page_0064_c02_035.png,stt4,page_0064,2,油,dù,油,U+6CB9,GOLD,s1_inter_s2_direct,"[878, 1090, 945, 1160]",e50028f4b243
gold/stt4_page_0064_c02_036.png,stt4,page_0064,2,耨,nấu,耨,U+8028,GOLD,s1_inter_s2_direct,"[876, 1205, 946, 1277]",99854c77c2be
syllable/stt4_page_0064_c02_037.png,stt4,page_0064,2,含,chín,,,SYLLABLE,syl_ctx:corpus4,"[875, 1261, 947, 1336]",13f1176f5172
gold/stt4_page_0064_c02_038.png,stt4,page_0064,2,油,dù,油,U+6CB9,GOLD,s1_inter_s2_direct,"[876, 1325, 947, 1398]",9159d133c41f
gold/stt4_page_0064_c02_039.png,stt4,page_0064,2,麻,mà,麻,U+9EBB,GOLD,s1_inter_s2_direct,"[876, 1383, 946, 1457]",05402ccb1fc2
gold/stt4_page_0064_c02_040.png,stt4,page_0064,2,群,còn,群,U+7FA4,GOLD,s1_inter_s2_direct,"[876, 1440, 947, 1515]",e427e76fe9a0
gold/stt4_page_0064_c02_042.png,stt4,page_0064,2,底,để,底,U+5E95,GOLD,s1_inter_s2_direct,"[876, 1562, 947, 1631]",75f2a7e24323
syllable/stt4_page_0064_c03_044.png,stt4,page_0064,3,而,làm,,,SYLLABLE,syl_ctx:corpus4,"[792, 311, 857, 381]",6597764e6a89
gold/stt4_page_0064_c03_045.png,stt4,page_0064,3,没,một,没,U+6CA1,GOLD,s1_inter_s2_direct,"[787, 367, 854, 442]",fe0003fe9125
gold/stt4_page_0064_c03_047.png,stt4,page_0064,3,願,nguyện,願,U+9858,GOLD,s1_inter_s2_direct,"[783, 488, 853, 563]",3c551bea7298
syllable/stt4_page_0064_c03_048.png,stt4,page_0064,3,辰,rằng,,,SYLLABLE,syl_ctx:bigram,"[783, 547, 853, 620]",4342b23d0ee2
gold/stt4_page_0064_c03_049.png,stt4,page_0064,3,德,đức,德,U+5FB7,GOLD,s1_inter_s2_direct,"[783, 603, 853, 678]",d1e9dbf0d6a2
gold/stt4_page_0064_c03_050.png,stt4,page_0064,3,主,chúa,主,U+4E3B,GOLD,s1_inter_s2_direct,"[782, 666, 853, 740]",231857c295e5
gold/stt4_page_0064_c03_051.png,stt4,page_0064,3,支,giê,支,U+652F,GOLD,s1_inter_s2_direct,"[782, 724, 853, 798]",b6860ae14865
gold/stt4_page_0064_c03_052.png,stt4,page_0064,3,秋,su,秋,U+79CB,GOLD,s1_inter_s2_direct,"[783, 781, 853, 855]",c6d72377b6db
gold/stt4_page_0064_c03_053.png,stt4,page_0064,3,冕,con,晜,U+665C,GOLD,s1_inter_s2_similar,"[777, 833, 847, 905]",811e88a9ded0
gold/stt4_page_0064_c03_054.png,stt4,page_0064,3,慄,rất,慄,U+6144,GOLD,s1_inter_s2_direct,"[777, 890, 846, 962]",fa8c195b2669
syllable/stt4_page_0064_c03_055.png,stt4,page_0064,3,皇,thánh,,,SYLLABLE,syl_ctx:bigram,"[777, 948, 846, 1019]",46542a026393
gold/stt4_page_0064_c03_056.png,stt4,page_0064,3,徳,đức,徳,U+5FB3,GOLD,s1_inter_s2_direct,"[776, 996, 847, 1070]",3ebd98879b4d
syllable/stt4_page_0064_c03_057.png,stt4,page_0064,3,記,bà,,,SYLLABLE,syl_ctx:corpus4,"[777, 1054, 845, 1127]",50d73188352e
syllable/stt4_page_0064_c03_059.png,stt4,page_0064,3,何,a,,,SYLLABLE,syl_ctx:corpus4,"[776, 1241, 846, 1312]",6e5bf8538417
syllable/stt4_page_0064_c03_060.png,stt4,page_0064,3,昇,là,,,SYLLABLE,syl_ctx:bigram,"[774, 1297, 847, 1370]",837c9854ee13
gold/stt4_page_0064_c03_061.png,stt4,page_0064,3,主,chúa,主,U+4E3B,GOLD,s1_inter_s2_direct,"[769, 1362, 840, 1433]",017498bb1a6a
syllable/stt4_page_0064_c03_062.png,stt4,page_0064,3,爾,trời,,,SYLLABLE,syl_ctx:bigram,"[768, 1418, 840, 1492]",ceee1d9fcf66
gold/stt4_page_0064_c03_063.png,stt4,page_0064,3,坦,đất,坦,U+5766,GOLD,s1_inter_s2_direct,"[768, 1475, 841, 1548]",a89e60c278f2
syllable/stt4_page_0064_c03_064.png,stt4,page_0064,3,𭃡,xưa,,,SYLLABLE,syl_ctx:corpus4,"[767, 1534, 841, 1606]",9cc65af8bd31
gold/stt4_page_0064_c03_065.png,stt4,page_0064,3,鄧,dựng,鄧,U+9127,GOLD,s1_inter_s2_direct,"[773, 1591, 848, 1660]",544435ac39cd
gold/stt4_page_0064_c04_066.png,stt4,page_0064,4,年,nên,年,U+5E74,GOLD,s1_inter_s2_direct,"[697, 256, 765, 327]",5bf1acdfaaa2
gold/stt4_page_0064_c04_067.png,stt4,page_0064,4,灵,linh,灵,U+7075,GOLD,s1_inter_s2_direct,"[695, 310, 767, 386]",d2c4e973fc29
syllable/stt4_page_0064_c04_070.png,stt4,page_0064,4,花,này,,,SYLLABLE,syl_ctx:corpus4,"[689, 495, 761, 571]",b57603306670
gold/stt4_page_0064_c04_071.png,stt4,page_0064,4,時,thì,時,U+6642,GOLD,s1_inter_s2_direct,"[689, 553, 760, 629]",ca2f711bf26a
gold/stt4_page_0064_c04_072.png,stt4,page_0064,4,碎,tôi,碎,U+788E,GOLD,s1_inter_s2_direct,"[689, 616, 761, 691]",f97168f6dc60
gold/stt4_page_0064_c04_073.png,stt4,page_0064,4,真,xin,真,U+771F,GOLD,s1_inter_s2_direct,"[684, 674, 754, 748]",04b1da2032ad
gold/stt4_page_0064_c04_074.png,stt4,page_0064,4,朱,cho,朱,U+6731,GOLD,s1_inter_s2_direct,"[684, 738, 754, 814]",07c8e3762448
gold/stt4_page_0064_c04_075.png,stt4,page_0064,4,灵,linh,灵,U+7075,GOLD,s1_inter_s2_direct,"[683, 796, 754, 870]",8ec958cd30dc
syllable/stt4_page_0064_c04_076.png,stt4,page_0064,4,恕,hồn,,,SYLLABLE,syl_ctx:bigram,"[684, 853, 753, 928]",49c6c70d6408
gold/stt4_page_0064_c04_077.png,stt4,page_0064,4,奴,nó,奴,U+5974,GOLD,s1_inter_s2_direct,"[684, 918, 753, 991]",7533f946596a
gold/stt4_page_0064_c04_079.png,stt4,page_0064,4,包,vào,包,U+5305,GOLD,s1_inter_s2_direct,"[678, 1046, 746, 1120]",04eefb250149
gold/stt4_page_0064_c04_081.png,stt4,page_0064,4,天,thiên,天,U+5929,GOLD,s1_inter_s2_direct,"[677, 1168, 745, 1240]",e45aed79f01d
gold/stt4_page_0064_c04_082.png,stt4,page_0064,4,下,hạ,下,U+4E0B,GOLD,s1_inter_s2_direct,"[676, 1219, 746, 1292]",0f73413f068b
syllable/stt4_page_0064_c04_083.png,stt4,page_0064,4,㸔,khen,,,SYLLABLE,syl_ctx:bigram,"[677, 1277, 745, 1349]",cef94078def6
gold/stt4_page_0064_c04_084.png,stt4,page_0064,4,法,phép,法,U+6CD5,GOLD,s1_inter_s2_direct,"[676, 1340, 746, 1412]",26da2527b90d
syllable/stt4_page_0064_c04_085.png,stt4,page_0064,4,僊,đức,,,SYLLABLE,syl_ctx:bigram,"[676, 1398, 746, 1472]",68441c0f16e8
gold/stt4_page_0064_c04_086.png,stt4,page_0064,4,主,chúa,主,U+4E3B,GOLD,s1_inter_s2_direct,"[676, 1461, 746, 1533]",e44a750de0f9
gold/stt4_page_0064_c05_088.png,stt4,page_0064,5,断,đoạn,断,U+65AD,GOLD,s1_inter_s2_direct,"[591, 255, 663, 327]",811e1110b3ac
syllable/stt4_page_0064_c05_089.png,stt4,page_0064,5,白,làm,,,SYLLABLE,syl_ctx:bigram,"[591, 312, 663, 392]",5ecd83065cfc
syllable/stt4_page_0064_c05_090.png,stt4,page_0064,5,呌,dấu,,,SYLLABLE,syl_ctx:bigram,"[590, 372, 662, 452]",8ac75d262f8b
gold/stt4_page_0064_c05_091.png,stt4,page_0064,5,拘,câu,拘,U+62D8,GOLD,s1_inter_s2_direct,"[590, 437, 662, 515]",f5c3b599a9bc
gold/stt4_page_0064_c05_092.png,stt4,page_0064,5,梓,rút,椊,U+690A,GOLD,s1_inter_s2_similar,"[589, 499, 661, 578]",90a6fd715065
gold/stt4_page_0064_c05_093.png,stt4,page_0064,5,連,trên,連,U+9023,GOLD,s1_inter_s2_direct,"[589, 564, 660, 642]",83c8055b5721
gold/stt4_page_0064_c05_094.png,stt4,page_0064,5,壳,xác,壳,U+58F3,GOLD,s1_inter_s2_direct,"[590, 622, 660, 700]",64a03a83f0c7
gold/stt4_page_0064_c05_095.png,stt4,page_0064,5,意,ấy,意,U+610F,GOLD,s1_inter_s2_direct,"[589, 687, 661, 763]",b546b49135e0
gold/stt4_page_0064_c05_096.png,stt4,page_0064,5,時,thì,時,U+6642,GOLD,s1_inter_s2_direct,"[588, 756, 661, 836]",e19543df9b47
gold/stt4_page_0064_c05_097.png,stt4,page_0064,5,仍,những,仍,U+4ECD,GOLD,s1_inter_s2_direct,"[588, 821, 661, 902]",b24806d45e41
gold/stt4_page_0064_c05_100.png,stt4,page_0064,5,意,ấy,意,U+610F,GOLD,s1_inter_s2_direct,"[590, 1007, 660, 1086]",954baf565528
gold/stt4_page_0064_c05_101.png,stt4,page_0064,5,連,liền,連,U+9023,GOLD,s1_inter_s2_direct,"[582, 1129, 654, 1210]",2760c4b0dc33
syllable/stt4_page_0064_c05_103.png,stt4,page_0064,5,以,làm,,,SYLLABLE,syl_ctx:bigram,"[583, 1251, 653, 1331]",b5e781ca3392
syllable/stt4_page_0064_c05_104.png,stt4,page_0064,5,度,một,,,SYLLABLE,syl_ctx:bigram,"[584, 1323, 652, 1401]",daeda4d0f598
gold/stt4_page_0064_c05_105.png,stt4,page_0064,5,麻,mà,麻,U+9EBB,GOLD,s1_inter_s2_direct,"[583, 1388, 653, 1466]",4436e47b68b1
gold/stt4_page_0064_c05_107.png,stt4,page_0064,5,意,ấy,意,U+610F,GOLD,s1_inter_s2_direct,"[582, 1516, 655, 1591]",74c887541373
syllable/stt4_page_0064_c06_109.png,stt4,page_0064,6,放,nó,,,SYLLABLE,syl_ctx:corpus4,"[497, 258, 566, 331]",acf9d3080bf3
gold/stt4_page_0064_c06_111.png,stt4,page_0064,6,户,lo,卢,U+5362,GOLD,s1_inter_s2_similar,"[496, 373, 567, 451]",721e4463be28
gold/stt4_page_0064_c06_112.png,stt4,page_0064,6,欺,khi,欺,U+6B3A,GOLD,s1_inter_s2_direct,"[495, 437, 566, 515]",2134b2964b51
gold/stt4_page_0064_c06_113.png,stt4,page_0064,6,畧,trước,畧,U+7567,GOLD,s1_inter_s2_direct,"[496, 505, 567, 586]",aa00cc045468
gold/stt4_page_0064_c06_114.png,stt4,page_0064,6,時,thì,時,U+6642,GOLD,s1_inter_s2_direct,"[496, 571, 567, 650]",d4b6dea0ee70
gold/stt4_page_0064_c06_116.png,stt4,page_0064,6,眀,mừng,眀,U+7700,GOLD,s1_inter_s2_direct,"[490, 699, 561, 781]",77d8927d61d8
gold/stt4_page_0064_c06_117.png,stt4,page_0064,6,欺,khi,欺,U+6B3A,GOLD,s1_inter_s2_direct,"[489, 764, 561, 844]",e55db3922bcb
gold/stt4_page_0064_c06_119.png,stt4,page_0064,6,妻,sau,婁,U+5A41,GOLD,s1_inter_s2_similar,"[489, 886, 561, 965]",a571af3dc03c
gold/stt4_page_0064_c06_120.png,stt4,page_0064,6,女,nữa,女,U+5973,GOLD,s1_inter_s2_direct,"[489, 951, 562, 1028]",1191ca7f4017
gold/stt4_page_0064_c06_121.png,stt4,page_0064,6,𭔿,người,𠊚,U+2029A,GOLD,quyet_dinh_nguoi:qd01_cell_lock,"[490, 1002, 561, 1079]",5c4b710a79b5
gold/stt4_page_0064_c06_122.png,stt4,page_0064,6,別,biết,別,U+5225,GOLD,s1_inter_s2_direct,"[490, 1066, 559, 1144]",d5cc9166cb0f
gold/stt4_page_0064_c06_123.png,stt4,page_0064,6,事,sự,事,U+4E8B,GOLD,s1_inter_s2_direct,"[490, 1131, 560, 1208]",096dc62c3260
gold/stt4_page_0064_c06_124.png,stt4,page_0064,6,庫,khó,庫,U+5EAB,GOLD,s1_inter_s2_direct,"[490, 1201, 560, 1278]",a95c6512b70e
