book,page,column,nom_idx,syllable,tier_old,ocr_char_old,predicted_nom,unicode,prob,in_dict,decision
stt4,page_0228,3,2,giu,SYLLABLE,樞,樞,U+6A1E,0.6706,False,NOT_IN_DICT
stt4,page_0228,3,3,dê,SYLLABLE,吏,支,U+652F,0.1661,False,NOT_IN_DICT
stt4,page_0228,3,4,về,SYLLABLE,侍,𧗱,U+275F1,0.597,True,RESCUE_V3_LOW_CONF
stt4,page_0228,3,7,kẻo,REVIEW,腐,喬,U+55AC,0.8683,True,RESCUE_V3_HIGH
stt4,page_0228,3,8,người,SYLLABLE,昇,𠊚,U+2029A,0.1979,True,RESCUE_V3_LOW_CONF
stt4,page_0228,3,9,ta,SYLLABLE,燕,些,U+4E9B,0.9583,True,RESCUE_V3_HIGH
stt4,page_0228,3,14,hay,REVIEW,各,咍,U+548D,0.2351,True,RESCUE_V3_LOW_CONF
stt4,page_0228,3,15,khi,SYLLABLE,敗,欺,U+6B3A,0.7378,True,RESCUE_V3_MED
stt4,page_0228,3,19,có,SYLLABLE,因,固,U+56FA,0.9635,True,RESCUE_V3_HIGH
stt4,page_0228,4,1,người,REVIEW,㝵,𠊚,U+2029A,0.2001,True,RESCUE_V3_LOW_CONF
stt4,page_0228,4,4,đến,SYLLABLE,三,旦,U+65E6,0.9529,True,RESCUE_V3_HIGH
stt4,page_0228,4,9,có,SYLLABLE,因,共,U+5171,0.6258,False,NOT_IN_DICT
stt4,page_0228,4,10,người,SYLLABLE,𭔿,固,U+56FA,0.8634,False,NOT_IN_DICT
stt4,page_0228,4,11,đem,SYLLABLE,究,事,U+4E8B,0.2735,False,NOT_IN_DICT
stt4,page_0228,4,19,người,SYLLABLE,哥,𠊚,U+2029A,0.3665,True,RESCUE_V3_LOW_CONF
stt4,page_0228,4,20,làm,SYLLABLE,而,乄,U+4E44,0.156,True,RESCUE_V3_LOW_CONF
stt4,page_0228,5,4,hết,SYLLABLE,敬,歇,U+6B47,0.9448,True,RESCUE_V3_HIGH
stt4,page_0228,5,6,có,SYLLABLE,因,固,U+56FA,0.9376,True,RESCUE_V3_HIGH
stt4,page_0228,5,7,một,SYLLABLE,度,没,U+6CA1,0.731,True,RESCUE_V3_MED
stt4,page_0228,5,8,người,SYLLABLE,𭔿,𠊚,U+2029A,0.2604,True,RESCUE_V3_LOW_CONF
stt4,page_0228,5,10,là,SYLLABLE,噐,鬼,U+9B3C,0.1045,False,NOT_IN_DICT
stt4,page_0228,5,12,li,REVIEW,済,主,U+4E3B,0.1049,False,NOT_IN_DICT
stt4,page_0228,5,13,si,SYLLABLE,槎,模,U+6A21,0.1203,False,NOT_IN_DICT
stt4,page_0228,5,14,r1,REVIEW,移,移,U+79FB,0.6,False,NOT_IN_DICT
stt4,page_0228,5,15,0,REVIEW,刍,烏,U+70CF,0.9187,False,NOT_IN_DICT
stt4,page_0228,5,18,người,SYLLABLE,𭔿,𠊚,U+2029A,0.291,True,RESCUE_V3_LOW_CONF
stt4,page_0228,6,0,con,REVIEW,𠯵,意,U+610F,0.052,False,NOT_IN_DICT
stt4,page_0228,6,1,bò,SYLLABLE,捕,懶,U+61F6,0.1668,False,NOT_IN_DICT
stt4,page_0228,6,2,người,SYLLABLE,𭔿,𠊚,U+2029A,0.2304,True,RESCUE_V3_LOW_CONF
stt4,page_0228,6,4,mới,SYLLABLE,𧹒,買,U+8CB7,0.9476,True,RESCUE_V3_HIGH
stt4,page_0228,6,5,chết,SYLLABLE,打,折,U+6298,0.9256,True,RESCUE_V3_HIGH
stt4,page_0228,6,7,thánh,SYLLABLE,𦤳,垩,U+57A9,0.1765,True,RESCUE_V3_LOW_CONF
stt4,page_0228,6,10,an,SYLLABLE,女,連,U+9023,0.474,False,NOT_IN_DICT
stt4,page_0228,6,13,em,SYLLABLE,唵,重,U+91CD,0.2402,False,NOT_IN_DICT
stt4,page_0228,6,17,bò,SYLLABLE,捕,重,U+91CD,0.2703,False,NOT_IN_DICT
stt4,page_0228,6,19,sống,REVIEW,敖,結,U+7D50,0.0889,False,NOT_IN_DICT
stt4,page_0228,7,2,người,REVIEW,㝵,𠊚,U+2029A,0.2018,True,RESCUE_V3_LOW_CONF
stt4,page_0228,7,6,mà,SYLLABLE,在,麻,U+9EBB,0.8333,True,RESCUE_V3_MED
stt4,page_0228,7,7,về,SYLLABLE,街,𧗱,U+275F1,0.8862,True,RESCUE_V3_HIGH
stt4,page_0228,7,9,bò,SYLLABLE,捕,懶,U+61F6,0.2972,False,NOT_IN_DICT
stt4,page_0228,7,11,sống,REVIEW,聒,称,U+79F0,0.1403,False,NOT_IN_DICT
stt4,page_0228,7,15,mà,REVIEW,豊,喡,U+55A1,0.9077,False,NOT_IN_DICT
stt4,page_0228,7,17,cả,SYLLABLE,對,哿,U+54FF,0.2446,True,RESCUE_V3_LOW_CONF
stt4,page_0228,7,20,có,SYLLABLE,國,固,U+56FA,0.849,True,RESCUE_V3_MED
stt4,page_0228,8,5,có,SYLLABLE,國,法,U+6CD5,0.7084,False,NOT_IN_DICT
stt4,page_0228,8,7,vua,SYLLABLE,碉,宜,U+5B9C,0.4447,False,NOT_IN_DICT
stt4,page_0228,8,12,dạy,REVIEW,七,物,U+7269,0.1451,False,NOT_IN_DICT
stt4,page_0228,8,13,chém,SYLLABLE,切,朱,U+6731,0.2136,False,NOT_IN_DICT
stt4,page_0228,8,14,người,REVIEW,㝵,意,U+610F,0.8497,False,NOT_IN_DICT
stt4,page_0228,8,16,ngày,SYLLABLE,得,𠊚,U+2029A,0.0852,False,NOT_IN_DICT
stt4,page_0228,8,17,sau,REVIEW,斟,課,U+8AB2,0.0389,False,NOT_IN_DICT
stt4,page_0228,8,18,vua,SYLLABLE,爾,時,U+6642,0.1261,False,NOT_IN_DICT
stt4,page_0228,8,19,đòi,REVIEW,緑,沛,U+6C9B,0.1452,False,NOT_IN_DICT
stt4,page_0228,8,21,thánh,SYLLABLE,皇,皇,U+7687,0.4173,False,NOT_IN_DICT
stt4,page_0228,9,4,lời,SYLLABLE,商,願,U+9858,0.0965,False,NOT_IN_DICT
stt4,page_0228,9,6,rằng,SYLLABLE,辰,浪,U+6D6A,0.9678,True,RESCUE_V3_HIGH
stt4,page_0228,9,7,tao,REVIEW,兹,蚤,U+86A4,0.633,True,RESCUE_V3_LOW_CONF
stt4,page_0228,9,15,hay,REVIEW,略,生,U+751F,0.4122,False,NOT_IN_DICT
stt4,page_0228,9,21,sau,SYLLABLE,肆,料,U+6599,0.1106,False,NOT_IN_DICT
stt4,page_0230,1,2,làm,SYLLABLE,而,乄,U+4E44,0.272,True,RESCUE_V3_LOW_CONF
stt4,page_0230,1,4,con,SYLLABLE,晁,昆,U+6606,0.8838,True,RESCUE_V3_HIGH
stt4,page_0230,1,6,con,SYLLABLE,晁,昆,U+6606,0.8865,True,RESCUE_V3_HIGH
stt4,page_0230,1,9,cha,REVIEW,心,吒,U+5412,0.9311,True,RESCUE_V3_HIGH
stt4,page_0230,1,11,hai,REVIEW,防,咍,U+548D,0.1998,True,RESCUE_V3_LOW_CONF
stt4,page_0230,1,12,cha,SYLLABLE,乇,吒,U+5412,0.753,True,RESCUE_V3_MED
stt4,page_0230,1,13,con,SYLLABLE,𩲸,昆,U+6606,0.7358,True,RESCUE_V3_MED
stt4,page_0230,1,14,ta,SYLLABLE,也,些,U+4E9B,0.7621,True,RESCUE_V3_MED
stt4,page_0230,1,17,lạy,SYLLABLE,祀,礼,U+793C,0.8777,True,RESCUE_V3_HIGH
stt4,page_0230,1,20,cha,SYLLABLE,乇,吒,U+5412,0.7514,True,RESCUE_V3_MED
stt4,page_0230,2,1,chức,REVIEW,娥,聀,U+8040,0.8059,True,RESCUE_V3_MED
stt4,page_0230,2,6,người,REVIEW,㝵,𠊚,U+2029A,0.338,True,RESCUE_V3_LOW_CONF
stt4,page_0230,2,10,vua,SYLLABLE,爾,固,U+56FA,0.0413,False,NOT_IN_DICT
stt4,page_0230,2,11,hãy,SYLLABLE,疾,唉,U+5509,0.7384,True,RESCUE_V3_MED
stt4,page_0230,2,18,vua,SYLLABLE,例,明,U+660E,0.0979,False,NOT_IN_DICT
stt4,page_0230,3,3,mừng,REVIEW,朗,明,U+660E,0.7396,True,RESCUE_V3_MED
stt4,page_0230,3,6,nghi,SYLLABLE,与,爲,U+7232,0.6126,False,NOT_IN_DICT
stt4,page_0230,3,8,người,SYLLABLE,尋,弄,U+5F04,0.9634,False,NOT_IN_DICT
stt4,page_0230,3,14,vua,SYLLABLE,例,明,U+660E,0.7384,False,NOT_IN_DICT
stt4,page_0230,3,15,hay,REVIEW,经,明,U+660E,0.0387,False,NOT_IN_DICT
stt4,page_0230,3,16,chước,SYLLABLE,碎,迈,U+8FC8,0.0668,False,NOT_IN_DICT
stt4,page_0230,3,17,làm,SYLLABLE,而,碎,U+788E,0.3924,False,NOT_IN_DICT
stt4,page_0230,4,1,kêu,REVIEW,紏,呌,U+544C,0.6315,True,RESCUE_V3_LOW_CONF
stt4,page_0230,4,7,giữ,REVIEW,樞,樞,U+6A1E,0.7678,False,NOT_IN_DICT
stt4,page_0230,4,8,dê,SYLLABLE,支,支,U+652F,0.8237,False,NOT_IN_DICT
stt4,page_0230,4,11,vua,REVIEW,碅,調,U+8ABF,0.1284,False,NOT_IN_DICT
stt4,page_0230,4,13,cả,REVIEW,𡬾,竒,U+7AD2,0.2849,True,RESCUE_V3_LOW_CONF
stt4,page_0230,4,14,và,SYLLABLE,寗,喡,U+55A1,0.9286,True,RESCUE_V3_HIGH
stt4,page_0230,4,20,tiến,REVIEW,筵,連,U+9023,0.0567,False,NOT_IN_DICT
stt4,page_0230,5,0,của,SYLLABLE,左,古,U+53E4,0.9228,True,RESCUE_V3_HIGH
stt4,page_0230,5,2,bây,REVIEW,開,閉,U+9589,0.7186,False,NOT_IN_DICT
stt4,page_0230,5,5,thánh,SYLLABLE,皇,翁,U+7FC1,0.2252,False,NOT_IN_DICT
stt4,page_0230,5,6,đứng,REVIEW,項,須,U+9808,0.2105,False,NOT_IN_DICT
stt4,page_0230,5,9,tao,REVIEW,𡍼,蚤,U+86A4,0.4693,True,RESCUE_V3_LOW_CONF
stt4,page_0230,5,11,quý,REVIEW,思,鬼,U+9B3C,0.8716,False,NOT_IN_DICT
stt4,page_0230,5,12,phải,SYLLABLE,乕,沛,U+6C9B,0.4805,True,RESCUE_V3_LOW_CONF
stt4,page_0230,5,14,trời,SYLLABLE,厕,𧗱,U+275F1,0.0864,False,NOT_IN_DICT
stt4,page_0230,5,19,con,SYLLABLE,晁,昆,U+6606,0.8474,True,RESCUE_V3_MED
stt4,page_0230,6,2,làm,SYLLABLE,而,如,U+5982,0.2077,False,NOT_IN_DICT
stt4,page_0230,6,4,quỷ,SYLLABLE,思,尼,U+5C3C,0.4146,False,NOT_IN_DICT
stt4,page_0230,6,5,liền,SYLLABLE,逢,連,U+9023,0.9204,True,RESCUE_V3_HIGH
stt4,page_0230,6,11,phải,SYLLABLE,師,伂,U+4F02,0.5716,True,RESCUE_V3_LOW_CONF
stt4,page_0230,6,14,trời,SYLLABLE,爾,厨,U+53A8,0.1023,False,NOT_IN_DICT
stt4,page_0230,6,15,đâu,SYLLABLE,𫥢,跪,U+8DEA,0.3361,False,NOT_IN_DICT
stt4,page_0230,6,20,trời,SYLLABLE,爾,厨,U+53A8,0.0775,False,NOT_IN_DICT
stt4,page_0230,7,2,trời,SYLLABLE,爾,命,U+547D,0.2912,False,NOT_IN_DICT
stt4,page_0230,7,4,cùng,SYLLABLE,壬,共,U+5171,0.6686,True,RESCUE_V3_LOW_CONF
stt4,page_0230,7,5,muôn,REVIEW,閃,門,U+9580,0.7218,True,RESCUE_V3_MED
stt4,page_0230,7,8,người,REVIEW,㝵,𠊚,U+2029A,0.3904,True,RESCUE_V3_LOW_CONF
stt4,page_0230,7,9,là,SYLLABLE,要,罪,U+7F6A,0.0686,False,NOT_IN_DICT
stt4,page_0230,7,12,su,SYLLABLE,啾,秋,U+79CB,0.9791,True,RESCUE_V3_HIGH
stt4,page_0230,7,15,khi,SYLLABLE,敗,欺,U+6B3A,0.9628,True,RESCUE_V3_HIGH
stt4,page_0230,7,18,tội,SYLLABLE,服,罪,U+7F6A,0.9287,True,RESCUE_V3_HIGH
stt4,page_0230,7,19,là,REVIEW,宗,恪,U+606A,0.0663,False,NOT_IN_DICT
stt4,page_0230,8,3,mất,REVIEW,禾,末,U+672B,0.4366,True,RESCUE_V3_LOW_CONF
stt4,page_0230,8,5,đàng,SYLLABLE,耄,堂,U+5802,0.9565,True,RESCUE_V3_HIGH
stt4,page_0230,8,8,quỷ,SYLLABLE,思,鬼,U+9B3C,0.7625,True,RESCUE_V3_MED
stt4,page_0230,8,9,người,SYLLABLE,𭔿,𠊚,U+2029A,0.4692,True,RESCUE_V3_LOW_CONF
stt4,page_0230,8,14,phải,SYLLABLE,乕,沛,U+6C9B,0.6223,True,RESCUE_V3_LOW_CONF
stt4,page_0230,8,17,trời,SYLLABLE,厕,命,U+547D,0.1106,False,NOT_IN_DICT
stt4,page_0230,9,2,người,SYLLABLE,𭔿,𠊚,U+2029A,0.4272,True,RESCUE_V3_LOW_CONF
stt4,page_0230,9,4,thờ,SYLLABLE,餘,蜍,U+870D,0.5361,True,RESCUE_V3_LOW_CONF
stt4,page_0230,9,6,lại,SYLLABLE,交,吏,U+540F,0.6531,True,RESCUE_V3_LOW_CONF
stt4,page_0230,9,12,trời,SYLLABLE,厕,主,U+4E3B,0.846,False,NOT_IN_DICT
stt4,page_0230,9,13,đến,SYLLABLE,巴,旦,U+65E6,0.9398,True,RESCUE_V3_HIGH
stt4,page_0230,9,21,tao,REVIEW,𮔉,蚤,U+86A4,0.6191,True,RESCUE_V3_LOW_CONF
stt4,page_0232,1,2,làm,SYLLABLE,而,呌,U+544C,0.1279,False,NOT_IN_DICT
stt4,page_0232,1,3,dấu,SYLLABLE,紏,呐,U+5450,0.0529,False,NOT_IN_DICT
stt4,page_0232,1,8,quỷ,SYLLABLE,思,鬼,U+9B3C,0.8713,True,RESCUE_V3_HIGH
stt4,page_0232,1,11,ầm,REVIEW,嶠,實,U+5BE6,0.2346,False,NOT_IN_DICT
stt4,page_0232,1,12,âm,REVIEW,上,衣,U+8863,0.2826,False,NOT_IN_DICT
stt4,page_0232,1,15,người,SYLLABLE,昇,𠊚,U+2029A,0.3427,True,RESCUE_V3_LOW_CONF
stt4,page_0232,1,17,vậy,SYLLABLE,左,丕,U+4E15,0.6596,True,RESCUE_V3_LOW_CONF
stt4,page_0232,2,2,võ,REVIEW,边,破,U+7834,0.8404,False,NOT_IN_DICT
stt4,page_0232,2,3,ra,REVIEW,滛,囉,U+56C9,0.0451,True,RESCUE_V3_LOW_CONF
stt4,page_0232,2,4,tro,REVIEW,炉,跪,U+8DEA,0.0744,False,NOT_IN_DICT
stt4,page_0232,2,8,chạy,REVIEW,多,多,U+591A,0.8921,False,NOT_IN_DICT
stt4,page_0232,2,9,đi,REVIEW,衆,衆,U+8846,0.6994,False,NOT_IN_DICT
stt4,page_0232,2,11,người,REVIEW,㝵,𠊚,U+2029A,0.2017,True,RESCUE_V3_LOW_CONF
stt4,page_0232,2,13,vua,SYLLABLE,爾,調,U+8ABF,0.0493,False,NOT_IN_DICT
stt4,page_0232,2,15,vua,SYLLABLE,爾,枸,U+67B8,0.059,False,NOT_IN_DICT
stt4,page_0232,2,19,thắng,REVIEW,焉,𤯝,U+24BDD,0.2031,True,RESCUE_V3_LOW_CONF
stt4,page_0232,2,20,này,REVIEW,吞,尼,U+5C3C,0.7128,True,RESCUE_V3_MED
stt4,page_0232,3,1,chóng,SYLLABLE,探,探,U+63A2,0.3105,False,NOT_IN_DICT
stt4,page_0232,3,3,nước,SYLLABLE,屍,渃,U+6E03,0.4561,True,RESCUE_V3_LOW_CONF
stt4,page_0232,3,8,vua,SYLLABLE,例,襖,U+8956,0.0382,False,NOT_IN_DICT
stt4,page_0232,3,10,quở,SYLLABLE,果,朱,U+6731,0.1144,False,NOT_IN_DICT
stt4,page_0232,3,11,người,REVIEW,㝵,𠊚,U+2029A,0.1102,True,RESCUE_V3_LOW_CONF
stt4,page_0232,3,12,rằng,SYLLABLE,𫝕,浪,U+6D6A,0.9279,True,RESCUE_V3_HIGH
stt4,page_0232,3,15,gở,REVIEW,降,群,U+7FA4,0.5016,False,NOT_IN_DICT
stt4,page_0232,3,17,tế,SYLLABLE,𥙊,除,U+9664,0.0867,False,NOT_IN_DICT
stt4,page_0232,4,0,hay,SYLLABLE,昭,咍,U+548D,0.2289,True,RESCUE_V3_LOW_CONF
stt4,page_0232,4,1,làm,SYLLABLE,而,牢,U+7262,0.0911,False,NOT_IN_DICT
stt4,page_0232,4,3,người,REVIEW,㝵,浪,U+6D6A,0.1269,False,NOT_IN_DICT
stt4,page_0232,4,4,rằng,SYLLABLE,𫝕,浪,U+6D6A,0.9662,True,RESCUE_V3_HIGH
stt4,page_0232,4,6,tế,SYLLABLE,𥙊,察,U+5BDF,0.5858,False,NOT_IN_DICT
stt4,page_0232,4,10,ra,REVIEW,呢,囉,U+56C9,0.2523,True,RESCUE_V3_LOW_CONF
stt4,page_0232,4,11,là,SYLLABLE,罷,鬼,U+9B3C,0.3123,False,NOT_IN_DICT
stt4,page_0232,4,12,quỷ,SYLLABLE,思,塊,U+584A,0.29,False,NOT_IN_DICT
stt4,page_0232,4,13,làm,SYLLABLE,而,帝,U+5E1D,0.1661,False,NOT_IN_DICT
stt4,page_0232,4,17,bà,SYLLABLE,記,把,U+628A,0.7196,True,RESCUE_V3_MED
stt4,page_0232,4,21,khỏi,SYLLABLE,思,塊,U+584A,0.7406,True,RESCUE_V3_MED
stt4,page_0232,5,4,người,SYLLABLE,尋,𠊚,U+2029A,0.5554,True,RESCUE_V3_LOW_CONF
stt4,page_0232,5,7,xin,SYLLABLE,慎,真,U+771F,0.3706,True,RESCUE_V3_LOW_CONF
stt4,page_0232,5,15,lọn,REVIEW,徧,朱,U+6731,0.8614,False,NOT_IN_DICT
stt4,page_0232,5,16,vua,REVIEW,桐,命,U+547D,0.3599,False,NOT_IN_DICT
stt4,page_0232,5,18,làm,SYLLABLE,而,体,U+4F53,0.8476,False,NOT_IN_DICT
stt4,page_0232,5,19,vậy,SYLLABLE,石,丕,U+4E15,0.9892,True,RESCUE_V3_HIGH
stt4,page_0232,5,20,giận,REVIEW,谨,連,U+9023,0.3351,False,NOT_IN_DICT
stt4,page_0232,5,21,là,REVIEW,英,垩,U+57A9,0.4139,False,NOT_IN_DICT
stt4,page_0232,6,1,nào,SYLLABLE,希,市,U+5E02,0.9434,True,RESCUE_V3_HIGH
stt4,page_0232,6,2,dạy,SYLLABLE,我,代,U+4EE3,0.9225,True,RESCUE_V3_HIGH
stt4,page_0232,6,3,chém,REVIEW,勿,功,U+529F,0.4471,False,NOT_IN_DICT
stt4,page_0232,6,4,vợ,REVIEW,帑,嬏,U+5B0F,0.2642,True,RESCUE_V3_LOW_CONF
stt4,page_0232,6,8,thánh,SYLLABLE,𦤳,翁,U+7FC1,0.8915,False,NOT_IN_DICT
stt4,page_0232,6,9,giu,SYLLABLE,樞,樞,U+6A1E,0.3768,False,NOT_IN_DICT
stt4,page_0232,6,10,dê,REVIEW,走,支,U+652F,0.6642,False,NOT_IN_DICT
stt4,page_0232,6,15,thánh,SYLLABLE,𦤳,翁,U+7FC1,0.9846,False,NOT_IN_DICT
stt4,page_0232,6,18,tội,SYLLABLE,眾,秋,U+79CB,0.1661,False,NOT_IN_DICT
stt4,page_0232,6,21,giết,SYLLABLE,抑,折,U+6298,0.8877,True,RESCUE_V3_HIGH
stt4,page_0232,7,1,bà,SYLLABLE,妃,把,U+628A,0.3854,True,RESCUE_V3_LOW_CONF
stt4,page_0232,7,3,xin,REVIEW,值,宜,U+5B9C,0.2127,False,NOT_IN_DICT
stt4,page_0232,7,5,chịu,SYLLABLE,不,飭,U+98ED,0.2626,False,NOT_IN_DICT
stt4,page_0232,7,10,trời,SYLLABLE,裔,主,U+4E3B,0.9238,False,NOT_IN_DICT
stt4,page_0232,7,12,cả,REVIEW,身,折,U+6298,0.0591,False,NOT_IN_DICT
stt4,page_0232,7,14,hai,SYLLABLE,咨,喡,U+55A1,0.6229,False,NOT_IN_DICT
stt4,page_0232,7,15,vì,REVIEW,𠁅,事,U+4E8B,0.0825,False,NOT_IN_DICT
stt4,page_0232,7,19,chém,SYLLABLE,㓜,官,U+5B98,0.3655,False,NOT_IN_DICT
stt4,page_0232,7,20,bà,SYLLABLE,記,把,U+628A,0.3539,True,RESCUE_V3_LOW_CONF
stt4,page_0232,8,2,người,REVIEW,㝵,𠊚,U+2029A,0.5203,True,RESCUE_V3_LOW_CONF
stt4,page_0232,8,3,sợ,SYLLABLE,慱,𢜝,U+2271D,0.368,True,RESCUE_V3_LOW_CONF
stt4,page_0232,8,5,nghe,SYLLABLE,直,吏,U+540F,0.2602,False,NOT_IN_DICT
stt4,page_0232,8,7,thánh,SYLLABLE,皇,翁,U+7FC1,0.8984,False,NOT_IN_DICT
stt4,page_0232,8,9,vì,REVIEW,唐,意,U+610F,0.9725,False,NOT_IN_DICT
stt4,page_0232,8,10,người,SYLLABLE,昇,爲,U+7232,0.8622,False,NOT_IN_DICT
stt4,page_0232,8,11,chết,SYLLABLE,打,𠊚,U+2029A,0.4472,False,NOT_IN_DICT
stt4,page_0232,8,14,dục,REVIEW,逐,几,U+51E0,0.9154,False,NOT_IN_DICT
stt4,page_0232,8,15,vua,SYLLABLE,個,逐,U+9010,0.8304,False,NOT_IN_DICT
stt4,page_0232,8,16,giết,SYLLABLE,抑,拘,U+62D8,0.4087,False,NOT_IN_DICT
stt4,page_0232,8,17,người,REVIEW,㝵,折,U+6298,0.22,False,NOT_IN_DICT
stt4,page_0232,8,20,chịu,SYLLABLE,品,召,U+53EC,0.6764,True,RESCUE_V3_LOW_CONF
stt4,page_0232,9,4,su,SYLLABLE,啾,秋,U+79CB,0.991,True,RESCUE_V3_HIGH
stt4,page_0232,9,5,ra,SYLLABLE,喂,代,U+4EE3,0.5275,False,NOT_IN_DICT
stt4,page_0232,9,7,cho,SYLLABLE,未,朱,U+6731,0.8161,True,RESCUE_V3_MED
stt4,page_0232,9,10,thánh,SYLLABLE,𦤳,尼,U+5C3C,0.5082,False,NOT_IN_DICT
stt4,page_0232,9,11,này,SYLLABLE,忍,尼,U+5C3C,0.7845,True,RESCUE_V3_MED
stt4,page_0232,9,13,hai,REVIEW,而,墓,U+5893,0.1742,False,NOT_IN_DICT
stt4,page_0232,9,14,trăm,SYLLABLE,森,各,U+5404,0.4818,False,NOT_IN_DICT
stt4,page_0232,9,15,chín,SYLLABLE,合,邁,U+9081,0.4998,False,NOT_IN_DICT
stt4,page_0232,9,17,bảy,REVIEW,𠲘,罢,U+7F62,0.1895,True,RESCUE_V3_LOW_CONF
stt4,page_0234,1,1,thánh,SYLLABLE,皇,翁,U+7FC1,0.6107,False,NOT_IN_DICT
stt4,page_0234,1,2,mê,REVIEW,述,迷,U+8FF7,0.2009,True,RESCUE_V3_LOW_CONF
stt4,page_0234,1,4,tô,REVIEW,録,穌,U+7A4C,0.4064,True,RESCUE_V3_LOW_CONF
stt4,page_0234,2,1,thánh,SYLLABLE,𦤳,翁,U+7FC1,0.5893,False,NOT_IN_DICT
stt4,page_0234,2,3,li,REVIEW,爾,离,U+79BB,0.2053,True,RESCUE_V3_LOW_CONF
stt4,page_0234,2,5,nghĩa,SYLLABLE,隻,弄,U+5F04,0.1432,False,NOT_IN_DICT
stt4,page_0234,2,6,là,SYLLABLE,䍐,支,U+652F,0.4708,False,NOT_IN_DICT
stt4,page_0234,2,8,mật,REVIEW,寕,固,U+56FA,0.2171,False,NOT_IN_DICT
stt4,page_0234,2,12,là,SYLLABLE,罡,意,U+610F,0.8321,False,NOT_IN_DICT
stt4,page_0234,2,13,việc,REVIEW,徵,罗,U+7F57,0.1189,False,NOT_IN_DICT
stt4,page_0234,2,14,người,REVIEW,㝵,役,U+5F79,0.4747,False,NOT_IN_DICT
stt4,page_0234,2,15,làm,SYLLABLE,而,於,U+65BC,0.0645,False,NOT_IN_DICT
stt4,page_0234,3,0,làm,SYLLABLE,而,礼,U+793C,0.0975,False,NOT_IN_DICT
stt4,page_0234,3,4,nước,REVIEW,沅,渃,U+6E03,0.5801,True,RESCUE_V3_LOW_CONF
stt4,page_0234,3,5,song,SYLLABLE,政,双,U+53CC,0.9732,True,RESCUE_V3_HIGH
stt4,page_0234,3,6,le,SYLLABLE,淸,离,U+79BB,0.3905,True,RESCUE_V3_LOW_CONF
stt4,page_0234,3,9,dô,REVIEW,灶,杜,U+675C,0.1051,False,NOT_IN_DICT
stt4,page_0234,3,10,xứ,REVIEW,虚,虚,U+865A,0.1638,False,NOT_IN_DICT
stt4,page_0234,3,11,châu,REVIEW,鄒,鄧,U+9127,0.2918,False,NOT_IN_DICT
stt4,page_0234,3,12,nia,REVIEW,尼,尼,U+5C3C,0.9677,False,NOT_IN_DICT
stt4,page_0234,3,15,nghĩa,REVIEW,花,垩,U+57A9,0.0464,False,NOT_IN_DICT
stt4,page_0234,3,16,là,SYLLABLE,花,犯,U+72AF,0.2093,False,NOT_IN_DICT
stt4,page_0234,3,17,đá,REVIEW,俊,碎,U+788E,0.4273,False,NOT_IN_DICT
stt4,page_0234,4,1,dồ,REVIEW,枉,杜,U+675C,0.357,False,NOT_IN_DICT
stt4,page_0234,4,5,đá,REVIEW,隻,强,U+5F3A,0.1791,False,NOT_IN_DICT
stt4,page_0234,4,8,chầy,REVIEW,遷,尼,U+5C3C,0.0857,True,RESCUE_V3_LOW_CONF
stt4,page_0234,4,10,vỡ,REVIEW,伎,破,U+7834,0.7196,True,RESCUE_V3_MED
stt4,page_0234,4,11,ra,REVIEW,突,秋,U+79CB,0.219,False,NOT_IN_DICT
stt4,page_0234,4,13,mà,SYLLABLE,在,麻,U+9EBB,0.6884,True,RESCUE_V3_LOW_CONF
stt4,page_0234,4,14,người,REVIEW,㝵,𠊚,U+2029A,0.3775,True,RESCUE_V3_LOW_CONF
stt4,page_0234,4,17,lành,SYLLABLE,爷,翁,U+7FC1,0.3766,False,NOT_IN_DICT
stt4,page_0234,4,19,cứng,REVIEW,年,年,U+5E74,0.8368,False,NOT_IN_DICT
stt4,page_0234,4,20,nên,REVIEW,亘,亘,U+4E98,0.8725,False,NOT_IN_DICT
stt4,page_0234,5,0,mềm,REVIEW,鍰,矯,U+77EF,0.1366,False,NOT_IN_DICT
stt4,page_0234,5,1,mà,SYLLABLE,府,麻,U+9EBB,0.8584,True,RESCUE_V3_HIGH
stt4,page_0234,5,2,chịu,SYLLABLE,品,召,U+53EC,0.7349,True,RESCUE_V3_MED
stt4,page_0234,5,4,rất,REVIEW,慷,陣,U+9663,0.3411,False,NOT_IN_DICT
stt4,page_0234,5,6,là,SYLLABLE,𭩮,罗,U+7F57,0.0646,True,RESCUE_V3_LOW_CONF
stt4,page_0234,5,10,trời,SYLLABLE,爾,主,U+4E3B,0.1068,False,NOT_IN_DICT
stt4,page_0234,5,12,khỏi,SYLLABLE,𢙢,塊,U+584A,0.5118,True,RESCUE_V3_LOW_CONF
stt4,page_0234,5,14,lâu,REVIEW,接,楼,U+697C,0.8117,True,RESCUE_V3_MED
stt4,page_0234,6,1,người,REVIEW,㝵,尋,U+5C0B,0.3958,False,NOT_IN_DICT
stt4,page_0234,6,2,ra,REVIEW,兜,囉,U+56C9,0.135,True,RESCUE_V3_LOW_CONF
stt4,page_0234,6,5,làm,SYLLABLE,而,乄,U+4E44,0.1732,True,RESCUE_V3_LOW_CONF
stt4,page_0234,6,7,vồ,SYLLABLE,𬻝,無,U+7121,0.9409,False,NOT_IN_DICT
