image,book,page,column,ocr_char,syllable,label,unicode,label_level,tier,rule,s3_cosine,ink_pct,crop_w,crop_h,image_md5,seg_flag,split,split_group,bbox
gold/stt11_page_0286_c08_163.png,stt11,page_0286,8,垩,thánh,垩,U+57A9,char,GOLD,s1_inter_s2_direct,,0.177,72.0,126.0,ef6ba9d5c060,ok,test,stt11|page_0286|c8,"[390, 2201, 484, 2312]"
,stt11,page_0286,8,為,an,,,,REVIEW,below_visual_threshold,0.052,,,,,,test,stt11|page_0286|c8,"[390, 2294, 484, 2406]"
,stt11,page_0286,8,後,rê,,,,REVIEW,below_visual_threshold,0.018,,,,,,test,stt11|page_0286|c8,"[390, 2387, 484, 2490]"
silver/stt11_page_0286_c09_166.png,stt11,page_0286,9,乎,tìm,尋,U+5C0B,char,SILVER,s2_inter_s3_corrected,0.82,0.109,96.0,106.0,0435937abcc5,ok,train,stt11|page_0286|c9,"[251, 439, 349, 544]"
gold/stt11_page_0286_c09_167.png,stt11,page_0286,9,官,quan,官,U+5B98,char,GOLD,s1_inter_s2_direct,,0.142,72.0,135.0,425c426f0a61,tall,train,stt11|page_0286|c9,"[252, 524, 350, 633]"
silver/stt11_page_0286_c09_168.png,stt11,page_0286,9,人,ấy,衣,U+8863,char,SILVER,s2_inter_s3_corrected,0.609,0.143,82.0,118.0,4f78e05cd06c,ok,train,stt11|page_0286|c9,"[253, 622, 350, 738]"
gold/stt11_page_0286_c09_169.png,stt11,page_0286,9,麻,mà,麻,U+9EBB,char,GOLD,s1_inter_s2_direct,,0.178,97.0,134.0,d8459b68b198,ok,train,stt11|page_0286|c9,"[253, 712, 350, 825]"
gold/stt11_page_0286_c09_170.png,stt11,page_0286,9,干,can,干,U+5E72,char,GOLD,s1_inter_s2_direct,,0.151,83.0,132.0,84fe55876a5c,ok,train,stt11|page_0286|c9,"[253, 805, 349, 923]"
gold/stt11_page_0286_c09_171.png,stt11,page_0286,9,浪,răng,浪,U+6D6A,char,GOLD,s1_inter_s2_direct,,0.16,92.0,129.0,726eb5eee1fd,ok,train,stt11|page_0286|c9,"[255, 901, 349, 1016]"
silver/stt11_page_0286_c09_172.png,stt11,page_0286,9,弃,ong,翁,U+7FC1,char,SILVER,s2_inter_s3_corrected,0.921,0.128,90.0,140.0,8e32534da598,ok,train,stt11|page_0286|c9,"[257, 997, 348, 1111]"
syllable/stt11_page_0286_c09_173.png,stt11,page_0286,9,要,là,,,syllable,SYLLABLE,nghia_consensus,0.622,0.162,79.0,133.0,d2d9ee571ae8,ok,train,stt11|page_0286|c9,"[258, 1093, 347, 1204]"
gold/stt11_page_0286_c09_174.png,stt11,page_0286,9,官,quan,官,U+5B98,char,GOLD,s1_inter_s2_direct,,0.149,92.0,136.0,2b8969007bcc,ok,train,stt11|page_0286|c9,"[257, 1188, 348, 1301]"
gold/stt11_page_0286_c09_175.png,stt11,page_0286,9,該,cai,該,U+8A72,char,GOLD,s1_inter_s2_direct,,0.129,92.0,134.0,f21314947c50,ok,train,stt11|page_0286|c9,"[256, 1275, 349, 1384]"
gold/stt11_page_0286_c09_176.png,stt11,page_0286,9,㝵,người,㝵,U+3775,char,GOLD,s1_inter_s2_direct,,0.191,68.0,137.0,a7289fac270a,tall,train,stt11|page_0286|c9,"[264, 1369, 358, 1480]"
gold/stt11_page_0286_c09_177.png,stt11,page_0286,9,些,ta,些,U+4E9B,char,GOLD,s1_inter_s2_direct,,0.155,88.0,138.0,9386f374c02d,ok,train,stt11|page_0286|c9,"[263, 1463, 360, 1575]"
gold/stt11_page_0286_c09_178.png,stt11,page_0286,9,坦,đất,坦,U+5766,char,GOLD,s1_inter_s2_direct,,0.211,93.0,139.0,ac29546bccae,ok,train,stt11|page_0286|c9,"[263, 1558, 360, 1671]"
silver/stt11_page_0286_c09_179.png,stt11,page_0286,9,尺,này,尼,U+5C3C,char,SILVER,s2_inter_s3_corrected,0.659,0.173,88.0,124.0,bd59cb0c6ab3,ok,train,stt11|page_0286|c9,"[264, 1655, 359, 1763]"
gold/stt11_page_0286_c09_180.png,stt11,page_0286,9,理,lẽ,理,U+7406,char,GOLD,s1_inter_s2_direct,,0.169,93.0,126.0,93ebe4fda682,ok,train,stt11|page_0286|c9,"[265, 1739, 358, 1851]"
gold/stt11_page_0286_c09_181.png,stt11,page_0286,9,時,thì,時,U+6642,char,GOLD,s1_inter_s2_direct,,0.169,84.0,132.0,8871521e4641,ok,train,stt11|page_0286|c9,"[265, 1833, 359, 1945]"
silver/stt11_page_0286_c09_182.png,stt11,page_0286,9,仰,phải,沛,U+6C9B,char,SILVER,s2_inter_s3_corrected,0.917,0.175,75.0,135.0,56e4b2dd75a8,ok,train,stt11|page_0286|c9,"[266, 1920, 357, 2032]"
silver/stt11_page_0286_c09_183.png,stt11,page_0286,9,餘,thờ,蜍,U+870D,char,SILVER,s2_inter_s3_corrected,0.856,0.139,96.0,135.0,3f833caa9504,ok,train,stt11|page_0286|c9,"[264, 2015, 360, 2129]"
,stt11,page_0286,9,奉,phượng,,,,REVIEW,below_visual_threshold,0.632,,,,,,train,stt11|page_0286|c9,"[265, 2110, 359, 2222]"
gold/stt11_page_0286_c09_185.png,stt11,page_0286,9,主,chúa,主,U+4E3B,char,GOLD,s1_inter_s2_direct,,0.107,95.0,130.0,e9c1ac8b245e,ok,train,stt11|page_0286|c9,"[264, 2204, 360, 2312]"
,stt11,page_0286,9,假,trị,,,,REVIEW,below_visual_threshold,0.15,,,,,,train,stt11|page_0286|c9,"[265, 2291, 358, 2402]"
silver/stt11_page_0286_c09_187.png,stt11,page_0286,9,尽,trời,𡗶,U+215F6,char,SILVER,s2_inter_s3_corrected,0.517,0.109,93.0,120.0,5f1e5a843787,ok,train,stt11|page_0286|c9,"[264, 2380, 360, 2484]"
gold/stt11_page_0288_c01_000.png,stt11,page_0288,1,坦,đất,坦,U+5766,char,GOLD,s1_inter_s2_direct,,0.207,105.0,110.0,ae7ea305dd00,ok,train,stt11|page_0288|c1,"[1511, 444, 1623, 554]"
gold/stt11_page_0288_c01_001.png,stt11,page_0288,1,吏,lại,吏,U+540F,char,GOLD,s1_inter_s2_direct,,0.126,117.0,142.0,a05544105cb6,ok,train,stt11|page_0288|c1,"[1508, 532, 1613, 653]"
silver/stt11_page_0288_c01_002.png,stt11,page_0288,1,𭄿,khuyên,勧,U+52E7,char,SILVER,s2_inter_s3_corrected,0.981,0.232,74.0,134.0,fe918282b092,tall,train,stt11|page_0288|c1,"[1517, 629, 1618, 749]"
gold/stt11_page_0288_c01_003.png,stt11,page_0288,1,㝵,người,㝵,U+3775,char,GOLD,s1_inter_s2_direct,,0.145,87.0,139.0,0956b997601b,ok,train,stt11|page_0288|c1,"[1515, 725, 1619, 846]"
gold/stt11_page_0288_c01_004.png,stt11,page_0288,1,些,ta,些,U+4E9B,char,GOLD,s1_inter_s2_direct,,0.193,74.0,123.0,590a6f8f5f83,ok,train,stt11|page_0288|c1,"[1515, 822, 1618, 943]"
gold/stt11_page_0288_c01_005.png,stt11,page_0288,1,燒,theo,燒,U+71D2,char,GOLD,s1_inter_s2_direct,,0.19,87.0,122.0,4cf84fb7da98,ok,train,stt11|page_0288|c1,"[1517, 920, 1616, 1037]"
gold/stt11_page_0288_c01_006.png,stt11,page_0288,1,共,cùng,共,U+5171,char,GOLD,s1_inter_s2_direct,,0.129,94.0,114.0,e296bc752f2f,ok,train,stt11|page_0288|c1,"[1511, 1008, 1609, 1125]"
gold/stt11_page_0288_c01_007.png,stt11,page_0288,1,麻,mà,麻,U+9EBB,char,GOLD,s1_inter_s2_direct,,0.112,113.0,139.0,1b5aca640253,ok,train,stt11|page_0288|c1,"[1516, 1103, 1619, 1222]"
gold/stt11_page_0288_c01_008.png,stt11,page_0288,1,宇,sao,牢,U+7262,char,GOLD,s1_inter_s2_similar,0.861,0.167,99.0,135.0,6e6b806bf288,ok,train,stt11|page_0288|c1,"[1512, 1201, 1606, 1317]"
gold/stt11_page_0288_c01_009.png,stt11,page_0288,1,庒,chăng,庒,U+5E92,char,GOLD,s1_inter_s2_direct,,0.111,110.0,149.0,526c52693667,ok,train,stt11|page_0288|c1,"[1510, 1303, 1608, 1426]"
gold/stt11_page_0288_c01_010.png,stt11,page_0288,1,朱,cho,朱,U+6731,char,GOLD,s1_inter_s2_direct,,0.17,79.0,145.0,78fbbc0011d1,tall,train,stt11|page_0288|c1,"[1509, 1400, 1607, 1523]"
gold/stt11_page_0288_c01_011.png,stt11,page_0288,1,㝵,người,㝵,U+3775,char,GOLD,s1_inter_s2_direct,,0.149,88.0,132.0,c7856eff05b8,ok,train,stt11|page_0288|c1,"[1509, 1496, 1608, 1617]"
gold/stt11_page_0288_c01_012.png,stt11,page_0288,1,些,ta,些,U+4E9B,char,GOLD,s1_inter_s2_direct,,0.146,101.0,97.0,787a2c5b326c,ok,train,stt11|page_0288|c1,"[1506, 1639, 1611, 1718]"
silver/stt11_page_0288_c01_013.png,stt11,page_0288,1,鱠,thờ,蜍,U+870D,char,SILVER,s2_inter_s3_corrected,0.395,0.162,111.0,145.0,0085bac07f43,ok,train,stt11|page_0288|c1,"[1507, 1700, 1609, 1821]"
gold/stt11_page_0288_c01_014.png,stt11,page_0288,1,事,sự,事,U+4E8B,char,GOLD,s1_inter_s2_direct,,0.128,57.0,115.0,e850a16159cc,tall,train,stt11|page_0288|c1,"[1504, 1788, 1611, 1908]"
gold/stt11_page_0288_c01_015.png,stt11,page_0288,1,实,thật,实,U+5B9E,char,GOLD,s1_inter_s2_direct,,0.162,79.0,145.0,3b4b555b2529,tall,train,stt11|page_0288|c1,"[1505, 1893, 1610, 2014]"
gold/stt11_page_0288_c01_016.png,stt11,page_0288,1,時,thì,時,U+6642,char,GOLD,s1_inter_s2_direct,,0.13,79.0,140.0,c58682e6f40f,ok,train,stt11|page_0288|c1,"[1509, 1991, 1606, 2107]"
syllable/stt11_page_0288_c01_017.png,stt11,page_0288,1,庒,chắng,,,syllable,SYLLABLE,nghia_consensus,0.636,0.162,86.0,119.0,9da767a97b53,ok,train,stt11|page_0288|c1,"[1509, 2077, 1608, 2196]"
gold/stt11_page_0288_c01_018.png,stt11,page_0288,1,沛,phải,沛,U+6C9B,char,GOLD,s1_inter_s2_direct,,0.137,79.0,143.0,62443b8f143d,tall,train,stt11|page_0288|c1,"[1508, 2171, 1609, 2292]"
,stt11,page_0288,1,理,lễ,,,,REVIEW,below_visual_threshold,0.172,,,,,,train,stt11|page_0288|c1,"[1508, 2269, 1607, 2385]"
,stt11,page_0288,1,𡨚,đâu,,,,REVIEW,diverged_column,,,,,,,train,stt11|page_0288|c1,"[1507, 2363, 1608, 2471]"
gold/stt11_page_0288_c02_021.png,stt11,page_0288,2,官,quan,官,U+5B98,char,GOLD,s1_inter_s2_direct,,0.289,68.0,90.0,0f54745eff3a,ok,train,stt11|page_0288|c2,"[1360, 442, 1460, 550]"
gold/stt11_page_0288_c02_022.png,stt11,page_0288,2,宜,nghe,宜,U+5B9C,char,GOLD,s1_inter_s2_direct,,0.186,88.0,133.0,fb4365193e32,ok,train,stt11|page_0288|c2,"[1360, 525, 1461, 642]"
silver/stt11_page_0288_c02_023.png,stt11,page_0288,2,刻,lời,例,U+4F8B,char,SILVER,s2_inter_s3_corrected,0.748,0.213,88.0,134.0,1dc530d190bc,ok,train,stt11|page_0288|c2,"[1360, 622, 1461, 737]"
gold/stt11_page_0288_c02_024.png,stt11,page_0288,2,衣,ấy,衣,U+8863,char,GOLD,s1_inter_s2_direct,,0.195,84.0,142.0,067726ab1325,ok,train,stt11|page_0288|c2,"[1360, 717, 1460, 833]"
gold/stt11_page_0288_c02_025.png,stt11,page_0288,2,連,liền,連,U+9023,char,GOLD,s1_inter_s2_direct,,0.202,100.0,131.0,045f63121478,ok,train,stt11|page_0288|c2,"[1366, 813, 1466, 930]"
gold/stt11_page_0288_c02_026.png,stt11,page_0288,2,浪,rằng,浪,U+6D6A,char,GOLD,s1_inter_s2_direct,,0.202,93.0,123.0,e67c348c2d25,ok,train,stt11|page_0288|c2,"[1368, 902, 1466, 1016]"
gold/stt11_page_0288_c02_027.png,stt11,page_0288,2,眉,mày,眉,U+7709,char,GOLD,s1_inter_s2_direct,,0.214,77.0,143.0,e0bd75579709,tall,train,stt11|page_0288|c2,"[1367, 1004, 1469, 1125]"
gold/stt11_page_0288_c02_028.png,stt11,page_0288,2,罗,là,罗,U+7F57,char,GOLD,s1_inter_s2_direct,,0.197,79.0,90.0,018d61b81c0d,ok,train,stt11|page_0288|c2,"[1369, 1102, 1469, 1221]"
gold/stt11_page_0288_c02_029.png,stt11,page_0288,2,儿,kẻ,几,U+51E0,char,GOLD,s1_inter_s2_similar,0.949,0.124,84.0,137.0,d76dc48f3634,ok,train,stt11|page_0288|c2,"[1369, 1200, 1469, 1316]"
gold/stt11_page_0288_c02_030.png,stt11,page_0288,2,对,dối,对,U+5BF9,char,GOLD,s1_inter_s2_direct,,0.166,91.0,135.0,f027908366b3,ok,train,stt11|page_0288|c2,"[1369, 1295, 1469, 1413]"
gold/stt11_page_0288_c02_031.png,stt11,page_0288,2,詐,trá,詐,U+8A50,char,GOLD,s1_inter_s2_direct,,0.167,111.0,150.0,6dd9cbc3ea28,ok,train,stt11|page_0288|c2,"[1368, 1400, 1470, 1522]"
gold/stt11_page_0288_c02_032.png,stt11,page_0288,2,早,người,㝵,U+3775,char,REVIEW,s1_inter_s2_similar|demoted_lowcos_s3,0.495,0.204,99.0,144.0,3ee3b668f41d,ok,train,stt11|page_0288|c2,"[1368, 1499, 1469, 1616]"
gold/stt11_page_0288_c02_033.png,stt11,page_0288,2,些,ta,些,U+4E9B,char,GOLD,s1_inter_s2_direct,,0.226,98.0,149.0,adaba17c69b8,ok,train,stt11|page_0288|c2,"[1368, 1595, 1470, 1716]"
gold/stt11_page_0288_c02_034.png,stt11,page_0288,2,麻,mà,麻,U+9EBB,char,GOLD,s1_inter_s2_direct,,0.212,97.0,145.0,3abf97c68a43,ok,train,stt11|page_0288|c2,"[1369, 1703, 1470, 1820]"
,stt11,page_0288,2,嗷,dô,,,,REVIEW,below_visual_threshold,0.015,,,,,,train,stt11|page_0288|c2,"[1367, 1788, 1471, 1908]"
gold/stt11_page_0288_c02_036.png,stt11,page_0288,2,信,tin,信,U+4FE1,char,GOLD,s1_inter_s2_direct,,0.17,83.0,148.0,72fc26f2d124,ok,train,stt11|page_0288|c2,"[1367, 1883, 1470, 2006]"
gold/stt11_page_0288_c02_037.png,stt11,page_0288,2,道,đạo,道,U+9053,char,GOLD,s1_inter_s2_direct,,0.134,118.0,140.0,6893f4856eb2,ok,train,stt11|page_0288|c2,"[1365, 1988, 1470, 2112]"
,stt11,page_0288,2,奉,vua,,,,REVIEW,below_visual_threshold,0.026,,,,,,train,stt11|page_0288|c2,"[1355, 2074, 1461, 2200]"
,stt11,page_0288,2,瑪,rô,,,,REVIEW,below_visual_threshold,0.003,,,,,,train,stt11|page_0288|c2,"[1356, 2171, 1461, 2296]"
,stt11,page_0288,2,𭔿,ma,,,,REVIEW,below_visual_threshold,0.016,,,,,,train,stt11|page_0288|c2,"[1365, 2278, 1471, 2398]"
gold/stt11_page_0288_c02_041.png,stt11,page_0288,2,㐌,đã,㐌,U+340C,char,GOLD,s1_inter_s2_direct,,0.144,110.0,125.0,2831b68682d3,ok,train,stt11|page_0288|c2,"[1359, 2373, 1458, 2485]"
gold/stt11_page_0288_c03_042.png,stt11,page_0288,3,禁,cấm,禁,U+7981,char,GOLD,s1_inter_s2_direct,,0.209,105.0,111.0,ca8f3cb99d5b,ok,train,stt11|page_0288|c3,"[1213, 434, 1320, 542]"
silver/stt11_page_0288_c03_043.png,stt11,page_0288,3,困,bấy,闭,U+95ED,char,SILVER,s2_inter_s3_corrected,0.609,0.218,107.0,135.0,4f4fec7f4514,ok,train,stt11|page_0288|c3,"[1213, 517, 1319, 631]"
gold/stt11_page_0288_c03_044.png,stt11,page_0288,3,除,giờ,除,U+9664,char,GOLD,s1_inter_s2_direct,,0.262,94.0,124.0,a336671fe64e,ok,train,stt11|page_0288|c3,"[1216, 612, 1315, 722]"
syllable/stt11_page_0288_c03_045.png,stt11,page_0288,3,𡬦,ông,,,syllable,SYLLABLE,nghia_consensus,0.073,0.193,88.0,139.0,000965018875,ok,train,stt11|page_0288|c3,"[1209, 698, 1311, 811]"
gold/stt11_page_0288_c03_046.png,stt11,page_0288,3,垩,thánh,垩,U+57A9,char,GOLD,s1_inter_s2_direct,,0.217,97.0,129.0,2f15552982fd,ok,train,stt11|page_0288|c3,"[1210, 794, 1308, 907]"
gold/stt11_page_0288_c03_047.png,stt11,page_0288,3,安,an,安,U+5B89,char,GOLD,s1_inter_s2_direct,,0.174,98.0,135.0,76ca68977dba,ok,train,stt11|page_0288|c3,"[1210, 883, 1308, 995]"
,stt11,page_0288,3,移,rê,,,,REVIEW,below_visual_threshold,0.266,,,,,,train,stt11|page_0288|c3,"[1208, 978, 1310, 1090]"
gold/stt11_page_0288_c03_049.png,stt11,page_0288,3,講,giảng,講,U+8B1B,char,GOLD,s1_inter_s2_direct,,0.205,110.0,139.0,d2d06ca8634e,ok,train,stt11|page_0288|c3,"[1208, 1073, 1312, 1186]"
gold/stt11_page_0288_c03_050.png,stt11,page_0288,3,每,mọi,每,U+6BCF,char,GOLD,s1_inter_s2_direct,,0.271,91.0,138.0,acfddece60e3,ok,train,stt11|page_0288|c3,"[1206, 1168, 1313, 1284]"
gold/stt11_page_0288_c03_051.png,stt11,page_0288,3,事,sự,事,U+4E8B,char,GOLD,s1_inter_s2_direct,,0.192,101.0,140.0,0583e2843436,ok,train,stt11|page_0288|c3,"[1206, 1265, 1312, 1379]"
syllable/stt11_page_0288_c03_052.png,stt11,page_0288,3,行,đức,,,syllable,SYLLABLE,nghia_consensus,0.086,0.166,90.0,138.0,9b6eed68896e,ok,train,stt11|page_0288|c3,"[1215, 1360, 1319, 1476]"
gold/stt11_page_0288_c03_053.png,stt11,page_0288,3,主,chúa,主,U+4E3B,char,GOLD,s1_inter_s2_direct,,0.139,102.0,128.0,37b8e7fbc68e,ok,train,stt11|page_0288|c3,"[1215, 1457, 1321, 1573]"
gold/stt11_page_0288_c03_054.png,stt11,page_0288,3,支,giê,支,U+652F,char,GOLD,s1_inter_s2_direct,,0.137,102.0,133.0,5b18f46e214c,ok,train,stt11|page_0288|c3,"[1216, 1553, 1320, 1670]"
gold/stt11_page_0288_c03_055.png,stt11,page_0288,3,秋,su,秋,U+79CB,char,GOLD,s1_inter_s2_direct,,0.169,103.0,137.0,2f86459ba9dc,ok,train,stt11|page_0288|c3,"[1216, 1652, 1321, 1764]"
gold/stt11_page_0288_c03_056.png,stt11,page_0288,3,其,cùng,其,U+5176,char,GOLD,s1_inter_s2_direct,,0.146,103.0,138.0,e9af2e5e44ab,ok,train,stt11|page_0288|c3,"[1217, 1735, 1319, 1850]"
syllable/stt11_page_0288_c03_057.png,stt11,page_0288,3,㸔,khen,,,syllable,SYLLABLE,nghia_consensus,0.047,0.19,108.0,101.0,6430a349b3dc,ok,train,stt11|page_0288|c3,"[1215, 1831, 1320, 1946]"
gold/stt11_page_0288_c03_058.png,stt11,page_0288,3,法,phép,法,U+6CD5,char,GOLD,s1_inter_s2_direct,,0.214,82.0,118.0,6a6f52a11a37,ok,train,stt11|page_0288|c3,"[1207, 1918, 1312, 2034]"
gold/stt11_page_0288_c03_059.png,stt11,page_0288,3,牟,mầu,牟,U+725F,char,GOLD,s1_inter_s2_direct,,0.173,88.0,131.0,684c4ff879ba,ok,train,stt11|page_0288|c3,"[1206, 2013, 1311, 2128]"
gold/stt11_page_0288_c03_060.png,stt11,page_0288,3,冉,nhiệm,冉,U+5189,char,GOLD,s1_inter_s2_direct,,0.209,82.0,122.0,ba03fb47d16b,ok,train,stt11|page_0288|c3,"[1208, 2101, 1308, 2217]"
gold/stt11_page_0288_c03_061.png,stt11,page_0288,3,罢,bởi,罢,U+7F62,char,GOLD,s1_inter_s2_direct,,0.213,79.0,130.0,f62e8893d205,ok,train,stt11|page_0288|c3,"[1208, 2199, 1308, 2311]"
gold/stt11_page_0288_c03_062.png,stt11,page_0288,3,拘,câu,拘,U+62D8,char,GOLD,s1_inter_s2_direct,,0.176,94.0,133.0,58256fe2718b,ok,train,stt11|page_0288|c3,"[1208, 2293, 1310, 2404]"
,stt11,page_0288,3,梓,rut,,,,REVIEW,below_visual_threshold,0.114,,,,,,train,stt11|page_0288|c3,"[1217, 2383, 1319, 2486]"
gold/stt11_page_0288_c04_064.png,stt11,page_0288,4,麻,mà,麻,U+9EBB,char,GOLD,s1_inter_s2_direct,,0.288,83.0,85.0,1ba220141af7,ok,train,stt11|page_0288|c4,"[1059, 442, 1159, 547]"
syllable/stt11_page_0288_c04_065.png,stt11,page_0288,4,嘿,ra,,,syllable,SYLLABLE,nghia_consensus,0.014,0.145,99.0,140.0,7c4ac1038182,ok,train,stt11|page_0288|c4,"[1059, 525, 1160, 639]"
gold/stt11_page_0288_c04_066.png,stt11,page_0288,4,官,quan,官,U+5B98,char,GOLD,s1_inter_s2_direct,,0.172,95.0,119.0,4dc6581997ab,ok,train,stt11|page_0288|c4,"[1059, 615, 1159, 727]"
gold/stt11_page_0288_c04_067.png,stt11,page_0288,4,宜,nghe,宜,U+5B9C,char,GOLD,s1_inter_s2_direct,,0.166,107.0,128.0,b038f053921d,ok,train,stt11|page_0288|c4,"[1058, 709, 1159, 820]"
gold/stt11_page_0288_c04_068.png,stt11,page_0288,4,調,điều,調,U+8ABF,char,GOLD,s1_inter_s2_direct,,0.251,107.0,130.0,304c51124a4b,ok,train,stt11|page_0288|c4,"[1059, 798, 1159, 907]"
gold/stt11_page_0288_c04_069.png,stt11,page_0288,4,厶,ấy,乙,U+4E59,char,REVIEW,s1_inter_s2_similar|demoted_lowcos_s3,0.441,0.19,86.0,139.0,7713114f7eff,ok,train,stt11|page_0288|c4,"[1059, 890, 1161, 1003]"
gold/stt11_page_0288_c04_070.png,stt11,page_0288,4,時,thì,時,U+6642,char,GOLD,s1_inter_s2_direct,,0.244,86.0,124.0,43d2925e9846,ok,train,stt11|page_0288|c4,"[1065, 986, 1168, 1100]"
gold/stt11_page_0288_c04_071.png,stt11,page_0288,4,浪,răng,浪,U+6D6A,char,GOLD,s1_inter_s2_direct,,0.238,70.0,121.0,0d3c3bf8bf4c,ok,train,stt11|page_0288|c4,"[1066, 1073, 1169, 1186]"
silver/stt11_page_0288_c04_072.png,stt11,page_0288,4,竝,giảng,講,U+8B1B,char,SILVER,s3_head_bank_consensus,0.042,0.175,83.0,115.0,ebb1af22d83f,ok,train,stt11|page_0288|c4,"[1066, 1168, 1170, 1283]"
gold/stt11_page_0288_c04_073.png,stt11,page_0288,4,朱,cho,朱,U+6731,char,GOLD,s1_inter_s2_direct,,0.152,70.0,137.0,8612b2e1a140,tall,train,stt11|page_0288|c4,"[1066, 1265, 1170, 1379]"
gold/stt11_page_0288_c04_074.png,stt11,page_0288,4,綿,min,綿,U+7DBF,char,GOLD,s1_inter_s2_direct,,0.207,91.0,122.0,7a4eb778ab49,ok,train,stt11|page_0288|c4,"[1065, 1352, 1171, 1461]"
syllable/stt11_page_0288_c04_075.png,stt11,page_0288,4,白,làm,,,syllable,SYLLABLE,nghia_consensus,0.383,0.077,127.0,135.0,6c7ea9f8651a,ok,train,stt11|page_0288|c4,"[1065, 1437, 1172, 1549]"
gold/stt11_page_0288_c04_076.png,stt11,page_0288,4,之,chi,之,U+4E4B,char,GOLD,s1_inter_s2_direct,,0.1,106.0,137.0,676d4b62162d,ok,train,stt11|page_0288|c4,"[1064, 1556, 1150, 1667]"
,stt11,page_0288,4,𠛴,lời,,,,REVIEW,below_visual_threshold,0.078,,,,,,train,stt11|page_0288|c4,"[1064, 1649, 1150, 1760]"
,stt11,page_0288,4,氏,ấy,,,,REVIEW,diverged_column,,,,,,,train,stt11|page_0288|c4,"[1064, 1742, 1150, 1853]"
,stt11,page_0288,4,攻,ai,,,,REVIEW,below_visual_threshold,0.029,,,,,,train,stt11|page_0288|c4,"[1067, 1867, 1169, 1976]"
gold/stt11_page_0288_c04_080.png,stt11,page_0288,4,信,tin,信,U+4FE1,char,GOLD,s1_inter_s2_direct,,0.184,79.0,126.0,5531c7dd5468,ok,train,stt11|page_0288|c4,"[1057, 1954, 1160, 2063]"
,stt11,page_0288,4,南,thì,,,,REVIEW,below_visual_threshold,0.04,,,,,,train,stt11|page_0288|c4,"[1057, 2040, 1159, 2147]"
,stt11,page_0288,4,域,giảng,,,,REVIEW,diverged_column,,,,,,,train,stt11|page_0288|c4,"[1057, 2125, 1158, 2232]"
,stt11,page_0288,4,步,cho,,,,REVIEW,diverged_column,,,,,,,train,stt11|page_0288|c4,"[1057, 2220, 1159, 2329]"
,stt11,page_0288,4,即,mặc,,,,REVIEW,below_visual_threshold,0.272,,,,,,train,stt11|page_0288|c4,"[1068, 2306, 1169, 2417]"
gold/stt11_page_0288_c04_085.png,stt11,page_0288,4,弄,lòng,弄,U+5F04,char,GOLD,s1_inter_s2_direct,,0.215,102.0,118.0,5c30860444f0,ok,train,stt11|page_0288|c4,"[1066, 2394, 1170, 2500]"
gold/stt11_page_0288_c05_086.png,stt11,page_0288,5,沛,phải,沛,U+6C9B,char,GOLD,s1_inter_s2_direct,,0.253,82.0,87.0,c6eddb4f3098,ok,train,stt11|page_0288|c5,"[904, 435, 1008, 539]"
gold/stt11_page_0288_c05_087.png,stt11,page_0288,5,宜,nghe,宜,U+5B9C,char,GOLD,s1_inter_s2_direct,,0.151,89.0,120.0,d0c204262301,ok,train,stt11|page_0288|c5,"[897, 517, 1003, 631]"
silver/stt11_page_0288_c05_088.png,stt11,page_0288,5,肉,lời,例,U+4F8B,char,SILVER,s2_inter_s3_corrected,0.708,0.209,89.0,127.0,8907b1329fa4,ok,train,stt11|page_0288|c5,"[896, 612, 1002, 727]"
gold/stt11_page_0288_c05_089.png,stt11,page_0288,5,綿,min,綿,U+7DBF,char,GOLD,s1_inter_s2_direct,,0.21,111.0,139.0,08c93bf28c96,ok,train,stt11|page_0288|c5,"[898, 708, 1001, 821]"
silver/stt11_page_0288_c05_090.png,stt11,page_0288,5,四,nói,内,U+5185,char,SILVER,s2_inter_s3_corrected,0.909,0.19,104.0,146.0,964a419ee48e,ok,train,stt11|page_0288|c5,"[902, 802, 1011, 920]"
gold/stt11_page_0288_c05_091.png,stt11,page_0288,5,𠰥,nhược,𠰥,U+20C25,char,GOLD,s1_inter_s2_direct,,0.208,85.0,144.0,0417d234be7d,ok,train,stt11|page_0288|c5,"[902, 890, 1011, 1007]"
gold/stt11_page_0288_c05_092.png,stt11,page_0288,5,平,bằng,平,U+5E73,char,GOLD,s1_inter_s2_direct,,0.205,79.0,137.0,ac98aaef2079,ok,train,stt11|page_0288|c5,"[905, 987, 1008, 1102]"
gold/stt11_page_0288_c05_093.png,stt11,page_0288,5,庒,chăng,庒,U+5E92,char,GOLD,s1_inter_s2_direct,,0.178,97.0,140.0,a5037a4330ad,ok,train,stt11|page_0288|c5,"[904, 1082, 1011, 1200]"
gold/stt11_page_0288_c05_094.png,stt11,page_0288,5,宜,nghe,宜,U+5B9C,char,GOLD,s1_inter_s2_direct,,0.184,107.0,142.0,e04a5c028e04,ok,train,stt11|page_0288|c5,"[906, 1178, 1010, 1295]"
gold/stt11_page_0288_c05_095.png,stt11,page_0288,5,共,cùng,共,U+5171,char,GOLD,s1_inter_s2_direct,,0.174,106.0,114.0,39c4513577be,ok,train,stt11|page_0288|c5,"[905, 1299, 1010, 1392]"
