book,page,column,nom_idx,syl_idx,bbox,fold,tier,tier_v3,syllable_v3,syl_in_classes,ok,p_syl_v3,argmax,max_prob,top5,p_left,p_right
stt4,page_0216,2,5,5,"[866, 555, 939, 636]",1,GOLD,CHAR_A,thì,1,1,0.96172,thì,0.96172,"[[""thì"", 0.96172], [""quỷ"", 0.00167], [""sự"", 0.00122], [""làm"", 0.00116], [""hàng"", 0.00102]]",0.000575117,8.68296e-05
stt4,page_0216,2,6,6,"[865, 620, 940, 702]",1,GOLD,CHAR_A,tôi,1,1,0.6194,tôi,0.6194,"[[""tôi"", 0.6194], [""thì"", 0.1931], [""rằng"", 0.04632], [""tội"", 0.03773], [""giữ"", 0.00616]]",0.193103,3.29568e-05
stt4,page_0216,2,7,7,"[865, 690, 940, 772]",1,GOLD,CHAR_A,hãi,1,1,0.243153,hãi,0.243153,"[[""hãi"", 0.24315], [""tôi"", 0.17651], [""mới"", 0.05642], [""và"", 0.0276], [""sự"", 0.02499]]",0.17651,8.41582e-05
stt4,page_0216,2,8,8,"[866, 756, 939, 836]",1,REVIEW,REVIEW,vì,1,1,0.681275,vì,0.681275,"[[""vì"", 0.68128], [""chúng"", 0.03707], [""chạy"", 0.02465], [""chưng"", 0.02262], [""đi"", 0.01111]]",0.000145412,0.000484297
stt4,page_0216,2,9,9,"[864, 820, 941, 900]",1,GOLD,CHAR_A,chẳng,1,1,0.0107252,vì,0.219028,"[[""vì"", 0.21903], [""đã"", 0.08453], [""mà"", 0.04095], [""sinh"", 0.03765], [""kẻ"", 0.02733]]",0.219028,0.00221328
stt4,page_0216,2,10,10,"[858, 883, 935, 964]",1,GOLD,CHAR_A,thấy,1,1,0.0162268,chẳng,0.392946,"[[""chẳng"", 0.39295], [""chăng"", 0.21023], [""hèn"", 0.02465], [""thấy"", 0.01623], [""thể"", 0.01269]]",0.392946,6.01451e-05
stt4,page_0216,2,11,11,"[865, 949, 940, 1028]",1,GOLD,CHAR_A,lẽ,1,1,0.0534137,thấy,0.847654,"[[""thấy"", 0.84765], [""lẽ"", 0.05341], [""cầm"", 0.00631], [""trăm"", 0.00581], [""khỏi"", 0.00409]]",0.847654,6.0964e-06
stt4,page_0216,2,12,12,"[859, 1013, 933, 1092]",1,GOLD,CHAR_A,gì,1,1,0.0444548,lẽ,0.654217,"[[""lẽ"", 0.65422], [""giây"", 0.04614], [""gì"", 0.04445], [""đi"", 0.02398], [""chi"", 0.0091]]",0.654217,0.000103921
stt4,page_0216,2,13,13,"[859, 1078, 934, 1157]",1,GOLD,CHAR_A,mà,1,1,0.683107,mà,0.683107,"[[""mà"", 0.68311], [""hạ"", 0.03349], [""ma"", 0.02804], [""gì"", 0.01501], [""nên"", 0.01279]]",0.0150073,0.000108061
stt4,page_0216,2,14,14,"[859, 1143, 933, 1221]",1,GOLD,CHAR_A,bỏ,1,1,0.989383,bỏ,0.989383,"[[""bỏ"", 0.98938], [""về"", 0.00576], [""phô"", 0.00074], [""ong"", 0.00016], [""ngự"", 0.00013]]",6.55425e-05,2.27806e-06
stt4,page_0216,2,15,15,"[860, 1207, 932, 1284]",1,GOLD,CHAR_A,chúa,1,1,0.73108,chúa,0.73108,"[[""chúa"", 0.73108], [""quê"", 0.02733], [""bỏ"", 0.02275], [""của"", 0.0198], [""cùng"", 0.00917]]",0.0227497,2.75365e-05
stt4,page_0216,2,16,16,"[859, 1264, 932, 1343]",1,GOLD,CHAR_A,dựng,1,1,0.0744479,dâng,0.282891,"[[""dâng"", 0.28289], [""dựng"", 0.07445], [""ca"", 0.05373], [""hết"", 0.02655], [""quê"", 0.02639]]",0.000833528,2.71095e-05
stt4,page_0216,2,17,17,"[859, 1328, 933, 1408]",1,GOLD,CHAR_A,nên,1,1,0.985015,nên,0.985015,"[[""nên"", 0.98501], [""lên"", 0.00163], [""cho"", 0.00088], [""da"", 0.00068], [""quân"", 0.00067]]",0.000103113,4.74788e-06
stt4,page_0216,2,18,18,"[859, 1392, 932, 1471]",1,REVIEW,REVIEW,trời,1,1,0.720273,trời,0.720273,"[[""trời"", 0.72027], [""a"", 0.01668], [""thành"", 0.01183], [""mà"", 0.01111], [""lời"", 0.00835]]",0.00745823,0.000153586
stt4,page_0216,2,19,19,"[860, 1456, 931, 1535]",1,GOLD,CHAR_A,đất,1,1,0.876699,đất,0.876699,"[[""đất"", 0.8767], [""đến"", 0.02375], [""gian"", 0.00585], [""địa"", 0.00433], [""thành"", 0.00391]]",0.00145718,0.000395272
stt4,page_0216,2,20,20,"[853, 1522, 924, 1600]",1,GOLD,CHAR_A,cùng,1,1,0.979283,cùng,0.979283,"[[""cùng"", 0.97928], [""cũng"", 0.00505], [""cung"", 0.00391], [""chúa"", 0.00074], [""xin"", 0.00048]]",7.42693e-05,3.58389e-06
stt4,page_0216,2,21,21,"[854, 1583, 922, 1654]",1,GOLD,CHAR_A,muôn,1,1,0.661767,muôn,0.661767,"[[""muôn"", 0.66177], [""như"", 0.03496], [""đất"", 0.01356], [""đền"", 0.00869], [""ép"", 0.00648]]",0.000351562,
stt4,page_0216,3,0,0,"[768, 235, 840, 311]",1,GOLD,CHAR_A,vật,1,1,0.578191,vật,0.578191,"[[""vật"", 0.57819], [""xưa"", 0.09485], [""vị"", 0.02253], [""đời"", 0.00984], [""thắng"", 0.00925]]",,7.48518e-05
stt4,page_0216,3,1,1,"[768, 292, 841, 374]",1,GOLD,CHAR_A,mà,1,1,0.993244,mà,0.993244,"[[""mà"", 0.99324], [""áo"", 0.00061], [""ban"", 0.00056], [""đầu"", 0.00024], [""mua"", 0.00018]]",3.9055e-06,6.94768e-07
stt4,page_0216,3,2,2,"[771, 361, 845, 444]",1,SYLLABLE,SYL,thờ,1,1,0.975182,thờ,0.975182,"[[""thờ"", 0.97518], [""ong"", 0.00161], [""giờ"", 0.00149], [""quỷ"", 0.00094], [""ông"", 0.00079]]",3.50823e-05,2.43008e-05
stt4,page_0216,3,3,3,"[768, 427, 839, 509]",1,GOLD,CHAR_A,những,1,1,0.866062,những,0.866062,"[[""những"", 0.86606], [""nhưng"", 0.06281], [""sao"", 0.00261], [""lai"", 0.00237], [""gánh"", 0.00157]]",4.19881e-05,1.49399e-06
stt4,page_0216,3,4,4,"[767, 497, 840, 579]",1,SYLLABLE,SYL,quỷ,1,1,0.98289,quỷ,0.98289,"[[""quỷ"", 0.98289], [""sáu"", 0.00198], [""trước"", 0.00075], [""khỏi"", 0.00071], [""ám"", 0.00053]]",1.77415e-06,1.7367e-05
stt4,page_0216,3,5,5,"[767, 560, 840, 646]",1,GOLD,CHAR_A,trong,1,1,0.779276,trong,0.779276,"[[""trong"", 0.77928], [""du"", 0.01399], [""khăn"", 0.00684], [""nô"", 0.00684], [""miệng"", 0.00595]]",0.000970693,1.70978e-05
stt4,page_0216,3,6,6,"[766, 625, 841, 709]",1,REVIEW,REVIEW,tượng,1,1,0.00438447,xe,0.0570812,"[[""xe"", 0.05708], [""liên"", 0.04816], [""mến"", 0.03614], [""đầu"", 0.01897], [""riêng"", 0.01655]]",0.000513521,3.6766e-05
stt4,page_0216,3,7,7,"[765, 696, 840, 781]",1,GOLD,CHAR_A,bụt,1,1,0.00139045,xác,0.289316,"[[""xác"", 0.28932], [""thì"", 0.1736], [""vua"", 0.06076], [""quê"", 0.02494], [""đội"", 0.02231]]",2.64815e-05,0.000170004
stt4,page_0216,3,8,8,"[758, 762, 834, 845]",1,REVIEW,REVIEW,dối,1,1,0.00413495,trong,0.0969089,"[[""trong"", 0.09691], [""kể"", 0.09157], [""bụt"", 0.08436], [""tử"", 0.03565], [""phó"", 0.02973]]",0.0843605,0.00157559
stt4,page_0216,3,9,9,"[757, 824, 835, 910]",1,GOLD,CHAR_A,trá,1,1,0.128634,dối,0.428,"[[""dối"", 0.428], [""trá"", 0.12863], [""phó"", 0.05207], [""rãi"", 0.01817], [""kể"", 0.01761]]",0.428,0.000332852
stt4,page_0216,3,10,10,"[757, 890, 835, 973]",1,GOLD,CHAR_A,người,1,1,0.139904,đến,0.152608,"[[""đến"", 0.15261], [""người"", 0.1399], [""trá"", 0.06124], [""con"", 0.02898], [""tội"", 0.02347]]",0.0612391,3.42697e-05
stt4,page_0216,3,11,11,"[763, 954, 842, 1037]",1,SYLLABLE,SYL,ta,1,1,0.211875,ta,0.211875,"[[""ta"", 0.21188], [""người"", 0.19048], [""cũng"", 0.06233], [""thế"", 0.0597], [""thấy"", 0.03722]]",0.190481,0.000203468
stt4,page_0216,3,12,12,"[758, 1026, 834, 1108]",1,GOLD,CHAR_A,nó,1,1,0.104375,ta,0.233382,"[[""ta"", 0.23338], [""nó"", 0.10437], [""bà"", 0.04551], [""xa"", 0.03788], [""dữ"", 0.01661]]",0.233382,0.000626727
stt4,page_0216,3,13,13,"[757, 1097, 834, 1180]",1,GOLD,CHAR_A,chăng,1,1,0.101758,chẳng,0.714668,"[[""chẳng"", 0.71467], [""chăng"", 0.10176], [""nó"", 0.10116], [""chắng"", 0.01681], [""liên"", 0.00616]]",0.101164,2.17374e-06
stt4,page_0216,3,14,14,"[758, 1161, 833, 1244]",1,REVIEW,REVIEW,hay,1,1,0.00227463,hai,0.739337,"[[""hai"", 0.73934], [""chăng"", 0.0282], [""chắng"", 0.0232], [""chẳng"", 0.01183], [""sức"", 0.00666]]",0.0282021,0.00293211
stt4,page_0216,3,15,15,"[758, 1232, 833, 1315]",1,SYLLABLE,SYL,làm,1,1,0.916532,làm,0.916532,"[[""làm"", 0.91653], [""hai"", 0.00969], [""viết"", 0.00698], [""vậy"", 0.00511], [""như"", 0.00378]]",0.00171698,9.89543e-06
stt4,page_0216,3,16,16,"[757, 1297, 833, 1379]",1,GOLD,CHAR_A,ích,1,1,0.590459,ích,0.590459,"[[""ích"", 0.59046], [""dễ"", 0.14031], [""riêng"", 0.02063], [""mạnh"", 0.01466], [""cả"", 0.01155]]",0.000200314,3.21934e-05
stt4,page_0216,3,17,17,"[757, 1368, 834, 1450]",1,GOLD,CHAR_A,gì,1,1,0.609648,gì,0.609648,"[[""gì"", 0.60965], [""chi"", 0.14951], [""miệng"", 0.03707], [""giây"", 0.03607], [""a"", 0.00351]]",0.00021829,0.000118682
stt4,page_0216,3,18,18,"[750, 1434, 827, 1514]",1,GOLD,CHAR_A,cho,1,1,0.347961,cho,0.347961,"[[""cho"", 0.34796], [""mắt"", 0.09139], [""thứ"", 0.02484], [""thuốc"", 0.01824], [""ăn"", 0.01548]]",0.00103734,0.00204695
stt4,page_0216,3,19,19,"[750, 1498, 827, 1578]",1,SYLLABLE,SYL,ai,1,1,0.930511,ai,0.930511,"[[""ai"", 0.93051], [""mô"", 0.00495], [""tật"", 0.00237], [""chút"", 0.00213], [""y"", 0.00197]]",0.000236027,
stt4,page_0216,3,20,20,"[750, 1564, 827, 1639]",1,GOLD,CHAR_A,vốn,0,1,,bốn,0.24965,"[[""bốn"", 0.24965], [""bổn"", 0.18552], [""ngăm"", 0.03544], [""hạ"", 0.02067], [""thứ"", 0.01977]]",0.000126336,
stt4,page_0216,4,0,0,"[670, 230, 747, 305]",1,GOLD,CHAR_A,nó,1,1,0.332027,nó,0.332027,"[[""nó"", 0.33203], [""nô"", 0.2933], [""mẹ"", 0.02162], [""no"", 0.01661], [""của"", 0.01393]]",,0.000159704
stt4,page_0216,4,1,1,"[672, 290, 745, 371]",1,REVIEW,REVIEW,đầy,1,1,0.0257285,ví,0.0528946,"[[""ví"", 0.05289], [""như"", 0.04394], [""ăn"", 0.03496], [""đầy"", 0.02573], [""xưa"", 0.02059]]",0.00156333,0.0111525
stt4,page_0216,4,2,2,"[673, 355, 745, 435]",1,GOLD,CHAR_A,mọi,1,1,0.205156,hỏi,0.212497,"[[""hỏi"", 0.2125], [""mọi"", 0.20516], [""quở"", 0.021], [""đức"", 0.01721], [""sớm"", 0.0141]]",4.16613e-05,0.00665945
stt4,page_0216,4,3,3,"[672, 419, 745, 499]",1,GOLD,CHAR_A,sự,1,1,0.965661,sự,0.965661,"[[""sự"", 0.96566], [""của"", 0.00205], [""nữa"", 0.00198], [""trọng"", 0.00156], [""sao"", 0.00155]]",0.000639088,4.23174e-05
stt4,page_0216,4,4,4,"[673, 484, 746, 563]",1,SYLLABLE,SYL,khốn,1,1,0.324652,khốn,0.324652,"[[""khốn"", 0.32465], [""dòng"", 0.08502], [""có"", 0.05197], [""nhân"", 0.02445], [""dùng"", 0.02108]]",0.000669758,0.0181731
stt4,page_0216,4,5,5,"[673, 547, 746, 629]",1,GOLD,CHAR_A,trong,1,1,0.984436,trong,0.984436,"[[""trong"", 0.98444], [""cầu"", 0.00227], [""sao"", 0.00073], [""miệng"", 0.0006], [""như"", 0.00046]]",5.56252e-05,1.61878e-05
stt4,page_0216,4,6,6,"[671, 611, 747, 693]",1,GOLD,CHAR_A,địa,1,1,0.757979,địa,0.757979,"[[""địa"", 0.75798], [""khôn"", 0.0698], [""đủ"", 0.00932], [""phao"", 0.00737], [""thành"", 0.00674]]",9.76252e-05,0.000359899
stt4,page_0216,4,7,7,"[664, 675, 742, 758]",1,GOLD,CHAR_A,ngục,1,1,0.846309,ngục,0.846309,"[[""ngục"", 0.84631], [""xi"", 0.00567], [""ít"", 0.00442], [""sao"", 0.00317], [""nhiêu"", 0.00298]]",0.000148861,0.000200314
stt4,page_0216,4,8,8,"[663, 747, 742, 829]",1,GOLD,CHAR_A,lại,1,1,0.735017,lại,0.735017,"[[""lại"", 0.73502], [""nơi"", 0.02137], [""yếu"", 0.02084], [""liền"", 0.01215], [""ăn"", 0.01206]]",9.68655e-05,1.54465e-05
stt4,page_0216,4,9,9,"[664, 818, 740, 901]",1,REVIEW,REVIEW,ghét,1,1,0.861633,ghét,0.861633,"[[""ghét"", 0.86163], [""cô"", 0.01707], [""ngoài"", 0.00638], [""đi"", 0.00491], [""năng"", 0.00425]]",6.04896e-06,6.7623e-05
stt4,page_0216,4,10,10,"[662, 875, 742, 959]",1,SYLLABLE,SYL,cả,1,1,0.913851,cả,0.913851,"[[""cả"", 0.91385], [""liên"", 0.00318], [""khá"", 0.00205], [""ghe"", 0.00189], [""kể"", 0.00189]]",0.000180969,0.000849968
stt4,page_0216,4,11,11,"[662, 940, 743, 1022]",1,REVIEW,REVIEW,và,1,1,0.318062,và,0.318062,"[[""và"", 0.31806], [""xin"", 0.0246], [""ấy"", 0.0181], [""miệng"", 0.01768], [""ruột"", 0.01642]]",0.00320774,0.000513521
stt4,page_0216,4,12,12,"[657, 999, 735, 1079]",1,GOLD,CHAR_A,loài,1,1,0.202964,loài,0.202964,"[[""loài"", 0.20296], [""đầu"", 0.06713], [""sau"", 0.06041], [""rê"", 0.04779], [""nguyện"", 0.0381]]",9.17104e-05,0.000344762
stt4,page_0216,4,13,13,"[657, 1070, 734, 1149]",1,REVIEW,REVIEW,người,1,1,0.406014,người,0.406014,"[[""người"", 0.40601], [""đến"", 0.04008], [""rừng"", 0.02887], [""kêu"", 0.02329], [""xin"", 0.01748]]",0.00112163,0.00184205
stt4,page_0216,4,14,14,"[657, 1133, 735, 1214]",1,GOLD,CHAR_A,ta,1,1,0.958497,ta,0.958497,"[[""ta"", 0.9585], [""người"", 0.01853], [""dạy"", 0.00263], [""thử"", 0.00227], [""thì"", 0.00158]]",0.0185315,7.9512e-06
stt4,page_0216,4,15,15,"[657, 1199, 734, 1279]",1,GOLD,CHAR_A,vậy,1,1,0.144628,ta,0.310694,"[[""ta"", 0.31069], [""vậy"", 0.14463], [""công"", 0.03962], [""chúa"", 0.03402], [""ngày"", 0.02431]]",0.310694,0.00113486
stt4,page_0216,4,16,16,"[656, 1263, 735, 1343]",1,GOLD,CHAR_A,tôi,1,1,0.755024,tôi,0.755024,"[[""tôi"", 0.75502], [""tội"", 0.01155], [""bằng"", 0.01142], [""kinh"", 0.00961], [""pha"", 0.00893]]",0.00433339,6.92266e-05
stt4,page_0216,4,17,17,"[656, 1327, 735, 1407]",1,SYLLABLE,SYL,cả,1,1,0.589307,cả,0.589307,"[[""cả"", 0.58931], [""kể"", 0.04695], [""tôi"", 0.01472], [""phạt"", 0.01192], [""tiếng"", 0.01081]]",0.014717,0.000792257
stt4,page_0216,4,18,18,"[657, 1391, 734, 1471]",1,GOLD,CHAR_A,lòng,1,1,0.672681,lòng,0.672681,"[[""lòng"", 0.67268], [""cả"", 0.05821], [""lấy"", 0.01178], [""li"", 0.00935], [""phạt"", 0.00806]]",0.058207,4.19881e-05
stt4,page_0216,4,19,19,"[657, 1455, 734, 1536]",1,GOLD,CHAR_A,tâu,1,1,0.385911,tâu,0.385911,"[[""tâu"", 0.38591], [""lòng"", 0.09559], [""trẻ"", 0.03252], [""phụng"", 0.02717], [""lấy"", 0.02412]]",0.0955929,0.00234684
stt4,page_0216,4,20,20,"[651, 1513, 727, 1594]",1,REVIEW,REVIEW,vua,1,1,0.20798,tâu,0.723092,"[[""tâu"", 0.72309], [""vua"", 0.20798], [""muốn"", 0.01567], [""nọ"", 0.00433], [""hồ"", 0.00171]]",0.723092,1.91832e-06
stt4,page_0216,4,21,21,"[651, 1580, 727, 1652]",1,REVIEW,REVIEW,cùng,1,1,0.468233,cùng,0.468233,"[[""cùng"", 0.46823], [""cũng"", 0.0842], [""chăng"", 0.02096], [""sinh"", 0.01642], [""vua"", 0.01513]]",0.015125,
stt4,page_0216,5,0,0,"[572, 235, 648, 311]",1,SYLLABLE,SYL,khuyên,1,1,0.757979,khuyên,0.757979,"[[""khuyên"", 0.75798], [""động"", 0.02288], [""chồng"", 0.01264], [""ki"", 0.00595], [""ru"", 0.00483]]",,6.14421e-06
stt4,page_0216,5,1,1,"[572, 297, 648, 378]",1,GOLD,CHAR_A,các,1,1,0.797172,các,0.797172,"[[""các"", 0.79717], [""trước"", 0.0224], [""ri"", 0.01789], [""khác"", 0.01294], [""đi"", 0.00862]]",0.000115031,0.00106194
stt4,page_0216,5,2,2,"[573, 362, 646, 442]",1,GOLD,CHAR_A,phô,1,1,0.502096,phô,0.502096,"[[""phô"", 0.5021], [""bò"", 0.06343], [""bỏ"", 0.04079], [""về"", 0.03938], [""em"", 0.01542]]",0.000112366,0.00385419
stt4,page_0216,5,3,3,"[573, 427, 646, 507]",1,GOLD,CHAR_A,ông,1,1,0.834512,ông,0.834512,"[[""ông"", 0.83451], [""đến"", 0.03067], [""ong"", 0.02634], [""nghe"", 0.00977], [""viết"", 0.00703]]",9.91626e-05,0.000531896
stt4,page_0216,5,4,4,"[573, 492, 646, 571]",1,GOLD,CHAR_B,mở,1,1,0.297918,mở,0.297918,"[[""mở"", 0.29792], [""trước"", 0.04234], [""sai"", 0.04119], [""bay"", 0.02915], [""mừng"", 0.02644]]",0.0017577,0.000993713
stt4,page_0216,5,5,5,"[573, 562, 645, 643]",1,REVIEW,REVIEW,con,1,1,0.871364,con,0.871364,"[[""con"", 0.87136], [""bao"", 0.02681], [""hết"", 0.00921], [""sinh"", 0.00764], [""thứ"", 0.00232]]",8.54835e-05,0.000955644
stt4,page_0216,5,6,6,"[567, 627, 640, 709]",1,GOLD,CHAR_A,mắt,1,1,0.902047,mắt,0.902047,"[[""mắt"", 0.90205], [""mặt"", 0.02578], [""mất"", 0.00826], [""con"", 0.00523], [""khó"", 0.00238]]",0.00522706,2.06238e-05
stt4,page_0216,5,7,7,"[566, 697, 640, 779]",1,GOLD,CHAR_A,linh,1,1,0.869876,linh,0.869876,"[[""linh"", 0.86988], [""anh"", 0.0122], [""tìm"", 0.0098], [""muốn"", 0.00567], [""hồn"", 0.0055]]",1.13656e-06,
stt4,page_0216,5,8,9,"[566, 827, 640, 907]",1,GOLD,CHAR_B,ra,1,1,0.386288,ra,0.386288,"[[""ra"", 0.38629], [""bà"", 0.04024], [""khỏi"", 0.0245], [""tức"", 0.01721], [""đất"", 0.01507]]",,0.0090669
stt4,page_0216,5,9,10,"[565, 893, 640, 969]",1,GOLD,CHAR_A,mà,1,1,0.403445,mà,0.403445,"[[""mà"", 0.40345], [""ban"", 0.04032], [""ai"", 0.02403], [""quái"", 0.01734], [""hèn"", 0.01635]]",0.00383917,0.00211192
stt4,page_0216,5,10,11,"[564, 950, 641, 1027]",1,GOLD,CHAR_A,suy,1,1,0.601517,suy,0.601517,"[[""suy"", 0.60152], [""cắt"", 0.01642], [""tôi"", 0.01133], [""còn"", 0.01008], [""chút"", 0.00954]]",1.01301e-05,0.00953922
stt4,page_0216,5,11,12,"[565, 1013, 641, 1091]",1,GOLD,CHAR_A,lẽ,1,1,0.947966,lẽ,0.947966,"[[""lẽ"", 0.94797], [""hiện"", 0.00465], [""hèn"", 0.00369], [""đường"", 0.00331], [""hỏi"", 0.00233]]",3.09601e-05,3.85304e-05
stt4,page_0216,5,12,13,"[558, 1071, 633, 1149]",1,GOLD,CHAR_A,thật,1,1,0.942169,thật,0.942169,"[[""thật"", 0.94217], [""rô"", 0.01868], [""hỏi"", 0.00231], [""cha"", 0.00196], [""mọi"", 0.00163]]",1.65717e-05,5.25542e-06
stt4,page_0216,5,13,14,"[559, 1135, 633, 1214]",1,SYLLABLE,SYL,chớ,1,1,0.18426,chưa,0.237057,"[[""chưa"", 0.23706], [""chớ"", 0.18426], [""phép"", 0.05479], [""giã"", 0.02494], [""lắm"", 0.0123]]",4.06962e-05,0.00274373
stt4,page_0216,5,14,15,"[560, 1206, 632, 1283]",1,GOLD,CHAR_A,theo,1,1,0.911066,theo,0.911066,"[[""theo"", 0.91107], [""nhiều"", 0.02944], [""nhiêu"", 0.009], [""xác"", 0.0022], [""sáu"", 0.00175]]",7.90593e-05,0.00025125
stt4,page_0216,5,15,16,"[565, 1264, 640, 1343]",1,SYLLABLE,SYL,lời,1,1,0.741506,lời,0.741506,"[[""lời"", 0.74151], [""a"", 0.03032], [""sáu"", 0.02804], [""xưa"", 0.02776], [""trời"", 0.01573]]",6.65746e-05,2.3188e-05
stt4,page_0216,5,16,17,"[566, 1327, 639, 1406]",1,REVIEW,REVIEW,dối,1,1,0.217324,dối,0.217324,"[[""dối"", 0.21732], [""đói"", 0.08687], [""phép"", 0.043], [""xem"", 0.03736], [""cầu"", 0.02004]]",0.00653064,0.00169698
stt4,page_0216,5,17,18,"[559, 1385, 633, 1465]",1,GOLD,CHAR_A,trá,1,1,0.62046,trá,0.62046,"[[""trá"", 0.62046], [""ghe"", 0.02848], [""cất"", 0.01623], [""kể"", 0.01585], [""nữa"", 0.01345]]",0.000411017,8.88887e-05
stt4,page_0216,5,18,19,"[559, 1448, 633, 1530]",1,SYLLABLE,SYL,làm,1,1,0.980299,làm,0.980299,"[[""làm"", 0.9803], [""vậy"", 0.00254], [""li"", 0.00176], [""nhưng"", 0.0007], [""chứng"", 0.00048]]",1.24116e-05,0.000139842
stt4,page_0216,5,19,20,"[552, 1514, 626, 1593]",1,GOLD,CHAR_A,chi,1,1,0.948748,chi,0.948748,"[[""chi"", 0.94875], [""gì"", 0.02944], [""giây"", 0.00404], [""viếng"", 0.00085], [""bắt"", 0.00053]]",0.000216591,1.65717e-05
stt4,page_0216,5,20,21,"[559, 1579, 632, 1652]",1,SYLLABLE,SYL,vua,1,1,0.971484,vua,0.971484,"[[""vua"", 0.97148], [""có"", 0.00172], [""quê"", 0.0015], [""chăng"", 0.00083], [""tao"", 0.00071]]",4.10154e-05,
stt4,page_0216,6,0,0,"[480, 233, 551, 312]",1,REVIEW,REVIEW,nghe,1,1,0.811507,nghe,0.811507,"[[""nghe"", 0.81151], [""a"", 0.01077], [""chân"", 0.00701], [""lửa"", 0.00679], [""kia"", 0.00585]]",,0.00310905
stt4,page_0216,6,1,1,"[478, 295, 553, 355]",1,GOLD,CHAR_A,điều,1,1,0.980299,điều,0.980299,"[[""điều"", 0.9803], [""nói"", 0.00602], [""mặt"", 0.00171], [""muốn"", 0.00058], [""cao"", 0.00043]]",5.60614e-05,1.93743e-05
stt4,page_0216,6,2,2,"[474, 362, 547, 445]",1,GOLD,CHAR_A,ấy,1,1,0.198456,ý,0.757979,"[[""ý"", 0.75798], [""ấy"", 0.19846], [""đấy"", 0.00507], [""và"", 0.00465], [""y"", 0.00305]]",0.00125617,5.89642e-07
stt4,page_0216,6,3,3,"[475, 433, 546, 515]",1,GOLD,CHAR_A,liền,1,1,0.219456,liên,0.618342,"[[""liên"", 0.61834], [""liền"", 0.21946], [""xe"", 0.0161], [""đường"", 0.00961], [""xa"", 0.00886]]",0.000132399,0.000265373
stt4,page_0216,6,4,4,"[474, 503, 546, 587]",1,GOLD,CHAR_A,phán,1,1,0.984466,phán,0.984466,"[[""phán"", 0.98447], [""đoạn"", 0.0006], [""lại"", 0.00056], [""biết"", 0.00037], [""hãi"", 0.0003]]",5.39138e-05,6.04896e-06
stt4,page_0216,6,5,5,"[473, 568, 546, 652]",1,REVIEW,REVIEW,dạy,1,1,0.943435,dạy,0.943435,"[[""dạy"", 0.94344], [""dồ"", 0.00347], [""tiếng"", 0.00339], [""e"", 0.00147], [""sư"", 0.0014]]",0.000103113,2.02615e-06
stt4,page_0216,6,6,6,"[474, 633, 546, 716]",1,GOLD,CHAR_A,một,1,1,0.869027,một,0.869027,"[[""một"", 0.86903], [""đoạn"", 0.01383], [""việc"", 0.00432], [""giết"", 0.0035], [""như"", 0.00247]]",9.76252e-05,0.000176776
stt4,page_0216,6,7,7,"[474, 705, 545, 787]",1,GOLD,CHAR_A,người,1,1,0.910177,người,0.910177,"[[""người"", 0.91018], [""ngày"", 0.00803], [""ấy"", 0.00227], [""liên"", 0.00184], [""của"", 0.00145]]",0.00025125,9.61116e-05
stt4,page_0216,6,8,8,"[468, 769, 539, 852]",1,GOLD,CHAR_A,quan,1,1,0.991522,quan,0.991522,"[[""quan"", 0.99152], [""ấy"", 0.00046], [""thì"", 0.00037], [""răng"", 0.00024], [""coi"", 0.00019]]",1.23151e-05,2.85732e-06
stt4,page_0216,6,9,9,"[474, 834, 546, 915]",1,GOLD,CHAR_A,văn,1,1,0.0201551,quan,0.0794043,"[[""quan"", 0.0794], [""lần"", 0.04152], [""đoạn"", 0.03252], [""gì"", 0.03085], [""chữ"", 0.02445]]",0.0794043,2.93124e-05
stt4,page_0216,6,10,10,"[467, 898, 539, 979]",1,GOLD,CHAR_B,bấy,1,1,0.228199,bấy,0.228199,"[[""bấy"", 0.2282], [""muốn"", 0.08519], [""hèn"", 0.07787], [""dòng"", 0.01524], [""biển"", 0.01432]]",0.000171338,0.00245946
stt4,page_0216,6,11,11,"[467, 962, 539, 1044]",1,SYLLABLE,SYL,giờ,1,1,0.887575,giờ,0.887575,"[[""giờ"", 0.88757], [""chừa"", 0.07741], [""lăm"", 0.00161], [""mình"", 0.00156], [""hê"", 0.00092]]",0.00018526,1.49713e-05
stt4,page_0216,6,12,12,"[467, 1026, 539, 1108]",1,GOLD,CHAR_A,người,1,1,0.56287,người,0.56287,"[[""người"", 0.56287], [""những"", 0.01477], [""bảo"", 0.01234], [""quở"", 0.01215], [""và"", 0.00935]]",0.0017577,0.00231045
stt4,page_0216,6,13,13,"[467, 1097, 539, 1179]",1,GOLD,CHAR_A,ấy,1,1,0.287907,ấy,0.287907,"[[""ấy"", 0.28791], [""y"", 0.06765], [""sự"", 0.04087], [""cả"", 0.02707], [""nghe"", 0.0246]]",0.0018565,0.000261259
stt4,page_0216,6,14,14,"[481, 1168, 549, 1249]",1,SYLLABLE,SYL,hỏi,1,1,0.650077,hỏi,0.650077,"[[""hỏi"", 0.65008], [""đức"", 0.07387], [""xin"", 0.061], [""mặt"", 0.02494], [""hai"", 0.01299]]",0.00535102,5.73909e-05
stt4,page_0216,6,15,15,"[481, 1235, 549, 1316]",1,GOLD,CHAR_A,răng,1,1,0.127633,rằng,0.852531,"[[""rằng"", 0.85253], [""răng"", 0.12763], [""lắm"", 0.0025], [""hỏi"", 0.00221], [""thưa"", 0.00107]]",0.00221328,
