book,page,column,nom_idx,syllable,ocr_char_old,predicted_nom,unicode,prob,in_dict,decision,image
stt4,page_0206,5,7,mừng,用,明,U+660E,0.1869,True,RESCUE_LOW_CONF,
stt4,page_0206,5,8,hát,歇,欱,U+6B31,0.0091,True,RESCUE_LOW_CONF,
stt4,page_0206,6,18,năm,廟,南,U+5357,0.9759,True,RESCUE_GOLD_HIGH,
stt4,page_0206,7,0,hai,禮,咍,U+548D,0.1978,True,RESCUE_LOW_CONF,
stt4,page_0206,7,2,hai,发,咍,U+548D,0.3263,True,RESCUE_LOW_CONF,
stt4,page_0206,7,5,sô,鄒,欣,U+6B23,0.0415,False,NOT_IN_DICT,
stt4,page_0206,7,6,tê,果,𤰞,U+24C1E,0.3541,False,NOT_IN_DICT,
stt4,page_0206,7,7,rô,着,𠊚,U+2029A,0.2331,False,NOT_IN_DICT,
stt4,page_0206,7,8,pha,乖,意,U+610F,0.1229,False,NOT_IN_DICT,
stt4,page_0206,8,9,ii,爾,意,U+610F,0.2702,False,NOT_IN_DICT,
stt4,page_0206,8,15,li,爾,离,U+79BB,0.4437,True,RESCUE_LOW_CONF,
stt4,page_0206,8,22,chưng,倣,徵,U+5FB5,0.5091,True,RESCUE_LOW_CONF,
stt4,page_0206,9,0,sô,鄒,動,U+52D5,0.2293,False,NOT_IN_DICT,
stt4,page_0206,9,1,tê,呷,𤰞,U+24C1E,0.3232,False,NOT_IN_DICT,
stt4,page_0206,9,3,nghĩa,王,義,U+7FA9,0.0422,True,RESCUE_LOW_CONF,
stt4,page_0208,1,8,ca,般,歌,U+6B4C,0.49,True,RESCUE_LOW_CONF,
stt4,page_0208,1,13,ở,旗,於,U+65BC,0.9394,True,RESCUE_GOLD_HIGH,
stt4,page_0208,2,1,dạy,恥,代,U+4EE3,0.6518,True,RESCUE_LOW_CONF,
stt4,page_0208,2,16,về,府,𧗱,U+275F1,0.7073,True,RESCUE_GOLD_MED,
stt4,page_0208,3,4,phải,庫,沛,U+6C9B,0.5816,True,RESCUE_LOW_CONF,
stt4,page_0208,3,7,đá,修,多,U+591A,0.0282,True,RESCUE_LOW_CONF,
stt4,page_0208,3,8,đến,囙,旦,U+65E6,0.4889,True,RESCUE_LOW_CONF,
stt4,page_0208,3,20,nhà,永,如,U+5982,0.3409,True,RESCUE_LOW_CONF,
stt4,page_0208,4,6,đốt,灼,焠,U+7120,0.0853,True,RESCUE_LOW_CONF,
stt4,page_0208,4,7,hương,喬,查,U+67E5,0.1577,False,NOT_IN_DICT,
stt4,page_0208,4,13,làm,似,柴,U+67F4,0.7532,False,NOT_IN_DICT,
stt4,page_0208,5,11,dưng,肆,連,U+9023,0.1564,False,NOT_IN_DICT,
stt4,page_0208,5,12,sau,似,代,U+4EE3,0.9493,False,NOT_IN_DICT,
stt4,page_0208,6,7,sa,居,沙,U+6C99,0.2305,True,RESCUE_LOW_CONF,
stt4,page_0208,6,17,cô,兹,姑,U+59D1,0.6527,True,RESCUE_LOW_CONF,
stt4,page_0208,6,21,đến,之,旦,U+65E6,0.7568,True,RESCUE_GOLD_MED,
stt4,page_0208,7,0,sau,犎,鋪,U+92EA,0.087,False,NOT_IN_DICT,
stt4,page_0208,7,2,đầy,亥,苔,U+82D4,0.0425,True,RESCUE_LOW_CONF,
stt4,page_0208,7,6,chịu,是,徳,U+5FB3,0.6472,False,NOT_IN_DICT,
stt4,page_0208,7,7,chết,扦,四,U+56DB,0.0967,False,NOT_IN_DICT,
stt4,page_0208,7,21,khi,娶,欺,U+6B3A,0.9925,True,RESCUE_GOLD_HIGH,
stt4,page_0208,8,6,pha,𡿨,乙,U+4E59,0.2103,False,NOT_IN_DICT,
stt4,page_0208,9,5,ra,魂,囉,U+56C9,0.1627,True,RESCUE_LOW_CONF,
stt4,page_0208,9,16,chin,合,命,U+547D,0.4162,False,NOT_IN_DICT,
stt4,page_0210,1,4,pha,誕,烏,U+70CF,0.7511,False,NOT_IN_DICT,
stt4,page_0210,1,13,rày,圖,𠊚,U+2029A,0.9463,False,NOT_IN_DICT,
stt4,page_0210,2,7,ra,佛,於,U+65BC,0.8357,False,NOT_IN_DICT,
stt4,page_0210,2,14,dòng,翅,尾,U+5C3E,0.3398,False,NOT_IN_DICT,
stt4,page_0210,2,16,sang,郅,重,U+91CD,0.9168,False,NOT_IN_DICT,
stt4,page_0210,2,19,vì,夸,爲,U+7232,0.8104,True,RESCUE_GOLD_MED,
stt4,page_0210,3,0,là,七,号,U+53F7,0.0515,True,RESCUE_LOW_CONF,
stt4,page_0210,3,3,trị,冶,治,U+6CBB,0.1417,True,RESCUE_LOW_CONF,
stt4,page_0210,3,12,xi,器,翁,U+7FC1,0.2782,False,NOT_IN_DICT,
stt4,page_0210,3,17,nết,滛,𣵀,U+23D40,0.1915,True,RESCUE_LOW_CONF,
stt4,page_0210,3,19,khác,睡,恪,U+606A,0.1085,True,RESCUE_LOW_CONF,
stt4,page_0210,5,0,rỗi,瀛,磊,U+78CA,0.1322,True,RESCUE_LOW_CONF,
stt4,page_0210,5,6,trái,情,唐,U+5510,0.2317,False,NOT_IN_DICT,
stt4,page_0210,5,7,mà,要,渚,U+6E1A,0.0935,False,NOT_IN_DICT,
stt4,page_0210,5,15,hết,歛,歇,U+6B47,0.7124,True,RESCUE_GOLD_MED,
stt4,page_0210,5,20,chúa,光,主,U+4E3B,0.9046,True,RESCUE_GOLD_HIGH,
stt4,page_0210,6,1,giết,杵,折,U+6298,0.9536,True,RESCUE_GOLD_HIGH,
stt4,page_0210,6,14,kê,兀,几,U+51E0,0.9852,False,NOT_IN_DICT,
stt4,page_0210,6,16,ma,屏,麻,U+9EBB,0.9317,True,RESCUE_GOLD_HIGH,
stt4,page_0210,6,17,dai,浅,曳,U+66F3,0.9186,False,NOT_IN_DICT,
stt4,page_0210,6,19,song,瓶,花,U+82B1,0.1,False,NOT_IN_DICT,
stt4,page_0210,6,20,co,因,固,U+56FA,0.8229,False,NOT_IN_DICT,
stt4,page_0210,6,22,ma,奔,麻,U+9EBB,0.8948,True,RESCUE_GOLD_HIGH,
stt4,page_0210,7,1,sống,頽,天,U+5929,0.0831,False,NOT_IN_DICT,
stt4,page_0210,7,3,hết,歐,歇,U+6B47,0.3691,True,RESCUE_LOW_CONF,
stt4,page_0210,7,16,muông,獧,与,U+4E0E,0.8368,False,NOT_IN_DICT,
stt4,page_0210,8,6,năm,廟,南,U+5357,0.8722,True,RESCUE_GOLD_HIGH,
stt4,page_0210,8,15,vì,時,時,U+6642,0.5744,False,NOT_IN_DICT,
stt4,page_0210,8,17,ẩn,急,底,U+5E95,0.2654,False,NOT_IN_DICT,
stt4,page_0210,8,19,trong,書,書,U+66F8,0.4737,False,NOT_IN_DICT,
stt4,page_0210,9,8,nô,双,奴,U+5974,0.9643,True,RESCUE_GOLD_HIGH,
stt4,page_0210,9,12,an,妥,安,U+5B89,0.9172,True,RESCUE_GOLD_HIGH,
stt4,page_0210,9,17,nơi,每,每,U+6BCF,0.2953,False,NOT_IN_DICT,
stt4,page_0212,1,6,rê,發,移,U+79FB,0.0924,False,NOT_IN_DICT,
stt4,page_0212,1,7,xa,卑,車,U+8ECA,0.5495,True,RESCUE_LOW_CONF,
stt4,page_0212,1,8,như,以,如,U+5982,0.6721,True,RESCUE_LOW_CONF,
stt4,page_0212,1,9,dạy,從,扒,U+6252,0.3409,False,NOT_IN_DICT,
stt4,page_0212,1,11,là,器,号,U+53F7,0.0715,True,RESCUE_LOW_CONF,
stt4,page_0212,1,14,cả,苛,連,U+9023,0.3962,False,NOT_IN_DICT,
stt4,page_0212,2,1,hang,番,蚤,U+86A4,0.2478,False,NOT_IN_DICT,
stt4,page_0212,2,4,tám,謄,棱,U+68F1,0.2075,False,NOT_IN_DICT,
stt4,page_0212,2,8,khó,牽,庫,U+5EAB,0.8731,True,RESCUE_GOLD_HIGH,
stt4,page_0212,2,15,săn,洗,多,U+591A,0.9487,False,NOT_IN_DICT,
stt4,page_0212,2,23,bắt,扵,扒,U+6252,0.9259,True,RESCUE_GOLD_HIGH,
stt4,page_0212,3,1,hai,容,咍,U+548D,0.3067,True,RESCUE_LOW_CONF,
stt4,page_0212,3,12,ra,𡘜,塊,U+584A,0.0685,False,NOT_IN_DICT,
stt4,page_0212,3,13,thì,䓁,時,U+6642,0.8405,True,RESCUE_GOLD_MED,
stt4,page_0212,3,20,hai,经,安,U+5B89,0.0497,False,NOT_IN_DICT,
stt4,page_0212,4,6,càng,𮔉,强,U+5F3A,0.6402,True,RESCUE_LOW_CONF,
stt4,page_0212,4,8,càng,底,强,U+5F3A,0.7469,True,RESCUE_GOLD_MED,
stt4,page_0212,4,9,thêm,凃,𣸸,U+23E38,0.4353,True,RESCUE_LOW_CONF,
stt4,page_0212,4,12,chức,残,聀,U+8040,0.9057,True,RESCUE_GOLD_HIGH,
stt4,page_0212,4,21,về,銜,𧗱,U+275F1,0.567,True,RESCUE_LOW_CONF,
stt4,page_0212,4,22,sau,陣,連,U+9023,0.3124,False,NOT_IN_DICT,
stt4,page_0212,5,6,sau,陣,連,U+9023,0.648,False,NOT_IN_DICT,
stt4,page_0212,5,8,tri,沉,召,U+53EC,0.127,False,NOT_IN_DICT,
stt4,page_0212,5,10,hiền,置,賢,U+8CE2,0.0679,True,RESCUE_LOW_CONF,
stt4,page_0212,5,13,là,契,昆,U+6606,0.7055,False,NOT_IN_DICT,
stt4,page_0212,5,15,can,故,過,U+904E,0.2068,False,NOT_IN_DICT,
stt4,page_0212,5,16,ti,年,欺,U+6B3A,0.2251,False,NOT_IN_DICT,
stt4,page_0212,6,1,cầm,葉,禁,U+7981,0.2068,True,RESCUE_LOW_CONF,
stt4,page_0212,6,4,đừng,江,蜍,U+870D,0.8392,False,NOT_IN_DICT,
stt4,page_0212,7,12,hai,似,浪,U+6D6A,0.15,False,NOT_IN_DICT,
stt4,page_0212,7,14,chin,含,意,U+610F,0.0729,False,NOT_IN_DICT,
stt4,page_0212,8,0,hai,略,咍,U+548D,0.574,True,RESCUE_LOW_CONF,
stt4,page_0212,8,1,mươi,籩,邁,U+9081,0.9336,True,RESCUE_GOLD_HIGH,
stt4,page_0212,8,6,đê,丈,支,U+652F,0.662,False,NOT_IN_DICT,
stt4,page_0212,9,7,đạo,齒,道,U+9053,0.6016,True,RESCUE_LOW_CONF,
stt4,page_0212,9,11,giê,迷,支,U+652F,0.917,True,RESCUE_GOLD_HIGH,
stt4,page_0212,9,20,tiếng,窗,畧,U+7567,0.0529,False,NOT_IN_DICT,
stt4,page_0214,1,1,vậy,丘,丕,U+4E15,0.982,True,RESCUE_GOLD_HIGH,
stt4,page_0214,1,3,vua,桐,枸,U+67B8,0.2055,False,NOT_IN_DICT,
stt4,page_0214,2,2,lo,与,卢,U+5362,0.5734,True,RESCUE_LOW_CONF,
stt4,page_0214,2,13,căn,杆,別,U+5225,0.6821,False,NOT_IN_DICT,
stt4,page_0214,3,12,vua,朔,形,U+5F62,0.1399,False,NOT_IN_DICT,
stt4,page_0214,3,15,hỏi,旃,飭,U+98ED,0.3636,False,NOT_IN_DICT,
stt4,page_0214,3,20,ai,候,唉,U+5509,0.7748,True,RESCUE_GOLD_MED,
stt4,page_0214,4,10,trời,𠛴,主,U+4E3B,0.4902,False,NOT_IN_DICT,
stt4,page_0214,5,0,le,府,离,U+79BB,0.8592,True,RESCUE_GOLD_HIGH,
stt4,page_0214,5,4,hơn,坎,欣,U+6B23,0.951,True,RESCUE_GOLD_HIGH,
stt4,page_0214,5,15,cùng,在,麻,U+9EBB,0.9596,False,NOT_IN_DICT,
stt4,page_0214,5,16,phá,殿,破,U+7834,0.4757,True,RESCUE_LOW_CONF,
stt4,page_0214,5,20,phán,制,判,U+5224,0.9404,True,RESCUE_GOLD_HIGH,
stt4,page_0214,6,20,là,突,蔑,U+8511,0.0696,False,NOT_IN_DICT,
stt4,page_0214,7,5,vua,判,别,U+522B,0.3031,False,NOT_IN_DICT,
stt4,page_0214,7,6,phán,硐,調,U+8ABF,0.9172,False,NOT_IN_DICT,
stt4,page_0214,8,3,vua,砲,徳,U+5FB3,0.1114,False,NOT_IN_DICT,
stt4,page_0214,8,6,vua,砲,除,U+9664,0.2959,False,NOT_IN_DICT,
stt4,page_0214,8,13,hẹn,泯,麻,U+9EBB,0.5297,False,NOT_IN_DICT,
stt4,page_0214,9,6,vua,因,因,U+56E0,0.1264,False,NOT_IN_DICT,
stt4,page_0214,9,12,vua,砲,願,U+9858,0.072,False,NOT_IN_DICT,
stt4,page_0216,1,11,dê,丈,支,U+652F,0.8979,False,NOT_IN_DICT,
stt4,page_0216,1,15,vua,砲,襖,U+8956,0.2144,False,NOT_IN_DICT,
stt4,page_0216,2,8,vì,笙,爲,U+7232,0.9641,True,RESCUE_GOLD_HIGH,
stt4,page_0216,2,18,trời,薊,𡗶,U+215F6,0.0757,True,RESCUE_LOW_CONF,
stt4,page_0216,3,6,tượng,康,盈,U+76C8,0.1646,False,NOT_IN_DICT,
stt4,page_0216,3,8,dối,计,対,U+5BFE,0.155,True,RESCUE_LOW_CONF,
stt4,page_0216,3,14,hay,乾,庄,U+5E84,0.393,False,NOT_IN_DICT,
stt4,page_0216,4,1,đầy,荅,磊,U+78CA,0.1788,False,NOT_IN_DICT,
stt4,page_0216,4,9,ghét,統,結,U+7D50,0.8596,True,RESCUE_GOLD_HIGH,
stt4,page_0216,4,11,và,陣,喡,U+55A1,0.8289,True,RESCUE_GOLD_MED,
stt4,page_0216,4,13,người,鲁,𠊚,U+2029A,0.962,True,RESCUE_GOLD_HIGH,
stt4,page_0216,4,20,vua,侗,奏,U+594F,0.1607,False,NOT_IN_DICT,
stt4,page_0216,4,21,cùng,止,共,U+5171,0.6929,True,RESCUE_LOW_CONF,
stt4,page_0216,5,5,con,寬,晜,U+665C,0.6664,True,RESCUE_LOW_CONF,
stt4,page_0216,5,16,dối,尅,対,U+5BFE,0.6297,True,RESCUE_LOW_CONF,
stt4,page_0216,6,0,nghe,迹,宜,U+5B9C,0.5467,True,RESCUE_LOW_CONF,
stt4,page_0216,6,5,dạy,狄,代,U+4EE3,0.5833,True,RESCUE_LOW_CONF,
stt4,page_0216,6,19,ra,此,世,U+4E16,0.0974,False,NOT_IN_DICT,
stt4,page_0216,7,11,đầy,秀,意,U+610F,0.0574,False,NOT_IN_DICT,
stt4,page_0216,7,15,giê,交,支,U+652F,0.4557,True,RESCUE_LOW_CONF,
stt4,page_0216,7,20,tên,卷,先,U+5148,0.7854,True,RESCUE_GOLD_MED,
stt4,page_0216,8,1,giu,櫃,樞,U+6A1E,0.812,False,NOT_IN_DICT,
stt4,page_0216,8,2,dê,支,支,U+652F,0.9162,False,NOT_IN_DICT,
stt4,page_0216,8,10,du,攵,其,U+5176,0.1193,False,NOT_IN_DICT,
stt4,page_0216,8,11,si,猝,篩,U+7BE9,0.5249,True,RESCUE_LOW_CONF,
stt4,page_0216,8,15,rày,罰,固,U+56FA,0.0971,False,NOT_IN_DICT,
stt4,page_0216,8,19,dức,德,徳,U+5FB3,0.5706,False,NOT_IN_DICT,
stt4,page_0216,9,4,rằng,喉,浪,U+6D6A,0.9398,True,RESCUE_GOLD_HIGH,
stt4,page_0216,9,7,phép,翁,朱,U+6731,0.483,False,NOT_IN_DICT,
stt4,page_0216,9,8,ông,法,法,U+6CD5,0.8533,False,NOT_IN_DICT,
stt4,page_0216,9,15,khi,𡚁,欺,U+6B3A,0.9649,True,RESCUE_GOLD_HIGH,
stt4,page_0216,9,18,răng,喉,浪,U+6D6A,0.8736,True,RESCUE_GOLD_HIGH,
stt4,page_0218,1,8,hỏi,匆,每,U+6BCF,0.0253,True,RESCUE_LOW_CONF,
stt4,page_0218,2,9,ghét,统,結,U+7D50,0.543,True,RESCUE_LOW_CONF,
stt4,page_0218,2,14,nếu,長,傷,U+50B7,0.3999,False,NOT_IN_DICT,
stt4,page_0218,3,13,mừng,翊,喡,U+55A1,0.9629,False,NOT_IN_DICT,
stt4,page_0218,4,7,vừa,疋,皮,U+76AE,0.8777,True,RESCUE_GOLD_HIGH,
stt4,page_0218,4,8,nói,的,呐,U+5450,0.7732,True,RESCUE_GOLD_MED,
stt4,page_0218,4,13,vua,硐,極,U+6975,0.2951,False,NOT_IN_DICT,
stt4,page_0218,4,15,dức,息,恩,U+6069,0.0478,False,NOT_IN_DICT,
stt4,page_0218,4,20,dái,民,曳,U+66F3,0.5825,True,RESCUE_LOW_CONF,
stt4,page_0218,5,0,hồn,说,混,U+6DF7,0.1344,True,RESCUE_LOW_CONF,
stt4,page_0218,5,2,phán,尹,判,U+5224,0.161,True,RESCUE_LOW_CONF,
stt4,page_0218,5,3,rao,作,牢,U+7262,0.094,True,RESCUE_LOW_CONF,
stt4,page_0218,5,9,lặn,朗,於,U+65BC,0.5376,False,NOT_IN_DICT,
stt4,page_0218,5,10,đoạn,却,断,U+65AD,0.5312,True,RESCUE_LOW_CONF,
stt4,page_0218,5,11,trở,為,多,U+591A,0.1119,False,NOT_IN_DICT,
stt4,page_0218,6,0,tao,至,蚤,U+86A4,0.3677,True,RESCUE_LOW_CONF,
stt4,page_0218,6,1,thưởng,壹,賞,U+8CDE,0.2413,True,RESCUE_LOW_CONF,
stt4,page_0218,6,6,kẻ,比,几,U+51E0,0.8659,True,RESCUE_GOLD_HIGH,
stt4,page_0218,6,15,mẽ,羡,美,U+7F8E,0.9143,True,RESCUE_GOLD_HIGH,
stt4,page_0218,7,0,cha,生,吒,U+5412,0.7508,True,RESCUE_GOLD_MED,
stt4,page_0218,7,1,dạy,以,代,U+4EE3,0.2953,True,RESCUE_LOW_CONF,
stt4,page_0218,7,3,chớ,法,渚,U+6E1A,0.1774,True,RESCUE_LOW_CONF,
stt4,page_0218,7,6,quấy,偲,塊,U+584A,0.3891,False,NOT_IN_DICT,
stt4,page_0218,7,17,chức,致,聀,U+8040,0.4468,True,RESCUE_LOW_CONF,
stt4,page_0218,8,1,ví,度,渃,U+6E03,0.2727,False,NOT_IN_DICT,
stt4,page_0218,8,6,tao,重,蚤,U+86A4,0.2055,True,RESCUE_LOW_CONF,
stt4,page_0218,8,7,thì,唾,時,U+6642,0.7979,True,RESCUE_GOLD_MED,
stt4,page_0218,8,12,sống,駭,麻,U+9EBB,0.0779,False,NOT_IN_DICT,
stt4,page_0218,9,3,mọn,恩,悶,U+60B6,0.9619,True,RESCUE_GOLD_HIGH,
stt4,page_0218,9,4,này,尽,尼,U+5C3C,0.296,True,RESCUE_LOW_CONF,
stt4,page_0218,9,12,mà,年,麻,U+9EBB,0.8773,True,RESCUE_GOLD_HIGH,
stt4,page_0220,1,16,nhà,花,茹,U+8339,0.6204,True,RESCUE_LOW_CONF,
stt4,page_0220,1,20,đá,伎,碎,U+788E,0.1171,False,NOT_IN_DICT,
stt4,page_0220,2,5,đêm,左,店,U+5E97,0.3731,True,RESCUE_LOW_CONF,
stt4,page_0220,2,10,nặng,裏,曩,U+66E9,0.5968,True,RESCUE_LOW_CONF,
stt4,page_0220,2,11,lăm,葆,凜,U+51DC,0.455,False,NOT_IN_DICT,
stt4,page_0220,3,0,vua,闷,固,U+56FA,0.0671,False,NOT_IN_DICT,
stt4,page_0220,3,1,đòi,𫞓,隊,U+968A,0.06,True,RESCUE_LOW_CONF,
stt4,page_0220,3,11,hay,物,咍,U+548D,0.0803,True,RESCUE_LOW_CONF,
stt4,page_0220,4,10,hay,欲,咍,U+548D,0.3012,True,RESCUE_LOW_CONF,
stt4,page_0220,4,11,hôm,断,歆,U+6B46,0.7685,True,RESCUE_GOLD_MED,
stt4,page_0220,5,19,hơn,致,欣,U+6B23,0.8501,True,RESCUE_GOLD_HIGH,
stt4,page_0220,6,3,vua,桐,枸,U+67B8,0.2956,False,NOT_IN_DICT,
stt4,page_0220,6,5,buộc,红,年,U+5E74,0.4007,False,NOT_IN_DICT,
stt4,page_0220,6,16,nhọn,𠷰,葩,U+8469,0.4503,False,NOT_IN_DICT,
stt4,page_0220,6,17,sắc,邑,色,U+8272,0.0446,True,RESCUE_LOW_CONF,
stt4,page_0220,7,1,lột,侓,律,U+5F8B,0.5193,True,RESCUE_LOW_CONF,
stt4,page_0220,7,4,ra,悮,𠊚,U+2029A,0.885,False,NOT_IN_DICT,
stt4,page_0220,7,6,buộc,𭘾,年,U+5E74,0.4284,False,NOT_IN_DICT,
stt4,page_0220,7,9,xe,率,車,U+8ECA,0.2148,True,RESCUE_LOW_CONF,
stt4,page_0220,7,14,cắm,葉,赦,U+8D66,0.1071,False,NOT_IN_DICT,
stt4,page_0220,7,17,nhọn,䓒,茹,U+8339,0.0872,False,NOT_IN_DICT,
stt4,page_0220,8,1,mạnh,查,孟,U+5B5F,0.4128,True,RESCUE_LOW_CONF,
stt4,page_0220,8,5,quay,捶,椊,U+690A,0.3627,False,NOT_IN_DICT,
stt4,page_0220,8,7,quay,捶,推,U+63A8,0.1362,False,NOT_IN_DICT,
stt4,page_0220,8,18,le,禹,离,U+79BB,0.6716,True,RESCUE_LOW_CONF,
stt4,page_0220,9,3,dùi,筵,槌,U+69CC,0.0488,True,RESCUE_LOW_CONF,
stt4,page_0220,9,4,chì,詩,特,U+7279,0.2497,False,NOT_IN_DICT,
stt4,page_0220,9,10,câu,抝,拘,U+62D8,0.3295,True,RESCUE_LOW_CONF,
stt4,page_0220,9,14,thit,肭,調,U+8ABF,0.1823,False,NOT_IN_DICT,
stt4,page_0220,9,17,rập,益,立,U+7ACB,0.097,True,RESCUE_LOW_CONF,
stt4,page_0220,9,21,đ,顺,咍,U+548D,0.2635,False,NOT_IN_DICT,
stt4,page_0222,1,0,hai,物,咍,U+548D,0.2193,True,RESCUE_LOW_CONF,
stt4,page_0222,1,8,gối,㑹,燒,U+71D2,0.2186,False,NOT_IN_DICT,
stt4,page_0222,1,11,đã,患,如,U+5982,0.7598,False,NOT_IN_DICT,
stt4,page_0222,3,5,lạy,祧,礼,U+793C,0.8452,True,RESCUE_GOLD_MED,
stt4,page_0222,3,14,hay,顺,生,U+751F,0.1194,False,NOT_IN_DICT,
stt4,page_0222,3,16,vua,胸,君,U+541B,0.0235,True,RESCUE_LOW_CONF,
stt4,page_0222,3,17,ra,恍,囉,U+56C9,0.0991,True,RESCUE_LOW_CONF,
stt4,page_0222,4,5,tiếng,𪧐,省,U+7701,0.8091,True,RESCUE_GOLD_MED,
stt4,page_0222,4,6,sấm,懴,憾,U+61BE,0.2075,False,NOT_IN_DICT,
stt4,page_0222,5,19,một,嚴,没,U+6CA1,0.6194,True,RESCUE_LOW_CONF,
stt4,page_0222,6,0,dây,楚,虚,U+865A,0.1067,False,NOT_IN_DICT,
stt4,page_0222,6,1,buộc,纠,年,U+5E74,0.2426,False,NOT_IN_DICT,
stt4,page_0222,6,17,đi,㕛,多,U+591A,0.9617,True,RESCUE_GOLD_HIGH,
stt4,page_0222,6,18,đường,塵,唐,U+5510,0.7955,True,RESCUE_GOLD_MED,
stt4,page_0222,7,5,trời,圓,主,U+4E3B,0.7673,False,NOT_IN_DICT,
stt4,page_0222,7,16,giữ,朱,朱,U+6731,0.9687,False,NOT_IN_DICT,
stt4,page_0222,7,17,dê,丈,支,U+652F,0.8993,False,NOT_IN_DICT,
stt4,page_0222,9,3,như,竝,事,U+4E8B,0.0895,False,NOT_IN_DICT,
stt4,page_0222,9,4,hai,应,咍,U+548D,0.0533,True,RESCUE_LOW_CONF,
stt4,page_0222,9,11,tô,銖,穌,U+7A4C,0.7757,True,RESCUE_GOLD_MED,
stt4,page_0222,9,14,hai,吃,咍,U+548D,0.4563,True,RESCUE_LOW_CONF,
stt4,page_0222,9,16,phô,脩,哺,U+54FA,0.3667,True,RESCUE_LOW_CONF,
stt4,page_0222,9,17,tô,珠,穌,U+7A4C,0.6538,True,RESCUE_LOW_CONF,
stt4,page_0222,9,18,li,㸔,离,U+79BB,0.534,True,RESCUE_LOW_CONF,
stt4,page_0224,1,5,nghi,吉,古,U+53E4,0.3332,False,NOT_IN_DICT,
stt4,page_0224,1,13,xưng,稃,称,U+79F0,0.3943,True,RESCUE_LOW_CONF,
stt4,page_0224,2,15,chết,扦,折,U+6298,0.9602,True,RESCUE_GOLD_HIGH,
stt4,page_0224,2,18,một,途,没,U+6CA1,0.6497,True,RESCUE_LOW_CONF,
stt4,page_0224,3,2,hậu,何,㐌,U+340C,0.414,False,NOT_IN_DICT,
stt4,page_0224,3,4,vợ,番,蚤,U+86A4,0.2142,False,NOT_IN_DICT,
stt4,page_0224,3,17,màng,馵,省,U+7701,0.9082,False,NOT_IN_DICT,
stt4,page_0224,4,11,đoạn,故,殿,U+6BBF,0.3432,False,NOT_IN_DICT,
stt4,page_0224,4,13,dạy,烕,願,U+9858,0.12,False,NOT_IN_DICT,
stt4,page_0224,4,15,lò,庫,如,U+5982,0.1991,False,NOT_IN_DICT,
stt4,page_0224,4,16,lửa,𠁅,跪,U+8DEA,0.104,False,NOT_IN_DICT,
stt4,page_0224,5,5,một,反,没,U+6CA1,0.5419,True,RESCUE_LOW_CONF,
stt4,page_0224,5,19,s,最,群,U+7FA4,0.0704,False,NOT_IN_DICT,
stt4,page_0224,6,2,như,北,如,U+5982,0.4911,True,RESCUE_LOW_CONF,
stt4,page_0224,6,12,dạy,不,代,U+4EE3,0.9703,True,RESCUE_GOLD_HIGH,
stt4,page_0224,6,13,lấy,洮,礼,U+793C,0.5696,True,RESCUE_LOW_CONF,
stt4,page_0224,6,16,nung,震,燶,U+71F6,0.1958,True,RESCUE_LOW_CONF,
stt4,page_0224,7,10,xin,𫤰,麻,U+9EBB,0.6359,False,NOT_IN_DICT,
stt4,page_0224,8,0,vậy,兀,丕,U+4E15,0.9114,True,RESCUE_GOLD_HIGH,
stt4,page_0224,8,7,ngục,迩,迻,U+8FFB,0.2234,False,NOT_IN_DICT,
stt4,page_0224,8,8,đi,豈,多,U+591A,0.8333,True,RESCUE_GOLD_MED,
stt4,page_0224,8,15,đội,礙,浪,U+6D6A,0.264,False,NOT_IN_DICT,
stt4,page_0224,9,1,chạy,衆,豸,U+8C78,0.0356,True,RESCUE_LOW_CONF,
stt4,page_0224,9,14,như,咒,几,U+51E0,0.975,False,NOT_IN_DICT,
stt4,page_0226,1,7,thầy,宗,柴,U+67F4,0.0831,True,RESCUE_LOW_CONF,
stt4,page_0226,2,2,chốt,折,折,U+6298,0.9564,False,NOT_IN_DICT,
stt4,page_0226,2,9,và,嘑,喡,U+55A1,0.9816,True,RESCUE_GOLD_HIGH,
stt4,page_0226,3,0,lạ,運,邏,U+908F,0.0959,True,RESCUE_LOW_CONF,
stt4,page_0226,3,6,có,抑,折,U+6298,0.8963,False,NOT_IN_DICT,
stt4,page_0226,3,7,chết,因,固,U+56FA,0.1385,False,NOT_IN_DICT,
stt4,page_0226,3,9,thừa,竦,踈,U+8E08,0.4432,False,NOT_IN_DICT,
stt4,page_0226,3,21,sống,祐,拮,U+62EE,0.2237,False,NOT_IN_DICT,
stt4,page_0226,4,6,chớ,者,渚,U+6E1A,0.9692,True,RESCUE_GOLD_HIGH,
stt4,page_0226,4,19,sống,耘,瑟,U+745F,0.1102,False,NOT_IN_DICT,
stt4,page_0226,5,3,đồng,固,同,U+540C,0.0198,True,RESCUE_LOW_CONF,
stt4,page_0226,5,9,đồng,厘,墓,U+5893,0.0573,False,NOT_IN_DICT,
stt4,page_0226,5,10,sống,敎,執,U+57F7,0.0791,False,NOT_IN_DICT,
stt4,page_0226,7,4,trở,乞,群,U+7FA4,0.0852,False,NOT_IN_DICT,
stt4,page_0226,7,9,mà,𮉼,麻,U+9EBB,0.962,True,RESCUE_GOLD_HIGH,
stt4,page_0226,7,11,một,感,没,U+6CA1,0.1381,True,RESCUE_LOW_CONF,
stt4,page_0226,7,16,một,反,没,U+6CA1,0.6845,True,RESCUE_LOW_CONF,
