book,page,column,ocr_char,syllable,label,confirmed,rule,s3_cosine,s3_top,bbox
yen11,page_0016,1,汝,nhớ,汝,1,s1_inter_s2_direct,,,"[1233, 1422, 1359, 1516]"
yen11,page_0016,1,旦,đến,旦,1,s1_inter_s2_direct,,,"[1233, 1516, 1359, 1609]"
yen11,page_0016,1,仍,những,仍,1,s1_inter_s2_direct,,,"[1233, 1609, 1359, 1703]"
yen11,page_0016,1,几,kẻ,几,1,s1_inter_s2_direct,,,"[1233, 1703, 1359, 1796]"
yen11,page_0016,1,欺,khi,欺,1,s1_inter_s2_direct,,,"[1233, 1796, 1359, 1890]"
yen11,page_0016,1,群,còn,群,1,s1_inter_s2_direct,,,"[1233, 1890, 1359, 1983]"
yen11,page_0016,1,於,ở,於,1,s1_inter_s2_direct,,,"[1233, 1983, 1359, 2077]"
yen11,page_0016,2,世,thế,世,1,s1_inter_s2_direct,,,"[1099, 31, 1200, 124]"
yen11,page_0016,2,間,gian,間,1,s1_inter_s2_direct,,,"[1099, 124, 1200, 218]"
yen11,page_0016,2,麻,mà,麻,1,s1_inter_s2_direct,,,"[1099, 218, 1200, 312]"
yen11,page_0016,2,把,trả,把,1,s1_inter_s2_direct,,,"[1099, 405, 1200, 499]"
yen11,page_0016,2,功,công,功,1,s1_inter_s2_direct,,,"[1099, 499, 1200, 593]"
yen11,page_0016,2,朱,cho,朱,1,s1_inter_s2_direct,,,"[1099, 593, 1200, 686]"
yen11,page_0016,2,丕,Vậy,丕,1,s1_inter_s2_direct,,,"[1099, 686, 1200, 780]"
yen11,page_0016,2,些,ta,些,1,s1_inter_s2_direct,,,"[1099, 780, 1200, 874]"
yen11,page_0016,2,朱,cho,朱,1,s1_inter_s2_direct,,,"[1099, 1061, 1200, 1155]"
yen11,page_0016,2,特,được,特,1,s1_inter_s2_direct,,,"[1099, 1155, 1200, 1248]"
yen11,page_0016,2,享,hưởng,享,1,s1_inter_s2_direct,,,"[1099, 1717, 1200, 1810]"
yen11,page_0016,2,事,sự,事,1,s1_inter_s2_direct,,,"[1099, 1810, 1200, 1904]"
yen11,page_0016,2,重,trọng,重,1,s1_inter_s2_direct,,,"[1099, 1904, 1200, 1998]"
yen11,page_0016,3,末,mắt,末,1,s1_inter_s2_direct,,,"[944, 9, 1046, 106]"
yen11,page_0016,3,渚,chưa,渚,1,s1_inter_s2_direct,,,"[944, 106, 1046, 204]"
yen11,page_0016,3,体,thấy,体,1,s1_inter_s2_direct,,,"[944, 204, 1046, 301]"
yen11,page_0016,3,聰,tai,聰,1,s1_inter_s2_similar,,,"[944, 301, 1046, 399]"
yen11,page_0016,3,宜,nghe,宜,1,s1_inter_s2_direct,,,"[944, 497, 1046, 594]"
yen11,page_0016,3,弄,lòng,弄,1,s1_inter_s2_direct,,,"[944, 594, 1046, 692]"
yen11,page_0016,3,特,được,特,1,s1_inter_s2_direct,,,"[944, 789, 1046, 887]"
yen11,page_0016,3,事,sự,事,1,s1_inter_s2_direct,,,"[944, 887, 1046, 985]"
yen11,page_0016,3,約,ước,約,1,s1_inter_s2_direct,,,"[944, 985, 1046, 1082]"
yen11,page_0016,3,重,trọng,重,1,s1_inter_s2_direct,,,"[944, 1278, 1046, 1375]"
yen11,page_0016,3,体,thế,体,1,s1_inter_s2_direct,,,"[944, 1375, 1046, 1473]"
yen11,page_0016,3,理,Lẽ,理,1,s1_inter_s2_direct,,,"[944, 1570, 1046, 1668]"
yen11,page_0016,3,次,thứ,次,1,s1_inter_s2_direct,,,"[944, 1668, 1046, 1766]"
yen11,page_0016,4,忌,này,忌,1,s1_inter_s2_similar,,,"[787, 378, 900, 468]"
yen11,page_0016,4,固,có,固,1,s1_inter_s2_direct,,,"[787, 468, 900, 558]"
yen11,page_0016,4,各,các,各,1,s1_inter_s2_direct,,,"[787, 738, 900, 828]"
yen11,page_0016,4,昆,con,昆,1,s1_inter_s2_direct,,,"[787, 828, 900, 918]"
yen11,page_0016,4,各,các,各,1,s1_inter_s2_direct,,,"[787, 1278, 900, 1368]"
yen11,page_0016,4,垩,thánh,垩,1,s1_inter_s2_direct,,,"[787, 1368, 900, 1458]"
yen11,page_0016,4,麻,mà,麻,1,s1_inter_s2_direct,,,"[787, 1458, 900, 1548]"
yen11,page_0016,4,斫,chước,斫,1,s1_inter_s2_direct,,,"[787, 1638, 900, 1728]"
yen11,page_0016,4,如,như,如,1,s1_inter_s2_direct,,,"[787, 1728, 900, 1818]"
yen11,page_0016,4,不,vậy,不,1,s1_inter_s2_similar,0.85,㔻,"[787, 1908, 900, 1998]"
yen11,page_0016,4,㝵,Người,㝵,1,s1_inter_s2_direct,,,"[787, 1998, 900, 2088]"
yen11,page_0016,5,色,đã,色,1,s1_inter_s2_similar,,,"[620, 102, 739, 196]"
yen11,page_0016,5,特,được,特,1,s1_inter_s2_direct,,,"[620, 196, 739, 290]"
yen11,page_0016,5,賊,giặc,賊,1,s1_inter_s2_direct,,,"[620, 290, 739, 385]"
yen11,page_0016,5,共,cùng,共,1,s1_inter_s2_direct,,,"[620, 573, 739, 667]"
yen11,page_0016,5,壳,xác,壳,1,s1_inter_s2_direct,,,"[620, 667, 739, 762]"
yen11,page_0016,5,𩔗,loài,𩔗,1,s1_inter_s2_direct,,,"[620, 1045, 739, 1139]"
yen11,page_0016,5,恪,khác,恪,1,s1_inter_s2_direct,,,"[620, 1233, 739, 1327]"
yen11,page_0016,5,爲,vì,爲,1,s1_inter_s2_direct,,,"[620, 1327, 739, 1422]"
yen11,page_0016,5,拱,cũng,拱,1,s1_inter_s2_direct,,,"[620, 1422, 739, 1516]"
yen11,page_0016,5,𩔖,loài,𩔖,1,s1_inter_s2_direct,,,"[620, 1610, 739, 1704]"
yen11,page_0016,5,㝵,người,㝵,1,s1_inter_s2_direct,,,"[620, 1704, 739, 1799]"
yen11,page_0016,5,些,ta,些,1,s1_inter_s2_direct,,,"[620, 1799, 739, 1893]"
yen11,page_0016,5,共,cũng,共,1,s1_inter_s2_direct,,,"[620, 1893, 739, 1987]"
yen11,page_0016,5,固,có,固,1,s1_inter_s2_direct,,,"[620, 1987, 739, 2082]"
yen11,page_0016,6,昌,xương,昌,1,s1_inter_s2_direct,,,"[473, 6, 582, 100]"
yen11,page_0016,6,要,yếu,要,1,s1_inter_s2_direct,,,"[473, 194, 582, 288]"
yen11,page_0016,6,对,đuối,对,1,s1_inter_s2_similar,,,"[473, 288, 582, 382]"
yen11,page_0016,6,共,cùng,共,1,s1_inter_s2_direct,,,"[473, 382, 582, 476]"
yen11,page_0016,6,燒,nhiều,燒,1,s1_inter_s2_similar,0.86,𡗉,"[473, 570, 582, 664]"
yen11,page_0016,6,斫,chước,斫,1,s1_inter_s2_direct,,,"[473, 664, 582, 758]"
yen11,page_0016,6,欺,Khi,欺,1,s1_inter_s2_direct,,,"[473, 946, 582, 1040]"
yen11,page_0016,6,孟,mạnh,孟,1,s1_inter_s2_direct,,,"[473, 1228, 582, 1322]"
yen11,page_0016,6,麻,mà,麻,1,s1_inter_s2_direct,,,"[473, 1322, 582, 1416]"
yen11,page_0016,6,破,phá,破,1,s1_inter_s2_direct,,,"[473, 1416, 582, 1510]"
yen11,page_0016,6,特,được,特,1,s1_inter_s2_direct,,,"[473, 1510, 582, 1604]"
yen11,page_0016,6,仍,những,仍,1,s1_inter_s2_direct,,,"[473, 1604, 582, 1698]"
yen11,page_0016,6,事,sự,事,1,s1_inter_s2_direct,,,"[473, 1698, 582, 1792]"
yen11,page_0016,6,共,cung,共,1,s1_inter_s2_direct,,,"[473, 1886, 582, 1980]"
yen11,page_0016,6,𠇮,minh,𠇮,1,s1_inter_s2_similar,0.766,命,"[473, 1980, 582, 2075]"
yen11,page_0016,7,時,thì,時,1,s1_inter_s2_direct,,,"[311, 0, 430, 94]"
yen11,page_0016,7,些,ta,些,1,s1_inter_s2_direct,,,"[311, 94, 430, 189]"
yen11,page_0016,7,篭,trông,篭,1,s1_inter_s2_direct,,,"[311, 472, 430, 567]"
yen11,page_0016,7,真,chân,真,1,s1_inter_s2_direct,,,"[311, 661, 430, 756]"
yen11,page_0016,7,各,các,各,1,s1_inter_s2_direct,,,"[311, 756, 430, 850]"
yen11,page_0016,7,垩,Thánh,垩,1,s1_inter_s2_direct,,,"[311, 850, 430, 945]"
yen11,page_0016,7,麻,mà,麻,1,s1_inter_s2_direct,,,"[311, 945, 430, 1040]"
yen11,page_0016,7,享,hưởng,享,1,s1_inter_s2_direct,,,"[311, 1040, 430, 1134]"
yen11,page_0016,7,福,phúc,福,1,s1_inter_s2_direct,,,"[311, 1134, 430, 1229]"
yen11,page_0016,7,共,cùng,共,1,s1_inter_s2_direct,,,"[311, 1229, 430, 1323]"
yen11,page_0016,7,各,các,各,1,s1_inter_s2_direct,,,"[311, 1323, 430, 1418]"
yen11,page_0016,7,垩,Thánh,垩,1,s1_inter_s2_direct,,,"[311, 1418, 430, 1512]"
yen11,page_0016,7,女,nữa,女,1,s1_inter_s2_direct,,,"[311, 1512, 430, 1607]"
yen11,page_0016,7,理,lẽ,理,1,s1_inter_s2_direct,,,"[311, 1701, 430, 1796]"
yen11,page_0016,7,之,gì,之,1,s1_inter_s2_direct,,,"[311, 1796, 430, 1890]"
yen11,page_0016,7,麻,mà,麻,1,s1_inter_s2_direct,,,"[311, 1890, 430, 1985]"
yen11,page_0016,7,体,thấy,体,1,s1_inter_s2_direct,,,"[311, 1985, 430, 2080]"
yen11,page_0016,8,各,các,各,1,s1_inter_s2_direct,,,"[167, 0, 291, 94]"
yen11,page_0016,8,垩,Thánh,垩,1,s1_inter_s2_direct,,,"[167, 94, 291, 189]"
yen11,page_0016,8,蚪,dấu,蚪,1,s1_inter_s2_similar,,,"[167, 284, 291, 379]"
yen11,page_0016,8,跡,tích,跡,1,s1_inter_s2_direct,,,"[167, 379, 291, 474]"
yen11,page_0016,8,於,ở,於,1,s1_inter_s2_direct,,,"[167, 474, 291, 569]"
yen11,page_0016,8,命,mình,命,1,s1_inter_s2_direct,,,"[167, 569, 291, 664]"
yen11,page_0016,8,麻,mà,麻,1,s1_inter_s2_direct,,,"[167, 664, 291, 759]"
yen11,page_0016,8,罢,bởi,罢,1,s1_inter_s2_direct,,,"[167, 759, 291, 854]"
yen11,page_0016,8,蚪,dấu,蚪,1,s1_inter_s2_similar,,,"[167, 854, 291, 949]"
yen11,page_0016,8,特,được,特,1,s1_inter_s2_direct,,,"[167, 1044, 291, 1139]"
yen11,page_0016,8,福,phúc,福,1,s1_inter_s2_direct,,,"[167, 1139, 291, 1234]"
yen11,page_0016,8,庒,chăng,庒,1,s1_inter_s2_direct,,,"[167, 1234, 291, 1329]"
yen11,page_0016,8,兮,hề,兮,1,s1_inter_s2_direct,,,"[167, 1329, 291, 1424]"
yen11,page_0016,8,固,có,固,1,s1_inter_s2_direct,,,"[167, 1424, 291, 1519]"
yen11,page_0016,8,歇,hết,歇,1,s1_inter_s2_direct,,,"[167, 1519, 291, 1614]"
yen11,page_0016,8,麻,mà,麻,1,s1_inter_s2_direct,,,"[167, 1614, 291, 1709]"
yen11,page_0016,8,沛,phải,沛,1,s1_inter_s2_direct,,,"[167, 1804, 291, 1899]"
yen11,page_0016,8,斟,dấu,斟,1,s1_inter_s2_similar,,,"[167, 1899, 291, 1994]"
yen11,page_0016,9,如,như,如,1,s1_inter_s2_direct,,,"[4, 3, 122, 96]"
yen11,page_0016,9,丕,vậy,丕,1,s1_inter_s2_direct,,,"[4, 190, 122, 284]"
yen11,page_0016,9,朱,cho,朱,1,s1_inter_s2_direct,,,"[4, 284, 122, 377]"
yen11,page_0016,9,特,được,特,1,s1_inter_s2_direct,,,"[4, 377, 122, 471]"
yen11,page_0016,9,分,phần,分,1,s1_inter_s2_direct,,,"[4, 471, 122, 565]"
yen11,page_0016,9,盃,vui,盃,1,s1_inter_s2_direct,,,"[4, 565, 122, 659]"
yen11,page_0016,9,共,cùng,共,1,s1_inter_s2_direct,,,"[4, 659, 122, 752]"
yen11,page_0016,9,各,các,各,1,s1_inter_s2_direct,,,"[4, 752, 122, 846]"
yen11,page_0016,9,要,anh,要,1,s1_inter_s2_similar,,,"[4, 846, 122, 940]"
yen11,page_0016,9,些,ta,些,1,s1_inter_s2_direct,,,"[4, 940, 122, 1034]"
yen11,page_0016,9,於,ở,於,1,s1_inter_s2_direct,,,"[4, 1034, 122, 1127]"
yen11,page_0016,9,連,trên,連,1,s1_inter_s2_direct,,,"[4, 1127, 122, 1221]"
yen11,page_0016,9,些,ta,些,1,s1_inter_s2_direct,,,"[4, 1408, 122, 1502]"
yen11,page_0016,9,主,Chúa,主,1,s1_inter_s2_direct,,,"[4, 1690, 122, 1783]"
yen11,page_0016,9,支,Giê,支,1,s1_inter_s2_direct,,,"[4, 1783, 122, 1877]"
yen11,page_0016,9,秋,su,秋,1,s1_inter_s2_direct,,,"[4, 1877, 122, 1971]"
yen11,page_0016,9,衝,xông,衝,1,s1_inter_s2_direct,,,"[4, 1971, 122, 2065]"
yen11,page_0018,1,賊,giặc,賊,1,s1_inter_s2_direct,,,"[1207, 117, 1317, 216]"
yen11,page_0018,1,畧,trước,畧,1,s1_inter_s2_direct,,,"[1207, 216, 1317, 314]"
yen11,page_0018,1,召,chịu,召,1,s1_inter_s2_direct,,,"[1207, 413, 1317, 511]"
yen11,page_0018,1,事,sự,事,1,s1_inter_s2_direct,,,"[1207, 708, 1317, 807]"
yen11,page_0018,1,庫,khó,庫,1,s1_inter_s2_direct,,,"[1207, 807, 1317, 905]"
yen11,page_0018,1,爲,vì,爲,1,s1_inter_s2_direct,,,"[1207, 905, 1317, 1004]"
yen11,page_0018,1,軍,quân,軍,1,s1_inter_s2_direct,,,"[1207, 1004, 1317, 1102]"
yen11,page_0018,1,些,ta,些,1,s1_inter_s2_direct,,,"[1207, 1299, 1317, 1398]"
yen11,page_0018,1,麻,mà,麻,1,s1_inter_s2_direct,,,"[1207, 1398, 1317, 1496]"
yen11,page_0018,1,些,ta,些,1,s1_inter_s2_direct,,,"[1207, 1496, 1317, 1595]"
yen11,page_0018,1,庒,chăng,庒,1,s1_inter_s2_direct,,,"[1207, 1595, 1317, 1693]"
yen11,page_0018,1,悶,muốn,悶,1,s1_inter_s2_direct,,,"[1207, 1693, 1317, 1792]"
yen11,page_0018,1,拙,chút,拙,1,s1_inter_s2_direct,,,"[1207, 1989, 1317, 2088]"
yen11,page_0018,2,事,sự,事,1,s1_inter_s2_direct,,,"[1066, 9, 1159, 102]"
yen11,page_0018,2,之,gì,之,1,s1_inter_s2_direct,,,"[1066, 102, 1159, 196]"
yen11,page_0018,2,庫,khó,庫,1,s1_inter_s2_direct,,,"[1066, 196, 1159, 290]"
yen11,page_0018,2,庄,chăng,庄,1,s1_inter_s2_direct,,,"[1066, 290, 1159, 383]"
yen11,page_0018,2,葉,dẹp,葉,1,s1_inter_s2_similar,0.877,𢮕,"[1066, 383, 1159, 477]"
yen11,page_0018,2,寺,lòng,寺,1,s1_inter_s2_similar,0.849,𢚸,"[1066, 477, 1159, 571]"
yen11,page_0018,2,壳,xác,壳,1,s1_inter_s2_direct,,,"[1066, 571, 1159, 664]"
yen11,page_0018,2,尼,này,尼,1,s1_inter_s2_direct,,,"[1066, 758, 1159, 852]"
yen11,page_0018,2,牢,sao,牢,1,s1_inter_s2_direct,,,"[1066, 945, 1159, 1039]"
yen11,page_0018,2,翁,ông,翁,1,s1_inter_s2_direct,,,"[1066, 1133, 1159, 1226]"
yen11,page_0018,2,其,kia,其,1,s1_inter_s2_direct,,,"[1066, 1226, 1159, 1320]"
yen11,page_0018,2,官,quan,官,1,s1_inter_s2_direct,,,"[1066, 1414, 1159, 1507]"
yen11,page_0018,2,先,tên,先,1,s1_inter_s2_direct,,,"[1066, 1507, 1159, 1601]"
yen11,page_0018,2,姑,cô,姑,1,s1_inter_s2_direct,,,"[1066, 1788, 1159, 1882]"
yen11,page_0018,2,儿,kẻ,儿,1,s1_inter_s2_similar,0.827,几,"[1066, 1976, 1159, 2070]"
yen11,page_0018,3,固,có,固,1,s1_inter_s2_direct,,,"[909, 14, 1019, 107]"
yen11,page_0018,3,道,đạo,道,1,s1_inter_s2_direct,,,"[909, 107, 1019, 201]"
yen11,page_0018,3,麻,mà,麻,1,s1_inter_s2_direct,,,"[909, 201, 1019, 295]"
yen11,page_0018,3,庒,chăng,庒,1,s1_inter_s2_direct,,,"[909, 295, 1019, 389]"
yen11,page_0018,3,佇,giữ,佇,1,s1_inter_s2_direct,,,"[909, 389, 1019, 483]"
yen11,page_0018,3,几,Kẻ,几,1,s1_inter_s2_direct,,,"[909, 577, 1019, 671]"
yen11,page_0018,3,庒,chăng,庒,1,s1_inter_s2_direct,,,"[909, 671, 1019, 765]"
yen11,page_0018,3,固,có,固,1,s1_inter_s2_direct,,,"[909, 765, 1019, 859]"
yen11,page_0018,3,道,đạo,道,1,s1_inter_s2_direct,,,"[909, 859, 1019, 953]"
yen11,page_0018,3,主,Chúa,主,1,s1_inter_s2_direct,,,"[909, 1140, 1019, 1234]"
yen11,page_0018,3,仍,những,仍,1,s1_inter_s2_direct,,,"[909, 1328, 1019, 1422]"
yen11,page_0018,3,宗,tông,宗,1,s1_inter_s2_direct,,,"[909, 1422, 1019, 1516]"
yen11,page_0018,3,徒,đồ,徒,1,s1_inter_s2_direct,,,"[909, 1516, 1019, 1610]"
yen11,page_0018,3,觧,giải,觧,1,s1_inter_s2_direct,,,"[909, 1704, 1019, 1798]"
yen11,page_0018,3,仍,những,仍,1,s1_inter_s2_direct,,,"[909, 1798, 1019, 1892]"
yen11,page_0018,3,法,phép,法,1,s1_inter_s2_direct,,,"[909, 1892, 1019, 1986]"
yen11,page_0018,3,還,lạ,還,1,s1_inter_s2_similar,0.844,𬨨,"[909, 1986, 1019, 2080]"
yen11,page_0018,4,訴,tỏ,訴,1,s1_inter_s2_direct,,,"[764, 9, 874, 102]"
yen11,page_0018,4,詳,ra,詳,1,s1_inter_s2_similar,,,"[764, 102, 874, 196]"
yen11,page_0018,4,仍,những,仍,1,s1_inter_s2_direct,,,"[764, 290, 874, 384]"
yen11,page_0018,4,花,lấy,花,1,s1_inter_s2_similar,0.901,禮,"[764, 478, 874, 572]"
yen11,page_0018,4,泖,máu,泖,1,s1_inter_s2_direct,,,"[764, 572, 874, 666]"
yen11,page_0018,4,𠇮,mình,𠇮,1,s1_inter_s2_direct,,,"[764, 666, 874, 760]"
yen11,page_0018,4,麻,mà,麻,1,s1_inter_s2_direct,,,"[764, 760, 874, 854]"
yen11,page_0018,4,証,chứng,証,1,s1_inter_s2_direct,,,"[764, 948, 874, 1042]"
yen11,page_0018,4,事,sự,事,1,s1_inter_s2_direct,,,"[764, 1042, 874, 1135]"
yen11,page_0018,4,道,đạo,道,1,s1_inter_s2_direct,,,"[764, 1135, 874, 1229]"
yen11,page_0018,4,實,thật,實,1,s1_inter_s2_direct,,,"[764, 1229, 874, 1323]"
yen11,page_0018,4,時,thì,時,1,s1_inter_s2_direct,,,"[764, 1323, 874, 1417]"
yen11,page_0018,4,几,kẻ,几,1,s1_inter_s2_direct,,,"[764, 1511, 874, 1605]"
yen11,page_0018,4,曳,dại,曳,1,s1_inter_s2_direct,,,"[764, 1605, 874, 1699]"
yen11,page_0018,5,双,Song,双,1,s1_inter_s2_direct,,,"[610, 95, 725, 189]"
yen11,page_0018,5,离,le,离,1,s1_inter_s2_direct,,,"[610, 189, 725, 283]"
yen11,page_0018,5,几,kẻ,几,1,s1_inter_s2_direct,,,"[610, 283, 725, 377]"
yen11,page_0018,5,色,đã,色,1,s1_inter_s2_similar,0.731,乑,"[610, 377, 725, 471]"
yen11,page_0018,5,道,đạo,道,1,s1_inter_s2_direct,,,"[610, 565, 725, 659]"
yen11,page_0018,5,信,tin,信,1,s1_inter_s2_direct,,,"[610, 753, 725, 847]"
yen11,page_0018,5,麻,mà,麻,1,s1_inter_s2_direct,,,"[610, 847, 725, 941]"
yen11,page_0018,5,庒,chăng,庒,1,s1_inter_s2_direct,,,"[610, 941, 725, 1035]"
yen11,page_0018,5,固,có,固,1,s1_inter_s2_direct,,,"[610, 1035, 725, 1129]"
yen11,page_0018,5,佇,giữ,佇,1,s1_inter_s2_direct,,,"[610, 1129, 725, 1223]"
yen11,page_0018,5,几,kẻ,几,1,s1_inter_s2_direct,,,"[610, 1317, 725, 1411]"
yen11,page_0018,5,慄,rất,慄,1,s1_inter_s2_direct,,,"[610, 1411, 725, 1505]"
yen11,page_0018,5,曳,dại,曳,1,s1_inter_s2_direct,,,"[610, 1505, 725, 1599]"
yen11,page_0018,5,丕,vậy,丕,1,s1_inter_s2_direct,,,"[610, 1693, 725, 1787]"
yen11,page_0018,5,欹,hôm,欹,1,s1_inter_s2_similar,0.767,欹,"[610, 1787, 725, 1881]"
yen11,page_0018,6,語,ngửa,語,1,s1_inter_s2_direct,,,"[448, 4, 563, 107]"
yen11,page_0018,6,末,mặt,末,1,s1_inter_s2_direct,,,"[448, 107, 563, 210]"
yen11,page_0018,6,麻,mà,麻,1,s1_inter_s2_direct,,,"[448, 210, 563, 313]"
yen11,page_0018,6,拈,xem,拈,1,s1_inter_s2_similar,,,"[448, 313, 563, 416]"
yen11,page_0018,6,仍,những,仍,1,s1_inter_s2_direct,,,"[448, 416, 563, 519]"
yen11,page_0018,6,事,sự,事,1,s1_inter_s2_direct,,,"[448, 519, 563, 622]"
yen11,page_0018,6,盃,vui,盃,1,s1_inter_s2_direct,,,"[448, 622, 563, 726]"
yen11,page_0018,6,實,thật,實,1,s1_inter_s2_direct,,,"[448, 726, 563, 829]"
yen11,page_0018,6,各,các,各,1,s1_inter_s2_direct,,,"[448, 829, 563, 932]"
yen11,page_0018,6,要,anh,要,1,s1_inter_s2_similar,,,"[448, 932, 563, 1035]"
yen11,page_0018,6,些,ta,些,1,s1_inter_s2_direct,,,"[448, 1138, 563, 1241]"
yen11,page_0018,6,特,được,特,1,s1_inter_s2_direct,,,"[448, 1241, 563, 1344]"
yen11,page_0018,6,茄,nhà,茄,1,s1_inter_s2_direct,,,"[448, 1448, 563, 1551]"
yen11,page_0018,6,圭,quê,圭,1,s1_inter_s2_direct,,,"[448, 1654, 563, 1757]"
yen11,page_0018,6,天,thiên,天,1,s1_inter_s2_direct,,,"[448, 1860, 563, 1963]"
yen11,page_0018,6,堂,đàng,堂,1,s1_inter_s2_direct,,,"[448, 1963, 563, 2067]"
yen11,page_0018,7,麻,mà,麻,1,s1_inter_s2_direct,,,"[308, 6, 406, 92]"
yen11,page_0018,7,所,sửa,所,1,s1_inter_s2_direct,,,"[308, 92, 406, 178]"
yen11,page_0018,7,每,mọi,每,1,s1_inter_s2_direct,,,"[308, 178, 406, 265]"
yen11,page_0018,7,湼,nết,湼,1,s1_inter_s2_direct,,,"[308, 265, 406, 351]"
yen11,page_0018,7,些,ta,些,1,s1_inter_s2_direct,,,"[308, 351, 406, 437]"
yen11,page_0018,7,矯,kẻo,矯,1,s1_inter_s2_direct,,,"[308, 437, 406, 524]"
yen11,page_0018,7,期,cờ,期,1,s1_inter_s2_direct,,,"[308, 610, 406, 696]"
yen11,page_0018,7,真,chân,真,1,s1_inter_s2_direct,,,"[308, 783, 406, 869]"
yen11,page_0018,7,庒,chăng,庒,1,s1_inter_s2_direct,,,"[308, 869, 406, 955]"
yen11,page_0018,7,特,được,特,1,s1_inter_s2_direct,,,"[308, 955, 406, 1042]"
yen11,page_0018,7,伴,bạn,伴,1,s1_inter_s2_direct,,,"[308, 1128, 406, 1214]"
yen11,page_0018,7,共,cùng,共,1,s1_inter_s2_direct,,,"[308, 1214, 406, 1301]"
yen11,page_0018,7,㝵,người,㝵,1,s1_inter_s2_direct,,,"[308, 1301, 406, 1387]"
yen11,page_0018,7,吏,lại,吏,1,s1_inter_s2_direct,,,"[308, 1387, 406, 1473]"
yen11,page_0018,7,砰,tôi,砰,1,s1_inter_s2_similar,0.898,熣,"[308, 1560, 406, 1646]"
yen11,page_0018,7,代,đời,代,1,s1_inter_s2_direct,,,"[308, 1732, 406, 1819]"
yen11,page_0018,7,中,trong,中,1,s1_inter_s2_direct,,,"[308, 1905, 406, 1991]"
yen11,page_0018,8,每,mọi,每,1,s1_inter_s2_direct,,,"[148, 3, 266, 89]"
yen11,page_0018,8,事,sự,事,1,s1_inter_s2_direct,,,"[148, 89, 266, 176]"
yen11,page_0018,8,困,khốn,困,1,s1_inter_s2_direct,,,"[148, 176, 266, 262]"
yen11,page_0018,8,地,địa,地,1,s1_inter_s2_direct,,,"[148, 262, 266, 349]"
yen11,page_0018,9,自,Từ,自,1,s1_inter_s2_direct,,,"[2, 3, 107, 107]"
yen11,page_0018,9,徳,Đức,徳,1,s1_inter_s2_direct,,,"[2, 107, 107, 212]"
yen11,page_0018,9,主,Chúa,主,1,s1_inter_s2_direct,,,"[2, 212, 107, 316]"
yen11,page_0018,9,丈,Giê,丈,1,s1_inter_s2_similar,,,"[2, 316, 107, 421]"
yen11,page_0018,9,秋,su,秋,1,s1_inter_s2_direct,,,"[2, 421, 107, 525]"
yen11,page_0018,9,代,đời,代,1,s1_inter_s2_direct,,,"[2, 630, 107, 734]"
yen11,page_0018,9,朱,cho,朱,1,s1_inter_s2_direct,,,"[2, 734, 107, 839]"
yen11,page_0018,9,旦,đến,旦,1,s1_inter_s2_direct,,,"[2, 839, 107, 944]"
yen11,page_0018,9,傳,truyện,傳,1,s1_inter_s2_direct,,,"[2, 944, 107, 1048]"
yen11,page_0018,9,尼,này,尼,1,s1_inter_s2_direct,,,"[2, 1153, 107, 1257]"
yen11,page_0018,9,塊,khỏi,塊,1,s1_inter_s2_direct,,,"[2, 1257, 107, 1362]"
yen11,page_0020,1,夢,MÔNG,夢,1,s1_inter_s2_direct,,,"[1207, 190, 1307, 294]"
yen11,page_0020,1,求,Cầu,求,1,s1_inter_s2_direct,,,"[1207, 399, 1307, 503]"
yen11,page_0020,1,朱,cho,朱,1,s1_inter_s2_direct,,,"[1207, 503, 1307, 608]"
yen11,page_0020,1,各,các,各,1,s1_inter_s2_direct,,,"[1207, 608, 1307, 712]"
yen11,page_0020,1,灵,linh,灵,1,s1_inter_s2_direct,,,"[1207, 712, 1307, 817]"
yen11,page_0020,1,於,ở,於,1,s1_inter_s2_direct,,,"[1207, 921, 1307, 1026]"
yen11,page_0020,1,尼,nơi,尼,1,s1_inter_s2_direct,,,"[1207, 1026, 1307, 1130]"
yen11,page_0020,1,觧,giải,觧,1,s1_inter_s2_direct,,,"[1207, 1235, 1307, 1339]"
yen11,page_0020,1,罪,tội,罪,1,s1_inter_s2_direct,,,"[1207, 1339, 1307, 1444]"
yen11,page_0020,2,礼,lễ,礼,1,s1_inter_s2_direct,,,"[1058, 640, 1167, 728]"
yen11,page_0020,2,求,cầu,求,1,s1_inter_s2_direct,,,"[1058, 728, 1167, 816]"
yen11,page_0020,2,朱,cho,朱,1,s1_inter_s2_direct,,,"[1058, 816, 1167, 904]"
yen11,page_0020,2,灵,linh,灵,1,s1_inter_s2_direct,,,"[1058, 904, 1167, 992]"
yen11,page_0020,2,魂,hồn,魂,1,s1_inter_s2_direct,,,"[1058, 992, 1167, 1080]"
yen11,page_0020,2,㝵,người,㝵,1,s1_inter_s2_direct,,,"[1058, 1080, 1167, 1168]"
yen11,page_0020,2,固,có,固,1,s1_inter_s2_direct,,,"[1058, 1168, 1167, 1256]"
yen11,page_0020,2,道,đạo,道,1,s1_inter_s2_direct,,,"[1058, 1256, 1167, 1344]"
yen11,page_0020,2,色,đã,色,1,s1_inter_s2_similar,0.922,諸,"[1058, 1344, 1167, 1432]"
yen11,page_0020,2,塊,khỏi,塊,1,s1_inter_s2_direct,,,"[1058, 1432, 1167, 1520]"
