image,tier,book,page,assigned,syllable,head_alt,p_assigned,p_alt
gold/yen4_page_0142_c01_015.png,GOLD,yen4,page_0142,悶,muốn,宜,0.0,0.93
gold/yen4_page_0142_c01_022.png,GOLD,yen4,page_0142,吶,nói,𢃄,0.0,0.778
gold/yen4_page_0144_c03_060.png,GOLD,yen4,page_0144,襖,áo,礼,0.001,0.677
gold/yen4_page_0144_c03_062.png,GOLD,yen4,page_0144,邁,mời,㐌,0.001,0.512
silver/yen4_page_0148_c06_108.png,SILVER,yen4,page_0148,渃,nước,為,0.012,0.549
gold/yen4_page_0150_c06_112.png,GOLD,yen4,page_0150,奄,Em,蚤,0.001,0.963
gold/yen4_page_0150_c06_127.png,GOLD,yen4,page_0150,㐌,đã,時,0.0,0.689
gold/yen4_page_0150_c06_128.png,GOLD,yen4,page_0150,時,được,塊,0.174,0.81
gold/yen4_page_0150_c06_132.png,GOLD,yen4,page_0150,竒,cả,奇,0.0,0.679
gold/yen4_page_0152_c08_158.png,GOLD,yen4,page_0152,歇,hết,時,0.001,0.995
gold/yen4_page_0154_c03_058.png,GOLD,yen4,page_0154,丕,chẳng,事,0.0,0.871
gold/yen4_page_0154_c07_126.png,GOLD,yen4,page_0154,其,cùng,共,0.0,0.995
gold/yen4_page_0154_c07_128.png,GOLD,yen4,page_0154,礼,lấy,麻,0.008,0.992
gold/yen4_page_0154_c07_142.png,GOLD,yen4,page_0154,共,cùng,翁,0.0,1.0
gold/yen4_page_0154_c08_149.png,GOLD,yen4,page_0154,為,vì,爲,0.066,0.933
gold/yen4_page_0154_c09_159.png,GOLD,yen4,page_0154,德,Đức,徳,0.0,1.0
gold/yen4_page_0154_c09_165.png,GOLD,yen4,page_0154,朱,cho,代,0.003,0.997
gold/yen4_page_0154_c09_166.png,GOLD,yen4,page_0154,旦,đến,朱,0.003,0.99
gold/yen4_page_0158_c01_008.png,GOLD,yen4,page_0158,旦,đến,但,0.176,0.693
gold/yen4_page_0158_c01_009.png,GOLD,yen4,page_0158,邁,mười,扶,0.039,0.796
gold/yen4_page_0158_c01_023.png,GOLD,yen4,page_0158,冬,dong,各,0.0,0.948
gold/yen4_page_0158_c06_118.png,GOLD,yen4,page_0158,沒,một,没,0.0,1.0
gold/yen4_page_0158_c06_126.png,GOLD,yen4,page_0158,午,ngủ,年,0.007,0.993
gold/yen4_page_0158_c09_186.png,GOLD,yen4,page_0158,吏,lại,當,0.0,0.505
gold/yen4_page_0160_c04_067.png,GOLD,yen4,page_0160,徴,chưng,徵,0.001,0.996
gold/yen4_page_0160_c04_076.png,GOLD,yen4,page_0160,用,dùng,道,0.004,0.971
gold/yen4_page_0160_c04_080.png,GOLD,yen4,page_0160,茹,Như,没,0.002,0.702
gold/yen4_page_0160_c04_087.png,GOLD,yen4,page_0160,拙,chút,林,0.0,0.612
gold/yen4_page_0160_c07_135.png,GOLD,yen4,page_0160,嬈,nhiều,饒,0.0,1.0
gold/yen4_page_0160_c07_143.png,GOLD,yen4,page_0160,主,Chúa,德,0.001,0.999
silver/yen4_page_0160_c07_144.png,SILVER,yen4,page_0160,𡗶,Trời,主,0.0,1.0
gold/yen4_page_0160_c07_147.png,GOLD,yen4,page_0160,底,để,吝,0.0,1.0
gold/yen4_page_0160_c07_149.png,GOLD,yen4,page_0160,丕,vậy,乄,0.082,0.895
gold/yen4_page_0160_c07_150.png,GOLD,yen4,page_0160,庄,chẳng,丕,0.017,0.982
gold/yen4_page_0160_c07_155.png,GOLD,yen4,page_0160,如,như,朱,0.01,0.959
gold/yen4_page_0160_c08_162.png,GOLD,yen4,page_0160,於,ở,中,0.0,1.0
gold/yen4_page_0160_c08_163.png,GOLD,yen4,page_0160,中,trong,穷,0.065,0.645
silver/yen4_page_0160_c08_174.png,SILVER,yen4,page_0160,乄,làm,丕,0.0,1.0
gold/yen4_page_0162_c03_064.png,GOLD,yen4,page_0162,一,Nhất,時,0.0,0.999
silver/yen4_page_0162_c03_065.png,SILVER,yen4,page_0162,時,thì,寺,0.031,0.896
gold/yen4_page_0164_c09_176.png,GOLD,yen4,page_0164,没,một,吝,0.054,0.63
gold/yen4_page_0164_c09_178.png,GOLD,yen4,page_0164,把,bà,該,0.001,0.925
silver/yen4_page_0164_c09_185.png,SILVER,yen4,page_0164,㝵,người,麻,0.004,0.996
gold/yen4_page_0164_c09_187.png,GOLD,yen4,page_0164,体,thấy,㝵,0.025,0.974
gold/yen4_page_0164_c09_189.png,GOLD,yen4,page_0164,㩫,rất,庫,0.0,0.984
gold/yen4_page_0164_c09_190.png,GOLD,yen4,page_0164,庫,khó,巾,0.001,0.827
gold/yen4_page_0164_c09_191.png,GOLD,yen4,page_0164,巾,khăn,事,0.0,1.0
gold/yen4_page_0164_c09_194.png,GOLD,yen4,page_0164,世,thế,間,0.036,0.964
silver/yen4_page_0166_c07_155.png,SILVER,yen4,page_0166,個,có,固,0.0,1.0
gold/yen4_page_0168_c09_183.png,GOLD,yen4,page_0168,勸,khuyên,渚,0.0,1.0
gold/yen4_page_0168_c09_187.png,GOLD,yen4,page_0168,爲,vì,麻,0.002,0.992
gold/yen4_page_0170_c09_176.png,GOLD,yen4,page_0170,意,ấy,㝵,0.0,1.0
gold/yen4_page_0170_c09_177.png,GOLD,yen4,page_0170,朱,cho,意,0.0,0.999
gold/yen4_page_0170_c09_178.png,GOLD,yen4,page_0170,特,được,朱,0.0,1.0
gold/yen4_page_0170_c09_179.png,GOLD,yen4,page_0170,除,chừa,特,0.0,1.0
gold/yen4_page_0170_c09_182.png,GOLD,yen4,page_0170,朱,cho,欺,0.055,0.945
gold/yen4_page_0172_c03_052.png,GOLD,yen4,page_0172,現,hiện,恩,0.028,0.885
gold/yen4_page_0172_c03_062.png,GOLD,yen4,page_0172,烏,ô,爲,0.086,0.891
gold/yen4_page_0174_c06_126.png,GOLD,yen4,page_0174,情,tình,特,0.003,0.658
gold/yen4_page_0174_c06_129.png,GOLD,yen4,page_0174,㝵,người,𦔳,0.089,0.779
gold/yen4_page_0174_c06_130.png,GOLD,yen4,page_0174,𦔳,chữa,買,0.0,0.66
gold/yen4_page_0182_c03_048.png,GOLD,yen4,page_0182,虚,hư,虖,0.04,0.554
gold/yen4_page_0182_c03_051.png,GOLD,yen4,page_0182,年,nên,朱,0.0,1.0
gold/yen4_page_0182_c03_056.png,GOLD,yen4,page_0182,体,thấy,些,0.031,0.967
gold/yen4_page_0182_c03_064.png,GOLD,yen4,page_0182,吏,lại,娄,0.0,0.556
gold/yen4_page_0182_c03_066.png,GOLD,yen4,page_0182,包,vào,困,0.014,0.71
gold/yen4_page_0182_c03_068.png,GOLD,yen4,page_0182,茹,nhà,朝,0.002,0.53
gold/yen4_page_0184_c02_030.png,GOLD,yen4,page_0184,焠,sốt,奴,0.0,0.992
gold/yen4_page_0184_c02_037.png,GOLD,yen4,page_0184,固,có,饒,0.0,1.0
gold/yen4_page_0184_c02_042.png,GOLD,yen4,page_0184,徳,đức,時,0.0,1.0
gold/yen4_page_0186_c01_006.png,GOLD,yen4,page_0186,時,thì,寺,0.0,0.998
gold/yen4_page_0186_c01_010.png,GOLD,yen4,page_0186,杜,dỗ,仕,0.0,0.623
gold/yen4_page_0186_c05_083.png,GOLD,yen4,page_0186,徳,Đức,德,0.002,0.994
gold/yen4_page_0186_c05_094.png,GOLD,yen4,page_0186,塊,khỏi,南,0.0,1.0
silver/yen4_page_0188_c02_022.png,SILVER,yen4,page_0188,吒,cha,生,0.02,0.635
gold/yen4_page_0188_c02_030.png,GOLD,yen4,page_0188,他,tha,把,0.006,0.971
gold/yen4_page_0190_c09_179.png,GOLD,yen4,page_0190,迻,đưa,多,0.0,1.0
silver/yen4_page_0190_c09_184.png,SILVER,yen4,page_0190,召,chịu,共,0.002,0.997
gold/yen4_page_0192_c05_071.png,GOLD,yen4,page_0192,德,Đức,徳,0.0,1.0
gold/yen4_page_0192_c05_081.png,GOLD,yen4,page_0192,尼,này,死,0.0,0.998
gold/yen4_page_0192_c05_082.png,GOLD,yen4,page_0192,死,tử,爲,0.002,0.996
gold/yen4_page_0192_c05_084.png,GOLD,yen4,page_0192,道,đạo,時,0.0,0.737
gold/yen4_page_0194_c05_105.png,GOLD,yen4,page_0194,時,thì,庫,0.0,1.0
gold/yen4_page_0194_c07_140.png,GOLD,yen4,page_0194,禁,cấm,麻,0.0,1.0
gold/yen4_page_0194_c07_142.png,GOLD,yen4,page_0194,朱,cho,庄,0.0,1.0
gold/yen4_page_0194_c07_145.png,GOLD,yen4,page_0194,其,cùng,伴,0.0,0.541
gold/yen4_page_0194_c08_155.png,GOLD,yen4,page_0194,淶,lây,沫,0.128,0.837
gold/yen4_page_0196_c01_001.png,GOLD,yen4,page_0196,徳,Đức,德,0.007,0.988
gold/yen4_page_0196_c01_013.png,GOLD,yen4,page_0196,没,một,墓,0.005,0.62
gold/yen4_page_0196_c07_127.png,GOLD,yen4,page_0196,車,xe,連,0.089,0.842
gold/yen4_page_0196_c07_129.png,GOLD,yen4,page_0196,棱,rừng,旦,0.0,0.998
gold/yen4_page_0204_c04_077.png,GOLD,yen4,page_0204,𦔳,chữa,助,0.004,0.98
silver/yen4_page_0204_c04_086.png,SILVER,yen4,page_0204,𧿫,dấu,呌,0.031,0.968
gold/yen4_page_0204_c04_087.png,GOLD,yen4,page_0204,枸,Câu,拘,0.004,0.986
gold/yen4_page_0204_c07_150.png,GOLD,yen4,page_0204,時,thì,寺,0.079,0.915
silver/yen4_page_0204_c08_172.png,SILVER,yen4,page_0204,渃,nước,㝵,0.001,0.787
gold/yen4_page_0204_c08_179.png,GOLD,yen4,page_0204,双,Song,特,0.0,0.999
gold/yen4_page_0208_c09_176.png,GOLD,yen4,page_0208,歿,một,墓,0.0,0.72
silver/yen4_page_0210_c02_023.png,SILVER,yen4,page_0210,烏,ô,排,0.18,0.773
gold/yen4_page_0210_c02_034.png,GOLD,yen4,page_0210,阿,a,用,0.0,0.995
gold/yen4_page_0210_c02_037.png,GOLD,yen4,page_0210,郎,sang,重,0.0,1.0
gold/yen4_page_0210_c05_095.png,GOLD,yen4,page_0210,孛,bụt,蜍,0.0,1.0
gold/yen4_page_0210_c05_099.png,GOLD,yen4,page_0210,仍,những,庄,0.001,0.999
gold/yen4_page_0210_c05_101.png,GOLD,yen4,page_0210,欱,hết,收,0.001,0.506
gold/yen4_page_0210_c05_105.png,GOLD,yen4,page_0210,德,Đức,徳,0.0,1.0
silver/yen4_page_0210_c06_117.png,SILVER,yen4,page_0210,埃,ai,唉,0.017,0.808
gold/yen4_page_0210_c07_139.png,GOLD,yen4,page_0210,油,dù,麻,0.001,0.999
gold/yen4_page_0210_c07_141.png,GOLD,yen4,page_0210,户,họ,行,0.0,0.993
gold/yen4_page_0210_c07_142.png,GOLD,yen4,page_0210,行,hàng,時,0.0,1.0
gold/yen4_page_0210_c07_143.png,GOLD,yen4,page_0210,時,thì,拱,0.0,1.0
gold/yen4_page_0210_c07_144.png,GOLD,yen4,page_0210,拱,cũng,曳,0.0,0.999
gold/yen4_page_0210_c07_148.png,GOLD,yen4,page_0210,意,ấy,庄,0.016,0.953
gold/yen4_page_0210_c07_150.png,GOLD,yen4,page_0210,別,biết,别,0.0,1.0
gold/yen4_page_0212_c01_014.png,GOLD,yen4,page_0212,竒,cả,連,0.0,0.995
gold/yen4_page_0214_c04_078.png,GOLD,yen4,page_0214,為,Vì,爲,0.031,0.968
gold/yen4_page_0214_c07_134.png,GOLD,yen4,page_0214,些,ta,别,0.051,0.909
gold/yen4_page_0214_c07_137.png,GOLD,yen4,page_0214,意,ấy,麻,0.0,0.999
gold/yen4_page_0214_c07_138.png,GOLD,yen4,page_0214,麻,mà,末,0.017,0.977
gold/yen4_page_0214_c09_175.png,GOLD,yen4,page_0214,限,hẹn,浪,0.0,0.988
gold/yen4_page_0214_c09_177.png,GOLD,yen4,page_0214,其,cùng,共,0.0,0.995
gold/yen4_page_0214_c09_180.png,GOLD,yen4,page_0214,合,họp,命,0.186,0.801
gold/yen4_page_0218_c03_046.png,GOLD,yen4,page_0218,斈,học,碎,0.001,0.991
gold/yen4_page_0218_c03_048.png,GOLD,yen4,page_0218,極,cực,道,0.0,1.0
gold/yen4_page_0218_c03_049.png,GOLD,yen4,page_0218,重,trọng,極,0.0,1.0
gold/yen4_page_0218_c03_050.png,GOLD,yen4,page_0218,意,ấy,重,0.0,0.949
gold/yen4_page_0218_c03_051.png,GOLD,yen4,page_0218,喡,và,意,0.0,1.0
gold/yen4_page_0218_c03_053.png,GOLD,yen4,page_0218,爲,vì,明,0.0,0.886
gold/yen4_page_0218_c03_054.png,GOLD,yen4,page_0218,特,được,爲,0.0,1.0
gold/yen4_page_0218_c03_057.png,GOLD,yen4,page_0218,主,Chúa,証,0.0,0.7
gold/yen4_page_0222_c04_072.png,GOLD,yen4,page_0222,𢜝,sợ,事,0.0,1.0
silver/yen4_page_0222_c07_132.png,SILVER,yen4,page_0222,𠊚,người,㝵,0.0,1.0
silver/yen4_page_0224_c01_000.png,SILVER,yen4,page_0224,𥘉,xưa,動,0.016,0.762
gold/yen4_page_0224_c07_128.png,GOLD,yen4,page_0224,意,ấy,堊,0.22,0.777
gold/yen4_page_0224_c07_131.png,GOLD,yen4,page_0224,連,liền,㝵,0.0,1.0
gold/yen4_page_0224_c07_132.png,GOLD,yen4,page_0224,語,ngửa,連,0.0,1.0
gold/yen4_page_0224_c07_133.png,GOLD,yen4,page_0224,末,mặt,語,0.0,0.999
gold/yen4_page_0224_c07_134.png,GOLD,yen4,page_0224,連,lên,末,0.0,1.0
gold/yen4_page_0224_c07_137.png,GOLD,yen4,page_0224,飭,sức,嗔,0.001,0.638
gold/yen4_page_0224_c07_138.png,GOLD,yen4,page_0224,皮,bề,飭,0.0,1.0
silver/yen4_page_0224_c07_145.png,SILVER,yen4,page_0224,乄,làm,極,0.076,0.904
gold/yen4_page_0226_c04_082.png,GOLD,yen4,page_0226,朱,cho,蜍,0.09,0.896
gold/yen4_page_0228_c02_023.png,GOLD,yen4,page_0228,寺,thì,時,0.0,1.0
gold/yen4_page_0228_c03_047.png,GOLD,yen4,page_0228,如,nhà,茹,0.0,0.999
gold/yen4_page_0228_c03_053.png,GOLD,yen4,page_0228,燒,theo,群,0.009,0.947
silver/yen4_page_0230_c04_074.png,SILVER,yen4,page_0230,哿,cả,奇,0.0,0.995
gold/yen4_page_0230_c05_088.png,GOLD,yen4,page_0230,頂,đứng,須,0.008,0.936
gold/yen4_page_0230_c05_097.png,GOLD,yen4,page_0230,生,chăng,庄,0.0,1.0
gold/yen4_page_0230_c08_158.png,GOLD,yen4,page_0230,生,chăng,庄,0.0,1.0
gold/yen4_page_0230_c08_163.png,GOLD,yen4,page_0230,因,nhân,固,0.007,0.953
gold/yen4_page_0232_c03_045.png,GOLD,yen4,page_0232,虚,hư,底,0.044,0.865
gold/yen4_page_0232_c06_116.png,GOLD,yen4,page_0232,尼,nơi,旦,0.128,0.865
gold/yen4_page_0232_c06_120.png,GOLD,yen4,page_0232,嗔,xin,省,0.001,0.993
gold/yen4_page_0232_c08_160.png,GOLD,yen4,page_0232,断,đoạn,折,0.0,1.0
gold/yen4_page_0232_c08_161.png,GOLD,yen4,page_0232,几,kẻ,断,0.0,0.999
gold/yen4_page_0232_c09_179.png,GOLD,yen4,page_0232,旦,đến,各,0.0,1.0
gold/yen4_page_0232_c09_183.png,GOLD,yen4,page_0232,特,được,咍,0.0,0.998
gold/yen4_page_0232_c09_187.png,GOLD,yen4,page_0232,邁,mươi,罢,0.0,0.814
gold/yen4_page_0234_c05_086.png,GOLD,yen4,page_0234,於,ưa,几,0.0,1.0
gold/yen4_page_0234_c05_087.png,GOLD,yen4,page_0234,几,kẻ,冷,0.051,0.948
gold/yen4_page_0236_c05_076.png,GOLD,yen4,page_0236,散,tan,㪚,0.0,1.0
gold/yen4_page_0236_c05_077.png,GOLD,yen4,page_0236,卑,ti,𤰞,0.0,1.0
silver/yen4_page_0236_c05_079.png,SILVER,yen4,page_0236,奇,cả,哿,0.113,0.852
gold/yen4_page_0236_c06_104.png,GOLD,yen4,page_0236,折,chết,対,0.004,0.994
gold/yen4_page_0236_c06_105.png,GOLD,yen4,page_0236,対,đói,時,0.0,1.0
gold/yen4_page_0236_c06_111.png,GOLD,yen4,page_0236,几,kẻ,真,0.002,0.982
gold/yen4_page_0236_c06_113.png,GOLD,yen4,page_0236,安,ăn,朱,0.019,0.979
gold/yen4_page_0236_c06_114.png,GOLD,yen4,page_0236,朱,cho,年,0.058,0.94
gold/yen4_page_0238_c03_059.png,GOLD,yen4,page_0238,其,cùng,共,0.203,0.778
gold/yen4_page_0240_c04_066.png,GOLD,yen4,page_0240,改,cãi,庄,0.0,1.0
gold/yen4_page_0240_c04_067.png,GOLD,yen4,page_0240,庄,chẳng,宜,0.0,0.998
gold/yen4_page_0240_c04_068.png,GOLD,yen4,page_0240,宐,nghe,麻,0.0,1.0
gold/yen4_page_0240_c04_069.png,GOLD,yen4,page_0240,麻,mà,代,0.002,0.913
gold/yen4_page_0240_c04_071.png,GOLD,yen4,page_0240,乄,làm,殿,0.0,0.998
gold/yen4_page_0240_c04_072.png,GOLD,yen4,page_0240,殿,đền,楼,0.0,0.992
gold/yen4_page_0240_c04_073.png,GOLD,yen4,page_0240,楼,lâu,凜,0.0,0.675
gold/yen4_page_0240_c04_074.png,GOLD,yen4,page_0240,凜,lắm,巴,0.0,1.0
gold/yen4_page_0240_c04_077.png,GOLD,yen4,page_0240,畧,trước,旦,0.142,0.84
gold/yen4_page_0244_c05_090.png,GOLD,yen4,page_0244,𡨧,tốt,冷,0.001,0.962
gold/yen4_page_0244_c05_091.png,GOLD,yen4,page_0244,令,lành,没,0.002,0.941
gold/yen4_page_0244_c05_094.png,GOLD,yen4,page_0244,歇,hết,欱,0.03,0.818
gold/yen4_page_0244_c05_096.png,GOLD,yen4,page_0244,茄,như,如,0.044,0.931
gold/yen4_page_0244_c05_111.png,GOLD,yen4,page_0244,其,cùng,共,0.0,1.0
gold/yen4_page_0246_c01_010.png,GOLD,yen4,page_0246,𢝘,nát,𣵀,0.015,0.974
gold/yen4_page_0246_c06_115.png,GOLD,yen4,page_0246,埋,mai,欺,0.0,0.978
silver/yen4_page_0248_c06_105.png,SILVER,yen4,page_0248,徴,chưng,徵,0.115,0.883
gold/yen4_page_0248_c06_117.png,GOLD,yen4,page_0248,本,bốn,結,0.0,1.0
gold/yen4_page_0248_c06_120.png,GOLD,yen4,page_0248,歇,hết,畧,0.001,0.998
gold/yen4_page_0248_c06_122.png,GOLD,yen4,page_0248,代,dạy,時,0.006,0.994
silver/yen4_page_0248_c09_174.png,SILVER,yen4,page_0248,昆,con,晜,0.054,0.94
gold/yen4_page_0250_c03_041.png,GOLD,yen4,page_0250,功,công,爲,0.075,0.925
gold/yen4_page_0250_c03_042.png,GOLD,yen4,page_0250,業,nghiệp,功,0.0,1.0
gold/yen4_page_0250_c03_045.png,GOLD,yen4,page_0250,沫,Mát,朔,0.0,0.788
gold/yen4_page_0250_c06_111.png,GOLD,yen4,page_0250,共,cùng,廩,0.0,0.974
gold/yen4_page_0250_c06_112.png,GOLD,yen4,page_0250,代,dạy,共,0.0,1.0
gold/yen4_page_0250_c06_113.png,GOLD,yen4,page_0250,各,các,代,0.0,1.0
gold/yen4_page_0250_c06_114.png,GOLD,yen4,page_0250,曰,viết,各,0.001,0.998
gold/yen4_page_0250_c06_116.png,GOLD,yen4,page_0250,合,họp,冷,0.002,0.937
gold/yen4_page_0252_c04_084.png,GOLD,yen4,page_0252,寺,thì,時,0.0,0.998
gold/yen4_page_0252_c07_138.png,GOLD,yen4,page_0252,诸,chơ,渚,0.0,0.986
gold/yen4_page_0256_c06_100.png,GOLD,yen4,page_0256,秋,su,麻,0.001,0.999
gold/yen4_page_0256_c06_103.png,GOLD,yen4,page_0256,㝵,người,坤,0.0,0.995
gold/yen4_page_0256_c06_106.png,GOLD,yen4,page_0256,生,chăng,宜,0.0,1.0
gold/yen4_page_0256_c06_107.png,GOLD,yen4,page_0256,宜,nghe,理,0.0,1.0
gold/yen4_page_0256_c06_108.png,GOLD,yen4,page_0256,理,lẽ,埃,0.001,0.997
gold/yen4_page_0256_c06_110.png,GOLD,yen4,page_0256,寺,thì,官,0.0,1.0
gold/yen4_page_0260_c02_035.png,GOLD,yen4,page_0260,蓮,liền,連,0.172,0.797
silver/yen4_page_0260_c04_075.png,SILVER,yen4,page_0260,㝵,người,体,0.171,0.829
gold/yen4_page_0260_c04_077.png,GOLD,yen4,page_0260,連,liền,女,0.001,0.997
gold/yen4_page_0260_c04_078.png,GOLD,yen4,page_0260,𢜝,sợ,連,0.0,1.0
gold/yen4_page_0262_c07_119.png,GOLD,yen4,page_0262,同,có,固,0.002,0.986
gold/yen4_page_0266_c02_024.png,GOLD,yen4,page_0266,為,vì,爲,0.0,1.0
gold/yen4_page_0266_c02_039.png,GOLD,yen4,page_0266,奴,nó,固,0.0,0.947
gold/yen4_page_0266_c08_133.png,GOLD,yen4,page_0266,紇,hạt,結,0.011,0.681
gold/yen4_page_0266_c08_135.png,GOLD,yen4,page_0266,𡨧,tốt,冷,0.01,0.669
gold/yen4_page_0270_c02_029.png,GOLD,yen4,page_0270,意,ấy,㝵,0.0,0.995
gold/yen4_page_0270_c02_030.png,GOLD,yen4,page_0270,庄,chăng,意,0.0,1.0
gold/yen4_page_0270_c02_033.png,GOLD,yen4,page_0270,世,thế,㝵,0.0,1.0
gold/yen4_page_0270_c02_037.png,GOLD,yen4,page_0270,蓮,trên,㝵,0.0,1.0
gold/yen4_page_0270_c02_040.png,GOLD,yen4,page_0270,中,trong,法,0.0,0.999
gold/yen4_page_0270_c02_041.png,GOLD,yen4,page_0270,𣳔,dòng,中,0.0,0.576
gold/yen4_page_0270_c05_094.png,GOLD,yen4,page_0270,没,một,吝,0.0,1.0
silver/yen4_page_0270_c05_099.png,SILVER,yen4,page_0270,茹,nhà,蜍,0.002,0.886
gold/yen4_page_0270_c08_160.png,GOLD,yen4,page_0270,枸,Câu,拘,0.0,0.999
gold/yen4_page_0270_c08_169.png,GOLD,yen4,page_0270,麻,mà,渚,0.0,1.0
gold/yen4_page_0270_c08_170.png,GOLD,yen4,page_0270,渚,chớ,卢,0.0,0.999
gold/yen4_page_0270_c08_172.png,GOLD,yen4,page_0270,𢜝,sợ,之,0.0,0.998
gold/yen4_page_0270_c08_178.png,GOLD,yen4,page_0270,虎,hổ,時,0.002,0.591
gold/yen4_page_0270_c09_185.png,GOLD,yen4,page_0270,丕,vậy,哭,0.0,0.878
gold/yen4_page_0270_c09_191.png,GOLD,yen4,page_0270,神,Thần,天,0.0,1.0
gold/yen4_page_0274_c06_123.png,GOLD,yen4,page_0274,功,công,察,0.062,0.746
gold/yen4_page_0274_c06_125.png,GOLD,yen4,page_0274,麻,mà,㝵,0.001,0.998
silver/yen4_page_0274_c08_170.png,SILVER,yen4,page_0274,德,đức,徳,0.0,1.0
silver/yen4_page_0276_c01_015.png,SILVER,yen4,page_0276,林,trăm,南,0.003,0.996
gold/yen4_page_0278_c01_013.png,GOLD,yen4,page_0278,茶,già,麻,0.022,0.896
gold/yen4_page_0278_c01_014.png,GOLD,yen4,page_0278,麻,mà,別,0.0,0.725
gold/yen4_page_0278_c01_015.png,GOLD,yen4,page_0278,别,biết,特,0.0,1.0
gold/yen4_page_0278_c02_031.png,GOLD,yen4,page_0278,丕,vậy,双,0.0,1.0
gold/yen4_page_0278_c02_036.png,GOLD,yen4,page_0278,干,can,朱,0.0,1.0
gold/yen4_page_0278_c02_038.png,GOLD,yen4,page_0278,朱,cho,多,0.0,0.993
gold/yen4_page_0278_c02_039.png,GOLD,yen4,page_0278,多,đi,欺,0.0,1.0
gold/yen4_page_0278_c02_041.png,GOLD,yen4,page_0278,欺,khi,意,0.0,1.0
gold/yen4_page_0278_c02_042.png,GOLD,yen4,page_0278,意,ấy,㝵,0.0,1.0
gold/yen4_page_0278_c02_043.png,GOLD,yen4,page_0278,㝵,người,事,0.016,0.956
gold/yen4_page_0278_c09_186.png,GOLD,yen4,page_0278,廪,lắm,凜,0.127,0.872
gold/yen4_page_0278_c09_191.png,GOLD,yen4,page_0278,衛,về,𧗱,0.0,0.991
gold/yen4_page_0278_c09_193.png,GOLD,yen4,page_0278,眉,mày,尼,0.002,0.696
gold/yen4_page_0278_c09_197.png,GOLD,yen4,page_0278,代,đời,朱,0.028,0.628
gold/yen4_page_0278_c09_198.png,GOLD,yen4,page_0278,庄,chẳng,代,0.0,1.0
gold/yen4_page_0280_c06_119.png,GOLD,yen4,page_0280,𡻕,tuổi,歳,0.005,0.811
gold/yen4_page_0280_c06_124.png,GOLD,yen4,page_0280,命,mình,𨺻,0.0,1.0
gold/yen4_page_0280_c06_125.png,GOLD,yen4,page_0280,廪,lắm,命,0.0,0.999
gold/yen4_page_0280_c06_127.png,GOLD,yen4,page_0280,群,còn,庄,0.0,1.0
gold/yen4_page_0280_c06_128.png,GOLD,yen4,page_0280,安,ăn,群,0.0,1.0
gold/yen4_page_0280_c07_147.png,GOLD,yen4,page_0280,時,thì,生,0.074,0.922
gold/yen4_page_0280_c07_148.png,GOLD,yen4,page_0280,庄,chẳng,固,0.087,0.895
gold/yen4_page_0282_c02_021.png,GOLD,yen4,page_0282,茄,như,古,0.006,0.826
gold/yen4_page_0282_c02_032.png,GOLD,yen4,page_0282,為,vì,爲,0.0,1.0
gold/yen4_page_0282_c04_081.png,GOLD,yen4,page_0282,捉,chước,恩,0.008,0.917
gold/yen4_page_0282_c04_083.png,GOLD,yen4,page_0282,持,được,特,0.0,0.788
gold/yen4_page_0282_c04_084.png,GOLD,yen4,page_0282,補,bỏ,神,0.004,0.556
gold/yen4_page_0282_c04_088.png,GOLD,yen4,page_0282,涅,nết,時,0.0,1.0
gold/yen4_page_0282_c08_172.png,GOLD,yen4,page_0282,買,mới,時,0.0,1.0
gold/yen4_page_0282_c08_174.png,GOLD,yen4,page_0282,鬼,quỷ,爲,0.0,1.0
gold/yen4_page_0284_c03_058.png,GOLD,yen4,page_0284,其,cùng,共,0.0,1.0
gold/yen4_page_0284_c03_066.png,GOLD,yen4,page_0284,每,hỏi,𠳨,0.0,1.0
gold/yen4_page_0284_c06_120.png,GOLD,yen4,page_0284,時,thì,寺,0.08,0.9
gold/yen4_page_0284_c06_124.png,GOLD,yen4,page_0284,𣸸,thêm,喡,0.0,1.0
gold/yen4_page_0284_c06_125.png,GOLD,yen4,page_0284,飭,sức,添,0.0,0.762
gold/yen4_page_0284_c06_126.png,GOLD,yen4,page_0284,朱,cho,飭,0.034,0.965
gold/yen4_page_0284_c06_127.png,GOLD,yen4,page_0284,特,được,朱,0.011,0.989
gold/yen4_page_0284_c06_128.png,GOLD,yen4,page_0284,欣,hơn,特,0.0,1.0
gold/yen4_page_0284_c06_129.png,GOLD,yen4,page_0284,女,nữa,福,0.0,1.0
gold/yen4_page_0284_c06_130.png,GOLD,yen4,page_0284,晜,Con,女,0.0,0.999
gold/yen4_page_0286_c05_095.png,GOLD,yen4,page_0286,困,khốn,固,0.0,1.0
gold/yen4_page_0286_c05_109.png,GOLD,yen4,page_0286,蓮,liền,連,0.0,1.0
gold/yen4_page_0286_c08_174.png,GOLD,yen4,page_0286,嗔,xin,真,0.0,0.927
gold/yen4_page_0288_c06_117.png,GOLD,yen4,page_0288,壳,xác,命,0.0,1.0
gold/yen4_page_0288_c06_123.png,GOLD,yen4,page_0288,時,thì,之,0.0,1.0
gold/yen4_page_0288_c06_127.png,GOLD,yen4,page_0288,嵬,coi,瑰,0.0,0.841
gold/yen4_page_0288_c06_129.png,GOLD,yen4,page_0288,昆,con,晜,0.001,0.999
