book,page,col,ocr_char,syllable,confirmed,tier,rule
yen11,page_0116,2,单,một,1,GOLD,s1_inter_s2_similar
yen11,page_0116,2,尚,thăng,0,REVIEW,unconfirmed
yen11,page_0116,2,其,kia,1,GOLD,s1_inter_s2_direct
yen11,page_0116,2,𨒫,toan,0,REVIEW,unconfirmed
yen11,page_0116,2,折,giết,1,GOLD,s1_inter_s2_direct
yen11,page_0116,2,号,người,1,GOLD,s1_inter_s2_similar
yen11,page_0116,3,奴,Nó,1,GOLD,s1_inter_s2_direct
yen11,page_0116,3,色,đã,1,GOLD,s1_inter_s2_similar
yen11,page_0116,3,挐,giơ,0,REVIEW,unconfirmed
yen11,page_0116,3,釼,gươm,1,GOLD,s1_inter_s2_direct
yen11,page_0116,3,遡,lên,0,REVIEW,unconfirmed
yen11,page_0116,3,麻,mà,1,GOLD,s1_inter_s2_direct
yen11,page_0116,3,旱,người,1,GOLD,s1_inter_s2_similar
yen11,page_0116,3,侍,đợi,1,GOLD,s1_inter_s2_similar
yen11,page_0116,3,切,chém,0,REVIEW,unconfirmed
yen11,page_0116,3,庒,chăng,1,GOLD,s1_inter_s2_direct
yen11,page_0116,3,懷,sợ,0,REVIEW,unconfirmed
yen11,page_0116,3,庒,Chăng,1,GOLD,s1_inter_s2_direct
yen11,page_0116,3,罗,hay,0,REVIEW,unconfirmed
yen11,page_0116,3,几,kẻ,1,GOLD,s1_inter_s2_direct
yen11,page_0116,3,筭,toan,1,GOLD,s1_inter_s2_direct
yen11,page_0116,3,事,sự,1,GOLD,s1_inter_s2_direct
yen11,page_0116,3,人,ấy,0,REVIEW,unconfirmed
yen11,page_0116,3,懷,run,0,REVIEW,unconfirmed
yen11,page_0116,3,咫,tay,0,REVIEW,unconfirmed
yen11,page_0116,3,淶,rơi,1,GOLD,s1_inter_s2_direct
yen11,page_0116,3,釼,gươm,1,GOLD,s1_inter_s2_direct
yen11,page_0116,3,寛,xuống,0,REVIEW,unconfirmed
yen11,page_0116,4,奴,nó,1,REVIEW,diverged_column
yen11,page_0116,4,袍,lạy,0,REVIEW,diverged_column
yen11,page_0116,4,昇,người,0,REVIEW,diverged_column
yen11,page_0116,4,真,xin,1,GOLD,s1_inter_s2_direct
yen11,page_0116,4,数,tha,1,GOLD,s1_inter_s2_similar
yen11,page_0116,4,事,sự,1,GOLD,s1_inter_s2_direct
yen11,page_0116,4,姦,lối,0,REVIEW,diverged_column
yen11,page_0116,4,人,ấy,0,REVIEW,diverged_column
yen11,page_0116,4,官,Quan,1,GOLD,s1_inter_s2_direct
yen11,page_0116,4,懶,lớn,1,GOLD,s1_inter_s2_direct
yen11,page_0116,4,其,kia,1,GOLD,s1_inter_s2_direct
yen11,page_0116,4,先,tên,1,GOLD,s1_inter_s2_direct
yen11,page_0116,4,異,là,0,REVIEW,diverged_column
yen11,page_0116,4,踏,Tê,1,GOLD,s1_inter_s2_similar
yen11,page_0116,4,査,tra,1,GOLD,s1_inter_s2_direct
yen11,page_0116,4,稜,ri,0,REVIEW,diverged_column
yen11,page_0116,4,烏,ô,1,GOLD,s1_inter_s2_direct
yen11,page_0116,4,嗔,xin,1,GOLD,s1_inter_s2_direct
yen11,page_0116,4,早,người,1,GOLD,s1_inter_s2_similar
yen11,page_0116,4,旦,đến,1,GOLD,s1_inter_s2_direct
yen11,page_0116,4,茹,nhà,1,GOLD,s1_inter_s2_direct
yen11,page_0116,5,命,mình,1,GOLD,s1_inter_s2_direct
yen11,page_0116,5,𦔳,chữa,1,GOLD,s1_inter_s2_direct
yen11,page_0116,5,莒,đầy,0,REVIEW,unconfirmed
yen11,page_0116,5,四,tớ,1,GOLD,s1_inter_s2_direct
yen11,page_0116,5,沛,phải,1,GOLD,s1_inter_s2_direct
yen11,page_0116,5,懬,ma,0,REVIEW,unconfirmed
yen11,page_0116,5,思,quỷ,0,REVIEW,unconfirmed
yen11,page_0116,5,暗,ám,1,GOLD,s1_inter_s2_direct
yen11,page_0116,5,早,người,1,GOLD,s1_inter_s2_similar
yen11,page_0116,5,庒,chăng,1,GOLD,s1_inter_s2_direct
yen11,page_0116,5,召,chịu,1,GOLD,s1_inter_s2_direct
yen11,page_0116,5,趍,đi,0,REVIEW,unconfirmed
yen11,page_0116,5,麻,mà,1,GOLD,s1_inter_s2_direct
yen11,page_0116,5,浪,răng,1,GOLD,s1_inter_s2_direct
yen11,page_0116,5,翁,Ông,1,GOLD,s1_inter_s2_direct
yen11,page_0116,5,庒,chăng,1,GOLD,s1_inter_s2_direct
yen11,page_0116,5,餘,thờ,1,GOLD,s1_inter_s2_similar
yen11,page_0116,5,分,Đức,0,REVIEW,unconfirmed
yen11,page_0116,5,主,Chúa,1,GOLD,s1_inter_s2_direct
yen11,page_0116,5,𠄘,Trời,0,REVIEW,unconfirmed
yen11,page_0116,5,綿,min,1,GOLD,s1_inter_s2_direct
yen11,page_0116,6,庒,chẳng,1,GOLD,s1_inter_s2_direct
yen11,page_0116,6,敢,dám,1,GOLD,s1_inter_s2_direct
yen11,page_0116,6,巳,vào,0,REVIEW,unconfirmed
yen11,page_0116,6,茹,nhà,1,GOLD,s1_inter_s2_direct
yen11,page_0116,6,翁,ông,1,GOLD,s1_inter_s2_direct
yen11,page_0116,6,团,bấy,0,REVIEW,unconfirmed
yen11,page_0116,6,除,giờ,1,GOLD,s1_inter_s2_direct
yen11,page_0116,6,翁,ông,1,GOLD,s1_inter_s2_direct
yen11,page_0116,6,从,ấy,0,REVIEW,unconfirmed
yen11,page_0116,6,浪,rằng,1,GOLD,s1_inter_s2_direct
yen11,page_0116,6,皆,Thầy,0,REVIEW,unconfirmed
yen11,page_0116,6,矣,hãy,1,GOLD,s1_inter_s2_direct
yen11,page_0116,6,包,vào,1,GOLD,s1_inter_s2_direct
yen11,page_0116,6,放,nhà,0,REVIEW,unconfirmed
yen11,page_0116,6,時,thì,1,GOLD,s1_inter_s2_direct
yen11,page_0116,6,碎,tôi,1,GOLD,s1_inter_s2_direct
yen11,page_0116,6,仕,sẽ,1,GOLD,s1_inter_s2_direct
yen11,page_0116,6,召,chịu,1,GOLD,s1_inter_s2_direct
yen11,page_0116,6,道,đạo,1,GOLD,s1_inter_s2_direct
yen11,page_0116,6,共,cùng,1,GOLD,s1_inter_s2_direct
yen11,page_0116,6,贈,cả,0,REVIEW,unconfirmed
yen11,page_0116,6,嘴,và,0,REVIEW,unconfirmed
yen11,page_0116,7,茹,nhà,1,GOLD,s1_inter_s2_direct
yen11,page_0116,7,時,thì,1,GOLD,s1_inter_s2_direct
yen11,page_0116,7,翁,ông,1,GOLD,s1_inter_s2_direct
yen11,page_0116,7,堊,Thánh,1,GOLD,s1_inter_s2_direct
yen11,page_0116,7,曰,viết,1,GOLD,s1_inter_s2_direct
yen11,page_0116,7,𭴾,vồ,0,REVIEW,diverged_column
yen11,page_0116,7,蜀,mới,0,REVIEW,diverged_column
yen11,page_0116,7,宜,nghe,1,GOLD,s1_inter_s2_direct
yen11,page_0116,7,麻,mà,1,GOLD,s1_inter_s2_direct
yen11,page_0116,7,哦,dạy,0,REVIEW,diverged_column
yen11,page_0116,7,思,quỷ,0,REVIEW,diverged_column
yen11,page_0116,7,喫,ra,0,REVIEW,diverged_column
yen11,page_0116,7,奴,nó,1,GOLD,s1_inter_s2_direct
yen11,page_0116,7,連,liên,1,GOLD,s1_inter_s2_direct
yen11,page_0116,7,嚶,ra,0,REVIEW,diverged_column
yen11,page_0116,7,即,tức,1,GOLD,s1_inter_s2_direct
yen11,page_0116,7,時,thì,1,GOLD,s1_inter_s2_direct
yen11,page_0116,7,官,Quan,1,GOLD,s1_inter_s2_direct
yen11,page_0116,7,体,thấy,1,GOLD,s1_inter_s2_direct
yen11,page_0116,7,遇,làm,0,REVIEW,diverged_column
yen11,page_0116,7,采,vậy,0,REVIEW,diverged_column
yen11,page_0116,8,共,cùng,1,GOLD,s1_inter_s2_direct
yen11,page_0116,8,体,thấy,1,GOLD,s1_inter_s2_direct
yen11,page_0116,8,夜,lời,0,REVIEW,unconfirmed
yen11,page_0116,8,色,đã,1,GOLD,s1_inter_s2_similar
yen11,page_0116,8,咽,nói,0,REVIEW,unconfirmed
yen11,page_0116,8,欺,khi,1,GOLD,s1_inter_s2_direct
yen11,page_0116,8,畧,trước,1,GOLD,s1_inter_s2_direct
yen11,page_0116,8,連,liền,1,GOLD,s1_inter_s2_direct
yen11,page_0116,8,召,chịu,1,GOLD,s1_inter_s2_direct
yen11,page_0116,8,道,đạo,1,GOLD,s1_inter_s2_direct
yen11,page_0116,8,歇,hết,1,GOLD,s1_inter_s2_direct
yen11,page_0116,8,固,Có,1,GOLD,s1_inter_s2_direct
yen11,page_0116,8,曳,một,1,GOLD,s1_inter_s2_similar
yen11,page_0116,8,官,quan,1,GOLD,s1_inter_s2_direct
yen11,page_0116,8,懶,lớn,1,GOLD,s1_inter_s2_direct
yen11,page_0116,8,与,dữ,1,GOLD,s1_inter_s2_direct
yen11,page_0116,8,凜,lắm,1,GOLD,s1_inter_s2_direct
yen11,page_0116,8,䓁,toan,0,REVIEW,unconfirmed
yen11,page_0116,8,歿,phá,0,REVIEW,unconfirmed
yen11,page_0116,8,城,thành,1,GOLD,s1_inter_s2_direct
yen11,page_0116,8,須,Tu,1,GOLD,s1_inter_s2_direct
yen11,page_0118,0,尊,rôn,0,REVIEW,diverged_column
yen11,page_0118,0,共,cùng,1,GOLD,s1_inter_s2_direct
yen11,page_0118,0,几,kẻ,1,GOLD,s1_inter_s2_direct
yen11,page_0118,0,部,cả,0,REVIEW,diverged_column
yen11,page_0118,0,於,ở,1,GOLD,s1_inter_s2_direct
yen11,page_0118,0,帝,đấy,1,GOLD,s1_inter_s2_direct
yen11,page_0118,0,店,Đêm,1,GOLD,s1_inter_s2_direct
yen11,page_0118,0,畧,trước,1,GOLD,s1_inter_s2_direct
yen11,page_0118,0,官,quan,1,GOLD,s1_inter_s2_direct
yen11,page_0118,0,連,dọn,0,REVIEW,diverged_column
yen11,page_0118,0,白,làm,0,REVIEW,diverged_column
yen11,page_0118,0,事,sự,1,REVIEW,diverged_column
yen11,page_0118,0,久,ấy,0,REVIEW,diverged_column
yen11,page_0118,0,翁,ông,1,GOLD,s1_inter_s2_direct
yen11,page_0118,0,垩,Thánh,1,GOLD,s1_inter_s2_direct
yen11,page_0118,0,沫,Mát,1,GOLD,s1_inter_s2_direct
yen11,page_0118,0,司,ti,1,GOLD,s1_inter_s2_direct
yen11,page_0118,0,儒,nho,1,GOLD,s1_inter_s2_direct
yen11,page_0118,0,旦,đến,1,GOLD,s1_inter_s2_direct
yen11,page_0118,0,㪯,cửa,1,GOLD,s1_inter_s2_direct
yen11,page_0118,1,午,ngõ,1,GOLD,s1_inter_s2_direct
yen11,page_0118,1,茹,nhà,1,GOLD,s1_inter_s2_direct
yen11,page_0118,1,攵,ấy,0,REVIEW,unconfirmed
yen11,page_0118,1,連,liền,1,GOLD,s1_inter_s2_direct
yen11,page_0118,1,䋲,quỳ,0,REVIEW,unconfirmed
yen11,page_0118,1,窀,xuống,0,REVIEW,unconfirmed
yen11,page_0118,1,麻,mà,1,GOLD,s1_inter_s2_direct
yen11,page_0118,1,願,nguyên,1,GOLD,s1_inter_s2_similar
yen11,page_0118,1,官,quan,1,GOLD,s1_inter_s2_direct
yen11,page_0118,1,仪,ấy,0,REVIEW,unconfirmed
yen11,page_0118,1,連,liền,1,GOLD,s1_inter_s2_direct
yen11,page_0118,1,宜,nghe,1,GOLD,s1_inter_s2_direct
yen11,page_0118,1,民,một,0,REVIEW,unconfirmed
yen11,page_0118,1,省,tiếng,1,GOLD,s1_inter_s2_direct
yen11,page_0118,1,浪,răng,1,GOLD,s1_inter_s2_direct
yen11,page_0118,1,眉,Mày,1,GOLD,s1_inter_s2_direct
yen11,page_0118,1,時,thì,1,GOLD,s1_inter_s2_direct
yen11,page_0118,1,南,năm,1,GOLD,s1_inter_s2_direct
yen11,page_0118,1,床,giường,1,GOLD,s1_inter_s2_direct
yen11,page_0118,1,厭,êm,1,GOLD,s1_inter_s2_direct
yen11,page_0118,1,愛,ái,1,GOLD,s1_inter_s2_direct
yen11,page_0118,2,麻,mà,1,GOLD,s1_inter_s2_direct
yen11,page_0118,2,昆,con,1,GOLD,s1_inter_s2_direct
yen11,page_0118,2,蚕,tao,1,GOLD,s1_inter_s2_similar
yen11,page_0118,2,於,ở,1,GOLD,s1_inter_s2_direct
yen11,page_0118,2,外,ngoài,1,GOLD,s1_inter_s2_direct
yen11,page_0118,2,午,ngõ,1,GOLD,s1_inter_s2_direct
yen11,page_0118,2,沛,phải,1,GOLD,s1_inter_s2_direct
yen11,page_0118,2,烈,rét,1,GOLD,s1_inter_s2_direct
yen11,page_0118,2,𡖋,làm,0,REVIEW,unconfirmed
yen11,page_0118,2,牢,sao,1,GOLD,s1_inter_s2_direct
yen11,page_0118,2,团,Bấy,0,REVIEW,unconfirmed
yen11,page_0118,2,泽,giờ,0,REVIEW,unconfirmed
yen11,page_0118,2,官,quan,1,GOLD,s1_inter_s2_direct
yen11,page_0118,2,入,ấy,0,REVIEW,unconfirmed
yen11,page_0118,2,哦,dạy,0,REVIEW,unconfirmed
yen11,page_0118,2,莒,đầy,0,REVIEW,unconfirmed
yen11,page_0118,2,四,tớ,1,GOLD,s1_inter_s2_direct
yen11,page_0118,2,故,đi,0,REVIEW,unconfirmed
yen11,page_0118,2,𬒳,xem,0,REVIEW,unconfirmed
yen11,page_0118,2,奴,Nó,1,GOLD,s1_inter_s2_direct
yen11,page_0118,2,庒,chẳng,1,GOLD,s1_inter_s2_direct
yen11,page_0118,2,祗,xem,0,REVIEW,unconfirmed
yen11,page_0118,2,体,thấy,1,GOLD,s1_inter_s2_direct
yen11,page_0118,3,帝,đí,1,GOLD,s1_inter_s2_direct
yen11,page_0118,3,之,gì,1,GOLD,s1_inter_s2_direct
yen11,page_0118,3,官,Quan,1,GOLD,s1_inter_s2_direct
yen11,page_0118,3,嚶,ra,0,REVIEW,unconfirmed
yen11,page_0118,3,連,liền,1,GOLD,s1_inter_s2_direct
yen11,page_0118,3,体,thấy,1,GOLD,s1_inter_s2_direct
yen11,page_0118,3,早,người,1,GOLD,s1_inter_s2_similar
yen11,page_0118,3,事,sợ,1,GOLD,s1_inter_s2_similar
yen11,page_0118,3,共,cùng,1,GOLD,s1_inter_s2_direct
yen11,page_0118,3,祧,lạy,0,REVIEW,unconfirmed
yen11,page_0118,3,麻,mà,1,GOLD,s1_inter_s2_direct
yen11,page_0118,3,浪,rằng,1,GOLD,s1_inter_s2_direct
yen11,page_0118,3,柴,Thầy,1,GOLD,s1_inter_s2_direct
yen11,page_0118,3,笑,hãy,1,GOLD,s1_inter_s2_similar
yen11,page_0118,3,術,về,1,GOLD,s1_inter_s2_similar
yen11,page_0118,3,矯,kẻo,1,GOLD,s1_inter_s2_direct
yen11,page_0118,3,万,Đức,0,REVIEW,unconfirmed
yen11,page_0118,3,土,chúa,0,REVIEW,unconfirmed
yen11,page_0118,3,斥,Trời,0,REVIEW,unconfirmed
yen11,page_0118,3,罰,phạt,1,GOLD,s1_inter_s2_direct
yen11,page_0118,3,碎,tôi,1,GOLD,s1_inter_s2_direct
yen11,page_0118,4,碎,Tôi,1,GOLD,s1_inter_s2_direct
yen11,page_0118,4,宜,nghe,1,GOLD,s1_inter_s2_direct
yen11,page_0118,4,夜,lời,0,REVIEW,unconfirmed
yen11,page_0118,4,榮,thầy,0,REVIEW,unconfirmed
yen11,page_0118,4,庄,chẳng,1,GOLD,s1_inter_s2_direct
yen11,page_0118,4,敬,dám,0,REVIEW,unconfirmed
yen11,page_0118,4,罰,phạt,1,GOLD,s1_inter_s2_direct
yen11,page_0118,4,坦,đất,1,GOLD,s1_inter_s2_direct
yen11,page_0118,4,尺,này,0,REVIEW,unconfirmed
yen11,page_0118,4,女,nữa,1,GOLD,s1_inter_s2_direct
yen11,page_0118,4,旦,Đến,1,GOLD,s1_inter_s2_direct
yen11,page_0118,4,歛,sớm,1,GOLD,s1_inter_s2_direct
yen11,page_0118,4,埋,mai,1,GOLD,s1_inter_s2_direct
yen11,page_0118,4,連,liên,1,GOLD,s1_inter_s2_direct
yen11,page_0118,4,嚶,ra,0,REVIEW,unconfirmed
yen11,page_0118,4,麻,mà,1,GOLD,s1_inter_s2_direct
yen11,page_0118,4,哿,cả,1,GOLD,s1_inter_s2_direct
yen11,page_0118,4,常,và,0,REVIEW,unconfirmed
yen11,page_0118,4,城,thành,1,GOLD,s1_inter_s2_direct
yen11,page_0118,4,明,mừng,1,GOLD,s1_inter_s2_direct
yen11,page_0118,4,凜,lăm,0,REVIEW,unconfirmed
yen11,page_0118,5,仍,Những,1,GOLD,s1_inter_s2_direct
yen11,page_0118,5,法,phép,1,GOLD,s1_inter_s2_direct
yen11,page_0118,5,還,lạ,1,GOLD,s1_inter_s2_similar
yen11,page_0118,5,早,người,1,GOLD,s1_inter_s2_similar
yen11,page_0118,5,白,làm,0,REVIEW,unconfirmed
yen11,page_0118,5,時,thì,1,GOLD,s1_inter_s2_direct
yen11,page_0118,5,計,kể,1,GOLD,s1_inter_s2_direct
yen11,page_0118,5,庄,chăng,1,GOLD,s1_inter_s2_direct
yen11,page_0118,5,掣,xiết,1,GOLD,s1_inter_s2_direct
yen11,page_0118,5,翁,ông,1,GOLD,s1_inter_s2_direct
yen11,page_0118,5,垩,Thánh,1,GOLD,s1_inter_s2_direct
yen11,page_0118,5,槎,Si,0,REVIEW,unconfirmed
yen11,page_0118,5,為,vê,1,GOLD,s1_inter_s2_direct
yen11,page_0118,5,踏,tê,1,GOLD,s1_inter_s2_similar
yen11,page_0118,5,著,chép,0,REVIEW,unconfirmed
yen11,page_0118,5,創,đầy,0,REVIEW,unconfirmed
yen11,page_0118,5,莒,bốn,0,REVIEW,unconfirmed
yen11,page_0118,5,果,quyển,0,REVIEW,unconfirmed
yen11,page_0118,5,冊,sách,1,GOLD,s1_inter_s2_direct
yen11,page_0118,5,仍,những,1,GOLD,s1_inter_s2_direct
yen11,page_0118,6,法,ni,0,REVIEW,diverged_column
yen11,page_0118,6,昇,a,0,REVIEW,diverged_column
yen11,page_0118,6,𡖋,nô,0,REVIEW,diverged_column
yen11,page_0118,6,事,sự,1,REVIEW,diverged_column
yen11,page_0118,6,尼,về,0,REVIEW,diverged_column
yen11,page_0118,6,拱,bổn,0,REVIEW,diverged_column
yen11,page_0118,6,法,đạo,0,REVIEW,diverged_column
yen11,page_0118,6,女,mà,1,REVIEW,diverged_column
yen11,page_0118,6,因,bởi,0,REVIEW,diverged_column
yen11,page_0118,6,𢎯,vợ,0,REVIEW,diverged_column
yen11,page_0118,6,吝,vua,0,REVIEW,diverged_column
yen11,page_0118,6,昇,chẳng,0,REVIEW,diverged_column
yen11,page_0118,6,悶,có,0,REVIEW,diverged_column
yen11,page_0118,6,䓁,tin,0,REVIEW,diverged_column
yen11,page_0118,6,役,thật,0,REVIEW,diverged_column
yen11,page_0118,6,共,thì,0,REVIEW,diverged_column
yen11,page_0118,6,希,can,0,REVIEW,diverged_column
yen11,page_0118,6,要,vua,0,REVIEW,diverged_column
yen11,page_0118,6,常,hai,0,REVIEW,diverged_column
yen11,page_0118,6,連,ba,0,REVIEW,diverged_column
yen11,page_0118,7,𤰞,lần,0,REVIEW,diverged_column
yen11,page_0118,7,尺,chăng,0,REVIEW,diverged_column
yen11,page_0118,7,亜,cho,0,REVIEW,diverged_column
yen11,page_0118,7,奴,thầy,0,REVIEW,diverged_column
yen11,page_0118,7,事,vào,0,REVIEW,diverged_column
yen11,page_0118,7,術,Người,0,REVIEW,diverged_column
yen11,page_0118,7,本,liền,0,REVIEW,diverged_column
yen11,page_0118,7,道,ăn,0,REVIEW,diverged_column
yen11,page_0118,7,麻,chay,0,REVIEW,diverged_column
yen11,page_0118,7,罢,bảy,1,REVIEW,diverged_column
yen11,page_0118,7,偹,mặc,0,REVIEW,diverged_column
yen11,page_0118,7,希,áo,0,REVIEW,diverged_column
yen11,page_0118,7,庒,nhăm,1,REVIEW,diverged_column
yen11,page_0118,7,固,cho,0,REVIEW,diverged_column
yen11,page_0118,7,信,ép,0,REVIEW,diverged_column
yen11,page_0118,7,实,thit,0,REVIEW,diverged_column
yen11,page_0118,7,時,thì,1,GOLD,s1_inter_s2_direct
yen11,page_0118,7,諫,An,1,GOLD,s1_inter_s2_direct
yen11,page_0118,7,冶,tô,0,REVIEW,diverged_column
yen11,page_0118,7,巴,mới,0,REVIEW,diverged_column
yen11,page_0118,8,各,phép,0,REVIEW,unconfirmed
yen11,page_0118,8,庄,người,0,REVIEW,unconfirmed
yen11,page_0118,8,朱,làm,0,REVIEW,unconfirmed
yen11,page_0118,8,柴,Sự,0,REVIEW,unconfirmed
yen11,page_0118,8,包,sau,0,REVIEW,unconfirmed
yen11,page_0118,8,昇,này,0,REVIEW,unconfirmed
yen11,page_0118,8,連,cùng,0,REVIEW,unconfirmed
yen11,page_0118,8,𡚶,phép,0,REVIEW,unconfirmed
yen11,page_0118,8,茶,lạ,0,REVIEW,unconfirmed
yen11,page_0118,8,䵟,nữa,0,REVIEW,unconfirmed
yen11,page_0118,8,䏷,có,0,REVIEW,unconfirmed
yen11,page_0118,8,黙,một,0,REVIEW,unconfirmed
yen11,page_0118,8,琰,lần,0,REVIEW,unconfirmed
yen11,page_0118,8,命,người,1,GOLD,s1_inter_s2_direct
yen11,page_0118,8,策,muốn,0,REVIEW,unconfirmed
yen11,page_0118,8,押,toan,0,REVIEW,unconfirmed
yen11,page_0118,8,姻,việc,0,REVIEW,unconfirmed
yen11,page_0118,8,時,cùng,0,REVIEW,unconfirmed
yen11,page_0118,8,垩,vua,0,REVIEW,unconfirmed
yen11,page_0118,8,安,La,0,REVIEW,unconfirmed
yen11,page_0118,8,穌,va,0,REVIEW,unconfirmed
yen11,page_0118,8,買,sen,0,REVIEW,unconfirmed
yen11,page_0120,0,保,bảo,1,GOLD,s1_inter_s2_direct
yen11,page_0120,0,浪,răng,1,GOLD,s1_inter_s2_direct
yen11,page_0120,0,矣,Hãy,1,GOLD,s1_inter_s2_direct
yen11,page_0120,0,包,vào,1,GOLD,s1_inter_s2_direct
yen11,page_0120,0,戾,nhà,0,REVIEW,diverged_column
yen11,page_0120,0,团,Bấy,0,REVIEW,diverged_column
yen11,page_0120,0,除,giờ,1,REVIEW,diverged_column
yen11,page_0120,0,昇,người,0,REVIEW,diverged_column
yen11,page_0120,0,連,liền,1,REVIEW,diverged_column
yen11,page_0120,0,乞,vào,0,REVIEW,diverged_column
yen11,page_0120,0,麻,mà,1,GOLD,s1_inter_s2_direct
yen11,page_0120,0,几,kẻ,1,GOLD,s1_inter_s2_direct
yen11,page_0120,0,仔,giữ,0,REVIEW,diverged_column
yen11,page_0120,0,㪯,cửa,1,GOLD,s1_inter_s2_direct
yen11,page_0120,0,庒,chăng,1,GOLD,s1_inter_s2_direct
yen11,page_0120,0,体,thấy,1,GOLD,s1_inter_s2_direct
yen11,page_0120,0,戈,qua,1,GOLD,s1_inter_s2_direct
yen11,page_0120,0,欺,Khi,1,GOLD,s1_inter_s2_direct
yen11,page_0120,0,旦,đến,1,GOLD,s1_inter_s2_direct
yen11,page_0120,0,尼,nơi,1,GOLD,s1_inter_s2_direct
yen11,page_0120,0,焉,vua,0,REVIEW,diverged_column
yen11,page_0120,0,御,ngự,1,REVIEW,diverged_column
yen11,page_0120,1,俸,bồng,1,GOLD,s1_inter_s2_similar
yen11,page_0120,1,祝,chốc,1,GOLD,s1_inter_s2_direct
yen11,page_0120,1,連,liên,1,GOLD,s1_inter_s2_direct
yen11,page_0120,1,桎,cháy,1,GOLD,s1_inter_s2_similar
yen11,page_0120,1,時,thì,1,GOLD,s1_inter_s2_direct
yen11,page_0120,1,希,vua,0,REVIEW,unconfirmed
yen11,page_0120,1,事,sợ,1,GOLD,s1_inter_s2_similar
yen11,page_0120,1,吏,lại,1,GOLD,s1_inter_s2_direct
yen11,page_0120,1,沽,trối,0,REVIEW,unconfirmed
yen11,page_0120,1,曳,dậy,1,GOLD,s1_inter_s2_direct
yen11,page_0120,1,麻,mà,1,GOLD,s1_inter_s2_direct
yen11,page_0120,1,𡖋,làm,0,REVIEW,unconfirmed
yen11,page_0120,1,冷,lành,1,GOLD,s1_inter_s2_direct
yen11,page_0120,1,共,cùng,1,GOLD,s1_inter_s2_direct
yen11,page_0120,1,㝵,người,1,GOLD,s1_inter_s2_direct
yen11,page_0120,1,真,xin,1,GOLD,s1_inter_s2_direct
yen11,page_0120,1,事,sự,1,GOLD,s1_inter_s2_direct
yen11,page_0120,1,之,gì,1,GOLD,s1_inter_s2_direct
yen11,page_0120,1,時,thì,1,GOLD,s1_inter_s2_direct
yen11,page_0120,1,朱,cho,1,GOLD,s1_inter_s2_direct
yen11,page_0120,1,事,sự,1,GOLD,s1_inter_s2_direct
yen11,page_0120,1,人,ấy,0,REVIEW,unconfirmed
yen11,page_0120,1,双,song,1,GOLD,s1_inter_s2_direct
yen11,page_0120,2,离,le,1,GOLD,s1_inter_s2_direct
yen11,page_0120,2,黄,vàng,1,GOLD,s1_inter_s2_direct
yen11,page_0120,2,泊,bạc,1,GOLD,s1_inter_s2_direct
yen11,page_0120,2,希,vua,0,REVIEW,unconfirmed
yen11,page_0120,2,宋,cho,1,GOLD,s1_inter_s2_similar
yen11,page_0120,2,碎,tôi,1,GOLD,s1_inter_s2_direct
yen11,page_0120,2,庒,chăng,1,GOLD,s1_inter_s2_direct
yen11,page_0120,2,花,lấy,1,GOLD,s1_inter_s2_similar
yen11,page_0120,2,旦,Đến,1,GOLD,s1_inter_s2_direct
yen11,page_0120,2,欺,khi,1,GOLD,s1_inter_s2_direct
yen11,page_0120,2,分,Đức,0,REVIEW,unconfirmed
yen11,page_0120,2,主,Chúa,1,GOLD,s1_inter_s2_direct
yen11,page_0120,2,尽,Trời,0,REVIEW,unconfirmed
yen11,page_0120,2,悶,muốn,1,GOLD,s1_inter_s2_direct
yen11,page_0120,2,把,trả,1,GOLD,s1_inter_s2_direct
yen11,page_0120,2,功,công,1,GOLD,s1_inter_s2_direct
yen11,page_0120,2,朱,cho,1,GOLD,s1_inter_s2_direct
yen11,page_0120,2,早,người,1,GOLD,s1_inter_s2_similar
yen11,page_0120,2,色,đã,1,GOLD,s1_inter_s2_similar
yen11,page_0120,2,叙,già,0,REVIEW,unconfirmed
yen11,page_0120,2,銑,chín,0,REVIEW,unconfirmed
yen11,page_0120,2,遇,mươi,0,REVIEW,unconfirmed
yen11,page_0120,3,糁,tám,1,GOLD,s1_inter_s2_direct
yen11,page_0120,3,𡻕,tuổi,1,GOLD,s1_inter_s2_direct
yen11,page_0120,3,保,bảo,1,GOLD,s1_inter_s2_direct
yen11,page_0120,3,朱,cho,1,GOLD,s1_inter_s2_direct
yen11,page_0120,3,别,biết,1,GOLD,s1_inter_s2_direct
yen11,page_0120,3,䏷,ngày,0,REVIEW,unconfirmed
yen11,page_0120,3,生,sinh,1,GOLD,s1_inter_s2_direct
yen11,page_0120,3,時,thì,1,GOLD,s1_inter_s2_direct
yen11,page_0120,3,昇,Người,0,REVIEW,unconfirmed
yen11,page_0120,3,連,liền,1,GOLD,s1_inter_s2_direct
yen11,page_0120,3,咽,nói,0,REVIEW,unconfirmed
yen11,page_0120,3,共,cùng,1,GOLD,s1_inter_s2_direct
yen11,page_0120,3,莒,đầy,0,REVIEW,unconfirmed
yen11,page_0120,3,四,tớ,1,GOLD,s1_inter_s2_direct
yen11,page_0120,3,腹,răng,1,GOLD,s1_inter_s2_similar
yen11,page_0120,3,茄,Nhà,1,GOLD,s1_inter_s2_direct
yen11,page_0120,3,柴,thầy,1,GOLD,s1_inter_s2_direct
yen11,page_0120,3,色,đã,1,GOLD,s1_inter_s2_similar
