sample_id,image,book,page,column,ocr_char,syllable,label,tier,rule,bbox,crop_w,crop_h,R_candidates,R_size,ocr_in_R,pred,sec,pred_cjk,n_cjk,one_cjk,first,first_in_R,any_in_R,eq_kinh,first_in_vocab,kinh_in_R,is_empty,latin,multi,no_cjk
M2_0451,syllable/stt11_page_0068_c08_154.png,stt11,page_0068,8,乔,trời,,SYLLABLE,nghia_consensus_tu_silver,"[388, 602, 492, 719]",85,133,|俼|天|旹|𠅜|𠳒|𡗶|𢚸|𣈗|𫯝|𫶸|󱞿|沈,13,False,```markdown  ```,0.595,,0,False,,False,False,False,False,False,False,True,False,True
M2_0452,silver/stt11_page_0016_c07_133.png,stt11,page_0016,7,按,cũng,拱,SILVER,s2_inter_s3_corrected,"[571, 619, 682, 739]",132,148,亦|供|共|吏|垬|廾|拱|拲|珙|龔|㤨|𠔏|𦱹|𩇿|𩛘|󰟔|󰠃,17,False,,0.748,,0,False,,False,False,False,False,False,True,False,False,True
M2_0453,syllable/stt11_page_0180_c06_130.png,stt11,page_0180,6,方,đức,,SYLLABLE,nghia_consensus,"[744, 2409, 848, 2512]",98,108,|𱐩|𱝮|徳|德|恴|悳|惪|㤫|㥀|㥁|䙷|𢛳|𢜖|𢠀|𢤊|𨗌|𨗤|𭲖|󰆙|󱉎,21,False,分,0.490,分,1,True,分,False,False,False,True,False,False,False,False,False
M2_0454,silver/stt11_page_0058_c05_097.png,stt11,page_0058,5,逢,c,極,SILVER,s2_inter_s3_corrected,"[882, 1422, 989, 1530]",127,114,極|󱥌,2,False,,0.622,,0,False,,False,False,False,False,False,True,False,False,True
M2_0455,silver/stt11_page_0190_c08_156.png,stt11,page_0190,8,我,thầy,柴,SILVER,s2_inter_s3_corrected,"[913, 1166, 1014, 1281]",91,133,||偨|柴|祡|茈|賴|𪪀,8,False,凡,0.485,凡,1,True,凡,False,False,False,True,False,False,False,False,False
M2_0456,syllable/stt11_page_0066_c05_095.png,stt11,page_0066,5,人,ấy,,SYLLABLE,nghia_consensus,"[872, 1254, 979, 1363]",101,129,𱍸|乙|倚|噫|娎|帝|悥|意|憶|椅|衣|衤|𠂎|𠋣|𠶷|𢡃|𧘇|𪬫|𫢚|󰀎|󱦝|󱰁|啩|怪|掛|撌|癸|紙|𠶔|𢫞|𢯗|𥿗,32,False,八,0.599,八,1,True,八,False,False,False,True,False,False,False,False,False
M2_0457,syllable/stt11_page_0134_c09_180.png,stt11,page_0134,9,新,đoạn,,SYLLABLE,nghia_consensus_tu_silver,"[243, 415, 347, 518]",83,100,断|斷|椴|段|毈|碫|籪|緞|缎|腶|鍛|锻|㫁|𠜷|𠝅|𠡱|𠩻|𠪅|𠸿|𣂢|𣂣|𣂱|𣂸|𣂾|𣃔|𣦕|𣦙|𦂰|𩏇|𭮫|󰞂|󰠣|塅|夺|奪,35,False,```markdown  ```,0.516,,0,False,,False,False,False,False,False,False,True,False,True
M2_0458,syllable/stt11_page_0234_c05_083.png,stt11,page_0234,5,行,đức,,SYLLABLE,nghia_consensus,"[850, 2111, 954, 2225]",105,138,|𱐩|𱝮|徳|德|恴|悳|惪|㤫|㥀|㥁|䙷|𢛳|𢜖|𢠀|𢤊|𨗌|𨗤|𭲖|󰆙|󱉎,21,False,上,0.656,上,1,True,上,False,False,False,True,False,False,False,False,False
M2_0459,silver/stt11_page_0042_c07_115.png,stt11,page_0042,7,教,lê,黎,SILVER,s2_inter_s3_corrected,"[585, 1811, 690, 1915]",96,124,栛|梨|梸|棃|犁|犂|琍|璃|瓈|筣|茘|荔|莉|菞|蔾|藜|蠡|黎|黧|㰀|㴝|䊍|䔧|䵓|𠠍|𤛺|𤛼|𤛿|𥝫|𥟖|𥡓|𥡚|𥢀|𦴙|𦶭|𦺙|𧅏|𨛫|𨝟|𨩂|𪏭|𪏯|𪏱|𪏵|󰣀|捗|逦|邐,48,False,```markdown  ```,0.637,,0,False,,False,False,False,False,False,False,True,False,True
M2_0460,syllable/stt11_page_0286_c04_068.png,stt11,page_0286,4,肉,lời,,SYLLABLE,nghia_consensus,"[1000, 992, 1104, 1112]",83,141,例|俐|分|利|吝|唎|坘|塁|痢|行|調|𠅜|𠇮|𠜫|𠳐|𠳒|𡗶|𢈱|𢚸|𥒥|𥝢|𥝤|𫜗|󰂫|󰢊|󱊻|唩,27,False,```markdown  ```,0.633,,0,False,,False,False,False,False,False,False,True,False,True
M2_0461,silver/stt11_page_0248_c06_111.png,stt11,page_0248,6,安,hỏi,每,SILVER,s2_inter_s3_corrected,"[711, 714, 812, 825]",100,130,哙|喂|嗨|噲|坙|每|磊|誨|𠳨|𫊹|󰢽|󰭃|󱛵,13,False,,0.616,,0,False,,False,False,False,False,False,True,False,False,True
M2_0462,syllable/stt11_page_0264_c09_184.png,stt11,page_0264,9,万,đức,,SYLLABLE,nghia_consensus,"[279, 1177, 380, 1276]",78,115,|𱐩|𱝮|徳|德|恴|悳|惪|㤫|㥀|㥁|䙷|𢛳|𢜖|𢠀|𢤊|𨗌|𨗤|𭲖|󰆙|󱉎,21,False,```markdown  ```,0.425,,0,False,,False,False,False,False,False,False,True,False,True
M2_0463,syllable/stt11_page_0110_c09_183.png,stt11,page_0110,9,岐,chê,,SYLLABLE,nghia_consensus_tu_silver,"[259, 1625, 356, 1733]",81,129,|吱|支|𠶜|𢛍,5,False,,0.472,,0,False,,False,False,False,False,False,True,False,False,True
M2_0464,syllable/stt11_page_0158_c03_047.png,stt11,page_0158,3,䍐,ra,,SYLLABLE,nghia_consensus,"[1172, 599, 1275, 705]",97,130,||||𱜂|出|加|囉|囖|威|廾|歯|羅|群|蔞|𠚢|𦉼|𦋦|𪜀|𪞷|𪡔|𫥧|𫥨|𬎷|𬙛|󰑼|󰑾|󰔏|󰝋|󰮤|󰯊|󰲺|󱈮|󱚓|󱜐|󱡾|󱤂,37,False,```markdown  ```,0.684,,0,False,,False,False,False,False,False,False,True,False,True
M2_0465,syllable/stt11_page_0146_c06_113.png,stt11,page_0146,6,王,vậy,,SYLLABLE,nghia_consensus_tu_silver,"[691, 456, 796, 569]",78,136,丕|仳|呸|物|特|盃|㔻|𠦓,8,False,```markdown  ```,0.634,,0,False,,False,False,False,False,False,False,True,False,True
M2_0466,syllable/stt11_page_0074_c03_052.png,stt11,page_0074,3,庶,mà,,SYLLABLE,nghia_consensus_tu_silver,"[1187, 1406, 1299, 1532]",112,156,|傌|嘛|女|痳|罵|菻|蔴|調|駡|高|麻|默|𢠩|𢳀|𣻕|𦋻|𦓡|𦲬|󱰷|󱰹,21,False,,0.745,,0,False,,False,False,False,False,False,True,False,False,True
M2_0467,silver/stt11_page_0064_c02_041.png,stt11,page_0064,2,將,thì,時,SILVER,s2_inter_s3_corrected,"[1387, 2364, 1491, 2474]",104,114,𱢑|匙|埘|塒|寺|峕|常|提|时|旹|時|晨|曟|榯|氏|畤|秲|茄|莳|蒔|辰|鍉|鰣|鲥|㔭|㫑|㫭|㮛|䈕|䢈|𠨱|𠨷|𠩐|𠩟|𠱾|𡗶|𡺈|𡺞|𢁈|𣅱|𣈜|𥊘|𥫽|𦔌|𦱎|𦱗|𦸎|𨑃|𨑄|𨥌|𩶬|𪰛|𬀦|󰣡|󱞑|㖘,56,False,,0.538,,0,False,,False,False,False,False,False,True,False,False,True
M2_0468,syllable/stt11_page_0098_c02_031.png,stt11,page_0098,2,人,ấy,,SYLLABLE,nghia_consensus_tu_silver,"[1330, 1457, 1437, 1565]",70,132,𱍸|乙|倚|噫|娎|帝|悥|意|憶|椅|衣|衤|𠂎|𠋣|𠶷|𢡃|𧘇|𪬫|𫢚|󰀎|󱦝|󱰁|啩|怪|掛|撌|癸|紙|𠶔|𢫞|𢯗|𥿗,32,False,,0.483,,0,False,,False,False,False,False,False,True,False,False,True
M2_0469,silver/stt11_page_0060_c01_010.png,stt11,page_0060,1,人,làm,乄,SILVER,s2_inter_s3_corrected,"[1474, 1293, 1587, 1396]",94,82,|乄|滥|漤|濫|灠|爪|爫|藍|㕚|𣩂|𣽦|𪵯|𫜵|𬈋|󰥎|󱛝,17,False,体,0.363,体,1,True,体,False,False,False,True,False,False,False,False,False
M2_0470,syllable/stt11_page_0246_c08_165.png,stt11,page_0246,8,隻,nghĩa,,SYLLABLE,nghia_consensus_tu_silver,"[399, 1370, 499, 1476]",102,130,|𱻊|义|儀|羛|義|解|誼|𠌾|󰒂,10,False,,0.566,,0,False,,False,False,False,False,False,True,False,False,True
M2_0471,silver/stt11_page_0054_c09_181.png,stt11,page_0054,9,後,việc,役,SILVER,s2_inter_s3_corrected,"[263, 1105, 368, 1214]",113,135,||𱥺|伇|役|沒|𠈧|𠈿|𭛣|󰒴|󰜄|󱮓,12,False,,0.666,,0,False,,False,False,False,False,False,True,False,False,True
M2_0472,silver/stt11_page_0226_c01_003.png,stt11,page_0226,1,尺,này,尼,SILVER,s2_inter_s3_corrected,"[1455, 699, 1559, 814]",107,138,又|呢|尼|怩|昵|㖠|㞾|䛏|𠉞|𠼱|𠽬|𡰱|𡲌|𣭙|𫢩|󱟼,16,False,山,0.590,山,1,True,山,False,False,False,True,False,False,False,False,False
M2_0473,syllable/stt11_page_0236_c02_038.png,stt11,page_0236,2,希,vua,,SYLLABLE,nghia_consensus,"[1333, 2006, 1442, 2123]",91,134,君|噖|𠀹|𠁈|𠱩|𠱭|𠱰|𠺞|𢁨|𢂜|𢃊|𤤰|𪻟|𪼀|󰯯,15,False,,0.564,,0,False,,False,False,False,False,False,True,False,False,True
M2_0474,syllable/stt11_page_0166_c03_045.png,stt11,page_0166,3,署,rô,,SYLLABLE,nghia_consensus,"[1163, 897, 1274, 1016]",108,147,噜|嚕|魲|鮋|鯈|鱸|𩼁|𩽬|𫙔|𬠩|󱅫,11,False,,0.628,,0,False,,False,False,False,False,False,True,False,False,True
M2_0475,silver/stt11_page_0080_c04_064.png,stt11,page_0080,4,昇,người,㝵,SILVER,s2_inter_s3_corrected,"[1015, 518, 1121, 640]",105,143,仉|倘|儻|勜|匕|命|圤|徜|昆|皚|躺|辞|㝵|𠊚|𠊛|𣈗|𣈜|𤽗|𫴮|󱫱,20,False,.,0.692,,0,False,,False,False,False,False,False,False,False,False,True
M2_0476,silver/stt11_page_0218_c08_151.png,stt11,page_0218,8,𮚃,tham,貪,SILVER,s2_inter_s3_corrected,"[397, 591, 495, 703]",83,138,三|傪|参|參|叄|叅|探|掺|摻|曑|耼|聃|葠|蓡|蔘|薓|貪|贪|驂|骖|㕘|𠫭|𠫰|𠫵|𠬄|𠬅|𠻝|󰉶|縿|芩,30,False,,0.567,,0,False,,False,False,False,False,False,True,False,False,True
M2_0477,syllable/stt11_page_0200_c06_120.png,stt11,page_0200,6,色,đã,,SYLLABLE,nghia_consensus,"[708, 1408, 815, 1515]",77,110,乑|也|卒|吏|吔|它|拖|易|胣|諸|陀|㐌|𠰹|𢒕|𣦁|𧭷,16,False,```markdown  ```,0.527,,0,False,,False,False,False,False,False,False,True,False,True
M2_0478,syllable/stt11_page_0214_c07_132.png,stt11,page_0214,7,万,đức,,SYLLABLE,nghia_consensus,"[536, 961, 638, 1080]",112,139,|𱐩|𱝮|徳|德|恴|悳|惪|㤫|㥀|㥁|䙷|𢛳|𢜖|𢠀|𢤊|𨗌|𨗤|𭲖|󰆙|󱉎,21,False,?,0.677,,0,False,,False,False,False,False,False,False,False,False,True
M2_0479,silver/stt11_page_0260_c02_033.png,stt11,page_0260,2,選,lên,連,SILVER,s2_inter_s3_corrected,"[1301, 1391, 1401, 1500]",82,89,年|瑨|苓|蓮|連|𢧚|𨑗|𨕭|𨖲|𫧧|𬨠|𬨺|󰁯|󰓁,14,False,```markdown  ```,0.390,,0,False,,False,False,False,False,False,False,True,False,True
M2_0480,silver/stt11_page_0112_c08_154.png,stt11,page_0112,8,夲,hạ,下,SILVER,s2_inter_s3_corrected,"[414, 645, 528, 716]",106,87,丅|下|仮|假|厦|叚|吓|唬|啊|嗄|噎|复|夏|廈|暇|煆|芐|荷|賀|贺|鍜|𠁒|𠄟|𠩴|𠷚|𢇗|𢌂|𢌉|𣣺|𤹉|吇|罅|葭,33,False,,0.426,,0,False,,False,False,False,False,False,True,False,False,True
M2_0481,syllable/stt11_page_0128_c08_168.png,stt11,page_0128,8,餘,thờ,,SYLLABLE,nghia_consensus_tu_silver,"[401, 1509, 506, 1623]",107,135,𰨂|俆|徐|悇|扵|承|於|烏|祀|祠|蜍|蠩|賒|踈|除|䜹|𠄜|𣱏|𤋬|𤕘|𥚤|𨑦|𫀟|󰯺|󱡖,25,False,,0.661,,0,False,,False,False,False,False,False,True,False,False,True
M2_0482,syllable/stt11_page_0184_c04_064.png,stt11,page_0184,4,計,ghê,,SYLLABLE,nghia_consensus,"[1019, 642, 1138, 718]",124,94,世|乩|卟|稽|䭫|䭬|𠺳|𡃊|𥞞|𥟵|𥠻|𥡞|𥡳|𥡴|𩠜|𩠥|𩠦|𩠨|󰏲,19,False,,0.529,,0,False,,False,False,False,False,False,True,False,False,True
M2_0483,silver/stt11_page_0132_c02_036.png,stt11,page_0132,2,子,sự,事,SILVER,s2_inter_s3_corrected,"[1341, 1748, 1439, 1860]",55,132,亊|事|剚|叓|殖|耡|锄|麆|㕝|𠁱|𠫺|𠭆|𠭏|𤔇|筛|篩,16,False,i j k,0.470,,0,False,,False,False,False,False,False,False,True,False,True
M2_0484,syllable/stt11_page_0298_c04_080.png,stt11,page_0298,4,趍,đi,,SYLLABLE,nghia_consensus,"[1006, 2152, 1114, 2273]",126,147,|多|岃|移|跢|迻|𠫾|𨀕|𪠞|𫺲,10,False,,0.643,,0,False,,False,False,False,False,False,True,False,False,True
M2_0485,silver/stt11_page_0034_c02_031.png,stt11,page_0034,2,手,lòng,弄,SILVER,s2_inter_s3_corrected,"[1314, 1259, 1420, 1372]",115,139,峼|弄|情|挊|挵|淚|瘧|胣|㢅|㺯|𠧗|𡀜|𡱯|𢌮|𢙱|𢚸|𪫵|𪻒|𬚼|𬛃|󰇑|󰝅|󰟯,23,False,,0.671,,0,False,,False,False,False,False,False,True,False,False,True
M2_0486,syllable/stt11_page_0186_c08_158.png,stt11,page_0186,8,聘,ngày,,SYLLABLE,nghia_consensus,"[418, 1788, 524, 1912]",127,145,ヌ||匕|又|挧|時|㝵|𣈗|𣈜|𣦍|𬏝,11,False,,0.744,,0,False,,False,False,False,False,False,True,False,False,True
M2_0487,silver/stt11_page_0254_c02_027.png,stt11,page_0254,2,昇,người,㝵,SILVER,s2_inter_s3_corrected,"[1313, 954, 1419, 1064]",106,136,仉|倘|儻|勜|匕|命|圤|徜|昆|皚|躺|辞|㝵|𠊚|𠊛|𣈗|𣈜|𤽗|𫴮|󱫱,20,False,午,0.665,午,1,True,午,False,False,False,True,False,False,False,False,False
M2_0488,syllable/stt11_page_0178_c03_058.png,stt11,page_0178,3,趍,đi,,SYLLABLE,nghia_consensus,"[1166, 1837, 1272, 1955]",96,145,|多|岃|移|跢|迻|𠫾|𨀕|𪠞|𫺲,10,False,终,0.675,终,1,True,终,False,False,False,True,False,False,False,False,False
M2_0489,syllable/stt11_page_0252_c01_012.png,stt11,page_0252,1,白,làm,,SYLLABLE,nghia_consensus,"[1494, 1473, 1575, 1577]",89,106,|乄|滥|漤|濫|灠|爪|爫|藍|㕚|𣩂|𣽦|𪵯|𫜵|𬈋|󰥎|󱛝,17,False,),0.433,,0,False,,False,False,False,False,False,False,False,False,True
M2_0490,syllable/stt11_page_0280_c06_113.png,stt11,page_0280,6,人,ấy,,SYLLABLE,nghia_consensus,"[741, 1100, 849, 1216]",109,136,𱍸|乙|倚|噫|娎|帝|悥|意|憶|椅|衣|衤|𠂎|𠋣|𠶷|𢡃|𧘇|𪬫|𫢚|󰀎|󱦝|󱰁|啩|怪|掛|撌|癸|紙|𠶔|𢫞|𢯗|𥿗,32,False,心,0.684,心,1,True,心,False,False,False,True,False,False,False,False,False
M2_0491,silver/stt11_page_0100_c09_187.png,stt11,page_0100,9,石,vậy,丕,SILVER,s2_inter_s3_corrected,"[284, 2282, 381, 2395]",78,119,丕|仳|呸|物|特|盃|㔻|𠦓,8,False,五,0.412,五,1,True,五,False,False,False,True,False,False,False,False,False
M2_0492,silver/stt11_page_0078_c06_123.png,stt11,page_0078,6,兹,nhà,茹,SILVER,s2_inter_s3_corrected,"[671, 1689, 776, 1808]",104,143,伽|傢|如|宊|家|牙|芽|茄|茹|䋈|𠖔|𡧚|𡩀|𡩅|𡩙|𡩚|𡩵|𨔽|󰕒,19,False,2,0.694,,0,False,,False,False,False,False,False,False,False,False,True
M2_0493,syllable/stt11_page_0012_c06_110.png,stt11,page_0012,6,人,ấy,,SYLLABLE,nghia_consensus_tu_silver,"[729, 726, 838, 838]",102,133,𱍸|乙|倚|噫|娎|帝|悥|意|憶|椅|衣|衤|𠂎|𠋣|𠶷|𢡃|𧘇|𪬫|𫢚|󰀎|󱦝|󱰁|啩|怪|掛|撌|癸|紙|𠶔|𢫞|𢯗|𥿗,32,False,```markdown  ```,0.694,,0,False,,False,False,False,False,False,False,True,False,True
M2_0494,silver/stt11_page_0044_c09_156.png,stt11,page_0044,9,更,a,亜,SILVER,s2_inter_s3_corrected,"[316, 819, 411, 922]",98,122,丫|了|亜|亞|兮|呀|呵|哑|啊|啞|嗄|堊|妸|娿|婀|婐|婭|客|屙|惡|枒|桠|椏|狣|疴|痾|訶|鈳|錏|錒|铔|锕|阿|雅|鴉|鵶|鸦|䢝|𠄮|𠲞|𣉩|𣏎|𩭯|𩿗|𪀨|𪀹|也|价|伽|假|價|剐|剮|叚|吔|吖|咖|啫|夏|嫁|寡|寫|惈|拁|斝|果|架|枷|柘|查|榎|槚|檟|液|珈|痂|稼|笳|箸|篾|粿|者|茄|菓|葭|蔗|蜾|賈|贾|赭|跏|輠|过|这|迦|這|過|遮|錁|锞|駕|驾|鷓|鹧|㨋|𣂃|𣨕|𥳅|𦁹|𦓅|𦩳|𧵟|𨔾|𩾷|𪇍|𪝪|𪢆|𫅷,118,False,,0.557,,0,False,,False,False,False,False,False,True,False,False,True
M2_0495,syllable/stt11_page_0216_c04_081.png,stt11,page_0216,4,覺,đâu,,SYLLABLE,nghia_consensus_tu_silver,"[1049, 1929, 1152, 2035]",99,103,|||||𱏫|丟|丢|兜|兠|厾|叨|唗|篼|芇|蔸|銩|铥|頭|颩|饕|㿡|𠙧|𤾆|𤾇|𦄓|𦆘|𦋌|𨩁|𫤩|󰠲|󰠳|󰦓|凅,34,False,```markdown  ```,0.580,,0,False,,False,False,False,False,False,False,True,False,True
M2_0496,syllable/stt11_page_0288_c05_088.png,stt11,page_0288,5,肉,lời,,SYLLABLE,nghia_consensus_tu_silver,"[896, 612, 1002, 727]",89,127,例|俐|分|利|吝|唎|坘|塁|痢|行|調|𠅜|𠇮|𠜫|𠳐|𠳒|𡗶|𢈱|𢚸|𥒥|𥝢|𥝤|𫜗|󰂫|󰢊|󱊻|唩,27,False,,0.444,,0,False,,False,False,False,False,False,True,False,False,True
M2_0497,syllable/stt11_page_0220_c05_091.png,stt11,page_0220,5,孟,vui,,SYLLABLE,nghia_consensus_tu_silver,"[888, 876, 992, 986]",120,122,|戞|杯|盃|衃|𠸟|𢝙|𢞂|𢠿|𣡝|𫽗|𬐩|󱩗|󱩘,14,False,```markdown  ```,0.735,,0,False,,False,False,False,False,False,False,True,False,True
M2_0498,syllable/stt11_page_0222_c01_010.png,stt11,page_0222,1,山,sang,,SYLLABLE,nghia_consensus,"[1461, 1324, 1573, 1436]",93,138,刅|创|刱|剏|剙|創|呛|嗆|床|廊|愴|戈|戗|戧|抢|搶|摤|朗|枪|槍|瀧|炝|熗|牀|牄|疮|瘡|禥|艭|跄|蹌|蹡|郎|郒|鎗|鏿|鑓|𠛂|𠛲|𠝀|𠝵|𠞴|𠟐|𢀨|𢲲|𢷇|𤶷|𤺨|𥎄|𦭠|𦭫|𨄂|𨖅|𨝥|𨱠|󱞻|󱮶|倉,58,False,,0.535,,0,False,,False,False,False,False,False,True,False,False,True
M2_0499,silver/stt11_page_0142_c09_177.png,stt11,page_0142,9,帖,xem,䀡,SILVER,s2_inter_s3_corrected,"[236, 652, 333, 763]",95,137,|佔|占|呫|姟|娂|瞻|袩|覘|貼|㡇|䀡|䄡|䦓|𤎥|𫀅|󰏙|󰠉,18,False,,0.562,,0,False,,False,False,False,False,False,True,False,False,True
M2_0500,syllable/stt11_page_0056_c08_148.png,stt11,page_0056,8,吊,nào,,SYLLABLE,nghia_consensus_tu_silver,"[420, 621, 525, 741]",95,146,|𱜢|儍|市|惱|牢|羅|芇|芾|閙|闹|鬧|㝹|𠅈|𠆴|𠇰|𡗚|𢂂|𦬝|𨶂|𫮇|󰅹,22,False,,0.645,,0,False,,False,False,False,False,False,True,False,False,True
M2_0501,syllable/stt11_page_0162_c04_081.png,stt11,page_0162,4,团,bấy,,SYLLABLE,nghia_consensus,"[1138, 1818, 1237, 1925]",121,127,卑|悲|曊|碑|罢|罷|貝|買|閇|閈|閉|闭|䠋|𠇍|𠐌|𠾚|𡭼|𡮁|𤰞|𥓓|𦋼|𧟽|𨳓|𨳯|𨳰|𨳲|𨵰|𪿨|󰋇|󰛠|󰭍|󱡋|󱤙|󱤣,34,False,],0.585,,0,False,,False,False,False,False,False,False,False,False,True
M2_0502,silver/stt11_page_0224_c05_107.png,stt11,page_0224,5,西,a,亜,SILVER,s2_inter_s3_corrected,"[879, 2185, 985, 2302]",104,127,丫|了|亜|亞|兮|呀|呵|哑|啊|啞|嗄|堊|妸|娿|婀|婐|婭|客|屙|惡|枒|桠|椏|狣|疴|痾|訶|鈳|錏|錒|铔|锕|阿|雅|鴉|鵶|鸦|䢝|𠄮|𠲞|𣉩|𣏎|𩭯|𩿗|𪀨|𪀹|也|价|伽|假|價|剐|剮|叚|吔|吖|咖|啫|夏|嫁|寡|寫|惈|拁|斝|果|架|枷|柘|查|榎|槚|檟|液|珈|痂|稼|笳|箸|篾|粿|者|茄|菓|葭|蔗|蜾|賈|贾|赭|跏|輠|过|这|迦|這|過|遮|錁|锞|駕|驾|鷓|鹧|㨋|𣂃|𣨕|𥳅|𦁹|𦓅|𦩳|𧵟|𨔾|𩾷|𪇍|𪝪|𪢆|𫅷,118,False,面,0.611,面,1,True,面,False,False,False,True,False,False,False,False,False
M2_0503,syllable/stt11_page_0164_c01_010.png,stt11,page_0164,1,𡬦,ông,,SYLLABLE,nghia_consensus,"[1478, 1546, 1581, 1659]",76,136,|嗡|東|王|翁|蓊|螉|鶲|䈵|𣸜|𩔚|𪂔|𪪳|󰎰|塕|滃|鹟,17,False,,0.467,,0,False,,False,False,False,False,False,True,False,False,True
M2_0504,syllable/stt11_page_0228_c05_099.png,stt11,page_0228,5,勿,đức,,SYLLABLE,nghia_consensus,"[861, 2108, 968, 2215]",67,130,|𱐩|𱝮|徳|德|恴|悳|惪|㤫|㥀|㥁|䙷|𢛳|𢜖|𢠀|𢤊|𨗌|𨗤|𭲖|󰆙|󱉎,21,False,入,0.442,入,1,True,入,False,False,False,True,False,False,False,False,False
M2_0505,syllable/stt11_page_0282_c01_001.png,stt11,page_0282,1,洶,ao,,SYLLABLE,nghia_consensus,"[1458, 537, 1561, 655]",103,143,||傉|凹|刀|呦|坳|幼|拗|泑|爊|釉|鏕|鏖|㓜|㘭|䆟|䥝|䫜|𠕄|𠯻|𢈈|𥑑|𧰽|𨰅|𪵲|𬇚|󱡥|󱧓|么|吆,31,False,,0.651,,0,False,,False,False,False,False,False,True,False,False,True
M2_0506,silver/stt11_page_0144_c08_165.png,stt11,page_0144,8,軒,ngàn,彦,SILVER,s3_head_bank_consensus,"[429, 1510, 532, 1605]",94,117,千|厈|垾|堓|屵|屽|岸|彥|彦|懯|㟁|𠦳|𡵃|𡶨|𢒊|𪶐|󰠛|󰭇|虤,19,False,```markdown  ```,0.521,,0,False,,False,False,False,False,False,False,True,False,True
M2_0507,syllable/stt11_page_0126_c08_136.png,stt11,page_0126,8,白,làm,,SYLLABLE,nghia_consensus_tu_silver,"[411, 1389, 507, 1507]",89,145,|乄|滥|漤|濫|灠|爪|爫|藍|㕚|𣩂|𣽦|𪵯|𫜵|𬈋|󰥎|󱛝,17,False,```markdown  ```,0.715,,0,False,,False,False,False,False,False,False,True,False,True
M2_0508,silver/stt11_page_0240_c07_155.png,stt11,page_0240,7,恨,răng,浪,SILVER,s2_inter_s3_corrected,"[561, 2136, 664, 2245]",87,135,|𲎩|凌|夌|浪|淩|齿|𦝄|𦢠|𪘵|𪤽|𫆢|𬹸|󰌻|󰛈|󱆋,16,False,,0.553,,0,False,,False,False,False,False,False,True,False,False,True
M2_0509,syllable/stt11_page_0072_c05_097.png,stt11,page_0072,5,祅,áo,,SYLLABLE,nghia_consensus_tu_silver,"[860, 1574, 969, 1690]",121,139,|墺|奥|奧|媄|嶴|懊|拗|澳|燠|袄|袎|襖|鐭|镺|隩|靿|㤇|𡒃|𢂅|𢂊|𥜌|𩉷|𩼈|𪥌|𬡢|噢|敎|教|敩|斆|校|槊|窖|芺|薁|覺|觉|鉸|餃|饺|𨬊|𪳞,43,False,,0.658,,0,False,,False,False,False,False,False,True,False,False,True
M2_0510,syllable/stt11_page_0188_c04_066.png,stt11,page_0188,4,𫊫,tao,,SYLLABLE,nghia_consensus_tu_silver,"[1028, 707, 1133, 820]",98,139,|傮|幍|慅|慒|掻|搔|曹|溞|糙|糟|繅|繰|缫|缲|臊|艘|蚤|蹧|遭|醩|鑿|騒|騷|骚|㮻|㿷|䖣|䗢|𠋺|𠑤|𢫼|𢭒|𢮞|𢸪|𣩒|𤔢|𥽹|𥽾|𦃐|𦏛|𦞢|𦞣|𦟅|𦠨|𦵩|𧈠|𧈡|𧎮|𧒮|𨗐|𨘜|𨙠|𨠷|𨣹|𨤇|𨤈|󰐌|唣|嘈|橝|漕|瘙|遁|遯|郕,66,False,,0.648,,0,False,,False,False,False,False,False,True,False,False,True
M2_0511,silver/stt11_page_0244_c05_106.png,stt11,page_0244,5,旱,toan,筭,SILVER,s2_inter_s3_corrected,"[865, 2211, 971, 2334]",106,151,|撰|散|櫲|狻|痠|祘|笇|筭|算|酸|鑽|䝜|𡀜|𢌺|𤷥|𥫫|𥮅|𨢽|𨣪|𪊴|󰛿|󰝺,23,False,```markdown  ```,0.756,,0,False,,False,False,False,False,False,False,True,False,True
M2_0512,silver/stt11_page_0268_c03_061.png,stt11,page_0268,3,停,làm,爫,SILVER,s2_inter_s3_corrected,"[1183, 2311, 1283, 2425]",100,139,|乄|滥|漤|濫|灠|爪|爫|藍|㕚|𣩂|𣽦|𪵯|𫜵|𬈋|󰥎|󱛝,17,False,,0.630,,0,False,,False,False,False,False,False,True,False,False,True
M2_0513,syllable/stt11_page_0118_c05_087.png,stt11,page_0118,5,夜,lời,,SYLLABLE,nghia_consensus,"[895, 606, 1003, 721]",112,138,例|俐|分|利|吝|唎|坘|塁|痢|行|調|𠅜|𠇮|𠜫|𠳐|𠳒|𡗶|𢈱|𢚸|𥒥|𥝢|𥝤|𫜗|󰂫|󰢊|󱊻|唩,27,False,,0.537,,0,False,,False,False,False,False,False,True,False,False,True
M2_0514,silver/stt11_page_0208_c05_091.png,stt11,page_0208,5,𤰞,là,罗,SILVER,s2_inter_s3_corrected,"[938, 628, 1039, 744]",113,136,||𱺵|卥|号|囉|容|廾|時|浪|纙|罗|羅|買|邏|㼈|𢌬|𦉼|𦋝|𦌴|𦲿|𨔍|𪜀|𪡔|𫥨|𬗢|󰀳|󰐥|󰑼|󱜐|󱧭,31,False,,0.632,,0,False,,False,False,False,False,False,True,False,False,True
