verse_id	page_idx	quocngu_page_file	verse_type	quoc_ngu	quoc_ngu_clean	confidence
1666	113	quocngu_p226_f249.jpg	bat	Từ đây mới hết nỗi trôi chốn no!	Từ đây mới hết nỗi trôi chốn no!	1.00
1667	114	quocngu_p228_f251.jpg	luc	Hỏi thăm ra chõn Ô Sào,	Hỏi thăm ra chõn Ô Sào,	1.00
1668	114	quocngu_p228_f251.jpg	bat	Quan sơn mấy dặm đi vào tới nơi.	Quan sơn mấy dặm đi vào tới nơi.	1.00
1669	114	quocngu_p228_f251.jpg	luc	Đoạn nầy tới thứ ra đời;	Đoạn nầy tới thứ ra đời;	1.00
1670	114	quocngu_p228_f251.jpg	bat	Vân Tiên thuở ấy ở nơi chùa chuyền.	Vân Tiên thuở ấy ở nơi chùa chuyền.	1.00
1671	114	quocngu_p228_f251.jpg	luc	Nửa đêm, năm thấy ông tiên	Nửa đêm, năm thấy ông tiên	1.00
1672	114	quocngu_p228_f251.jpg	bat	Đem cho linh dược; mắt liền sáng ra.	Đem cho linh dược; mắt liền sáng ra.	1.00
1673	114	quocngu_p228_f251.jpg	luc	Kể từ nhuốm bịnh đường xa	Kể từ nhuốm bịnh đường xa	1.00
1674	114	quocngu_p228_f251.jpg	bat	Đến nay, tính đã gần đà sáu năm.	Đến nay, tính đã gần đà sáu năm.	1.00
1675	114	quocngu_p228_f251.jpg	luc	Tuổi cha rày đã quá trăm!	Tuổi cha rày đã quá trăm!	1.00
1676	114	quocngu_p228_f251.jpg	bat	Chạnh lòng nhớ tới; đăm đăm lụy xa!	Chạnh lòng nhớ tới; đăm đăm lụy xa!	1.00
1677	114	quocngu_p228_f251.jpg	luc	Vân Tiên trở lại quê nhà;	Vân Tiên trở lại quê nhà;	1.00
1678	114	quocngu_p228_f251.jpg	bat	Hớn Minh đưa khỏi năm ba dặm đường.	Hớn Minh đưa khỏi năm ba dặm đường.	1.00
1679	114	quocngu_p228_f251.jpg	luc	Tiên rằng:ẠạAnh lại cổ hương;	Tiên rằng:ẠạAnh lại cổ hương;	1.00
1680	114	quocngu_p228_f251.jpg	bat	On nhau sau gặp; khoa trường sẽ hay! ›	On nhau sau gặp; khoa trường sẽ hay! ›	1.00
1681	114	quocngu_p228_f251.jpg	luc	Minh rằng «Em vốn chắng may!	Minh rằng «Em vốn chắng may!	1.00
1682	114	quocngu_p228_f251.jpg	bat	Ngày xưa mắc phải án đầy, trồn đi.	Ngày xưa mắc phải án đầy, trồn đi.	1.00
1683	114	quocngu_p228_f251.jpg	luc	ồỊDám đâu bày mặt ra thi?	ỒỊDám đâu bày mặt ra thi?	1.00
1684	114	quocngu_p228_f251.jpg	bat	Đã đành hai chữ ‹qui y› chùa nầy!›	Đã đành hai chữ ‹qui y› chùa nầy!›	1.00
1685	115	quocngu_p230_f253.jpg	luc	Tiên rằng: «Phước gặp khoa nấy,	Tiên rằng: «Phước gặp khoa nấy,	1.00
1686	115	quocngu_p230_f253.jpg	bat	Sao sao cũng tính sum vây cùng nhau!	Sao sao cũng tính sum vây cùng nhau!	1.00
1687	115	quocngu_p230_f253.jpg	luc	Mấy năm hẩm hút tương rau;	Mấy năm hẩm hút tương rau;	1.00
1688	115	quocngu_p230_f253.jpg	bat	Khó nghèo còn tưởng, sang giàu nở quên?	Khó nghèo còn tưởng, sang giàu nở quên?	1.00
1689	115	quocngu_p230_f253.jpg	luc	ồLúc hư còn có lúc nên!	ỒLúc hư còn có lúc nên!	1.00
1690	115	quocngu_p230_f253.jpg	bat	Khuyên ngươi chữ dạ rồi bên thảo ngayị	Khuyên ngươi chữ dạ rồi bên thảo ngayị	1.00
1691	115	quocngu_p230_f253.jpg	luc	Hớn Minh trở lại âm mấy,	Hớn Minh trở lại âm mấy,	1.00
1692	115	quocngu_p230_f253.jpg	bat	Vân Tiên về; một tháng chấy tới nơi.	Vân Tiên về; một tháng chấy tới nơi.	1.00
1693	115	quocngu_p230_f253.jpg	luc	Lục ông nước mắt tuôn rơi;	Lục ông nước mắt tuôn rơi;	1.00
1694	115	quocngu_p230_f253.jpg	bat	Ai dè con sống trên đời thấy cha?	Ai dè con sống trên đời thấy cha?	1.00
1695	115	quocngu_p230_f253.jpg	luc	Xóm làng cô bác gần xa	Xóm làng cô bác gần xa	1.00
1696	115	quocngu_p230_f253.jpg	bat	Đều mừng chạy đến; chật nhà hỏi thăm.	Đều mừng chạy đến; chật nhà hỏi thăm.	1.00
1697	115	quocngu_p230_f253.jpg	luc	Ông rắng: «Kể đã mấy năm	Ông rắng: «Kể đã mấy năm	1.00
1698	115	quocngu_p230_f253.jpg	bat	Con mang tật bịnh ăn năm nơi nao?	Con mang tật bịnh ăn năm nơi nao?	1.00
1699	115	quocngu_p230_f253.jpg	luc	Tiên rằng:ạồHoạn nạn xiết bao!	Tiên rằng:ạồHoạn nạn xiết bao!	1.00
1700	115	quocngu_p230_f253.jpg	bat	Mẹ tôi phần mộ nơi nào viếng an?	Mẹ tôi phần mộ nơi nào viếng an?	1.00
1701	115	quocngu_p230_f253.jpg	luc	Đặt bảy lễ vật nghiêm trang;	Đặt bảy lễ vật nghiêm trang;	1.00
1702	116	quocngu_p232_f255.jpg	bat	Đọc bài văn tế trước bàn minh sinh.	Đọc bài văn tế trước bàn minh sinh.	1.00
1703	116	quocngu_p232_f255.jpg	luc	Suối vàng hồn mẹ hiển linh!	Suối vàng hồn mẹ hiển linh!	1.00
1704	116	quocngu_p232_f255.jpg	bat	Chứng cho con lấy lòng thành ngày nay!	Chứng cho con lấy lòng thành ngày nay!	1.00
1705	116	quocngu_p232_f255.jpg	luc	ồỊTưởng bề nguồn nước cội cây!	ỒỊTưởng bề nguồn nước cội cây!	1.00
1706	116	quocngu_p232_f255.jpg	bat	Công cao ngàn trượng, ngởi dài chín trăng!	Công cao ngàn trượng, ngởi dài chín trăng!	1.00
1707	116	quocngu_p232_f255.jpg	luc	Suy người nằm giá khóc mang!	Suy người nằm giá khóc mang!	1.00
1708	116	quocngu_p232_f255.jpg	bat	Hai mươi bốn thảo đâu hằng người xưa? ›	Hai mươi bốn thảo đâu hằng người xưa? ›	1.00
1709	116	quocngu_p232_f255.jpg	luc	Vân Tiên nước mắt như mưa.	Vân Tiên nước mắt như mưa.	1.00
1710	116	quocngu_p232_f255.jpg	bat	Tế rối lại hỗi việc xưa ở nhà.	Tế rối lại hỗi việc xưa ở nhà.	1.00
1711	116	quocngu_p232_f255.jpg	luc	Ông rằng: «Có Kiêu Nguyệt Nga	Ông rằng: «Có Kiêu Nguyệt Nga	1.00
1712	116	quocngu_p232_f255.jpg	bat	Bạc vàng đem giúp, cữa nhà đặng xuê!	Bạc vàng đem giúp, cữa nhà đặng xuê!	1.00
1713	116	quocngu_p232_f255.jpg	luc	Nhờ nàng nên mới ra bề.	Nhờ nàng nên mới ra bề.	1.00
1714	116	quocngu_p232_f255.jpg	bat	Chẳng chi khó đói, bỏ quê đi rồi!	Chẳng chi khó đói, bỏ quê đi rồi!	1.00
1715	116	quocngu_p232_f255.jpg	luc	Vân Tiên nghe, nói: «Hởi ôi!	Vân Tiên nghe, nói: «Hởi ôi!	1.00
1716	116	quocngu_p232_f255.jpg	bat	Chạnh lòng, nghĩ lại một hồi giây lâu.	Chạnh lòng, nghĩ lại một hồi giây lâu.	1.00
1717	117	quocngu_p234_f257.jpg	luc	Hỏi rằng: « Nàng ấy ở đầu,	Hỏi rằng: « Nàng ấy ở đầu,	1.00
1718	117	quocngu_p234_f257.jpg	bat	Dặng con tới tạ, đáp cầu ân tình?	Dặng con tới tạ, đáp cầu ân tình?	1.00
1719	117	quocngu_p234_f257.jpg	luc	Lục ông thuật việc triều dình;	Lục ông thuật việc triều dình;	1.00
1720	117	quocngu_p234_f257.jpg	bat	Đầu duôi chuyện vẫn tỏ tình cùng Tiên.	Đầu duôi chuyện vẫn tỏ tình cùng Tiên.	1.00
1721	117	quocngu_p234_f257.jpg	luc	ểu ông rày ở Tây Xuyên;	Ểu ông rày ở Tây Xuyên;	1.00
1722	117	quocngu_p234_f257.jpg	bat	Cũng vì măc nịnh biếm quyền, duỗi ra! s	Cũng vì măc nịnh biếm quyền, duỗi ra! s	1.00
1723	117	quocngu_p234_f257.jpg	luc	Tiên rằng: « Cám ngởi Nguyệt Nga!	Tiên rằng: « Cám ngởi Nguyệt Nga!	1.00
1724	117	quocngu_p234_f257.jpg	bat	Tôi xin sang đó tạ cha nàng cùng!	Tôi xin sang đó tạ cha nàng cùng!	1.00
1725	117	quocngu_p234_f257.jpg	luc	Tây Xuyên ngàn dặm thăng xông;	Tây Xuyên ngàn dặm thăng xông;	1.00
1726	117	quocngu_p234_f257.jpg	bat	Đến nơi ra mặt, Kiều Công khóc liền.	Đến nơi ra mặt, Kiều Công khóc liền.	1.00
1727	117	quocngu_p234_f257.jpg	luc	ồạồNguyệt Nga rày ở nước Phiên!	ỒạồNguyệt Nga rày ở nước Phiên!	1.00
1728	117	quocngu_p234_f257.jpg	bat	Biết sao cho đặng đoàn viên cùng chàng?	Biết sao cho đặng đoàn viên cùng chàng?	1.00
1729	117	quocngu_p234_f257.jpg	luc	Ai dè Hồ Việt đôi phang?	Ai dè Hồ Việt đôi phang?	1.00
1730	117	quocngu_p234_f257.jpg	bat	ỗạỗCũng vì máy Tạo én nhàn rẻ nhan!	ỖạỗCũng vì máy Tạo én nhàn rẻ nhan!	1.00
1731	117	quocngu_p234_f257.jpg	luc	Thấy chàng, dạ lại thêm đau!	Thấy chàng, dạ lại thêm đau!	1.00
1732	117	quocngu_p234_f257.jpg	bat	Đất! Trời! bao nở phân vâu cho đành?	Đất! Trời! bao nở phân vâu cho đành?	1.00
1733	118	quocngu_p236_f259.jpg	luc	Hẹp hòi có chút nữ sanh;	Hẹp hòi có chút nữ sanh;	1.00
1734	118	quocngu_p236_f259.jpg	bat	Trông cho chối quế trố nhành mẩu đơn!	Trông cho chối quế trố nhành mẩu đơn!	1.00
1735	118	quocngu_p236_f259.jpg	luc	Nói thôi lụy nhỏ đòi cơn.	Nói thôi lụy nhỏ đòi cơn.	1.00
1736	118	quocngu_p236_f259.jpg	bat	Cũng vì một sự oán hờn nên gây!	Cũng vì một sự oán hờn nên gây!	1.00
1737	118	quocngu_p236_f259.jpg	luc	Thôi! Con ở lại bên nây,	Thôi! Con ở lại bên nây,	1.00
1738	118	quocngu_p236_f259.jpg	bat	Hôm mai thấy mặt cho khuây lòng gia:	Hôm mai thấy mặt cho khuây lòng gia:	1.00
1739	118	quocngu_p236_f259.jpg	luc	Vân Tiên từ ấy lân la.	Vân Tiên từ ấy lân la.	1.00
1740	118	quocngu_p236_f259.jpg	bat	On nhuẩn kinh sử, chờ khoa ứng kỷ.	On nhuẩn kinh sử, chờ khoa ứng kỷ.	1.00
1741	118	quocngu_p236_f259.jpg	luc	Năm sau lịnh mỡ khoa thi.	Năm sau lịnh mỡ khoa thi.	1.00
1742	119	quocngu_p238_f261.jpg	bat	Vân Tiên vào tạ, xin đi tựu trường.	Vân Tiên vào tạ, xin đi tựu trường.	1.00
1743	119	quocngu_p238_f261.jpg	luc	Trở về thưa với thung đường;	Trở về thưa với thung đường;	1.00
1744	119	quocngu_p238_f261.jpg	bat	Kinh sư ngàn dặm nhứt đường thắng ra.	Kinh sư ngàn dặm nhứt đường thắng ra.	1.00
1745	119	quocngu_p238_f261.jpg	luc	Vân Tiên dự trứng khôi khoa.	Vân Tiên dự trứng khôi khoa.	1.00
1746	119	quocngu_p238_f261.jpg	bat	Hần suy Nhâm Tý thiệt là năm nay!	Hần suy Nhâm Tý thiệt là năm nay!	1.00
1747	119	quocngu_p238_f261.jpg	luc	Mấy lời thầy dạy rất hay!	Mấy lời thầy dạy rất hay!	1.00
1748	119	quocngu_p238_f261.jpg	bat	Bắc phương gặp chuột, hẳn riy nên danh!	Bắc phương gặp chuột, hẳn riy nên danh!	1.00
1749	119	quocngu_p238_f261.jpg	luc	Vần Liên vào tạ Triều đinh;	Vần Liên vào tạ Triều đinh;	1.00
1750	119	quocngu_p238_f261.jpg	bat	Lịnh ban y mão hiển vinh về nhà.	Lịnh ban y mão hiển vinh về nhà.	1.00
1751	119	quocngu_p238_f261.jpg	luc	Xây nghe có giặc Ô Qua	Xây nghe có giặc Ô Qua	1.00
1752	119	quocngu_p238_f261.jpg	bat	Phỉ vây quan ai; binh gia dư ngàn!	Phỉ vây quan ai; binh gia dư ngàn!	1.00
1753	119	quocngu_p238_f261.jpg	luc	Sở Vương phán trước ngai vàng,	Sở Vương phán trước ngai vàng,	1.00
1754	119	quocngu_p238_f261.jpg	bat	Chỉ sai Quốc trạng đẹp đoàn bầy ong.	Chỉ sai Quốc trạng đẹp đoàn bầy ong.	1.00
1755	119	quocngu_p238_f261.jpg	luc	Trạng nguyên tâu dộng đền rồng:	Trạng nguyên tâu dộng đền rồng:	1.00
1756	119	quocngu_p238_f261.jpg	bat	Xin sai một tưởng anh hìng đề binh!	Xin sai một tưởng anh hìng đề binh!	1.00
1757	120	quocngu_p240_f263.jpg	luc	Có người họ Hớn, tên Minh,	Có người họ Hớn, tên Minh,	1.00
1758	120	quocngu_p240_f263.jpg	bat	Sức đương Hạng Vỏ; mạnh kình Trương Phi!	Sức đương Hạng Vỏ; mạnh kình Trương Phi!	1.00
1759	120	quocngu_p240_f263.jpg	luc	Ngy xưa mắc án trổn đi,	Ngy xưa mắc án trổn đi,	1.00
1760	120	quocngu_p240_f263.jpg	bat	Qui y ở núi Túy Vi, ấn mình.	Qui y ở núi Túy Vi, ấn mình.	1.00
1761	120	quocngu_p240_f263.jpg	luc	Sở Vương phán trước trào đình,	Sở Vương phán trước trào đình,	1.00
1762	120	quocngu_p240_f263.jpg	bat	Chỉ truyền tha tội Hớn Minh, đòi về.	Chỉ truyền tha tội Hớn Minh, đòi về.	1.00
1763	120	quocngu_p240_f263.jpg	luc	Sắc phong phó tướng bình Di.	Sắc phong phó tướng bình Di.	1.00
1764	120	quocngu_p240_f263.jpg	bat	Tiên Minh tương hội xiết gì mừng vui!	Tiên Minh tương hội xiết gì mừng vui!	1.00
1765	120	quocngu_p240_f263.jpg	luc	Nhứt thinh phấn phát oai lôi,	Nhứt thinh phấn phát oai lôi,	1.00
1766	120	quocngu_p240_f263.jpg	bat	Tiên phuông, hậu tập, cỗ hồi tấn binh.	Tiên phuông, hậu tập, cỗ hồi tấn binh.	1.00
1767	120	quocngu_p240_f263.jpg	luc	Quan sơn trực chỉ đăng trình,	Quan sơn trực chỉ đăng trình,	1.00
1768	120	quocngu_p240_f263.jpg	bat	Lnh cờ bình tặc pha thành Ô Qua.	Lnh cờ bình tặc pha thành Ô Qua.	1.00
1769	120	quocngu_p240_f263.jpg	luc	Làm trai ơn nước nợ nhà;	Làm trai ơn nước nợ nhà;	1.00
1770	120	quocngu_p240_f263.jpg	bat	Thảo cha ngay Chúa, mới là hùng anh!	Thảo cha ngay Chúa, mới là hùng anh!	1.00
1771	120	quocngu_p240_f263.jpg	luc	Phút đâu binh đáo quan thành;	Phút đâu binh đáo quan thành;	1.00
1772	121	quocngu_p242_f265.jpg	bat	Ô Qua xem thấy, xuất hành cự dang.	Ô Qua xem thấy, xuất hành cự dang.	1.00
1773	121	quocngu_p242_f265.jpg	luc	Tướng Phiên đôi gã đường đường	Tướng Phiên đôi gã đường đường	1.00
1774	121	quocngu_p242_f265.jpg	bat	Một chàng Hóa Hồ, một chàng Xích Long;	Một chàng Hóa Hồ, một chàng Xích Long;	1.00
1775	121	quocngu_p242_f265.jpg	luc	Lại thêm Cốt Độc nguyên nhung;	Lại thêm Cốt Độc nguyên nhung;	1.00
1776	121	quocngu_p242_f265.jpg	bat	Mặt hùm, râu đỗ, tưởng hung lạ lùng.	Mặt hùm, râu đỗ, tưởng hung lạ lùng.	1.00
1777	121	quocngu_p242_f265.jpg	luc	Hơn Minh ra sức tiên phong,	Hơn Minh ra sức tiên phong,	1.00
1778	121	quocngu_p242_f265.jpg	bat	Đánh cùng Hỏa Hỗ Xích Long một hỗi.	Đánh cùng Hỏa Hỗ Xích Long một hỗi.	1.00
1779	121	quocngu_p242_f265.jpg	luc	Hớn Minh chùy giảng dường lôi;	Hớn Minh chùy giảng dường lôi;	1.00
1780	121	quocngu_p242_f265.jpg	bat	Hai chẳng đều bi, mọt hồi mạng rong!	Hai chẳng đều bi, mọt hồi mạng rong!	1.00
1781	121	quocngu_p242_f265.jpg	luc	Nguyên nhung Cốt Độc nỗi xung;	Nguyên nhung Cốt Độc nỗi xung;	1.00
1782	121	quocngu_p242_f265.jpg	bat	Hai tay xách búa, đánh cùng Hớn Minh.	Hai tay xách búa, đánh cùng Hớn Minh.	1.00
1783	121	quocngu_p242_f265.jpg	luc	Hớn Minh thần lực nan kình;	Hớn Minh thần lực nan kình;	1.00
1784	121	quocngu_p242_f265.jpg	bat	Thấy chàng hóa phép, giùn mình trở lui.	Thấy chàng hóa phép, giùn mình trở lui.	1.00
1785	121	quocngu_p242_f265.jpg	luc	Vân Tiên đầu đội kim khôi,	Vân Tiên đầu đội kim khôi,	1.00
1786	121	quocngu_p242_f265.jpg	bat	Tay cầm siêu bạc, mình ngồi ngựa ô,	Tay cầm siêu bạc, mình ngồi ngựa ô,	1.00
1787	121	quocngu_p242_f265.jpg	luc	Một mình nhăm trận lướt vô.	Một mình nhăm trận lướt vô.	1.00
1788	121	quocngu_p242_f265.jpg	bat	Thấy người Cột Độc biến đô yêu ma,	Thấy người Cột Độc biến đô yêu ma,	1.00
1789	121	quocngu_p242_f265.jpg	luc	Vội vàng quày ngựa trở ra.	Vội vàng quày ngựa trở ra.	1.00
1790	122	quocngu_p244_f267.jpg	bat	Truyền quân trảm cầu, máu thoa ngọn cờ.	Truyền quân trảm cầu, máu thoa ngọn cờ.	1.00
1791	122	quocngu_p244_f267.jpg	luc	Ba quân gươm giáo đều đơ;	Ba quân gươm giáo đều đơ;	1.00
1792	122	quocngu_p244_f267.jpg	bat	Yêu ma xem thấy, một giờ đều tan!	Yêu ma xem thấy, một giờ đều tan!	1.00
1793	122	quocngu_p244_f267.jpg	luc	Phép tà Cốt Độc hết phang;	Phép tà Cốt Độc hết phang;	1.00
1794	122	quocngu_p244_f267.jpg	bat	Phừng phừng nỗi giận, đánh chàng Vân Tiên.	Phừng phừng nỗi giận, đánh chàng Vân Tiên.	1.00
1795	122	quocngu_p244_f267.jpg	luc	Trung tiên tả hữu lưỡng biên,	Trung tiên tả hữu lưỡng biên,	1.00
1796	122	quocngu_p244_f267.jpg	bat	Trang nguyên Cốt Độc đánh liên tối ngy.	Trang nguyên Cốt Độc đánh liên tối ngy.	1.00
1797	122	quocngu_p244_f267.jpg	luc	Sa cơ Cõt Độc chạy ngay:	Sa cơ Cõt Độc chạy ngay:	1.00
1798	122	quocngu_p244_f267.jpg	bat	Trang nguyên giục ngựa, kíp rày đuối theo.	Trang nguyên giục ngựa, kíp rày đuối theo.	1.00
1799	122	quocngu_p244_f267.jpg	luc	Đuỗi sang khỏi đặng bẩy đèo!	Đuỗi sang khỏi đặng bẩy đèo!	1.00
1800	122	quocngu_p244_f267.jpg	bat	Nguyên nhung Cốt Độc vận nghèo nài bao!	Nguyên nhung Cốt Độc vận nghèo nài bao!	1.00
1801	122	quocngu_p244_f267.jpg	luc	Chạy ngang qua núi Ô Sào,	Chạy ngang qua núi Ô Sào,	1.00
1802	122	quocngu_p244_f267.jpg	bat	Phút đâu ngựa sa xuống hào! Thương ôi!	Phút đâu ngựa sa xuống hào! Thương ôi!	1.00
1803	122	quocngu_p244_f267.jpg	luc	Trang nguyên, chém Côt Độc rồi,	Trang nguyên, chém Côt Độc rồi,	1.00
1804	122	quocngu_p244_f267.jpg	bat	Đầu treo cổ ngựa, phản hỗi bồn quân.	Đầu treo cổ ngựa, phản hỗi bồn quân.	1.00
1805	122	quocngu_p244_f267.jpg	luc	Ôi thôi! Bốn phíá đều rừng!	Ôi thôi! Bốn phíá đều rừng!	1.00
1806	122	quocngu_p244_f267.jpg	bat	Trời đà tối mịch; lạc chừng gần xa!	Trời đà tối mịch; lạc chừng gần xa!	1.00
1807	122	quocngu_p244_f267.jpg	luc	Môt mình lạc nẻo vào ra,	Môt mình lạc nẻo vào ra,	1.00
1808	123	quocngu_p246_f269.jpg	bat	Lần theo đường núi; phút đà tan canh.	Lần theo đường núi; phút đà tan canh.	1.00
1809	123	quocngu_p246_f269.jpg	luc	Một mình trông chốn non xanh;	Một mình trông chốn non xanh;	1.00
1810	123	quocngu_p246_f269.jpg	bat	Biết ai mà hỗi lộ trình trở ra?	Biết ai mà hỗi lộ trình trở ra?	1.00
1811	123	quocngu_p246_f269.jpg	luc	Đoạn nấy tới thứ Nguyệt Nga.	Đoạn nấy tới thứ Nguyệt Nga.	1.00
1812	123	quocngu_p246_f269.jpg	bat	đây tính đã hơn ba năm rồi.	Đây tính đã hơn ba năm rồi.	1.00
1813	123	quocngu_p246_f269.jpg	luc	Đềm khuya chong ngọn đèn ngôi;	Đềm khuya chong ngọn đèn ngôi;	1.00
1814	123	quocngu_p246_f269.jpg	bat	Chắng hay trong dạ bỗi hỗi việc chỉ.	Chắng hay trong dạ bỗi hỗi việc chỉ.	1.00
1815	123	quocngu_p246_f269.jpg	luc	Quan Âm thuở trước nói chi?	Quan Âm thuở trước nói chi?	1.00
1816	123	quocngu_p246_f269.jpg	bat	Eó le phỉnh thiếp! Lòng ghỉ nhớ hoài!	Eó le phỉnh thiếp! Lòng ghỉ nhớ hoài!	1.00
1817	123	quocngu_p246_f269.jpg	luc	Đã đành đá nát vàng phai!	Đã đành đá nát vàng phai!	1.00
1818	123	quocngu_p246_f269.jpg	bat	Cũng nguyện xuống chốn Diên đài tìm nhau!	Cũng nguyện xuống chốn Diên đài tìm nhau!	1.00
1819	123	quocngu_p246_f269.jpg	luc	Khôn trông mồng bẩy đêm thu!	Khôn trông mồng bẩy đêm thu!	1.00
1820	123	quocngu_p246_f269.jpg	bat	Khôn trông bầy quạ đội cầu đưa sao!	Khôn trông bầy quạ đội cầu đưa sao!	1.00
1821	123	quocngu_p246_f269.jpg	luc	ồhải chi hỏi đặng Nam Tào	Ồhải chi hỏi đặng Nam Tào	1.00
1822	123	quocngu_p246_f269.jpg	bat	Đêm nay cho đến đêm nào gặp nhau!	Đêm nay cho đến đêm nào gặp nhau!	1.00
1823	124	quocngu_p248_f271.jpg	luc	Nguyệt Nga gượng giải cơn sâu,	Nguyệt Nga gượng giải cơn sâu,	1.00
1824	124	quocngu_p248_f271.jpg	bat	lấy nghe lạc ngựa ở đâu tới nhà.	Lấy nghe lạc ngựa ở đâu tới nhà.	1.00
1825	124	quocngu_p248_f271.jpg	luc	Kêu răng:ạẠạAi ở trong nhà	Kêu răng:ạẠạAi ở trong nhà	1.00
1826	124	quocngu_p248_f271.jpg	bat	Đường về quan ải chỉ ra cho cùng!	Đường về quan ải chỉ ra cho cùng!	1.00
1827	124	quocngu_p248_f271.jpg	luc	Nguyệt Nga ngồi sợ hãi hùng;	Nguyệt Nga ngồi sợ hãi hùng;	1.00
1828	124	quocngu_p248_f271.jpg	bat	Vân Tiên xuống ngựa, tháng xông bước vào!	Vân Tiên xuống ngựa, tháng xông bước vào!	1.00
1829	124	quocngu_p248_f271.jpg	luc	Lào bà ứng hỗi:ạẠỊồNgười uào	Lào bà ứng hỗi:ạẠỊồNgười uào	1.00
1830	124	quocngu_p248_f271.jpg	bat	Đêm khuya, lạ mặt, có vào nhà ta?	Đêm khuya, lạ mặt, có vào nhà ta?	1.00
1831	124	quocngu_p248_f271.jpg	luc	đây vốn những đơn bậ!	Đây vốn những đơn bậ!	1.00
1832	124	quocngu_p248_f271.jpg	bat	Sao mà nam tử phép mà chắng kiêng?	Sao mà nam tử phép mà chắng kiêng?	1.00
1833	124	quocngu_p248_f271.jpg	luc	Vân Tiên mới nói sự tình:	Vân Tiên mới nói sự tình:	1.00
1834	124	quocngu_p248_f271.jpg	bat	Tôi là Quốc trạng Trào đình sai ra	Tôi là Quốc trạng Trào đình sai ra	1.00
1835	124	quocngu_p248_f271.jpg	luc	Đem binh đẹp giặc Ô Qua.	Đem binh đẹp giặc Ô Qua.	1.00
1836	124	quocngu_p248_f271.jpg	bat	Lạc chừng, đến hỏi thăm nhà bà đáy.	Lạc chừng, đến hỏi thăm nhà bà đáy.	1.00
1837	124	quocngu_p248_f271.jpg	luc	Lão bà nghe nói sợ thay!	Lão bà nghe nói sợ thay!	1.00
1838	124	quocngu_p248_f271.jpg	bat	Xin ông chớ chấp tôi nay mụ già! ›	Xin ông chớ chấp tôi nay mụ già! ›	1.00
1839	124	quocngu_p248_f271.jpg	luc	Vân Tiên ngồi nhăm Nguyệt Nga;	Vân Tiên ngồi nhăm Nguyệt Nga;	1.00
1840	124	quocngu_p248_f271.jpg	bat	Đoái nhìn bưc tượng, lòng đà sanh nghi.	Đoái nhìn bưc tượng, lòng đà sanh nghi.	1.00
1841	125	quocngu_p250_f273.jpg	luc	Hỏi rằng: « Tượng ấy tượng chi?	Hỏi rằng: « Tượng ấy tượng chi?	1.00
1842	125	quocngu_p250_f273.jpg	bat	Khen ai khéo về dung nghi giống mình!	Khen ai khéo về dung nghi giống mình!	1.00
1843	125	quocngu_p250_f273.jpg	luc	Đầu duôi chưa rỏ sư tình!	Đầu duôi chưa rỏ sư tình!	1.00
1844	125	quocngu_p250_f273.jpg	bat	Xin bà khá nói tánh danh cho tường	Xin bà khá nói tánh danh cho tường	1.00
1845	125	quocngu_p250_f273.jpg	luc	Lão bà chắng đám nói gian.	Lão bà chắng đám nói gian.	1.00
1846	125	quocngu_p250_f273.jpg	bat	Tượng nấy vỗn thiệt chồng nàng ngồi đây!.	Tượng nấy vỗn thiệt chồng nàng ngồi đây!.	1.00
1847	125	quocngu_p250_f273.jpg	luc	Tiên rằng:ỗẠạẠNàng xách lại đây!	Tiên rằng:ỗẠạẠNàng xách lại đây!	1.00
1848	125	quocngu_p250_f273.jpg	bat	Nói trong tên họ tượng nầy! Ta nghe!	Nói trong tên họ tượng nầy! Ta nghe!	1.00
1849	125	quocngu_p250_f273.jpg	luc	Nguyệt Nga lòng rất kiêng dề.	Nguyệt Nga lòng rất kiêng dề.	1.00
1850	125	quocngu_p250_f273.jpg	bat	Mặt thời giống mặt; người e lạ người!	Mặt thời giống mặt; người e lạ người!	1.00
1851	125	quocngu_p250_f273.jpg	luc	Ngôi che tay áo, hỗ ngươi;	Ngôi che tay áo, hỗ ngươi;	1.00
1852	125	quocngu_p250_f273.jpg	bat	Vân Tiên thấy vậy min cười một khi.	Vân Tiên thấy vậy min cười một khi.	1.00
1853	125	quocngu_p250_f273.jpg	luc	Rắng:ạiồSao nàng cháng nói đi?	Rắng:ạiồSao nàng cháng nói đi?	1.00
1854	125	quocngu_p250_f273.jpg	bat	Hay lời tà hỏi động chi chăng là	Hay lời tà hỏi động chi chăng là	1.00
1855	125	quocngu_p250_f273.jpg	luc	Nguyệt Nga khép nép thưa qua:	Nguyệt Nga khép nép thưa qua:	1.00
1856	125	quocngu_p250_f273.jpg	bat	Người trong bức tượng tên là Vân Liên.	Người trong bức tượng tên là Vân Liên.	1.00
1857	125	quocngu_p250_f273.jpg	luc	Chàng đà về chốn Cửa, tuyền;	Chàng đà về chốn Cửa, tuyền;	1.00
1858	126	quocngu_p252_f275.jpg	bat	Thiếp lăm trọn đạo, lánh miền gió trăng!	Thiếp lăm trọn đạo, lánh miền gió trăng!	1.00
1859	126	quocngu_p252_f275.jpg	luc	Vần Tiên nghe nói hỏi phăn:	Vần Tiên nghe nói hỏi phăn:	1.00
1860	126	quocngu_p252_f275.jpg	bat	Chồng là tên ấy; vợ răng tên chỉ?	Chồng là tên ấy; vợ răng tên chỉ?	1.00
