book	edition	page_id	page_image	verse_idx_in_page	col_index	part	patch_image	patch_preprocessed	split	col_bbox_xywh	nom_text	nom_unicode	n_nom	qn_verse	n_qn_syll	len_match	nomnaocr_label	nna_eq_ihr
TruyenKieu	Kiều 1872 (in mộc bản)	page41a	data/handwritten/pages/tale-of-kieu/images/page41a.jpg	0	0	1	data/handwritten/patches/tale-of-kieu/patches/page41a.jpg_0_1.jpg	data/handwritten/patches_preprocessed/train/page41a.jpg_0_1.jpg	train	340.2,9.4,35.4,557.2	郎君芇沛如埃	U+90CE U+541B U+8287 U+6C9B U+5982 U+57C3	6	“ LANG QUÂN nào phải như ai,	7	0	郎君芇沛如埃	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41a	data/handwritten/pages/tale-of-kieu/images/page41a.jpg	1	0	2	data/handwritten/patches/tale-of-kieu/patches/page41a.jpg_0_2.jpg	data/handwritten/patches_preprocessed/val/page41a.jpg_0_2.jpg	val	340.2,9.4,35.4,557.2	調尼罕𪽝仍𠊛是非	U+8ABF U+5C3C U+7F55 U+2AF5D U+4ECD U+2029B U+662F U+975E	8	"""Điều này hẳn bởi những người thị phi!"""	8	1	調尼罕𪽝仍𠊛是非	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41a	data/handwritten/pages/tale-of-kieu/images/page41a.jpg	2	1	1	data/handwritten/patches/tale-of-kieu/patches/page41a.jpg_1_1.jpg	data/handwritten/patches_preprocessed/train/page41a.jpg_1_1.jpg	train	301.9,11.1,36.4,555.5	倍鐄爫𭁈𦋦威	U+500D U+9404 U+722B U+2D048 U+262E6 U+5A01	6	Vội vàng LÀM DỮ ra uy,	6	1	倍鐄爫𭁈𦋦威	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41a	data/handwritten/pages/tale-of-kieu/images/page41a.jpg	3	1	2	data/handwritten/patches/tale-of-kieu/patches/page41a.jpg_1_2.jpg	data/handwritten/patches_preprocessed/train/page41a.jpg_1_2.jpg	train	301.9,11.1,36.4,555.5	𠀲時𡲤𠰘󰡗時𢯏𪘵	U+20032 U+6642 U+21CA4 U+20C18 U+F0857 U+6642 U+22BCF U+2A635	8	Đứa thì vả miệng gã thì bẻ răng.	8	1	𠀲時𡲤𠰘󰡗時𢯏𪘵	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41a	data/handwritten/pages/tale-of-kieu/images/page41a.jpg	4	2	1	data/handwritten/patches/tale-of-kieu/patches/page41a.jpg_2_1.jpg	data/handwritten/patches_preprocessed/train/page41a.jpg_2_1.jpg	train	265.7,9.3,34.8,559.5	𠀲時𡲤𠰘󰡗時𢯏𪘵	U+20032 U+6642 U+21CA4 U+20C18 U+F0857 U+6642 U+22BCF U+2A635	8	Đứa thì vả miệng GÃ thì bẻ răng.	8	1	??????	0
TruyenKieu	Kiều 1872 (in mộc bản)	page41a	data/handwritten/pages/tale-of-kieu/images/page41a.jpg	5	2	2	data/handwritten/patches/tale-of-kieu/patches/page41a.jpg_2_2.jpg	data/handwritten/patches_preprocessed/val/page41a.jpg_2_2.jpg	val	265.7,9.3,34.8,559.5	芇埃群敢呐能𠬠𠳒	U+8287 U+57C3 U+7FA4 U+6562 U+5450 U+80FD U+20B20 U+20CD2	8	Nào ai còn dám nói năng một lời!	8	1	芇埃群敢呐能𠬠𠳒	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41a	data/handwritten/pages/tale-of-kieu/images/page41a.jpg	6	3	1	data/handwritten/patches/tale-of-kieu/patches/page41a.jpg_3_1.jpg	data/handwritten/patches_preprocessed/train/page41a.jpg_3_1.jpg	train	227.0,7.5,35.2,561.2	󰟀桃𣌉𣋽清台	U+F07C0 U+6843 U+23309 U+232FD U+6E05 U+53F0	6	Buồng thêu khuya sớm thảnh thơi.	6	1	󰟀桃𣌉𣋽清台	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41a	data/handwritten/pages/tale-of-kieu/images/page41a.jpg	7	3	2	data/handwritten/patches/tale-of-kieu/patches/page41a.jpg_3_2.jpg	data/handwritten/patches_preprocessed/val/page41a.jpg_3_2.jpg	val	227.0,7.5,35.2,561.2	𦋦𠓨𠬠墨呐唭如空	U+262E6 U+204E8 U+20B20 U+58A8 U+5450 U+552D U+5982 U+7A7A	8	Ra vào một mực nói cười như không.	8	1	𦋦𠓨𠬠墨呐唭如空	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41a	data/handwritten/pages/tale-of-kieu/images/page41a.jpg	8	4	1	data/handwritten/patches/tale-of-kieu/patches/page41a.jpg_4_1.jpg	data/handwritten/patches_preprocessed/train/page41a.jpg_4_1.jpg	train	192.3,7.9,35.3,559.9	店𣈜𢚸仍吲𢚸	U+5E97 U+2321C U+226B8 U+4ECD U+5432 U+226B8	6	Đêm ngày lòng những DẶN lòng,	6	1	店𣈜𢚸仍吲𢚸	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41a	data/handwritten/pages/tale-of-kieu/images/page41a.jpg	9	4	2	data/handwritten/patches/tale-of-kieu/patches/page41a.jpg_4_2.jpg	data/handwritten/patches_preprocessed/val/page41a.jpg_4_2.jpg	val	192.3,7.9,35.3,559.9	生它󰡲旦楼紅󰡎鞍	U+751F U+5B83 U+F0872 U+65E6 U+697C U+7D05 U+F084E U+978D	8	Sinh đà về đến lầu hồng xuống yên.	8	1	生它󰡲旦楼紅󰡎鞍	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41a	data/handwritten/pages/tale-of-kieu/images/page41a.jpg	10	5	1	data/handwritten/patches/tale-of-kieu/patches/page41a.jpg_5_1.jpg	data/handwritten/patches_preprocessed/train/page41a.jpg_5_1.jpg	train	154.9,9.7,36.2,556.7	𠳒散合浽寒暄	U+20CD2 U+6563 U+5408 U+6D7D U+5BD2 U+6684	6	Lời tan hợp nỗi hàn huyên,	6	1	𠳒散合浽寒暄	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41a	data/handwritten/pages/tale-of-kieu/images/page41a.jpg	11	5	2	data/handwritten/patches/tale-of-kieu/patches/page41a.jpg_5_2.jpg	data/handwritten/patches_preprocessed/train/page41a.jpg_5_2.jpg	train	154.9,9.7,36.2,556.7	𡦂情強󰚷𡦂緣強燶	U+21982 U+60C5 U+5F37 U+F06B7 U+21982 U+7DE3 U+5F37 U+71F6	8	Chữ tình càng mặn chữ duyên càng nồng.	8	1	𡦂情強󰚷𡦂緣強燶	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41a	data/handwritten/pages/tale-of-kieu/images/page41a.jpg	12	6	1	data/handwritten/patches/tale-of-kieu/patches/page41a.jpg_6_1.jpg	data/handwritten/patches_preprocessed/train/page41a.jpg_6_1.jpg	train	119.7,9.2,34.2,558.1	洗尘盃󱋓從容	U+6D17 U+5C18 U+76C3 U+F12D3 U+5F9E U+5BB9	6	Tẩy trần vui chén thong dong,	6	1	洗尘盃󱋓從容	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41a	data/handwritten/pages/tale-of-kieu/images/page41a.jpg	13	6	2	data/handwritten/patches/tale-of-kieu/patches/page41a.jpg_6_2.jpg	data/handwritten/patches_preprocessed/train/page41a.jpg_6_2.jpg	train	119.7,9.2,34.2,558.1	浽𢚸埃扵𥪝𢚸麻𦋦	U+6D7D U+226B8 U+57C3 U+6275 U+25A9D U+226B8 U+9EBB U+262E6	8	Nỗi lòng ai ở trong lòng mà ra?	8	1	浽𢚸埃扵𥪝𢚸麻𦋦	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41a	data/handwritten/pages/tale-of-kieu/images/page41a.jpg	14	7	1	data/handwritten/patches/tale-of-kieu/patches/page41a.jpg_7_1.jpg	data/handwritten/patches_preprocessed/train/page41a.jpg_7_1.jpg	train	84.8,9.1,35.5,557.3	払󰡲𫀅意思茹	U+6255 U+F0872 U+2B005 U+610F U+601D U+8339	6	Chàng về xem ý tứ nhà,	6	1	払󰡲𫀅意思茹	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41a	data/handwritten/pages/tale-of-kieu/images/page41a.jpg	15	7	2	data/handwritten/patches/tale-of-kieu/patches/page41a.jpg_7_2.jpg	data/handwritten/patches_preprocessed/val/page41a.jpg_7_2.jpg	val	84.8,9.1,35.5,557.3	事𠇮拱拉隣󰑼𤋵排	U+4E8B U+201EE U+62F1 U+62C9 U+96A3 U+F047C U+242F5 U+6392	8	Sự mình cũng rắp lân la giải bày.	8	1	事𠇮拱拉隣󰑼𤋵排	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41a	data/handwritten/pages/tale-of-kieu/images/page41a.jpg	16	8	1	data/handwritten/patches/tale-of-kieu/patches/page41a.jpg_8_1.jpg	data/handwritten/patches_preprocessed/train/page41a.jpg_8_1.jpg	train	46.9,9.7,36.3,556.0	󰋇番唭醒呐醝	U+F02C7 U+756A U+552D U+9192 U+5450 U+919D	6	Mấy phen cười TỈNH NÓI say ,	7	0	󰋇番唭醒呐醝	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41a	data/handwritten/pages/tale-of-kieu/images/page41a.jpg	17	8	2	data/handwritten/patches/tale-of-kieu/patches/page41a.jpg_8_2.jpg	data/handwritten/patches_preprocessed/train/page41a.jpg_8_2.jpg	train	46.9,9.7,36.3,556.0	󰖥絲庄動𡮳埋事情	U+F05A5 U+7D72 U+5E84 U+52D5 U+21BB3 U+57CB U+4E8B U+60C5	8	Tóc tơ CHẲNG động mảy may sự tình.	8	1	󰖥絲庄動𡮳埋事情	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41a	data/handwritten/pages/tale-of-kieu/images/page41a.jpg	18	9	1	data/handwritten/patches/tale-of-kieu/patches/page41a.jpg_9_1.jpg	data/handwritten/patches_preprocessed/train/page41a.jpg_9_1.jpg	train	8.3,8.0,35.4,558.5	𢪀󰑼氷謹𠰘󰜍	U+22A80 U+F047C U+6C37 U+8B39 U+20C18 U+F070D	6	Nghĩ LÀ bưng kín miệng bình,	6	1	𢪀󰑼氷謹𠰘󰜍	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41a	data/handwritten/pages/tale-of-kieu/images/page41a.jpg	19	9	2	data/handwritten/patches/tale-of-kieu/patches/page41a.jpg_9_2.jpg	data/handwritten/patches_preprocessed/train/page41a.jpg_9_2.jpg	train	8.3,8.0,35.4,558.5	芇埃󰡏考麻𠇮吏称	U+8287 U+57C3 U+F084F U+8003 U+9EBB U+201EE U+540F U+79F0	8	Nào ai có khảo mà mình ĐÃ xưng!	8	1	芇埃󰡏考麻𠇮吏称	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41b	data/handwritten/pages/tale-of-kieu/images/page41b.jpg	0	0	1	data/handwritten/patches/tale-of-kieu/patches/page41b.jpg_0_1.jpg	data/handwritten/patches_preprocessed/train/page41b.jpg_0_1.jpg	train	340.2,8.8,37.9,560.6	仍󰑼𠲖邑用孕	U+4ECD U+F047C U+20C96 U+9091 U+7528 U+5B55	6	Những là e ấp dùng dằng,	6	1	仍󰑼𠲖邑用孕	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41b	data/handwritten/pages/tale-of-kieu/images/page41b.jpg	1	0	2	data/handwritten/patches/tale-of-kieu/patches/page41b.jpg_0_2.jpg	data/handwritten/patches_preprocessed/val/page41b.jpg_0_2.jpg	val	340.2,8.8,37.9,560.6	捽𦀊𢜝女動棱吏催	U+637D U+2600A U+2271D U+5973 U+52D5 U+68F1 U+540F U+50AC	8	Rút dây sợ nữa động rừng lại thôi.	8	1	捽𦀊𢜝女動棱吏催	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41b	data/handwritten/pages/tale-of-kieu/images/page41b.jpg	2	1	1	data/handwritten/patches/tale-of-kieu/patches/page41b.jpg_1_1.jpg	data/handwritten/patches_preprocessed/train/page41b.jpg_1_1.jpg	train	304.4,9.1,34.5,557.3	󰡏欺盃傳摸唭	U+F084F U+6B3A U+76C3 U+50B3 U+6478 U+552D	6	Có khi vui chuyện mua cười,	6	1	󰡏欺盃傳摸唭	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41b	data/handwritten/pages/tale-of-kieu/images/page41b.jpg	3	1	2	data/handwritten/patches/tale-of-kieu/patches/page41b.jpg_1_2.jpg	data/handwritten/patches_preprocessed/train/page41b.jpg_1_2.jpg	train	304.4,9.1,34.5,557.3	小姐吏󰇥仍調󰠳󰠳	U+5C0F U+59D0 U+540F U+F01E5 U+4ECD U+8ABF U+F0833 U+F0833	8	Tiểu thư lại giở những LỜI đâu đâu.	8	1	小姐吏󰇥仍調󰠳󰠳	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41b	data/handwritten/pages/tale-of-kieu/images/page41b.jpg	4	2	1	data/handwritten/patches/tale-of-kieu/patches/page41b.jpg_2_1.jpg	data/handwritten/patches_preprocessed/train/page41b.jpg_2_1.jpg	train	267.7,8.1,36.0,560.9	浪冲玉𥒥鐄鍮	U+6D6A U+51B2 U+7389 U+254A5 U+9404 U+936E	6	"Rằng: ""Trong ngọc đá vàng thau,"	6	1	浪冲玉𥒥鐄鍮	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41b	data/handwritten/pages/tale-of-kieu/images/page41b.jpg	5	2	2	data/handwritten/patches/tale-of-kieu/patches/page41b.jpg_2_2.jpg	data/handwritten/patches_preprocessed/train/page41b.jpg_2_2.jpg	train	267.7,8.1,36.0,560.9	𨑮分些㐌信饒奇𨑮	U+2846E U+5206 U+4E9B U+340C U+4FE1 U+9952 U+5947 U+2846E	8	"""Mười phần ta đã tin nhau cả mười."	8	1	𨑮分些㐌信饒奇𨑮	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41b	data/handwritten/pages/tale-of-kieu/images/page41b.jpg	6	3	1	data/handwritten/patches/tale-of-kieu/patches/page41b.jpg_3_1.jpg	data/handwritten/patches_preprocessed/train/page41b.jpg_3_1.jpg	train	230.5,8.6,36.2,562.4	𠸦朱仍𠰘容𨱽	U+20E26 U+6731 U+4ECD U+20C18 U+5BB9 U+28C7D	6	"""Khen cho những miệng dông dài,"	6	1	𠸦朱仍𠰘容𨱽	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41b	data/handwritten/pages/tale-of-kieu/images/page41b.jpg	7	3	2	data/handwritten/patches/tale-of-kieu/patches/page41b.jpg_3_2.jpg	data/handwritten/patches_preprocessed/train/page41b.jpg_3_2.jpg	train	230.5,8.6,36.2,562.4	𧊉蜂吏達仍調󰣁箕	U+27289 U+8702 U+540F U+9054 U+4ECD U+8ABF U+F08C1 U+7B95	8	“Bướm ong lại đặt những LỜI nọ kia.	8	1	𧊉蜂吏達仍調󰣁箕	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41b	data/handwritten/pages/tale-of-kieu/images/page41b.jpg	8	4	1	data/handwritten/patches/tale-of-kieu/patches/page41b.jpg_4_1.jpg	data/handwritten/patches_preprocessed/train/page41b.jpg_4_1.jpg	train	196.2,8.7,35.2,562.2	妾油䏾庄咍推	U+59BE U+6CB9 U+43FE U+5E84 U+548D U+63A8	6	"""Thiếp dù vụng chẳng hay suy,"	6	1	妾油䏾庄咍推	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41b	data/handwritten/pages/tale-of-kieu/images/page41b.jpg	9	4	2	data/handwritten/patches/tale-of-kieu/patches/page41b.jpg_4_2.jpg	data/handwritten/patches_preprocessed/train/page41b.jpg_4_2.jpg	train	196.2,8.7,35.2,562.2	㐌涂䏾󰆹吏碑𠰘唭	U+340C U+6D82 U+43FE U+F01B9 U+540F U+7891 U+20C18 U+552D	8	"""Đã dơ bụng nghĩ lại bia miệng cười!"""	8	1	㐌涂䏾󰆹吏碑𠰘唭	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41b	data/handwritten/pages/tale-of-kieu/images/page41b.jpg	10	5	1	data/handwritten/patches/tale-of-kieu/patches/page41b.jpg_5_1.jpg	data/handwritten/patches_preprocessed/train/page41b.jpg_5_1.jpg	train	160.6,7.1,36.3,562.9	体𠳒統請如󱉁	U+4F53 U+20CD2 U+7D71 U+8ACB U+5982 U+F1241	6	Thấy lời thủng thỉnh như chơi,	6	1	体𠳒統請如󱉁	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41b	data/handwritten/pages/tale-of-kieu/images/page41b.jpg	11	5	2	data/handwritten/patches/tale-of-kieu/patches/page41b.jpg_5_2.jpg	data/handwritten/patches_preprocessed/val/page41b.jpg_5_2.jpg	val	160.6,7.1,36.3,562.9	順𠳒払拱呐吹扡扽	U+9806 U+20CD2 U+6255 U+62F1 U+5450 U+5439 U+6261 U+627D	8	Thuận lời chàng cũng nói xuôi đỡ đòn,	8	1	順𠳒払拱呐吹扡扽	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41b	data/handwritten/pages/tale-of-kieu/images/page41b.jpg	12	6	1	data/handwritten/patches/tale-of-kieu/patches/page41b.jpg_6_1.jpg	data/handwritten/patches_preprocessed/train/page41b.jpg_6_1.jpg	train	124.1,10.1,34.3,559.7	仍󰑼唭粉𠹳𣘈	U+4ECD U+F047C U+552D U+7C89 U+20E73 U+23608	6	Những là cười phấn cợt son,	6	1	仍󰑼唭粉𠹳𣘈	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41b	data/handwritten/pages/tale-of-kieu/images/page41b.jpg	13	6	2	data/handwritten/patches/tale-of-kieu/patches/page41b.jpg_6_2.jpg	data/handwritten/patches_preprocessed/train/page41b.jpg_6_2.jpg	train	124.1,10.1,34.3,559.7	畑𣅘鍾䏾𦝄𧷺聘𦠘	U+7551 U+23158 U+937E U+43FE U+26744 U+27DFA U+8058 U+26818	8	Đèn khuya chung bóng trăng tròn sánh vai.	8	1	畑𣅘鍾䏾𦝄𧷺聘𦠘	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41b	data/handwritten/pages/tale-of-kieu/images/page41b.jpg	14	7	1	data/handwritten/patches/tale-of-kieu/patches/page41b.jpg_7_1.jpg	data/handwritten/patches_preprocessed/train/page41b.jpg_7_1.jpg	train	87.8,9.0,33.9,562.1	𡽫春蓴䱛变味	U+21F6B U+6625 U+84F4 U+4C5B U+53D8 U+5473	6	Non XUÂN thuần vược bén mùi,	6	1	𡽫春蓴䱛变味	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41b	data/handwritten/pages/tale-of-kieu/images/page41b.jpg	15	7	2	data/handwritten/patches/tale-of-kieu/patches/page41b.jpg_7_2.jpg	data/handwritten/patches_preprocessed/val/page41b.jpg_7_2.jpg	val	87.8,9.0,33.9,562.1	汫鐄㐌扔𠬠𠄽信梧	U+6C6B U+9404 U+340C U+6254 U+20B20 U+2013D U+4FE1 U+68A7	8	GIẾNG vàng đã NẨY một vài TIN ngô.	8	1	汫鐄㐌扔𠬠𠄽信梧	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41b	data/handwritten/pages/tale-of-kieu/images/page41b.jpg	16	8	1	data/handwritten/patches/tale-of-kieu/patches/page41b.jpg_8_1.jpg	data/handwritten/patches_preprocessed/train/page41b.jpg_8_1.jpg	train	47.8,9.3,35.6,558.8	鄭念𠯆景江湖	U+912D U+5FF5 U+20BC6 U+666F U+6C5F U+6E56	6	Chạnh niềm nhớ cảnh giang hồ,	6	1	鄭念𠯆景江湖	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41b	data/handwritten/pages/tale-of-kieu/images/page41b.jpg	17	8	2	data/handwritten/patches/tale-of-kieu/patches/page41b.jpg_8_2.jpg	data/handwritten/patches_preprocessed/train/page41b.jpg_8_2.jpg	train	47.8,9.3,35.6,558.8	𠬠念䦕塞󰋇務𫗄𦝄	U+20B20 U+5FF5 U+4995 U+585E U+F02C7 U+52D9 U+2B5C4 U+26744	8	Một NIỀM quan tái MẤY mùa gió trăng.	8	1	𠬠念䦕塞󰋇務𫗄𦝄	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41b	data/handwritten/pages/tale-of-kieu/images/page41b.jpg	18	9	1	data/handwritten/patches/tale-of-kieu/patches/page41b.jpg_9_1.jpg	data/handwritten/patches_preprocessed/train/page41b.jpg_9_1.jpg	train	13.2,8.6,32.9,560.1	情貞渚敢𠯇𪘵	U+60C5 U+8C9E U+6E1A U+6562 U+20BC7 U+2A635	6	Tình riêng chưa dám rỉ răng,	6	1	情貞渚敢𠯇𪘵	1
TruyenKieu	Kiều 1872 (in mộc bản)	page41b	data/handwritten/pages/tale-of-kieu/images/page41b.jpg	19	9	2	data/handwritten/patches/tale-of-kieu/patches/page41b.jpg_9_2.jpg	data/handwritten/patches_preprocessed/train/page41b.jpg_9_2.jpg	train	13.2,8.6,32.9,560.1	小姐畧㐌料澄乳戈	U+5C0F U+59D0 U+7567 U+340C U+6599 U+6F84 U+4E73 U+6208	8	Tiểu thư trước đã liệu chừng nhủ qua:	8	1	小姐畧㐌料澄乳戈	1
TruyenKieu	Kiều 1872 (in mộc bản)	page42a	data/handwritten/pages/tale-of-kieu/images/page42a.jpg	0	0	1	data/handwritten/patches/tale-of-kieu/patches/page42a.jpg_0_1.jpg	data/handwritten/patches_preprocessed/train/page42a.jpg_0_1.jpg	train	342.2,8.7,34.4,566.8	隔𠄼𫡮泊賒賒	U+9694 U+2013C U+2B86E U+6CCA U+8CD2 U+8CD2	6	"""Cách năm mây bạc xa xa,"	6	1	隔𠄼𫡮泊賒賒	1
TruyenKieu	Kiều 1872 (in mộc bản)	page42a	data/handwritten/pages/tale-of-kieu/images/page42a.jpg	1	0	2	data/handwritten/patches/tale-of-kieu/patches/page42a.jpg_0_2.jpg	data/handwritten/patches_preprocessed/val/page42a.jpg_0_2.jpg	val	342.2,8.7,34.4,566.8	臨淄拱沛併調晨昏	U+81E8 U+6DC4 U+62F1 U+6C9B U+4F75 U+8ABF U+6668 U+660F	8	“Lâm tri cũng phải tính MÀ thần hôn.”	8	1	臨淄拱沛併調晨昏	1
TruyenKieu	Kiều 1872 (in mộc bản)	page42a	data/handwritten/pages/tale-of-kieu/images/page42a.jpg	2	1	1	data/handwritten/patches/tale-of-kieu/patches/page42a.jpg_1_1.jpg	data/handwritten/patches_preprocessed/train/page42a.jpg_1_1.jpg	train	304.4,9.9,34.2,566.0	特𠳒如𨷑𡬷𣘈	U+7279 U+20CD2 U+5982 U+28DD1 U+21B37 U+23608	6	Được lời như MỞ tấc son,	6	1	特𠳒如𨷑𡬷𣘈	1
TruyenKieu	Kiều 1872 (in mộc bản)	page42a	data/handwritten/pages/tale-of-kieu/images/page42a.jpg	3	1	2	data/handwritten/patches/tale-of-kieu/patches/page42a.jpg_1_2.jpg	data/handwritten/patches_preprocessed/val/page42a.jpg_1_2.jpg	val	304.4,9.9,34.2,566.0	𨀒󰙃𬆅𫮇渃𡽫春㝵	U+28012 U+F0643 U+2C185 U+2BB87 U+6E03 U+21F6B U+6625 U+3775	8	Vó câu thẳng ruổi nước non XUÂN người.	8	1	𨀒󰙃𬆅𫮇渃𡽫春㝵	1
TruyenKieu	Kiều 1872 (in mộc bản)	page42a	data/handwritten/pages/tale-of-kieu/images/page42a.jpg	4	2	1	data/handwritten/patches/tale-of-kieu/patches/page42a.jpg_2_1.jpg	data/handwritten/patches_preprocessed/train/page42a.jpg_2_1.jpg	train	268.2,10.9,33.8,565.6	竜冬底渃印𡗶	U+7ADC U+51AC U+5E95 U+6E03 U+5370 U+215F6	6	Long LANH đáy nước in trời,	6	1	竜冬底渃印𡗶	1
TruyenKieu	Kiều 1872 (in mộc bản)	page42a	data/handwritten/pages/tale-of-kieu/images/page42a.jpg	5	2	2	data/handwritten/patches/tale-of-kieu/patches/page42a.jpg_2_2.jpg	data/handwritten/patches_preprocessed/train/page42a.jpg_2_2.jpg	train	268.2,10.9,33.8,565.6	城磋𤌋碧𡽫披䏾鐄	U+57CE U+78CB U+2430B U+78A7 U+21F6B U+62AB U+43FE U+9404	8	Thành xây khói biếc non phơi bóng vàng.	8	1	城磋𤌋碧𡽫披䏾鐄	1
TruyenKieu	Kiều 1872 (in mộc bản)	page42a	data/handwritten/pages/tale-of-kieu/images/page42a.jpg	6	3	1	data/handwritten/patches/tale-of-kieu/patches/page42a.jpg_3_1.jpg	data/handwritten/patches_preprocessed/train/page42a.jpg_3_1.jpg	train	231.9,11.0,34.7,564.3	唏󰙃皮𢶢埮長	U+550F U+F0643 U+76AE U+22DA2 U+57EE U+9577	6	VÓ câu vừa GIÓNG dặm trường,	6	1	唏󰙃皮𢶢埮長	1
TruyenKieu	Kiều 1872 (in mộc bản)	page42a	data/handwritten/pages/tale-of-kieu/images/page42a.jpg	7	3	2	data/handwritten/patches/tale-of-kieu/patches/page42a.jpg_3_2.jpg	data/handwritten/patches_preprocessed/val/page42a.jpg_3_2.jpg	val	231.9,11.0,34.7,564.3	車香娘㐌順塘歸寧	U+8ECA U+9999 U+5A18 U+340C U+9806 U+5858 U+6B78 U+5BE7	8	Xe hương nàng ĐÃ thuận đường quy ninh.	8	1	車香娘㐌順塘歸寧	1
TruyenKieu	Kiều 1872 (in mộc bản)	page42a	data/handwritten/pages/tale-of-kieu/images/page42a.jpg	8	4	1	data/handwritten/patches/tale-of-kieu/patches/page42a.jpg_4_1.jpg	data/handwritten/patches_preprocessed/train/page42a.jpg_4_1.jpg	train	194.8,9.8,34.5,566.2	䜹茹萱歇每情	U+4739 U+8339 U+8431 U+6B47 U+6BCF U+60C5	6	Thưa nhà huyên hết mọi tình,	6	1	䜹茹萱歇每情	1
TruyenKieu	Kiều 1872 (in mộc bản)	page42a	data/handwritten/pages/tale-of-kieu/images/page42a.jpg	9	4	2	data/handwritten/patches/tale-of-kieu/patches/page42a.jpg_4_2.jpg	data/handwritten/patches_preprocessed/train/page42a.jpg_4_2.jpg	train	194.8,9.8,34.5,566.2	浽払扵泊浽𠇮𠹾顛	U+6D7D U+6255 U+6275 U+6CCA U+6D7D U+201EE U+20E7E U+985B	8	Nỗi chàng ở bạc nỗi mình chịu đen.	8	1	浽払扵泊浽𠇮𠹾顛	1
TruyenKieu	Kiều 1872 (in mộc bản)	page42a	data/handwritten/pages/tale-of-kieu/images/page42a.jpg	10	5	1	data/handwritten/patches/tale-of-kieu/patches/page42a.jpg_5_1.jpg	data/handwritten/patches_preprocessed/train/page42a.jpg_5_1.jpg	train	158.3,8.9,32.7,565.6	𢪀浪恨𤴪𪬡悭	U+22A80 U+6D6A U+6068 U+24D2A U+2AB21 U+60AD	6	Nghĩ rằng: “ GIẬN ghẻ hờn ghen,	7	0	𢪀浪恨𤴪𪬡悭	1
TruyenKieu	Kiều 1872 (in mộc bản)	page42a	data/handwritten/pages/tale-of-kieu/images/page42a.jpg	11	5	2	data/handwritten/patches/tale-of-kieu/patches/page42a.jpg_5_2.jpg	data/handwritten/patches_preprocessed/val/page42a.jpg_5_2.jpg	val	158.3,8.9,32.7,565.6	醜払麻󰡏埃𠸦之𠇮	U+919C U+6255 U+9EBB U+F084F U+57C3 U+20E26 U+4E4B U+201EE	8	"""Xấu chàng mà có ai khen chi mình!"	8	1	醜払麻󰡏埃𠸦之𠇮	1
TruyenKieu	Kiều 1872 (in mộc bản)	page42a	data/handwritten/pages/tale-of-kieu/images/page42a.jpg	12	6	1	data/handwritten/patches/tale-of-kieu/patches/page42a.jpg_6_1.jpg	data/handwritten/patches_preprocessed/train/page42a.jpg_6_1.jpg	train	120.4,10.6,33.5,563.9	丕𢧚𥋓󰘚爫清	U+4E15 U+229DA U+252D3 U+F061A U+722B U+6E05	6	"""Vậy nên ngảnh mặt làm thinh,"	6	1	丕𢧚𥋓󰘚爫清	1
